date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,diabetes_prevalence,life_expectancy,human_development_index,population
2020-03-21,3.245578538699174,0.4243660746224261,0.31305637033654116,1.000000000000005,0.0,0.0,25.85227907876231,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,30.98990992225003,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-22,3.571401098594522,0.4419978914548617,0.3492854904220898,1.000000000000005,0.0,0.0,28.447830349795765,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,32.48098431628356,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-23,3.9191132027435716,0.4500019738594081,0.38063719473964497,1.000000000000005,0.0,0.0,31.217785173465174,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,33.95839725466586,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-24,4.286490687448766,0.45401731749862917,0.40613610549235557,1.000000000000005,0.0,0.0,34.14442889302719,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,35.4177488136562,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-25,4.668956574086906,0.45261706052216255,0.4250191767275414,1.000000000000005,0.0,0.0,37.1913008229702,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,36.85530482291189,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-26,5.060492479046118,0.44537746895335495,0.4368652228817912,1.000000000000005,0.0,0.0,40.310455093633664,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,38.22353291582651,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-27,5.454322171178586,0.43262715472083446,0.44169206518978615,1.000000000000005,0.0,0.0,43.44790628467264,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,39.50180918913239,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-28,5.843424239890091,0.4152589891821907,0.44002939149091813,1.000000000000005,0.0,0.0,46.54771365015614,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,40.71237418338135,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-29,6.2209165962071715,0.39458903826673397,0.43297340108425253,1.000000000000005,0.0,0.0,49.55504428739094,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,41.90483008808553,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-30,6.5803448485774965,0.3722507638325654,0.42169837660504517,1.000000000000005,0.0,0.0,52.418470513539404,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,43.14451364557294,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-03-31,6.918371112192668,0.3476431472118517,0.40646398930575595,1.000000000000005,0.0,0.0,55.11139894203893,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,44.50403277781261,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-01,7.233219187408896,0.3220607379137372,0.38790374504977637,1.000000000000005,0.0,0.0,57.6196780042022,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,46.041671803786166,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-02,7.524768947764182,0.2969592573784189,0.3669072851932797,1.000000000000005,0.0,0.0,59.942349808904815,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,47.79904958651778,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-03,7.794627130991216,0.2739153059943833,0.3445321122466085,1.000000000000005,0.0,0.0,62.09221403735097,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,49.80169507611983,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-04,8.046180432277037,0.25459614336133396,0.3219373841203155,1.000000000000005,0.0,0.0,64.09625086414778,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,52.05947896707703,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-05,8.284635324207791,0.2407370234873873,0.30033425980969397,1.000000000000005,0.0,0.0,65.99593814811092,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,54.566937441209596,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-06,8.519568930130646,0.23664520459033067,0.28131420487666314,1.000000000000005,0.0,0.0,67.86756915730177,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,57.30351497489565,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-07,8.752281739614805,0.2339965084847651,0.2653919238578855,1.000000000000005,0.0,0.0,69.72150459906888,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,60.2200239170154,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-08,8.981971485706591,0.23065252034224254,0.25259387825217333,1.000000000000005,0.0,0.0,71.55135614807358,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,63.243711699881885,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-09,9.206582040265737,0.22533263524698605,0.24255933887658992,1.000000000000005,0.0,0.0,73.34074804188917,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,66.31905704575831,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-10,9.423440085467577,0.21739960571772204,0.2346161751335255,1.000000000000005,0.0,0.0,75.06838827770011,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,69.41746634605123,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-11,9.62973261742972,0.20669870234905452,0.22783769696100414,1.000000000000005,0.0,0.0,76.71187200982658,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,72.49977671493608,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-12,9.822865073932032,0.19343708429249568,0.22108528629541405,1.000000000000005,0.0,0.0,78.25053409786779,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,75.51327322786345,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-13,10.001990434408315,0.17935383131891944,0.21285129503830288,1.000000000000005,0.0,0.0,79.67763473629688,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,78.40345605211942,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-14,10.16558461636863,0.16376553509229252,0.20271539435565047,1.000000000000005,0.0,0.0,80.98103439094288,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,81.12286579474579,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-15,10.312100550188575,0.14664444866892865,0.19056595753144395,1.000000000000005,0.0,0.0,82.14840604530812,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,83.6102327332605,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-16,10.44045873520124,0.1284545711494018,0.17654550887256504,1.000000000000005,0.0,0.0,83.17114438530635,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,85.8145173101265,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-17,10.550415156766167,0.11002871116748128,0.1610098103874556,1.000000000000005,0.0,0.0,84.04729768781634,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,87.69893630192274,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-18,10.642837224071085,0.09247628450683273,0.1444971767951167,1.000000000000005,0.0,0.0,84.78376673709701,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,89.2439824462224,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-19,10.719910723483194,0.07711416231354411,0.127705461781858,1.000000000000005,0.0,0.0,85.3979540120989,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,90.44968916175162,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-20,10.785295033562637,0.06541480725552011,0.11129832710562435,1.000000000000005,0.0,0.0,85.91900057694758,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,91.33732908850841,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-21,10.839294481377554,0.054022320696973006,0.09554291145720797,1.000000000000005,0.0,0.0,86.34932638616911,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,91.98453253066715,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-22,10.882379716883214,0.04310239016720294,0.08072764254571793,1.000000000000005,0.0,0.0,86.69267837075172,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,92.45573343161394,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-23,10.91530773530302,0.032940884415964586,0.06711004994419476,1.000000000000005,0.0,0.0,86.95508667075946,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,92.81639121786056,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-24,10.939211893914257,0.02470566331197344,0.054877624723821586,1.000000000000005,0.0,0.0,87.1455818097924,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,93.07039619296891,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-25,10.955669424637389,0.01852924748398008,0.04411846417958243,1.000000000000005,0.0,0.0,87.27673257583182,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,93.19147523134608,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-26,10.966752068478057,0.013896935612985061,0.03479925537450583,1.000000000000005,0.0,0.0,87.36504943187398,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,93.14907588052326,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-27,10.975064051358558,0.010422701709738795,0.0267487627978477,1.000000000000005,0.0,0.0,87.4312870739056,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,92.91377523618442,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-28,10.981298038518934,0.007817026282304096,0.020061572098385775,1.000000000000005,0.0,0.0,87.48096530542932,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,92.46601306902598,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-29,10.985973528889216,0.005862769711728073,0.015046179073789332,1.000000000000005,0.0,0.0,87.5182239790721,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,91.78939166990148,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-04-30,10.989480146666928,0.0043970772837960545,0.011284634305342,1.000000000000005,0.0,0.0,87.54616798430419,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,90.87482381060335,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-01,10.992110110000212,0.0032978079628470406,0.008463475729006499,1.000000000000005,0.0,0.0,87.56712598822827,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,89.72364371444908,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-02,10.994082582500175,0.0024733559721352803,0.006347606796754874,1.000000000000005,0.0,0.0,87.58284449117133,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,88.3499402842209,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-03,10.995561936875147,0.0018550169791014602,0.004760705097566155,1.000000000000005,0.0,0.0,87.59463336837862,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,86.78230702312055,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-04,10.996671452656376,0.001391262734326095,0.0035705288231746165,1.000000000000005,0.0,0.0,87.60347502628409,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,85.06515447548531,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-05,10.997503589492299,0.0010434470507445712,0.0026778966173809622,1.000000000000005,0.0,0.0,87.61010626971319,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,83.23051388505624,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-06,10.99812769211924,0.0007825852880584284,0.002008422463035722,1.000000000000005,0.0,0.0,87.61507970228502,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,81.29318114747036,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-07,10.998595769089446,0.0005869389660438213,0.0015063168472767914,1.000000000000005,0.0,0.0,87.61880977671387,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,79.28572862078387,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-08,10.9989468268171,0.00044020422453286596,0.0011297376354575937,1.000000000000005,0.0,0.0,87.62160733253552,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,77.25091944554921,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-09,10.99921012011284,0.0003301531683996495,0.0008473032265931953,1.000000000000005,0.0,0.0,87.62370549940175,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,75.23601828487307,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-10,10.999407590084646,0.00024761487629973715,0.0006354774199448964,1.000000000000005,0.0,0.0,87.62527912455144,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,73.28852437945969,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-11,10.9995556925635,0.00018571115722480286,0.00047660806495867234,1.000000000000005,0.0,0.0,87.6264593434137,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,71.45297133889349,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-12,10.99966676942264,0.00013928336791860213,0.00035745604871900423,1.000000000000005,0.0,0.0,87.6273445075604,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,69.7638505145128,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-13,10.999750077066997,0.0001044625259389516,0.00026809203653925317,1.000000000000005,0.0,0.0,87.62800838067042,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,68.24438045214195,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-14,10.999812557800263,7.83468944542137e-05,0.0002010690274044399,1.000000000000005,0.0,0.0,87.62850628550294,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,66.90966090471741,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-15,10.999859418350214,5.8760170840660276e-05,0.0001508017705533299,1.000000000000005,0.0,0.0,87.62887971412732,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,65.76436187116904,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-16,10.999894563762677,4.4070128130495204e-05,0.00011310132791499743,1.000000000000005,0.0,0.0,87.62915978559562,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,64.80099037558114,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-17,10.999920922822023,3.30525960978714e-05,8.482599593624806e-05,1.000000000000005,0.0,0.0,87.62936983919684,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,63.99859055156312,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-18,10.999940692116533,2.4789447073403552e-05,6.361949695218606e-05,1.000000000000005,0.0,0.0,87.62952737939776,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,63.321768705527624,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-19,10.999955519087417,1.8592085305052665e-05,4.771462271413954e-05,1.000000000000005,0.0,0.0,87.62964553454844,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,62.76081505532551,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-20,10.999966639315579,1.3944063978789498e-05,3.578596703560465e-05,1.000000000000005,0.0,0.0,87.62973415091145,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,62.303284045211086,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-21,10.9999749794867,1.0458047984092123e-05,2.683947527670349e-05,1.000000000000005,0.0,0.0,87.6298006131837,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,61.91013562602217,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-22,10.99998123461504,7.843535988069093e-06,2.012960645752762e-05,1.000000000000005,0.0,0.0,87.6298504598879,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,61.527021887583935,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-23,10.999985925961296,5.882651991051819e-06,1.5097204843145714e-05,1.000000000000005,0.0,0.0,87.62988784491606,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,61.092752033011884,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-24,10.999989444470987,4.411988993288864e-06,1.1322903632359285e-05,1.000000000000005,0.0,0.0,87.62991588368715,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,60.54564110943902,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-25,10.999992083353257,3.308991744966648e-06,8.492177724269464e-06,1.000000000000005,0.0,0.0,87.62993691276549,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,59.82827155606124,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-26,10.99999406251496,2.481743808724986e-06,6.369133293202098e-06,1.000000000000005,0.0,0.0,87.62995268457422,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,58.89106436517142,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-27,10.999995546886236,1.8613078565437397e-06,4.7768499699015734e-06,1.000000000000005,0.0,0.0,87.62996451343079,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,57.70413052985795,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-28,10.999996660164692,1.3959808924078048e-06,3.58263747742618e-06,1.000000000000005,0.0,0.0,87.62997338507321,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,56.2529096297788,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-29,10.999997495123536,1.0469856693058537e-06,2.686978108069635e-06,1.000000000000005,0.0,0.0,87.62998003880503,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,54.53957524108013,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-30,10.999998121342667,7.852392519793903e-07,2.0152335810522263e-06,1.000000000000005,0.0,0.0,87.62998502910389,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,52.58408899383537,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-05-31,10.999998591007015,5.889294389845428e-07,1.5114251857891698e-06,1.000000000000005,0.0,0.0,87.62998877182804,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,50.42499111512449,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-01,10.999998943255278,4.416970792384071e-07,1.1335688893418775e-06,1.000000000000005,0.0,0.0,87.62999157887114,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,48.11999333634343,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-02,10.999999207441475,3.312728094288053e-07,8.501766670064081e-07,1.000000000000005,0.0,0.0,87.62999368415348,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,45.7009067669635,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-03,10.999999405581121,2.4845460707160394e-07,6.376325002548061e-07,1.000000000000005,0.0,0.0,87.62999526311523,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,43.188667470180654,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-04,10.999999554185857,1.8634095530370296e-07,4.782243751911045e-07,1.000000000000005,0.0,0.0,87.62999644733654,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,40.63107267761937,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-05,10.99999966563941,1.3975571647777722e-07,3.586682813933284e-07,1.000000000000005,0.0,0.0,87.62999733550251,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,38.09023000918419,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-06,10.999999749229573,1.0481678735833292e-07,2.6900121104499633e-07,1.000000000000005,0.0,0.0,87.629998001627,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,35.6331443879483,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-07,10.999999811922196,7.86125905187497e-08,2.0175090828374725e-07,1.000000000000005,0.0,0.0,87.62999850122037,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,33.32465822632002,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-08,10.999999858941663,5.895944288906227e-08,1.5131318121281043e-07,1.000000000000005,0.0,0.0,87.62999887591539,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,31.222156565667646,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-09,10.999999894206264,4.42195821667967e-08,1.1348488590960782e-07,1.000000000000005,0.0,0.0,87.62999915693666,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,29.371595931038097,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-10,10.999999920654714,3.316468662509753e-08,8.511366443220587e-08,1.000000000000005,0.0,0.0,87.62999936770262,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,27.80452597219586,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-11,10.999999940491051,2.4873514968823148e-08,6.38352483241544e-08,1.000000000000005,0.0,0.0,87.6299995257771,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,26.535855694402258,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-12,10.999999955368304,1.865513622661736e-08,4.78764362431158e-08,1.000000000000005,0.0,0.0,87.62999964433294,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,25.56217813149985,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-13,10.999999966526245,1.399135216996302e-08,3.590732718233685e-08,1.000000000000005,0.0,0.0,87.62999973324983,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,24.86051385072576,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
2020-06-14,10.999999974894699,1.0493514127472265e-08,2.693049538675264e-08,1.000000000000005,0.0,0.0,87.62999979993748,0.2200000000000012,1.8700000000000094,500.0000000000026,0.4700000000000023,24.38736858132166,36.2000000000002,10.550000000000058,73.4000000000004,0.800000000000004,107135.00000000055
