date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-21,0.0,0.0,0.0,0.0,16.52844697884891,403.0902711223483,261.25535740421446,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-22,0.0,0.0,0.0,0.0,20.09748261616646,405.6785469099583,295.80410693486795,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-23,0.0,0.0,0.0,0.0,24.44767563374739,410.54014806223665,335.4977311384496,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-24,0.0,0.0,0.0,0.0,29.654486524922756,418.46640710356235,380.35962673134276,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-25,0.0,0.0,0.0,0.0,35.77623981289059,430.2399313780926,430.21160757274833,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-26,0.0,0.0,0.0,0.0,42.82683079696602,446.54098602549,484.67000173644647,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-27,0.0,0.0,0.0,0.0,50.782970544395596,467.99329608020423,543.0989783546952,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-28,0.0,0.0,0.0,0.0,59.59341730713327,495.04610328187334,604.6951775281427,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-29,0.0,0.0,0.0,0.0,69.15876692346579,528.0262064206819,668.3905977550287,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-30,0.0,0.0,0.0,0.0,79.33274681509465,567.0717718161588,732.877030410649,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-03-31,0.0,0.0,0.0,0.0,89.9655911391169,612.0468152874596,796.7150449476131,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-01,0.0,0.0,0.0,0.0,100.91322050365912,662.5343842516334,858.3455435685006,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-02,0.0,0.0,0.0,0.0,112.00535817024617,717.9353712527211,916.1856605852329,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-03,0.0,0.0,0.0,0.0,123.04631015968226,777.3636325119404,968.6333954066057,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-04,0.0,0.0,0.0,0.0,133.84006552215365,839.7454942611383,1014.1798946480392,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-05,0.0,0.0,0.0,0.0,144.19939303301823,903.8463055698048,1051.5162396673495,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-06,0.0,0.0,0.0,0.0,153.94896300359392,968.322156455959,1079.6610000478636,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-07,0.0,0.0,0.0,0.0,162.9203841790047,1031.8415850213505,1098.1040402750718,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-08,0.0,0.0,0.0,0.0,170.9550263372273,1093.1914828836616,1106.744917730546,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-09,0.0,0.0,0.0,0.0,177.93116955899703,1151.3311848841442,1105.8692894614533,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-10,0.0,0.0,0.0,0.0,183.76358402121963,1205.356695062593,1096.0971190030082,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-11,0.0,0.0,0.0,0.0,188.40187353627698,1254.5776214908706,1078.2340383472801,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-12,0.0,0.0,0.0,0.0,191.81443036229206,1298.5184294342507,1053.3069282433316,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-13,0.0,0.0,0.0,0.0,194.03784281050406,1336.7916986109196,1022.4903286970443,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-14,0.0,0.0,0.0,0.0,195.1344907051634,1369.2213272872157,987.0000186624095,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-15,0.0,0.0,0.0,0.0,195.1867115970693,1395.9316063251422,948.0412389483274,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-16,0.0,0.0,0.0,0.0,194.27608735003238,1417.1011611110207,906.8134760761466,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-17,0.0,0.0,0.0,0.0,192.5077442455562,1433.1040705747027,864.411739248449,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-18,0.0,0.0,0.0,0.0,189.98313526884743,1444.4156902936666,821.9851942230216,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-19,0.0,0.0,0.0,0.0,186.79842126417623,1451.5185065696378,780.4851626355929,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-20,0.0,0.0,0.0,0.0,183.04307903798374,1454.9621992549614,740.7414737866502,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-21,0.0,0.0,0.0,0.0,178.8001502610349,1455.2387308891869,703.3730251848494,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-22,0.0,0.0,0.0,0.0,174.1568030642315,1452.8814075721928,668.7458645576747,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-23,0.0,0.0,0.0,0.0,169.2346999064479,1448.2886090081704,636.9480862010622,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-24,0.0,0.0,0.0,0.0,164.12116067644249,1441.689258953932,607.9130685292719,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-25,0.0,0.0,0.0,0.0,158.88794549117176,1433.2986992251472,581.3984245385188,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-26,0.0,0.0,0.0,0.0,153.60017049523745,1423.2822338564833,557.1204893799725,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-27,0.0,0.0,0.0,0.0,148.33235153012254,1411.8616107511232,534.7117794460983,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-28,0.0,0.0,0.0,0.0,143.12455453317708,1399.2068092268864,513.8114363945291,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-29,0.0,0.0,0.0,0.0,138.01411725734906,1385.526971819973,494.1563148524585,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-04-30,0.0,0.0,0.0,0.0,133.06063642394278,1370.99862253014,475.55857421303546,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-01,0.0,0.0,0.0,0.0,128.28080375622486,1355.8138990243037,457.88171346520704,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-02,0.0,0.0,0.0,0.0,123.67719945582427,1340.182596213931,440.98230966257745,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-03,0.0,0.0,0.0,0.0,119.27153889374294,1324.315146901885,424.6920974699459,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-04,0.0,0.0,0.0,0.0,115.06124951613799,1308.293939361936,408.8742767223694,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-05,0.0,0.0,0.0,0.0,111.02848400200344,1292.1221836746536,393.395558866923,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-06,0.0,0.0,0.0,0.0,107.17249422322217,1275.7571193332383,378.14519856195744,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-07,0.0,0.0,0.0,0.0,103.48119678247815,1259.1435182329622,363.0286145000076,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-08,0.0,0.0,0.0,0.0,99.93082324943146,1242.297797045764,348.0066418704812,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-09,0.0,0.0,0.0,0.0,96.49997587275567,1225.2194046686168,333.0758766840507,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-10,0.0,0.0,0.0,0.0,93.18564770935032,1207.9439491058597,318.22248605214634,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-11,0.0,0.0,0.0,0.0,89.98622996430116,1190.4138441823375,303.48042303943333,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-12,0.0,0.0,0.0,0.0,86.89209651976766,1172.5539836538846,288.93968056335035,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-13,0.0,0.0,0.0,0.0,83.88607303623826,1154.3138555490768,274.65999636304315,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-14,0.0,0.0,0.0,0.0,80.93254120251817,1135.681206141447,260.68103476420254,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-15,0.0,0.0,0.0,0.0,78.01260887538581,1116.6133771335594,247.04072112809723,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-16,0.0,0.0,0.0,0.0,75.12755620405076,1097.1511123588975,233.77372119513592,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-17,0.0,0.0,0.0,0.0,72.2786988272463,1077.3190388587027,220.98038785821385,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-18,0.0,0.0,0.0,0.0,69.46173905256151,1057.1300839274802,208.69831610374467,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-19,0.0,0.0,0.0,0.0,66.69048657772115,1036.6409856993284,196.91688510625087,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-20,0.0,0.0,0.0,0.0,63.96647514660703,1015.8917606061071,185.61840073983703,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-21,0.0,0.0,0.0,0.0,61.272593916516435,994.9796317021576,174.79490915216303,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-22,0.0,0.0,0.0,0.0,58.627021390845705,974.0343036085522,164.40563564563507,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-23,0.0,0.0,0.0,0.0,56.05858213880339,953.1467522700871,154.40052602317283,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-24,0.0,0.0,0.0,0.0,53.5978958801207,932.4502387339176,144.74617667639723,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-25,0.0,0.0,0.0,0.0,51.231485904919296,912.0509305048672,135.463058493077,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-26,0.0,0.0,0.0,0.0,48.95604817141739,892.1064428689554,126.58003465843103,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-27,0.0,0.0,0.0,0.0,46.76600186870531,872.7419200638057,118.14061746117957,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-28,0.0,0.0,0.0,0.0,44.650050852078486,854.04915174792,110.17769968282727,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-29,0.0,0.0,0.0,0.0,42.620602133887616,836.1121870171467,102.72873371493246,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-30,0.0,0.0,0.0,0.0,40.67952723066786,818.9315222925961,95.83638545103462,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-05-31,0.0,0.0,0.0,0.0,38.825514847693896,802.4431795345741,89.5051171425747,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-01,0.0,0.0,0.0,0.0,37.069168456391026,786.6254033968916,83.70652046843726,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-02,0.0,0.0,0.0,0.0,35.40531848838252,771.4340493156076,78.4131967508109,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-03,0.0,0.0,0.0,0.0,33.82590224702384,756.7866714404881,73.56965839051614,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-04,0.0,0.0,0.0,0.0,32.33091666587555,742.61923758166,69.14017204110955,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-05,0.0,0.0,0.0,0.0,30.925126736640053,728.8637332929039,65.09462482915156,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-06,0.0,0.0,0.0,0.0,29.61089417982332,715.4954405643783,61.409527122186944,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-07,0.0,0.0,0.0,0.0,28.384754345274764,702.4852197251593,58.08313112056723,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-08,0.0,0.0,0.0,0.0,27.23441255921467,689.8150621759,55.11018285884824,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-09,0.0,0.0,0.0,0.0,26.16111969736837,677.4839210663151,52.45558478473094,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-10,0.0,0.0,0.0,0.0,25.156877264946154,665.4708431914631,50.09083209210353,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-11,0.0,0.0,0.0,0.0,24.221277858211906,653.7633618700041,47.97447507101694,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-12,0.0,0.0,0.0,0.0,23.361627430504466,642.3427379506616,46.065067680121196,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-13,0.0,0.0,0.0,0.0,22.58972412814664,631.1445777034625,44.32199080533982,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-14,0.0,0.0,0.0,0.0,21.901666076071223,620.1268560313146,42.693254577825215,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-15,0.0,0.0,0.0,0.0,21.293250203465856,609.2950289013147,41.14056148928364,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-16,0.0,0.0,0.0,0.0,20.768208499399677,598.6572606869759,39.63187554488779,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-17,0.0,0.0,0.0,0.0,20.316815715209124,588.2059545650064,38.150425727832015,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-18,0.0,0.0,0.0,0.0,19.925265309354508,577.9570030924692,36.6895484490738,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-19,0.0,0.0,0.0,0.0,19.58777574348973,567.9109326684154,35.24495707048348,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-20,0.0,0.0,0.0,0.0,19.28719573780478,558.0655362821785,33.808863245655154,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-21,0.0,0.0,0.0,0.0,18.994937850541717,548.3755904792494,32.382099922929186,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-22,0.0,0.0,0.0,0.0,18.711862728565652,538.8819675847125,30.9571954981116,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-23,0.0,0.0,0.0,0.0,18.42992161009589,529.6853283065053,29.526946397339387,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-24,0.0,0.0,0.0,0.0,18.14172045773354,520.8094875033121,28.095258278935408,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-25,0.0,0.0,0.0,0.0,17.843588339421704,512.2390968815248,26.673189022711608,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-26,0.0,0.0,0.0,0.0,17.538767531230814,503.91739635215913,25.27003397776418,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-27,0.0,0.0,0.0,0.0,17.214240483587968,495.7650996235253,23.883908805882957,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-28,0.0,0.0,0.0,0.0,16.8639770659877,487.72434184757356,22.522223782822067,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-29,0.0,0.0,0.0,0.0,16.48041654221866,479.7085925201345,21.206212116366736,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-06-30,0.0,0.0,0.0,0.0,16.061395147452636,471.6414314618533,19.958941569498734,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-01,0.0,0.0,0.0,0.0,15.602962973388461,463.4595803837209,18.787531968979273,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-02,0.0,0.0,0.0,0.0,15.124636580396892,455.1041067486833,17.6869644259911,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-03,0.0,0.0,0.0,0.0,14.622889200003568,446.5526760537561,16.652860682130708,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-04,0.0,0.0,0.0,0.0,14.082890881903145,437.7951631489149,15.697111574946465,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-05,0.0,0.0,0.0,0.0,13.5184545221255,428.90671496026465,14.828602911979097,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-06,0.0,0.0,0.0,0.0,12.958136302066022,419.9972792712656,14.046339061812393,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-07,0.0,0.0,0.0,0.0,12.402344954409905,411.1192587423961,13.35619902809816,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-08,0.0,0.0,0.0,0.0,11.84655509589794,402.2817032681744,12.76569484314862,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-09,0.0,0.0,0.0,0.0,11.318190400785783,393.503116494441,12.274432735464258,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-10,0.0,0.0,0.0,0.0,10.828251721080623,384.8306017535074,11.875523969827038,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-11,0.0,0.0,0.0,0.0,10.385765390681197,376.3414225497787,11.55405732772582,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-12,0.0,0.0,0.0,0.0,9.98956644766508,368.10527505713094,11.298106021004463,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-13,0.0,0.0,0.0,0.0,9.628115365806998,360.19375913706324,11.100001623057821,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-14,0.0,0.0,0.0,0.0,9.294842180463856,352.6748927206065,10.939206130027705,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-15,0.0,0.0,0.0,0.0,8.997618383893476,345.59692584297636,10.799685786919628,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-16,0.0,0.0,0.0,0.0,8.722518894578167,338.97823736865803,10.677059104249206,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-17,0.0,0.0,0.0,0.0,8.447512958910366,332.81834189204017,10.571255866648457,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-18,0.0,0.0,0.0,0.0,8.16944208828427,327.0967072916873,10.485132268441431,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-19,0.0,0.0,0.0,0.0,7.88706863796499,321.7642402295933,10.418584172242529,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-20,0.0,0.0,0.0,0.0,7.5736240382669,316.7155040248134,10.372470773008672,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-21,0.0,0.0,0.0,0.0,7.222574201938709,311.8359492855788,10.350313002187029,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-22,0.0,0.0,0.0,0.0,6.856281006980866,307.0838300960526,10.35100236637849,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-23,0.0,0.0,0.0,0.0,6.491548182514261,302.4428014666746,10.368988684932557,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-24,0.0,0.0,0.0,0.0,6.1168350218242935,297.9163932784162,10.408706607429231,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-25,0.0,0.0,0.0,0.0,5.731614630944826,293.54872029817903,10.473643724156295,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-26,0.0,0.0,0.0,0.0,5.33474846512847,289.3817082908616,10.570649729122408,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-27,0.0,0.0,0.0,0.0,4.939005757379002,285.48096447606514,10.701306624572915,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-28,0.0,0.0,0.0,0.0,4.559215533289589,281.89360958846487,10.860401429321751,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
2020-07-29,0.0,0.0,0.0,0.0,4.210943647381547,278.64819684875044,11.045656598817443,4.930000000000025,2.9900000000000153,12664.000000000065,12664.000000000065,0.23000000000000126,5466000.000000029
