date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,population,excess_mortality_cumulative,excess_mortality
2021-10-11,20327.760900028174,11.225961572201598,12.715129198633232,179.64550408000807,0.13411035423460393,0.18158200632668609,66587.70435908413,588.4686814881742,20.100000000000104,2.4100000000000126,326113.00000000175,25.76532083745429,83.51062705682217
2021-10-12,20338.523389953283,10.762489925111133,12.232719878936154,179.76743445948915,0.12193053555313471,0.1662420962123709,66622.95880486588,588.8678989635781,20.100000000000104,2.4100000000000126,326113.00000000175,25.776038393350706,83.6677062446899
2021-10-13,20348.80863813403,10.285248180743512,11.739411757941625,179.87853318139798,0.11109883896284725,0.15146696323878706,66656.64997517502,589.23158857304,20.100000000000104,2.4100000000000126,326113.00000000175,25.78669344548864,83.6948687614564
2021-10-14,20358.614881961897,9.806243827865337,11.244742722787194,179.98094254926787,0.10240945566040316,0.13779915584861208,66688.77210145246,589.5667770794253,20.100000000000104,2.4100000000000126,326113.00000000175,25.79758922715835,83.6020236506935
2021-10-15,20367.96003024973,9.34514828783502,10.758620713712904,180.07740051246827,0.09645802904329859,0.12573042700281342,66719.38384936028,589.8824449621231,20.100000000000104,2.4100000000000126,326113.00000000175,25.80879777040112,83.4017855374477
2021-10-16,20376.887411181186,8.927380931454815,10.29044743573718,180.17109175474576,0.0936912916596557,0.1156449437168807,66748.6271472013,590.1890379879151,20.100000000000104,2.4100000000000126,326113.00000000175,25.82012801659947,83.10872147139783
2021-10-17,20385.470083272794,8.582672091609869,9.848461142413758,180.26553601062972,0.09444429292056608,0.10777669421299998,66776.74130723365,590.4981008891272,20.100000000000104,2.4100000000000126,326113.00000000175,25.83112106093057,82.73842245224182
2021-10-18,20393.793900528315,8.323817255520598,9.433470614405675,180.36198329433324,0.09644731148098706,0.1019884676539324,66804.00755363154,590.8137463197227,20.100000000000104,2.4100000000000126,326113.00000000175,25.841065747217034,82.30644346675558
2021-10-19,20401.878327787992,8.084427259675365,9.050488060998191,180.46213065109924,0.10014737759910503,0.09848795707529104,66830.48964647778,591.1415395394049,20.100000000000104,2.4100000000000126,326113.00000000175,25.848881866512173,81.82547294081849
2021-10-20,20409.756063229517,7.877735441524472,8.706165334695001,180.56878609433633,0.10665545886190166,0.09749395746386984,66856.29469316483,591.4906811574633,20.100000000000104,2.4100000000000126,326113.00000000175,25.853371876382457,81.30781534371538
