date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,cardiovasc_death_rate,population
2020-12-14,15693.051371737301,78.03896313780099,79.46745376056326,357.38848970647825,1.6970709812715417,1.5016610704029614,0.020000000000000108,0.9158377526689834,3811.00000000002,881.0000000000049,0.0,65.19063937956193,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-15,15771.115500360851,78.06412862355124,78.90419697847038,359.17520696958127,1.7867172631029804,1.5604413425565866,0.020000000000000108,0.9233938283996057,3811.00000000002,881.0000000000049,0.0,65.35072953467153,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-16,15849.167281379257,78.05178101840691,78.51198516113149,361.05664763184063,1.881440662259365,1.6306023385270094,0.020000000000000108,0.9302554553333191,3811.00000000002,881.0000000000049,0.0,65.45854715100374,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-17,15927.097940026062,77.93065864680464,78.24265451402908,363.03362987384867,1.9769822420080367,1.7097665567394742,0.020000000000000108,0.936451610892363,3811.00000000002,881.0000000000049,0.0,65.52891036325289,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-18,16004.759153144973,77.66121311891095,78.0452858111845,365.101676833312,2.0680469594633677,1.7947764366237746,0.020000000000000108,0.9420221276909284,3811.00000000002,881.0000000000049,0.0,65.58168277243976,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-19,16081.986834154162,77.22768100918978,77.86811820454233,367.250239525437,2.1485626921250014,1.8819103817664766,0.020000000000000108,0.947055218909762,3811.00000000002,881.0000000000049,0.0,65.62126207932991,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-20,16158.61897176949,76.63213761532812,77.65998458100866,369.46211403321854,2.211874507781537,1.9670447772750868,0.020000000000000108,0.9515942583969317,3811.00000000002,881.0000000000049,0.0,65.65094655949753,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-21,16234.51657207213,75.89760030264034,77.35409396258271,371.7293909547787,2.2672769215601383,2.0484855868347926,0.020000000000000108,0.9556388095055217,3811.00000000002,881.0000000000049,0.0,65.67320991962323,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-22,16309.597496927425,75.08092485529322,76.92783808667534,374.0461867196398,2.316795764861122,2.124256885665852,0.020000000000000108,0.9592026042202868,3811.00000000002,881.0000000000049,0.0,65.68990743971752,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-23,16383.81953510671,74.22203817928514,76.38054469299627,376.39604921878663,2.3498624991468144,2.1912760514504264,0.020000000000000108,0.9623428064295991,3811.00000000002,881.0000000000049,0.0,65.7059347814689,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-24,16457.187873695926,73.36833858921509,75.72850257275311,378.75637757343117,2.3603283546445355,2.2461847373596395,0.020000000000000108,0.9651441442533578,3811.00000000002,881.0000000000049,0.0,65.72204352307655,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-25,16529.76070165206,72.57282795613249,75.00123035555072,381.10173696158654,2.3453593881553507,2.28597210182387,0.020000000000000108,0.9676916569941568,3811.00000000002,881.0000000000049,0.0,65.73632643674836,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-26,16601.653412470485,71.8927108184246,74.23867809956553,383.4063447379972,2.3046077764106334,2.308442230860472,0.020000000000000108,0.9700568810778749,3811.00000000002,881.0000000000049,0.0,65.74533144682445,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-27,16673.041756185467,71.38834371498208,73.48912848417652,385.64593502408667,2.2395902860894905,2.3125647048195654,0.020000000000000108,0.972306235469041,3811.00000000002,881.0000000000049,0.0,65.74489709836988,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-28,16744.132690765495,71.0909345800311,72.80202606578277,387.8054596714269,2.1595246473402296,2.2972879436114453,0.020000000000000108,0.9745409241777355,3811.00000000002,881.0000000000049,0.0,65.73077915861913,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-29,16814.97960857188,70.84691780638735,72.19674482406245,389.87195189642784,2.066492225000973,2.2615915233194466,0.020000000000000108,0.9768780590027277,3811.00000000002,881.0000000000049,0.0,65.69912056805947,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-30,16885.646228730162,70.66662015828123,71.68843579968882,391.8343937865748,1.9624418901469831,2.206253435637616,0.020000000000000108,0.979436501588828,3811.00000000002,881.0000000000049,0.0,65.64680390374346,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2020-12-31,16956.200944980097,70.55471624993274,71.28614811673503,393.6861379385096,1.8517441519347386,2.133562087070813,0.020000000000000108,0.9823246289388752,3811.00000000002,881.0000000000049,0.0,65.57171572677342,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-01,17026.712586563153,70.51164158305404,70.99141974947769,395.42672368659123,1.7405857480816311,2.0471002983347866,0.020000000000000108,0.9856778608444292,3811.00000000002,881.0000000000049,0.0,65.47294484291467,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-02,17097.24723888813,70.53465232497648,70.79722059749943,397.06323927431697,1.6365155877257371,1.9515833039062311,0.020000000000000108,0.9896252346766328,3811.00000000002,881.0000000000049,0.0,65.35093099805552,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-03,17167.865859030375,70.6186201422457,70.68715979201608,398.6113434828876,1.5481042085706458,1.8527372516853315,0.020000000000000108,0.9942527010559568,3811.00000000002,881.0000000000049,0.0,65.20757639980224,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-04,17238.433411725942,70.56755269556608,70.61239117562172,400.0859478190182,1.4746043361306365,1.7548761449695598,0.020000000000000108,0.9996024217195707,3811.00000000002,881.0000000000049,0.0,65.0463293586753,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-05,17308.99660048808,70.56318876214007,70.57196548902085,401.4906567272248,1.4047089082065762,1.6603757577252325,0.020000000000000108,1.0056908272786904,3811.00000000002,881.0000000000049,0.0,64.87224701900656,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-06,17379.71771539517,70.7211149070932,70.5799598956927,402.83649610068744,1.3458393734626262,1.5723834666455745,0.020000000000000108,1.0124466918875907,3811.00000000002,881.0000000000049,0.0,64.68853820543148,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-07,17450.817455906454,71.09974051128316,70.6581192430366,404.13957310977605,1.303077009088568,1.4941405411606534,0.020000000000000108,1.0196869904735486,3811.00000000002,881.0000000000049,0.0,64.4970255028132,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-08,17522.532047973822,71.7145920673668,70.830337008231,405.41932107344445,1.279747963668399,1.428473860944829,0.020000000000000108,1.027120123268867,3811.00000000002,881.0000000000049,0.0,64.30154676124057,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-09,17595.081081875673,72.54903390185035,71.11851600762778,406.6971831127762,1.2778620393317794,1.3774147040473437,0.020000000000000108,1.0343680497884324,3811.00000000002,881.0000000000049,0.0,64.107002023096,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-10,17668.6433905923,73.56230871662704,71.53946392879786,407.9956248911438,1.2984417783676148,1.3419128379902605,0.020000000000000108,1.0410124626806923,3811.00000000002,881.0000000000049,0.0,63.91863871835635,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-11,17743.27089136054,74.62750076823961,72.11985909721258,409.31596559789944,1.3203407067556743,1.32000864271377,0.020000000000000108,1.0466331349872497,3811.00000000002,881.0000000000049,0.0,63.741515561068574,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-12,17819.078637169427,75.80774580888828,72.86945282323275,410.67010283449497,1.3541372365955229,1.312877037950003,0.020000000000000108,1.0508277924169094,3811.00000000002,881.0000000000049,0.0,63.580100471706494,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-13,17896.164553184142,77.08591601471416,73.77903709641626,412.08013045489565,1.410027620400749,1.3220884507314117,0.020000000000000108,1.0532549748879907,3811.00000000002,881.0000000000049,0.0,63.43796901893833,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-14,17974.580751668997,78.41619848485604,74.82451699490441,413.57174942488274,1.4916189699870541,1.3490041208539907,0.020000000000000108,1.0536710307781472,3811.00000000002,881.0000000000049,0.0,63.31757825095238,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-15,18054.3120181797,79.73126651070098,75.96996499246154,415.16932596652947,1.597576541646725,1.3943225799746903,0.020000000000000108,1.0519517216938252,3811.00000000002,881.0000000000049,0.0,63.22009706895128,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-16,18135.25967620752,80.94765802782223,77.16991168875481,416.892185166559,1.7228592000294873,1.4577395109344784,0.020000000000000108,1.0480397447286767,3811.00000000002,881.0000000000049,0.0,63.1452790072727,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
2021-01-17,18217.22948566245,81.96980945493272,78.37106385706396,418.75183118261214,1.8596460160531463,1.5376926422506347,0.020000000000000108,1.0419658137178083,3811.00000000002,881.0000000000049,0.0,63.09136681847982,16.80000000000009,5819.500000000032,276.04000000000144,35588996.00000018
