date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,population,excess_mortality_cumulative,excess_mortality
2022-08-03,32569882.58067387,51665.860417539385,61279.340594767236,152279.4463695996,87.60098388941094,91.38178314146899,62.07927870916253,2369.09441381166,0.7403718097747116,1201.842420311572,19908.888395429083,754.1526577124973,7794.492491797879,219.16966428466864,179427.06721417105,201690.96010512137,0.22999993631510582,4.400001392316983,80.46628916855668,50556.67451288301,58129.23686712574,1.3210467748525203e-21,15.363091396739208,35.600000000000186,42.00000000000021,67813000.00000036,6.053626525492673,11.654146488382482
2022-08-04,32618384.840531304,48502.25985743385,57927.55577639223,152365.32978366403,85.88341406444034,90.24653192623761,62.14696937447056,2370.4306288784637,0.7295288573310346,1190.9429012065311,19752.34024615167,733.3195029805601,7533.020257665484,219.24066757355348,179427.05041062855,201690.97007884132,0.22999995223632969,4.400001044237743,80.46735844073567,48099.79738433911,55667.98461543811,9.907850811393903e-22,14.822012794483964,35.600000000000186,42.00000000000021,67813000.00000036,6.058329368678567,11.325343913752016
2022-08-05,32663726.994070146,45342.153538841434,54676.35389144097,152449.48526599645,84.15548233242863,88.90095130408363,62.21122719245611,2371.739980547022,0.7205257638773976,1179.573627100763,19583.524754749527,712.1040422321888,7271.6970775413,219.30810329813568,179427.03780797165,201690.97755913128,0.2299999641772476,4.400000783178313,80.46840328433338,45699.54053987042,53177.12070139765,7.430888108545427e-22,14.283604780090526,35.600000000000186,42.00000000000021,67813000.00000036,6.063040151451219,11.083396636948528
2022-08-06,32706065.159385882,42338.16531573422,51549.62747465707,152532.02002577423,82.53475977776372,87.4186066584119,62.27212611509201,2373.0241314994746,0.7133715368705573,1167.8342765634536,19404.56772572604,690.7380510665148,7013.1257331721445,219.37202269015023,179427.02835597895,201690.98316934874,0.22999997313293602,4.40000058738374,80.46943513939753,43333.528837352766,50680.87090743162,5.573166081409071e-22,13.762360986490018,35.600000000000186,42.00000000000021,67813000.00000036,6.0678203065886995,10.932703401619435
2022-08-07,32745748.840693302,39683.68130742127,48564.243146716835,152613.17486095984,81.15483518561766,85.88611110240632,62.329635310300986,2374.286821475288,0.7081007276367586,1155.8029213851,19217.59652797264,669.3515829023434,6758.8746812624395,219.4323843414656,179427.02126698446,201690.98737701186,0.22999997984970233,4.400000440537811,80.4704451328288,40944.40283357377,48199.505798544036,4.179874561056803e-22,13.272258458031718,35.600000000000186,42.00000000000021,67813000.00000036,6.072703303632547,10.869824900923705
2022-08-08,32783468.700445686,37719.859752382414,45712.37840981143,152693.482390064,80.30752910414547,84.40862146513712,62.38377512525976,2375.536323120044,0.7047305231031354,1143.6075885824594,19024.846620284614,648.1398830397188,6510.495506745157,219.48921036340394,179427.01595023856,201690.99053275917,0.22999998488727708,4.400000330403365,80.47142176170962,38566.79457831547,45753.967616522816,3.134905920792602e-22,12.825644069768149,35.600000000000186,42.00000000000021,67813000.00000036,6.0776894040334035,10.88332132598368
2022-08-09,32819268.58732526,35799.88687957451,43007.40794213561,152772.971989704,79.4895996400032,83.0194932481742,62.434704647112326,2376.7730915643415,0.7032691269750577,1131.3847961556567,18828.73523993876,627.195733223552,6268.223197608972,219.54268669950866,179427.01196267916,201690.99289956968,0.22999998866545812,4.400000247802529,80.47233894571671,36308.891635094114,43358.5850530515,2.3511794405944515e-22,12.432399341918888,35.600000000000186,42.00000000000021,67813000.00000036,6.082746667947953,10.953040952932692
2022-08-10,32853141.95393937,33873.36661410885,40465.623236336716,152851.58173953096,78.60974982696438,81.7347910738166,62.48267586736407,2377.9961664431366,0.7037131574484888,1119.2097832835184,18631.018689165474,606.6714605511489,6033.148070475645,219.59309113969323,179427.0089720096,201690.99467467755,0.22999999149909392,4.400000185851903,80.47319538575823,34234.15789891274,41026.797451714985,1.7633845804458387e-22,12.099314050718432,35.600000000000186,42.00000000000021,67813000.00000036,6.087829601108725,11.055178327590845
2022-08-11,32885088.286479138,31946.33253976719,38100.49088297333,152929.21275907636,77.63101954540114,80.55562530277689,62.527933855920686,2379.2040154270553,0.7060246870908924,1106.9509703003907,18432.573050487576,586.7027873978486,5807.232739993134,219.64068600182907,179427.0067290074,201690.99600600847,0.22999999362432078,4.400000139388934,80.4740083686659,32336.288285205923,38774.86940423554,1.3225384353343789e-22,11.82961643655209,35.600000000000186,42.00000000000021,67813000.00000036,6.092880811968315,11.164596069084045
2022-08-12,32915155.42696347,30067.140484334155,35918.34628310916,153005.76996038697,76.55720131063467,79.46990449744476,62.570731581339444,2380.3951668708764,0.7101293750466771,1094.49377071172,18234.224535764864,567.4274460752133,5592.178934438942,219.68573832166945,179427.00504675577,201690.99700450664,0.2299999952182409,4.400000104541706,80.47479813170315,30614.40018287668,36619.85035634412,9.919038265007842e-23,11.62262086005791,35.600000000000186,42.00000000000021,67813000.00000036,6.0978343323117326,11.256981542532415
