date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-04-01,608.3796590203694,38.70557498937797,36.07013596101149,9.321770900202553,1.4570905841793445,0.9936692877476461,20978.26466592714,0.010000000000000054,1.1605937306427334,22.096840521639127,92.88264111606938,1056.5513205535324,1056.4624034949493,0.0373626809766026,26.80143272927569,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,82.18962017278767,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.1355755600053925
2020-04-02,647.6210241618521,39.24871905715959,36.92820200307929,10.964227334815803,1.6451611831248154,1.1495866458365933,22030.257484577905,0.010000000000000054,1.1335744188611723,23.56991545910269,96.3171682966514,1052.044146523748,1057.2059008759,0.03771011674408743,26.455793357557965,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,83.35428785098713,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.3894204193499435
2020-04-03,687.1303124006404,39.51480367554589,37.68183976992427,12.808642382171993,1.8464436087398657,1.315367747790505,23076.165673226613,0.010000000000000054,1.1048891205453635,24.974980227164806,99.2317191442728,1045.9466845534457,1056.085097925834,0.03791138523098095,26.27328166975222,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,84.40535470530577,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.673938248301366
2020-04-04,726.5972171705525,39.471041347480416,38.28973438465076,14.857806932071815,2.0506859709375793,1.4887333092268504,24114.549190278754,0.010000000000000054,1.0749971571511054,26.29372709021851,101.58854372148852,1038.4123889806965,1053.2902455516814,0.03793337732013299,26.276674245203665,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,85.3633211356375,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.988607501598336
2020-04-05,765.695197945789,39.10108320841256,38.71580191970985,17.1010475067462,2.244381640452704,1.6667569954948014,25144.488928908202,0.010000000000000054,1.0443744030928068,27.50767411533684,103.38287514728978,1029.96139257586,1048.951022883866,0.03775368522022261,26.47827168260996,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,86.2250697140424,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.329276677696283
2020-04-06,804.2715115815149,38.57864046060811,38.935922383544565,19.50925363264534,2.4090619252328738,1.8485756651731404,26165.259925511185,0.010000000000000054,1.0134925023842478,28.60135998210707,104.62842979291739,1020.7872370627948,1043.2558172598629,0.0373627752273842,26.88382819634665,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,86.9855692538577,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.688033892672136
2020-04-07,842.164186368749,37.894419905895695,38.929211988046326,22.085269248401303,2.576657465256269,2.0329330417046814,27176.327394036467,0.010000000000000054,0.9828063515781031,29.55260369698759,105.37083753537986,1011.0796488701421,1036.3513328867214,0.036765617296427015,27.487100300459765,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,87.64481252539663,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.05233230379629
2020-04-08,879.1562360920124,36.99335856225957,38.68447460189453,24.828884062997858,2.7440962017217796,2.2170462583308743,28177.247064596562,0.010000000000000054,0.9527398638775022,30.349359042941124,105.67572026530364,1000.928805818736,1028.4110756185007,0.035995512261266654,28.257227293864585,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.19980525700817,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.410953548036842
2020-04-09,915.0320768750869,35.876822412321744,38.20269580274609,27.734526654229697,2.9060036315757607,2.3973818172129304,29168.02767078101,0.010000000000000054,0.9236232560206036,30.991641130945382,105.61192917764626,990.7874576284361,1019.6634941734761,0.03507614292251759,29.17969648849803,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.64770623752031,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.75446677705867
2020-04-10,949.619839815334,34.58849916218253,37.498913416377654,30.789534292546925,3.0552784185751674,2.5702375587726625,30149.462786052838,0.010000000000000054,0.8956406805416335,31.482531753186457,105.24865276558776,981.4402538548125,1010.4509334937154,0.034028826648901805,30.214975986283072,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.98818239307249,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.070801763466282
2020-04-11,982.8231054594335,33.203817810550966,36.60362042104217,33.97285530893837,3.1835241015849034,2.732179138698118,31123.893679714205,0.010000000000000054,0.8689053649634337,31.82768743803145,104.66165117729375,974.4347475986091,1001.3137010899064,0.03286421856456909,31.382500574069173,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.22517509473985,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.347016534838464
2020-04-12,1014.6447046601875,31.822013325592643,35.56381712573643,37.25407587084412,3.2813728758008347,2.880367385697801,32094.082670903997,0.010000000000000054,0.8434112473812707,32.027391305737595,103.87733081994526,970.1918816427202,992.7768724560867,0.031599198183284646,32.715387065975335,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.36822488925154,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.570526029657195
2020-04-13,1045.3621322443341,30.717738177775644,34.44092635432176,40.61916065232514,3.3651990169023445,3.0169382735978547,33062.91198701774,0.010000000000000054,0.8191363282314938,32.08466759048618,102.91247452090607,968.8314839534378,985.3560867919695,0.030256929342053047,34.27783150827276,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.43346504702927,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.7314310984118375
2020-04-14,1074.908557812858,29.546658513745474,33.24851280064763,44.05679130372357,3.437716327964417,3.1398565817336253,34033.927122131485,0.010000000000000054,0.7960439074535179,32.007262813097384,101.78548711239915,971.0167609935218,979.6347767940431,0.028854300109319393,36.1468432498213,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.44436672321649,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.822316628823202
2020-04-15,1103.156935489574,28.248552385632344,31.999399467971216,47.539329095116614,3.4826020488175327,3.245201744638944,35010.00668613648,0.010000000000000054,0.7741208426780516,31.79770632119994,100.51422845647144,976.080783414826,976.0869908049713,0.027403491727109167,38.399780142601976,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.4048280482302,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.838026187103607
2020-04-16,1129.97804421576,26.82123975787329,30.705899956505277,51.02996547033561,3.4906845682873624,3.3285166930945977,35993.64324989654,0.010000000000000054,0.7533742454539178,31.47096881653025,99.13803074765431,983.6374783174234,975.0670692187912,0.025924144328622143,41.07664990979576,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.3186695171036,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.77679371919003
2020-04-17,1155.2840179711302,25.306072029135443,29.37999267907906,54.48808496248031,3.458155636945973,3.385819484914683,36987.194719258274,0.010000000000000054,0.7338118734892758,31.035708836056422,97.6942632029516,993.5521552797626,976.7991383717547,0.024439876184411045,44.220713030278375,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.20425553149298,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.6408162162248034
2020-04-18,1179.0609934395648,23.777049173758527,28.033451522883986,57.87328738055457,3.385229526675224,3.414362028036373,37993.918518435356,0.010000000000000054,0.7154602302624005,30.503882467378492,96.21652804216211,1006.7243136156087,981.4142051039629,0.022975673137015484,47.8659323163417,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,89.0657819847543,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.436407103221956
2020-04-19,1201.3935957584083,22.332657597836697,26.677943845782934,61.14840444944318,3.2751374003393243,3.4131991228372396,39016.36010731397,0.010000000000000054,0.6983379005571761,29.891098663720722,94.70284528824743,1022.4419747075065,988.8803047652716,0.021555930676937462,52.00279118942184,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.8992117309705,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,7.173835170122789
2020-04-20,1222.5929666959896,21.199412396826155,25.318259435727015,64.29058581930614,3.142196618451006,3.3810942354698863,40055.70876826835,0.010000000000000054,0.6823799606473595,29.213928393394973,93.15420248590128,1039.3489503260419,998.9552511983895,0.02021559054163977,56.580572706869326,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.69672618672188,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.866927659643382
2020-04-21,1242.63344512542,20.04050952386398,23.960270691856696,67.27955862756957,2.988984244704451,3.316775750939846,41111.85043528341,0.010000000000000054,0.6674548153465418,28.493607251736634,91.56251676423216,1056.1418840438218,1011.1170363302739,0.018972778879080526,61.58255461095365,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.44540016686764,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.533388429498759
2020-04-22,1261.448758698624,18.81533689402923,22.61265550758033,70.09898700558355,2.8194369553447602,3.2218626793975194,42183.63141081944,0.010000000000000054,0.6533873299973022,27.761284947529077,89.91807373994864,1071.7811383075932,1024.7902174545588,0.017820405103072534,66.94998964923022,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,88.1302739454482,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,6.196908430505891
2020-04-23,1278.9764365094256,17.527695301420454,21.284949937084757,72.74001271701906,2.6410321444335896,3.100348851823515,43269.86706166991,0.010000000000000054,0.6399629280086433,27.041519625320404,88.21342602247937,1086.2357729291452,1039.4498221083738,0.016730850045791813,72.59279281869397,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,87.74072323542757,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.871443712450638
2020-04-24,1295.1911185908623,16.214695199400847,19.986087695218245,75.20391063666551,2.4639027443950074,2.958216066792656,44369.11117214132,0.010000000000000054,0.6269553892837942,26.345829441033,86.43012446191457,1099.2442020304093,1054.5526219141843,0.015695196357873288,78.37360883509365,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,87.27057280795411,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.5676291644284825
2020-04-25,1310.1295380381712,14.938429285782064,18.723304782402714,77.50408035952898,2.300173341424894,2.803143950546984,45478.98496281646,0.010000000000000054,0.6141373564424845,25.68335398122727,84.55885708269977,1109.8738593443986,1069.2924076121103,0.01470433198075146,84.47097100899651,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,86.71818170680604,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.29250101574757
2020-04-26,1323.9092576010285,13.779726941712127,17.50131795331789,79.66753990765591,2.1634622620479877,2.644292352050513,46596.347691084615,0.010000000000000054,0.601339281068128,25.05298090285649,82.5891815967696,1117.3627797700976,1082.8561027355872,0.013747382792932712,91.22057473379991,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,86.08650715922552,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,5.049385781203056
2020-04-27,1336.800705321006,12.891453254118627,16.31432201379257,81.73856701865414,2.0710291464390314,2.491243181297099,47717.82468234068,0.010000000000000054,0.588496865455266,24.448429924071938,80.53933286855339,1121.47702988252,1094.5918184867276,0.012810537094699549,99.2406637588181,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,85.38315250904435,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.837752867468771
2020-04-28,1348.8078496113123,12.00714844091219,15.166553727539014,83.72236417801788,1.9837986859443375,2.3476326122171707,48838.96149818093,0.010000000000000054,0.5756420414637837,23.857185403622825,78.43006526227487,1121.1368448100816,1103.8791741430045,0.011876163971638765,108.69635754762055,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,84.63440736820871,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.651931274174089
2020-04-29,1359.9138704017637,11.10602390340555,14.065082878071859,85.62275244831639,1.9003894152339502,2.216334026066565,49956.12640805723,0.010000000000000054,0.56291301138226,23.269521244055223,76.28643065323502,1117.1649316036842,1110.3648912730598,0.01094687734201286,119.77445626672726,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,83.8560991589944,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.48493677788255
2020-04-30,1370.1078494723008,10.193981405252945,13.017279514727147,87.44397125285022,1.8212196632354196,2.0992107651866423,51066.588891369436,0.010000000000000054,0.5504441315166569,22.668349724250238,74.10923152257018,1110.462499607742,1113.827417646781,0.010027869706574297,132.65329695117688,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,83.05920155088779,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.329805774688428
2020-05-01,1379.4047882031286,9.296940481864734,12.028914387176593,89.19202821339344,1.748057604569424,1.9969306983243733,52168.7106084108,0.010000000000000054,0.5383085349658709,22.03747754852061,71.90702060378939,1102.1217292630156,1114.240020248662,0.009126267502943014,147.45831466554841,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,82.24995675463332,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.180635947509078
2020-05-02,1387.8606208873193,8.455833997468371,11.102734271313292,90.87571152850029,1.6836837981264883,1.908827144622403,53260.75192851244,0.010000000000000054,0.5265087121487736,21.36555160030451,69.67019757953896,1092.0413292678838,1111.6922000604477,0.008250647621389556,164.2133287593426,0.2900000000000015,1686.0000000000086,1686.0000000000086,0.08000000000000043,81.41406889112054,19.060000000000098,44.50000000000021,7.250000000000038,20.100000000000104,25.000000000000135,4.500000000000023,2119843.000000011,0.2200000000000012,4.03340705189909
