date,total_cases,new_cases,new_deaths,total_deaths,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,population
2021-08-02,339660.72500404174,7964.184339312769,67.56275796398037,2391.9571042593334,7.950000000000042,1.154058063100429,38824.71258985832,0.08999569270412616,11.400616510216393,127478.10999313177,130428.77865300229,0.5627016294676004,71.76007033502987,43.10000000000022,11212198.000000056
2021-08-03,347782.7561641501,8122.031160108377,69.06870712844757,2461.0258113877812,7.950000000000042,1.142922829807547,38825.03444239379,0.08999676952809474,11.40046238266231,127290.7172233558,133282.20263874996,0.6053670430444634,71.7600527512725,43.10000000000022,11212198.000000056
2021-08-04,356060.2791140633,8277.522949913227,70.65597443166223,2531.6817858194436,7.950000000000042,1.1312163628210787,38825.2758317954,0.08999757714607118,11.400346786996748,127083.83229372905,135268.77893446022,0.6417823928198709,71.76003956345447,43.10000000000022,11212198.000000056
2021-08-05,364485.01384427457,8424.734730211276,72.29631178690127,2603.978097606345,7.950000000000042,1.119208167397,38825.456873846604,0.08999818285955352,11.400260090247576,127265.87030950187,136449.61802437477,0.6700995612600238,71.76002967259095,43.10000000000022,11212198.000000056
2021-08-06,373041.74016665836,8556.726322383744,73.92780914722195,2677.905906753567,7.950000000000042,1.1071677609711517,38825.59265538501,0.08999863714466527,11.400195067685697,127783.49161383312,136955.94347949652,0.6888713742417222,71.76002225444331,43.10000000000022,11212198.000000056
2021-08-07,381707.53631439316,8665.796147734814,75.46330999551677,2753.3692167490835,7.950000000000042,1.0953522266753595,38825.694491538816,0.08999897785849909,11.400146300764288,128398.57708141574,136923.3570440117,0.6970022701770909,71.76001669083259,43.10000000000022,11212198.000000056
2021-08-08,390451.20789190405,8743.671577510884,76.79672296205462,2830.165939711138,7.950000000000042,1.0840261286361268,38825.77086865417,0.08999923339387444,11.40010972557323,128866.56046135287,136489.3385974886,0.6938169902863421,71.76001251812454,43.10000000000022,11212198.000000056
2021-08-09,399232.20034362155,8780.992451717531,77.85943620990565,2908.0253759210436,7.950000000000042,1.0734358860698567,38825.828151490685,0.08999942504540595,11.400082294179938,128968.56055286681,135816.47867339134,0.6791334279119132,71.7600093885935,43.10000000000022,11212198.000000056
2021-08-10,408040.44264621066,8808.242302589066,78.8823761231695,2986.9077520442133,7.950000000000042,1.0637889378232408,38825.871113618065,0.0899995687840546,11.40006172063497,128730.91184968584,135002.97817117168,0.6533503941401413,71.76000704144522,43.10000000000022,11212198.000000056
2021-08-11,416868.90480301675,8828.462156806065,79.8189249495201,3066.7266769937332,7.950000000000042,1.0552255107365336,38825.9033352136,0.08999967658804109,11.400046290476244,128271.76242637252,134082.35293994972,0.6175538427932127,71.76000528108402,43.10000000000022,11212198.000000056
2021-08-12,425712.79201532074,8843.88721230398,80.62733204439617,3147.3540090381293,7.950000000000042,1.0478352610420592,38825.92750141026,0.08999975744103095,11.4000347178572,127598.1118165475,133039.88967264185,0.5737036820302689,71.76000396081311,43.10000000000022,11212198.000000056
2021-08-13,434568.9403107802,8856.148295459414,81.26949709406001,3228.6235061321895,7.950000000000042,1.0416246681474153,38825.94562605775,0.08999981808077334,11.400026038392916,126759.91825155108,131882.47050270392,0.5246896878316873,71.76000297060993,43.10000000000022,11212198.000000056
2021-08-14,443435.36326476,8866.422953979834,81.71005753289161,3310.333563665081,7.950000000000042,1.0365221533406856,38825.959219543365,0.08999986356058012,11.400019528794703,125974.00014632347,130650.69400501778,0.4737882742771273,71.76000222795754,43.10000000000022,11212198.000000056
2021-08-15,452310.9120413308,8875.548776570862,81.91570410635919,3392.24926777144,7.950000000000042,1.0323762627107516,38825.96941465758,0.08999989767043523,11.400014646596043,125357.05224290374,129411.8822523091,0.42447388185522783,71.76000167096825,43.10000000000022,11212198.000000056
2021-08-16,461194.80613830325,8883.894096972439,81.83449947602031,3474.0837672474604,7.950000000000042,1.0289371744086306,38825.97706099324,0.08999992325282655,11.400010984947048,125275.700381273,128303.78709323975,0.37999018837913934,71.76000125322629,43.10000000000022,11212198.000000056
