date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,gdp_per_capita,female_smokers,population
2020-03-25,3.246278657987224,0.4144319142619154,0.2830301272306027,1.000000000000005,0.0,0.0,305.67700144180435,1.5400000000000076,25.000000000000135,12.000000000000064,0.020000000000000108,42.00000000000021,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,46.16809568190429,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-26,3.6627471318226807,0.47031003782959835,0.3250500679504252,1.000000000000005,0.0,0.0,305.87934125588504,1.5400000000000076,25.000000000000135,12.000000000000064,0.020000000000000108,42.00000000000021,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,49.07978136065261,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-27,4.152490213120412,0.5285405438860976,0.3715818302129812,1.000000000000005,0.0,0.0,306.35999075122254,1.5400000000000076,25.000000000000135,12.001260504201746,0.019987394957983302,42.004411764706106,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,51.68051620794914,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-28,4.712121376711682,0.5857880840619564,0.42131420071403536,1.000000000000005,0.0,0.0,307.2175043756345,1.5400000000000076,25.000000000000135,12.003676470588301,0.019963235294117757,42.01286764705905,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,53.9631405496271,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-29,5.332959810814314,0.6379351160522861,0.4725648360558894,1.000000000000005,0.0,0.0,308.54765316860414,1.5400000000000076,25.000000000000135,12.007540804783517,0.0199371969941824,42.026392816742316,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,55.9530291355559,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-30,6.010498785066144,0.6903614857140704,0.5254590181214267,1.000000000000005,0.0,0.0,310.43730096242643,1.5400000000000076,25.000000000000135,12.012556056076342,0.019961624313186925,42.030058591225185,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,57.67905142503482,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-03-31,6.742715717758896,0.7418338162894326,0.5792120722529974,1.000000000000005,0.0,0.0,312.95832478452223,1.5400000000000076,25.000000000000135,12.015994288340401,0.020049918945943875,42.005998654149394,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,59.189121632771034,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-01,7.520013517472385,0.7845104624109995,0.6317834885788894,1.000000000000005,0.0,0.0,316.1615684106287,1.5400000000000076,25.000000000000135,12.01378951069617,0.020189507729173512,41.94195636779375,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,60.554865465043775,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-02,8.327760622913612,0.8131566024643596,0.6805124709913757,1.000000000000005,0.0,0.0,320.0708207811459,1.5400000000000076,25.000000000000135,12.0013570005076,0.020351568418082493,41.83648040609747,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,61.77208995204731,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-03,9.148196032796085,0.8244925326498224,0.7225945988802491,1.000000000000005,0.0,0.0,324.6871491993053,1.5400000000000076,25.000000000000135,11.972947291427905,0.02049832401879784,41.70160662810257,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,62.834957250719484,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-04,9.96185807824931,0.8167048875287384,0.755439323432974,1.000000000000005,0.0,0.0,330.0063282860341,1.5400000000000076,25.000000000000135,11.923472588803653,0.020588513537692463,41.5731304720466,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,63.73092171955231,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-05,10.748656002125916,0.7890800554332387,0.7769380898597995,1.000000000000005,0.0,0.0,336.0163654776159,1.5400000000000076,25.000000000000135,11.849714978125057,0.020581495043379264,41.4997240256575,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,64.46007558184273,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-06,11.494976164490385,0.7480317610319435,0.7851234122558721,1.000000000000005,0.0,0.0,342.6851409472558,1.5400000000000076,25.000000000000135,11.749810474059226,0.020440322963206747,41.53477382887473,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,65.03363619510871,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-07,12.191044663768587,0.6973521982788065,0.7787565863412265,1.000000000000005,0.0,0.0,349.98794426894267,1.5400000000000076,24.99848739495812,11.627532386895437,0.020134056055630685,41.7302592258901,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,65.47281150315128,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-08,12.827026225686836,0.6369443361687048,0.7577052872025918,1.000000000000005,0.0,0.0,357.89548308858537,1.5400000000000076,24.994075630252237,11.490558792434037,0.019639488389492917,42.132161129178456,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,65.80794912510112,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-09,13.395140386782924,0.5688362417839306,0.7228738264232762,1.000000000000005,0.0,0.0,366.35827036427406,1.5400000000000076,24.98653926955411,11.34665212599975,0.01894244757848041,42.77701859252062,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.0710245458298,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-10,13.891248632039378,0.4966498057723374,0.6761508449305801,1.000000000000005,0.0,0.0,375.3215308275047,1.5400000000000076,24.977396372010478,11.205415726691164,0.01805137349898638,43.68493447606474,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.29993583018693,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-11,14.316044748108418,0.42520228645595015,0.6203700826313552,1.000000000000005,0.0,0.0,384.724454520112,1.5400000000000076,24.970151351406084,11.075555007688072,0.016996513317517115,44.858175848968465,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.5382204569971,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-12,14.675947588230656,0.36020746791242175,0.5592809556386753,1.000000000000005,0.0,0.0,394.49086189848794,1.5400000000000076,24.94280420521588,10.964600968112546,0.015818328750258084,46.27955868052086,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.80049953796447,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-13,14.983770645924146,0.3080515285361265,0.4966315312086449,1.000000000000005,0.0,0.0,404.6048303281975,1.5400000000000076,24.937920865612007,10.886459775858178,0.014533591423714909,47.920146587960204,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.0961681247081,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-14,15.239444015470928,0.2558447226787595,0.4337884512506986,1.000000000000005,0.0,0.0,415.1019970189348,1.5400000000000076,24.97722539387614,10.857960539715238,0.013142921428161113,49.750085902508694,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.42965453567726,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-15,15.44412729085338,0.2048117902314356,0.37230352331197375,1.000000000000005,0.0,0.0,426.06478961940536,1.5400000000000076,25.071836304618515,10.896993352427039,0.01166940826569098,51.73527406650668,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.80061485133787,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-16,15.600710206343031,0.15667930162638857,0.3136832016307161,1.000000000000005,0.0,0.0,437.5879021693058,1.5400000000000076,25.229071152187256,11.019319028541368,0.010149761435208772,53.83729063391371,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,68.20407878556233,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-17,15.71418811694217,0.11750947621979144,0.2592156979263339,1.000000000000005,0.0,0.0,449.81090885063867,1.5400000000000076,25.45667731372031,11.242834455633579,0.008627673371170643,56.01577522333453,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,68.63055908917184,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-18,15.791943608715053,0.08813210716484357,0.20984131449193863,1.000000000000005,0.0,0.0,462.9002226851678,1.5400000000000076,25.76513241967941,11.587814270943042,0.007148841647641076,58.2231648451028,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,69.07430166982016,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-19,15.843957706536312,0.06609908037363268,0.16605519401375038,1.000000000000005,0.0,0.0,476.9498195672056,1.5400000000000076,26.079505423356878,12.066684879031476,0.005757235631335204,60.40196174791898,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,69.53235230278538,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-20,15.882968279902254,0.049574310280224514,0.12783438193565216,1.000000000000005,0.0,0.0,492.17678775232804,1.5400000000000076,26.51966462020031,12.701031758821138,0.0044922964714005625,62.49216014416493,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,69.99673578494304,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-21,15.912226209926711,0.037180732710168383,0.09587578645173912,1.000000000000005,0.0,0.0,508.92375920467987,1.5400000000000076,27.19252157439397,13.52549909384115,0.003386837091753395,64.43681625388979,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,70.45675836747273,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-22,15.934169657445054,0.027885549532626286,0.07190683983880435,1.000000000000005,0.0,0.0,527.5576287118495,1.5400000000000076,28.175591353172166,14.571532206612304,0.0025401278188150462,66.18622583779947,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,70.90657071484188,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-23,15.950627243083812,0.020914162149469714,0.053930129879103256,1.000000000000005,0.0,0.0,548.4209623225111,1.5400000000000076,29.505908123799664,15.867902548624413,0.0019050958641112846,67.7010573469987,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,71.33430440975789,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-24,15.96297043231288,0.015685621612102286,0.04044759740932744,1.000000000000005,0.0,0.0,571.684427301031,1.5400000000000076,31.050100129695306,17.41595600002684,0.0014288218980834633,68.9547017852976,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,71.72770406685311,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-25,15.972227824234682,0.011764216209076715,0.030335698056995583,1.000000000000005,0.0,0.0,597.4153001137831,1.5400000000000076,32.773009270940996,19.201285034926432,0.0010716164235625974,69.94368895209547,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.07174427509145,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-26,15.979170868176034,0.008823162156807536,0.022751773542746687,1.000000000000005,0.0,0.0,625.6761648073809,1.5400000000000076,34.705408752387015,21.2183845906745,0.000803712317671948,70.68299962454358,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.35141648039755,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-27,15.984378151132049,0.006617371617605653,0.017063830157060016,1.000000000000005,0.0,0.0,656.6532677555044,1.5400000000000076,36.86696865220241,23.461154312430608,0.000602784238253961,71.21561530502706,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.55381914762859,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-28,15.988283613349058,0.00496302871320424,0.012797872617795011,1.000000000000005,0.0,0.0,690.5315813919365,1.5400000000000076,39.137894017701754,25.904996309630047,0.00045208817869047074,71.58859330650148,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.66972538205316,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-29,15.991212710011816,0.00372227153490318,0.009598404463346259,1.000000000000005,0.0,0.0,727.4321055656083,1.5400000000000076,41.3793631980426,28.513637342112695,0.0003390661340178531,71.84779582021235,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.69475864546045,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-04-30,15.993409532508885,0.002791703651177385,0.007198803347509694,1.000000000000005,0.0,0.0,767.2271092323845,1.5400000000000076,43.48017204300519,31.219730269028013,0.0002542996005133898,72.03272186515937,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.63027454324217,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-01,15.995057149381687,0.0020937777383830385,0.00539910251063227,1.000000000000005,0.0,0.0,809.6176493127834,1.5400000000000076,45.34223418200617,33.95639434042653,0.00019072470038504236,72.17141639886964,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.48402216470387,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-02,15.996292862036288,0.001570333303787279,0.004049326882974203,1.000000000000005,0.0,0.0,854.4742340757332,1.5400000000000076,47.063920842279316,36.695576298306385,0.00014304352528878177,72.27543729915233,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,72.27064008829853,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-03,15.997219646527238,0.0011777499778404593,0.0030369951622306523,1.000000000000005,0.0,0.0,901.8948912430759,1.5400000000000076,48.93792393272227,39.44089683265035,0.00010728264396658632,72.06917776428031,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,71.99600640752975,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-04,15.99791473489545,0.0008833124833803445,0.002277746371672989,1.000000000000005,0.0,0.0,952.1653588007634,1.5400000000000076,51.28122521629464,42.20526861673088,8.046198297493974e-05,71.57335286102546,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,71.668644107522,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-05,15.998436051171609,0.0006624843625352584,0.0017083097787547418,1.000000000000005,0.0,0.0,1005.6874483184151,1.5400000000000076,54.291750090846364,45.0191583145198,6.0346487231204806e-05,71.00237005139297,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,71.30010703022143,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-06,15.998827038378728,0.0004968632719014438,0.0012812323340660563,1.000000000000005,0.0,0.0,1062.8263597789983,1.5400000000000076,58.11069308957421,47.916259492192445,4.52598654234036e-05,70.68614223634702,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,70.89943321384264,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-07,15.99912027878407,0.00037264745392608285,0.0009609242505495422,1.000000000000005,0.0,0.0,1123.6700526396803,1.5400000000000076,62.798543411233766,50.92851653252516,3.3944899067552705e-05,71.01023268727975,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,70.47407280954174,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-08,15.999340209088075,0.00027948559044456216,0.0007206931879121567,1.000000000000005,0.0,0.0,1188.2894900292126,1.5400000000000076,68.49172160712183,54.10967117444244,2.545867430066453e-05,72.36974889328798,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,70.0333399982359,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-09,15.999505156816078,0.00020961419283342162,0.0005405198909341174,1.000000000000005,0.0,0.0,1256.8406415469062,1.5400000000000076,75.19398782244988,57.50172655471686,1.9094005725498398e-05,75.30172141463319,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,69.58719876079725,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-10,15.999628867612081,0.0001572106446250662,0.0004053899182005881,1.000000000000005,0.0,0.0,1329.5011178764066,1.5400000000000076,82.71164848373047,61.11491805760206,1.4320504294123799e-05,80.19519155386449,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,69.14738517273119,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-11,15.994679633902361,0.00011790798346879966,0.0003040424386504411,1.000000000000005,0.0,0.0,1406.1547896031702,1.5400000000000076,90.67404017663124,64.89139216311115,1.074037822059285e-05,87.18408092299386,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,68.7259171924121,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-12,15.985085355678892,8.843098760159975e-05,0.0002280318289878308,1.000000000000005,0.0,0.0,1486.5832248246597,1.5400000000000076,98.91324937401637,68.74192809130568,8.055283665444637e-06,96.14098873846405,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,68.33397700226004,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-13,15.974722226196812,6.632324070119981e-05,0.0001710238717408731,1.000000000000005,0.0,0.0,1570.472219846681,1.5400000000000076,107.25560014191088,72.57027929407731,6.041462749083478e-06,106.75195155708029,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.98107276462338,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-14,15.969406246247502,0.0025061095927754167,0.00012826790380565483,1.000000000000005,0.0,0.0,1657.598678459674,1.5400000000000076,115.54765841283285,76.3311516166473,4.531097061812609e-06,118.63085503012458,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.67440993869064,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-15,15.975761859863411,0.012222180772474306,9.620092785424112e-05,1.000000000000005,0.0,0.0,1747.709927827736,1.5400000000000076,123.39814954114821,79.97777547719149,4.977841329409712e-05,131.129053320105,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.4184197681745,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-16,16.000373431096676,0.029011496600687442,0.0027158158542617272,1.000000000000005,0.0,0.0,1840.7137483918132,1.5400000000000076,130.72830403261207,83.47323141397003,0.00015950575567193082,143.56632477514688,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.21440564707473,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-17,16.04914885160307,0.05207536453196371,0.0090006627956737,1.000000000000005,0.0,0.0,1936.3301857821198,1.5400000000000076,137.20089566074455,86.75154605562956,0.00035718587783992216,155.3984479284839,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,67.0602778940004,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-18,16.12306073372495,0.07638684014105443,0.0197492042719331,1.000000000000005,0.0,0.0,2034.028287365035,1.5400000000000076,142.36687245661227,89.75504609634416,0.0006491111278369572,166.39730116129533,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.9503548329115,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-19,16.225666591017717,0.10446207580714856,0.035367171465100544,1.000000000000005,0.0,0.0,2132.931752046081,1.5400000000000076,145.7948914680789,92.38890900664741,0.0010286885494976304,176.31144447956908,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.88572620871733,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-20,16.36133139122711,0.13705696409518076,0.05589625771970468,1.000000000000005,0.0,0.0,2232.4345417872037,1.5400000000000076,147.7240882304496,94.61252855524427,0.0014796612085033172,184.9291081253526,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.84172742964734,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-21,16.533894471022165,0.173607202709395,0.08103563866792998,1.000000000000005,0.0,0.0,2332.170137109637,1.5400000000000076,148.26682990910115,96.40608355282637,0.0019785241869204793,191.9804445393929,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.81007611522202,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-22,16.74566972204493,0.2125583432085173,0.11015811232350756,1.000000000000005,0.0,0.0,2432.106764112128,1.5400000000000076,147.496165849193,97.80137908349516,0.002496336579104392,197.4651069581972,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.7800679138245,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-23,16.996695730447748,0.2516133275421351,0.14232220415213326,1.000000000000005,0.0,0.0,2532.1637727177995,1.5400000000000076,145.35802720956247,98.80054950331319,0.003000080488626943,201.15356337152474,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.74405675308017,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-24,17.284173381546243,0.28791814045298203,0.17628124587428132,1.000000000000005,0.0,0.0,2632.214612020577,1.5400000000000076,142.0631282503093,99.42495963879726,0.003453680275972477,203.46382011267744,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.69495788478437,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-25,17.599523054905667,0.31568004037528974,0.21066665515554983,1.000000000000005,0.0,0.0,2732.275422493136,1.5400000000000076,138.1564255887233,99.75344823588543,0.003843492269034956,204.61835312587874,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.62670710137118,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
2020-05-26,17.94321048768865,0.343935208044881,0.24503473603376047,1.000000000000005,0.0,0.0,2832.6928521532004,1.5400000000000076,134.26802216503972,99.96102993903443,0.004161707760276547,204.9617094549459,0.010000000000000054,350.0000000000017,22.000000000000124,0.0,66.53460514826506,34.20000000000018,22.000000000000124,9541.810000000049,9.70000000000005,2567024.000000013
