date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,life_expectancy,population
2020-03-11,2.0000000000000075,0.0,0.0,5.00000000000002,0.39634297495158527,0.3158916884129154,0.010000000000000038,0.9900000000000039,333.00000000000125,483.0000000000019,0.0,1125.9000000000044,0.020000000000000077,2074.0000000000077,425.0000000000017,0.0,8.888024632022141,30.70000000000011,19.600000000000083,21.40000000000008,307.8500000000012,1.820000000000007,1.6000000000000063,61.49000000000024,16320539.000000061
2020-03-12,2.0000000000000084,0.0012281835811247584,0.0,5.000000000000022,0.381839598318681,0.3293571448617534,0.010000000000000044,0.9900000000000043,333.0000000000014,483.0000000000021,0.0,1125.900000000005,0.020000000000000087,2074.0000000000086,425.0000000000018,0.0,9.344563884488501,30.700000000000124,19.60000000000009,21.40000000000009,307.85000000000133,1.8200000000000076,1.6000000000000068,61.490000000000265,16320539.000000069
2020-03-13,2.000000000000009,0.006092436974789941,0.0,5.000000000000024,0.3616059430829025,0.3371217694414028,0.010000000000000047,0.9900000000000047,333.00000000000153,483.0000000000023,0.0,1125.9000000000055,0.020000000000000094,2074.000000000009,425.00000000000193,0.0,9.986003230108473,30.70000000000013,19.600000000000094,21.400000000000098,307.85000000000144,1.8200000000000083,1.6000000000000072,61.490000000000286,16320539.000000075
2020-03-14,2.0000000000000093,0.014491758241758312,0.0013450226244343922,5.000000000000025,0.3351992860128883,0.33878024110820193,0.010000000000000049,0.9900000000000049,333.0000000000016,483.0000000000024,0.0,1125.9000000000058,0.020000000000000098,2074.0000000000095,425.00000000000205,0.0,10.847755816246531,30.700000000000138,19.600000000000097,21.400000000000105,307.8500000000015,1.8200000000000087,1.6000000000000076,61.4900000000003,16320539.000000078
2020-03-15,2.0000000000000098,0.026027189722042796,0.0045517533936651755,5.000000000000026,0.3027892511935708,0.33416097268635553,0.01000000000000005,0.9900000000000051,333.00000000000165,483.0000000000025,0.0,1125.900000000006,0.0200000000000001,2074.00000000001,425.00000000000216,0.0,11.96461114143508,30.700000000000145,19.6000000000001,21.40000000000011,307.85000000000156,1.820000000000009,1.600000000000008,61.490000000000315,16320539.000000082
2020-03-16,1.9936974789916067,0.03377378595669053,0.009407997333548844,4.998739495798346,0.2637273617953076,0.3223277430894277,0.010000000000000052,0.9900000000000052,333.0000000000017,483.00000000000256,0.0,1125.900000000006,0.020000000000000104,2074.0000000000105,425.00000000000216,0.0,13.362211264932185,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000092,1.600000000000008,61.49000000000032,16320539.000000084
2020-03-17,1.9816176470588338,0.04376925349466731,0.016172352234162968,4.996323529411791,0.2211310093878512,0.3030467122944467,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,15.017985694982293,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000094,1.600000000000008,61.49000000000033,16320539.000000086
2020-03-18,1.9685984970911545,0.05941065052824043,0.02534177225577743,4.993719699418255,0.17798465005963443,0.27707010209413846,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,16.948940790305915,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000096,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-19,1.9619045935682071,0.08211454898215337,0.03747724063333284,4.992380918713666,0.1371730382881001,0.2458670562086131,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,19.192040272755328,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-20,1.9698124141483624,0.11181215608050671,0.05307302420479937,4.993962482829697,0.10287977871607507,0.21142178536912964,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,21.768116985432727,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-21,2.0005493558601435,0.14732065552191884,0.07245861430744585,5.000109871172053,0.0771598340370563,0.17608217613091973,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,24.679323518001546,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-22,2.0614979897457895,0.18662171336089656,0.09572518245004163,5.012299597949182,0.05914654003975085,0.14244624748280524,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,27.907220175669924,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-23,2.156078243440567,0.22707035741886294,0.12356538005020119,5.031719850368811,0.05463786236659407,0.11345346389264695,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,31.411340955928324,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-24,2.2885518952501123,0.27049669178748326,0.15608450691871134,5.059180967285341,0.05387432437675558,0.09019772558593643,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,35.1502903000103,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-25,2.46268088976338,0.3149442706182472,0.1926286678425569,5.095048298185409,0.055677236495236454,0.07316897938660813,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,39.09224018783908,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-26,2.6807210745623586,0.35813774401087417,0.23202143624067706,5.139191847427041,0.05900097843800792,0.06228946886445516,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,43.19126449769904,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-27,2.9426675027543534,0.3975625840262559,0.2727413519057831,5.190948507419027,0.06289973188926881,0.056940921945691135,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,47.37955325368807,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-28,3.2456884098712004,0.4305248791961632,0.31305504431072123,5.249093733505455,0.06650253000938869,0.05598494162087153,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,51.58258591634888,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-29,3.583700696543678,0.45419618040552656,0.3511170750882452,5.311820300129099,0.06899454456586515,0.05777829897583474,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,55.724401460532604,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-30,3.944530532103952,0.46312612690078425,0.38467927367235777,5.376722367953975,0.06960305128154182,0.06018440296490782,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,59.72544104368656,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-03-31,4.327289301792904,0.46940341870500063,0.4129469148534933,5.443256061679775,0.07005943131829932,0.06268355109245924,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,63.54061067933904,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-01,4.732603369363432,0.4754688536215113,0.43575381897787113,5.511013474831268,0.07040171634586745,0.06491990313834906,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,67.15934472572934,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-02,5.161588920041329,0.482829823797259,0.4534730888617169,5.579688677552031,0.07065843011654355,0.06668314002344515,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,70.52907932645613,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-03,5.615083092745939,0.49229366713689127,0.46695016247692833,5.649052222449746,0.07085096544455062,0.06789470795876043,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,73.59999404558559,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-04,6.093067329255651,0.504142680863335,0.4774526024653246,5.718932023980175,0.07099536694055593,0.06859750155730572,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,76.33405128725977,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-05,6.594234886082021,0.5182653816882261,0.48663243827433345,5.7891990179851405,0.07110366806255991,0.06894812616797939,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,78.71177586040292,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-06,7.105582434761915,0.5241709173262867,0.49542649418732804,5.859756406346007,0.0711848939040629,0.06921109462598464,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,80.73733965225125,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-07,7.628120245593104,0.5321553373159827,0.5045118551265989,5.930531590473798,0.07124581328519013,0.06940832096948858,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,82.44237513350012,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-08,8.169231748512878,0.548324647783368,0.5150815319396493,6.001470121426786,0.07129150282103555,0.06955624072711654,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,83.84534372892288,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-09,8.739464212160367,0.575642322295187,0.5285312523807235,6.07253116249867,0.07132576997291962,0.0696671805453375,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,84.95641374368647,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-10,9.350121753173298,0.6147149349987022,0.5462245543469526,6.143684086159726,0.07135147033683267,0.06975038540900323,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,85.79862511060918,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-11,10.011460093160533,0.664381385476565,0.5693166058054642,6.214905921762661,0.07137074560976746,0.06981278905675252,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,86.4097587489234,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-12,10.731332626431504,0.7221548173879679,0.5986220697387145,6.2861794413220045,0.07138520206446855,0.06985959179256448,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,86.82999133060022,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-13,11.515435474994947,0.7858145616511907,0.6361294482316386,6.357491723848655,0.07139604440549437,0.06989469384442346,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.11249349795028,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-14,12.368864906181589,0.854713216002454,0.6822824449326182,6.428833078600786,0.07140417616126374,0.06992102038331768,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.32437012346284,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-15,13.292615066190836,0.9247129986211051,0.7360701077783273,6.500196237522028,0.07141027497809076,0.06994076528748835,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.48327759259726,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-16,14.28347228865414,0.9915793514221976,0.7954599822558541,6.571575749570102,0.07141484909071102,0.06995557396561636,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.60245819444808,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-17,15.333935826057534,1.0510051341225646,0.8577229763492935,6.642967526463301,0.07141827967517622,0.06996668047421237,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.69184364583617,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-18,16.43215839830853,1.0986287697903738,0.9196770092496898,6.714368501990343,0.07142085261352513,0.06997501035565937,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.75888273437725,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-19,17.561901604161292,1.130047854007294,0.9778697478874951,6.785776376492767,0.0714227823172868,0.06998125776674463,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.80916205078306,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-20,18.711326009197276,1.1496528911518844,1.0297996929453581,6.8571894252267285,0.07142422959510805,0.06998594332505857,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.84687153808741,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-21,19.874363931590942,1.1632092869805923,1.0738622131479343,6.928606354634342,0.07142531505347399,0.06998945749379402,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.87515365356569,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-22,21.040485295170292,1.1662498870195441,1.1083997303199054,7.000026194547195,0.07142612914724845,0.06999209312034561,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.89636524017439,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-23,22.197106052825717,1.156717150235571,1.1320607867509196,7.071448217338977,0.0714267397175793,0.06999406984025931,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.91227393013091,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-24,23.331394504066644,1.1343607456760334,1.1440693457192999,7.1428718772899575,0.07142719764532744,0.06999555238019459,0.010000000000000054,0.9900000000000053,333.00000000000176,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.9242054475983,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-25,24.431626033188998,1.1002857499486878,1.1444267668848223,7.214296765110336,0.07142754109113854,0.06999666428514603,0.010000000000000054,0.9900000000000053,332.663445378153,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.93315408569885,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-26,25.48819916290084,1.0566137953315882,1.1340632878333015,7.2857225738327624,0.07142779867549687,0.06999749821385962,0.010000000000000054,0.9900000000000053,331.70073529411945,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.93986556427426,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-27,26.499439611348265,1.0112709476622346,1.1144096184283065,7.358409577433406,0.07268849606544628,0.07017459424863011,0.010000000000000054,0.9900000000000053,331.1189580639966,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.94489917320581,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-28,27.459195093126624,0.9597783561894695,1.0854465156958273,7.432252561226326,0.07384410314152179,0.07051329862764916,0.010000000000000054,0.9900000000000053,330.9262418188447,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.94867437990447,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
2020-04-29,28.360992958500475,0.9018150211821807,1.0477502067460152,7.506283797131777,0.07403207541690421,0.07087818664042023,0.010000000000000054,0.9900000000000053,331.75849842942165,483.0000000000026,0.0,1125.900000000006,0.020000000000000108,2074.0000000000105,425.00000000000216,0.0,87.95150578492849,30.700000000000152,19.600000000000104,21.400000000000112,307.8500000000016,1.8200000000000098,1.600000000000008,61.490000000000336,16320539.000000086
