date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,extreme_poverty,population,excess_mortality_cumulative,excess_mortality
2020-04-11,7557.724444216454,488.0282870842602,489.7861378169024,51.925327253309526,5.979941697682151,4.761559056800536,128460.61179112157,5.704596677624246,1.1836637796743108,125.00000000000065,738.2387496757742,71.36782230416004,7254.135684982564,0.06999135847501112,14.72703827502568,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,90.08028936749938,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,8.672170414227912
2020-04-12,8036.621839949685,478.89744349677693,490.3332764396006,58.27385969337592,6.3496783159248436,5.151274496220321,135852.22351690312,6.4022325760914995,1.1270007436115843,125.00000000000065,735.3276239892169,71.15141617866959,7391.617116031698,0.06786213553369863,15.358711156172323,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,90.59553506053092,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,8.344473964517098
2020-04-13,8505.50269217947,468.8808880524475,488.0507297925324,64.94133530009023,6.668335013608155,5.5366250706138604,143416.71322591288,7.134961923988483,1.0761220832419798,125.00000000000065,730.080850506458,70.39166491357565,7564.493751697346,0.06552184405492822,16.119125480897853,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.00277960826193,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,8.005509319541678
2020-04-14,8962.657287395768,457.1546220832923,483.0237997684465,71.9222749075177,6.981584162597853,5.914418867601647,151186.37675847823,7.902181688628092,1.0305422734851384,125.00000000000065,722.9730974790688,69.15137635163302,7769.666564581037,0.06298301200047227,17.014127562515693,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.29187801582813,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,7.670016812816301
2020-04-15,9406.300674014843,443.64340676932176,475.45666479078284,79.19091432543479,7.269122834294878,6.277198927688964,159192.12605625388,8.701048677589378,0.9896631692379663,125.00000000000065,714.3961611829936,67.49935967161107,8005.751571787439,0.06027442771399358,18.04909114699992,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.45723381891712,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,7.352088817018274
2020-04-16,9835.030870734161,428.73021183200154,465.66447709987506,86.7046595643736,7.51410780122214,6.615670204170096,167459.5565331409,9.526863431268975,0.9527716173938929,125.00000000000065,704.6727349790367,65.5111713374188,8267.43218239586,0.057427701845611606,19.228833550941633,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.50637817608195,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,7.063269563174647
2020-04-17,10248.172522798537,413.14166339888857,454.0674357176024,94.40667825440511,7.702290611744026,6.920519783056478,176000.7484599723,10.373358142294672,0.9191593529937079,125.00000000000065,693.9291957074523,63.27258341579851,8541.193205963036,0.05447817780631607,20.55697745797032,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.45081773031627,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.811300150033594
2020-04-18,10646.03464419976,397.8621299021081,441.1863411708785,102.22784320922676,7.821368896106026,7.183782048022816,184812.32354601377,11.232912595085601,0.8881159594770209,125.00000000000065,682.1512277437446,60.86098248751152,8811.576045390197,0.05146399857774939,22.029408917653598,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.30249193380715,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.599347446074007
2020-04-19,11030.103924326308,384.0692865022118,427.63926153426803,110.08819009922794,7.860499845964469,7.3998625541166705,193876.33377133997,12.096716120522366,0.8590594970802943,125.00000000000065,669.2892288233231,58.318862269641464,9064.010944837748,0.04843639583053252,23.64202436761968,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,91.0695082522301,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.425509476419951
2020-04-20,11405.457355009454,375.3534354648947,414.2780529703525,117.93960734494475,7.851531962689265,7.569192487662498,203160.02227420665,12.959452087159734,0.8314919401987155,125.00000000000065,655.3041549723737,55.6677827720437,9283.689042500337,0.04544268148828405,25.392198624777503,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,90.76586777611516,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.282773071392911
2020-04-21,11771.963184324337,366.50583290119255,401.3281512339058,125.746754636052,7.8072333288366105,7.687499730969897,212615.77158606902,13.81722610480098,0.8049791684651333,125.00000000000065,640.0798130618602,52.93160630980207,9455.749716587612,0.0425130065913262,27.281778251065393,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,90.40263887345688,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.156663375434986
2020-04-22,12128.172566006684,356.209384372081,388.8375746406852,133.45791665577224,7.711226548017255,7.751067105919741,222189.0989707415,14.664355583772059,0.7791813705311392,125.00000000000065,623.4916471267127,50.118032463444045,9573.327688216417,0.039661419455453324,29.303175963670782,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,89.99806690557759,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,6.030990328695094
2020-04-23,12472.10552340613,343.93295941674705,376.7237477225958,141.01717698762772,7.559308728078239,7.757978577662183,231819.22558552254,15.494705601856218,0.7538823110269914,125.00000000000065,605.5180081310727,47.22087728875955,9630.126842438991,0.03692237357672255,31.457380356722112,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,89.5636778456345,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,5.890012577530655
2020-04-24,12801.84042245119,329.7349005580358,364.80861896906436,148.3735485455045,7.356407855043821,7.709053907390151,241447.24040762967,16.30269080449497,0.7289914035999148,125.00000000000065,586.2696146955903,44.226178328560664,9628.014992850587,0.0343171841902989,33.75259893916414,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,89.10150983865393,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,5.72058243157814
2020-04-25,13115.956076372997,314.11565505653624,352.8449991330689,155.48782139620036,7.114300073571176,7.608549641919483,251023.7954964143,17.084026829938804,0.7044979159837119,125.00000000000065,565.9540209764446,41.13724848462352,9576.55521684222,0.03185246474259493,36.170848687243236,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,88.61174695559043,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,5.513767971527364
2020-04-26,13413.863324248094,297.9072487261452,340.5363149606618,162.33769862633602,6.849897647292159,7.464684855874012,260509.1792984585,17.83629387811024,0.6804586018229497,125.00000000000065,544.7867180594187,37.980974501799935,9485.383898087399,0.029529943256364453,38.76322054904594,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,88.09378064332515,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,5.266083019923579
2020-04-27,13697.901614065211,284.0382904554043,327.49146230323754,168.94433731816858,6.606654004699896,7.287350584374813,269869.42649065104,18.561855185570426,0.6569215208565473,125.00000000000065,523.1528859912356,34.79817431526401,9360.247264224901,0.02736594483723135,41.619113860394734,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,87.549190847717,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,4.980423009240409
2020-04-28,13967.136440025335,269.2348264388386,313.59575364404134,175.28593560013286,6.341609766614781,7.078471567886808,279071.0954982408,19.258326101524325,0.6339579473651004,125.00000000000065,501.43908272225735,31.63213105965424,9201.669061614066,0.025370289267871826,44.84263209859283,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,86.97815493281438,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,4.667644618644228
2020-04-29,14220.000002934343,252.86356326804326,298.83218918261116,181.33814271496738,6.052215728322437,6.841939648765793,288089.3038635,19.923035784934484,0.6116793525729534,125.00000000000065,479.94275741984484,28.533228870047754,9018.208405777465,0.023543069245667955,48.53465183735776,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,86.38781610264904,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,4.341114108548695
2020-04-30,14454.977167682355,234.97716501729,283.267170652311,187.0829379993803,5.744801744528842,6.583147852282174,296900.79045418656,20.554003729457197,0.590221214494357,125.00000000000065,458.941069357709,25.56629204684741,8811.486621075192,0.021884839102964626,52.73298306030671,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,85.78399200588154,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,4.014993952452249
2020-05-01,14671.119931353254,216.1427638728578,267.03978668348043,192.51529011879862,5.432356964505235,6.308640947388755,305492.85035518464,21.150672157144644,0.5698006878584867,125.00000000000065,438.63981947141735,22.7838657707529,8592.059923789599,0.020393267336273266,57.49255403731158,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,85.16828989969247,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,3.702750958844685
2020-05-02,14868.433274306815,197.3133431050314,250.3537768257974,197.64815149343022,5.132865008446805,6.025853367296583,313864.3003391103,21.714455313721476,0.5506604706449969,125.00000000000065,419.16449614848915,20.219848261484216,8371.450001019326,0.01904963699218558,62.80280434504908,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,84.5390105727979,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,3.4158305106655145
2020-05-03,15048.164548490313,179.7312742970995,233.47150456504966,202.51620411781053,4.868055349741702,5.742912649906833,322024.84784644697,22.249151440042272,0.5329982618395983,125.00000000000065,400.5697198812445,17.913302485705938,8160.547520156877,0.017833446231534163,68.7051430131502,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,83.90173013386487,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,3.162541827500016
2020-05-04,15213.775560689024,165.61101228391078,216.55331103529363,207.1900134632774,4.673811389487924,5.466865967714552,329985.6228596256,22.76249964984428,0.5169662141560407,125.00000000000065,382.8806997364025,15.895077058203189,7960.775022793816,0.01670863347778768,75.25289572140125,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,83.25917542845306,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,2.9470261416103325
2020-05-05,15365.084272326745,151.308711701621,199.70669239088542,211.6729076410912,4.482895710829588,5.2012950801815245,337758.1550083267,23.254861324325717,0.5026965416771475,125.00000000000065,366.1008124558253,14.17077450341323,7772.532155912437,0.01563684033135306,82.48323513946737,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,82.62036120934896,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,2.7658005416588556
2020-05-06,15501.777118272232,136.69284599341046,183.11082843989985,215.96374666488464,4.290840173555292,4.949516559004928,345349.78899380204,23.72610753170586,0.4903483597161677,125.00000000000065,350.16471729274207,12.729567626105506,7591.633990883918,0.01459947898801061,90.40911995511782,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,81.99475474670155,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,2.613916178706976
2020-05-07,15623.77559888519,121.9984806489041,166.97095811079123,220.0624027588448,4.098656956281536,4.714095402446979,352768.5581642273,24.176221566685054,0.48007542621892985,125.00000000000065,335.0117571033643,11.540873198570736,7418.769174481629,0.013578568517026072,98.91010273298365,0.010000000000000054,0.08000000000000043,7397.00000000004,7397.00000000004,0.08000000000000043,81.39447103740184,30.600000000000158,33132.32000000017,0.5000000000000026,9449000.000000048,0.3600000000000019,2.4871379605146746
