date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,aged_65_older,gdp_per_capita,diabetes_prevalence,hospital_beds_per_thousand,human_development_index,population
2020-03-29,685.1965185466261,80.91476559791957,63.363802670691,33.682070528022415,4.588289567304434,3.2041118813359897,0.010000000000000054,0.05000000000000025,1.9758380184459485,576.000000000003,556.1132081301818,389.8299963583389,0.20721786102397982,5.080146275152913,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-03-30,770.1685427561248,84.99139094052126,68.93363593966995,38.69534410480809,5.014148655762756,3.6292977119069763,0.010000000000000054,0.05000000000000025,1.9119717588247678,576.000000000003,626.6879927169006,443.56019927263344,0.20695605898711894,5.094430973333018,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-03-31,859.1774898078838,89.02347210002586,74.31872469230915,44.15408726412652,5.459399468551229,4.0754871817970795,0.010000000000000054,0.05000000000000025,1.8458700602304075,576.000000000003,702.1132796055499,502.6632166813668,0.2051357578796414,5.168247276541464,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-01,952.2471606655461,93.08056464386246,79.45922338348538,50.08200048364766,5.9284054514457525,4.537619426425387,0.010000000000000054,0.05000000000000025,1.778840166375135,576.000000000003,780.8011523350624,566.8952631897591,0.201751624486008,5.303321850424853,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-02,1049.3638126452506,97.12482231935466,84.30240283173183,56.494111868876765,6.412480559172561,5.008740264712391,0.010000000000000054,0.05000000000000025,1.7121803833463178,576.000000000003,861.4101887503286,635.8276206308467,0.19686834021324573,5.498328491891046,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-03,1150.39553239926,101.03784750874692,88.81162904687594,63.386986616589816,6.893151628170641,5.480890848178777,0.010000000000000054,0.05000000000000025,1.6470890690223454,576.000000000003,943.6525672253209,708.9040541932397,0.19061796492076194,5.749767700527861,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-04,1255.0317656536813,104.64082907047437,92.97309735076794,70.73138411241017,7.344605156163546,5.945774147769516,0.010000000000000054,0.05000000000000025,1.5846416240033478,576.000000000003,1028.0406051216428,785.5754873159073,0.18323868377460528,6.0501861503151035,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-05,1362.7379645117564,107.70964572011515,96.80088296782723,78.46675075399102,7.73552238683825,6.395254818971944,0.010000000000000054,0.05000000000000025,1.5257249154815042,576.000000000003,1114.045159723587,865.2668934442688,0.1750243586615941,6.390346464707896,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-06,1472.3623292338523,109.62694986862563,100.32020795954867,86.48070301378043,8.01406906873245,6.823713092250948,0.010000000000000054,0.05000000000000025,1.470893234122442,576.000000000003,1201.0311387002553,947.3042748020139,0.16629283266781827,6.760114405738431,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-07,1583.8131173197035,111.45272694574864,103.52436944736043,94.76369468114996,8.283079274076822,7.227021729336897,0.010000000000000054,0.05000000000000025,1.4203326599163322,576.000000000003,1286.7219642385096,1030.8115448216156,0.1573556943134043,7.148768739016181,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-08,1697.2333835618554,113.42172038707506,106.4302544610861,103.314303008277,8.5506740321575,7.601589180002039,0.010000000000000054,0.05000000000000025,1.3741787127782334,576.000000000003,1369.4094272836032,1114.8936618482755,0.14853858715392865,7.54546795697708,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-09,1812.8685897075936,115.63629675443056,109.07477439461887,112.13121852964039,8.816964800136237,7.9450789244327,0.010000000000000054,0.05000000000000025,1.332615450226857,576.000000000003,1449.0579269591497,1198.8421920875662,0.14013115432795473,7.939690819057968,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-10,1930.9673117053912,118.09953995431695,111.5121908476773,121.20723742664228,9.076055856081506,8.256948980008442,0.010000000000000054,0.05000000000000025,1.2957964292991035,576.000000000003,1525.6850095373995,1281.9917927405313,0.1323451336839106,8.323113298521026,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-11,2051.7067701397445,120.74007190174308,113.81211000712207,130.52475580107438,9.317546093741816,8.538856531386434,0.010000000000000054,0.05000000000000025,1.263889985193463,576.000000000003,1598.2977746061874,1363.4613946523625,0.12532753158161442,8.688639110930215,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-12,2175.1369780573004,123.43066801809806,116.05797843294353,140.0523903802178,9.527655368625704,8.794961403064725,0.010000000000000054,0.05000000000000025,1.2370650325279366,576.000000000003,1668.0754641155997,1442.6152282775743,0.11913107208634023,9.03138075530498,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-13,2300.532549315442,125.39591633354787,118.31066078010537,149.6693348019703,9.61696001386425,9.024048621787891,0.010000000000000054,0.05000000000000025,1.2154771842214227,576.000000000003,1737.0611391338907,1519.2004483575042,0.1137629776264877,9.348298009917663,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-14,2428.0472141843875,127.51492367550046,120.60519177124597,159.37511034517547,9.705787237288959,9.227411547142484,0.010000000000000054,0.05000000000000025,1.199174953453722,576.000000000003,1804.9174122043316,1593.239007890626,0.10918422417009216,9.638309803495146,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-15,2558.1547060487665,130.10768596929523,122.98878797840234,169.2177580982484,9.842656523635771,9.412115867855261,0.010000000000000054,0.05000000000000025,1.1878317645408425,576.000000000003,1871.004526509425,1664.9063729186184,0.10532158764922406,9.900264350035723,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-16,2691.444972652287,133.29041218220758,125.5106465752693,179.27023518648554,10.052483666159294,9.588771128428629,0.010000000000000054,0.05000000000000025,1.1808004555969716,576.000000000003,1935.8604892582837,1734.4613246146291,0.10207829480931636,10.133911901828682,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-17,2828.4713345312366,137.02647106296487,128.214294401394,189.6127119425471,10.342481689503131,9.76985937411722,0.010000000000000054,0.05000000000000025,1.1773118801592688,576.000000000003,2000.4783662973034,1802.3014394855381,0.09938208891564933,10.339886091853105,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-18,2969.6358538396084,141.16460119638353,131.1318497603217,200.31929478431854,10.70658654185264,9.968481634660328,0.010000000000000054,0.05000000000000025,1.1764688810308948,576.000000000003,2064.0495795064326,1868.8486070866838,0.09716520275654966,10.51955904206373,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-19,3115.1033609679466,145.4675685443467,134.27971876820527,211.4480683733071,11.128776364049484,10.197417787081234,0.010000000000000054,0.05000000000000025,1.1772403162353575,576.000000000003,2126.779120634999,1934.387570376425,0.0953530552671538,10.6745755517482,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-20,3264.4684871125196,149.3651722065796,137.70361971610242,222.98194656117008,11.533880269158656,10.471484477996784,0.010000000000000054,0.05000000000000025,1.1786206056315942,576.000000000003,2187.8552357574417,1998.794717859891,0.09386999507027498,10.807736770469214,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-21,3417.9713233175885,153.50287075157357,141.41588980323735,234.96288202818238,11.980937027984071,10.796743125789137,0.010000000000000054,0.05000000000000025,1.1798201730342985,576.000000000003,2245.812322099274,2061.7855826741716,0.09264522416308127,10.921972584316052,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-22,3575.864659262599,157.8933618548892,145.38497068145216,247.4447213142852,12.481840456831641,11.17402130684995,0.010000000000000054,0.05000000000000025,1.1802531388254993,576.000000000003,2299.373737372778,2122.984080347584,0.09161885671313201,11.021655585619085,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-23,3738.298656050058,162.43401621986786,149.5480436219491,260.4742326469942,13.02951221075562,11.599574803666892,0.010000000000000054,0.05000000000000025,1.1795662277454997,576.000000000003,2348.638496306898,2181.9521843718744,0.09073547414441603,11.111579439699138,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-24,3905.234350796438,166.93570932068653,153.820505890347,274.07687681233074,13.60264482387152,12.06558414088852,0.010000000000000054,0.05000000000000025,1.1776459054568318,576.000000000003,2393.9863382935255,2238.1638635536347,0.08995189649389715,11.196671005113735,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-25,4076.3787850753565,171.14444520964895,158.1030780279738,288.2461353080203,14.169258989590798,12.560526987372938,0.010000000000000054,0.05000000000000025,1.1745923799652822,576.000000000003,2437.66604654497,2291.53107478223,0.08923089069621484,11.28068360289802,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-26,4251.136351249963,174.75757437265392,162.2871343128358,302.9355064583913,14.689371520796868,13.069457457724294,0.010000000000000054,0.05000000000000025,1.170586010895101,576.000000000003,2482.131015193153,2342.2868161060683,0.08854905683922655,11.367529508896219,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-27,4427.943310625586,176.80696552415776,166.20719640366394,318.0676285509691,15.132122370397285,13.583770210293887,0.010000000000000054,0.05000000000000025,1.1659411242023552,576.000000000003,2529.2261540904083,2391.0423583626834,0.08789175384467537,11.458977771620468,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-28,4606.740110635647,178.79680462146376,169.82046291360794,333.6416716394717,15.574043296867153,14.097350443757929,0.010000000000000054,0.05000000000000025,1.1610258172952714,576.000000000003,2577.54986766865,2438.4201495089264,0.08725042495041033,11.554947614429654,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-29,4787.873974379458,181.13386720236184,173.14042911797932,349.63640886858303,15.994737385384713,14.599463867078326,0.010000000000000054,0.05000000000000025,1.1563745665913647,576.000000000003,2627.4559851083113,2485.2757294555513,0.08663319686406835,11.653705862729174,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-04-30,4971.882145296559,184.00817351101534,176.2223958527058,366.01062921123105,16.37422045985304,15.077529218990085,0.010000000000000054,0.05000000000000025,1.1526120497011205,576.000000000003,2679.323145909453,2532.5024661285124,0.08604810385361053,11.752944232211732,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-01,5159.329320672492,187.4471773213678,179.15260118817213,382.7034470215461,16.692817898218827,15.519197657616859,0.010000000000000054,0.05000000000000025,1.1503137560864432,576.000000000003,2733.7839722310596,2581.029920055341,0.08550149482621319,11.84937527176709,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-02,5350.685726768113,191.35640755469774,182.04006918460058,399.6345341995797,16.931087243961496,15.913912302682611,0.010000000000000054,0.05000000000000025,1.150027980283968,576.000000000003,2791.0849571952767,2631.5025951804882,0.08499522260640857,11.939764162293338,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-03,5546.235675166591,195.54994949278506,185.01049645858643,416.70429431484376,17.069760164709997,16.254077892170354,0.010000000000000054,0.05000000000000025,1.1523028210242252,576.000000000003,2852.2049913289115,2684.3548875618408,0.08453504009637086,12.0198683705888,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-04,5743.965702722722,197.73002837686118,187.9996334945542,433.75743857711603,17.053144299356696,16.52855147019437,0.010000000000000054,0.05000000000000025,1.157588298702883,576.000000000003,2917.2714713570626,2739.7757648956895,0.08414788640711988,12.084846332886672,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-05,5944.2966105908545,200.33090848368045,191.07610084812987,450.76061286948925,17.00317432018658,16.732680732574693,0.010000000000000054,0.05000000000000025,1.1661661755462331,576.000000000003,2985.236182703322,2798.0030906400966,0.08387012618219847,12.130402687609429,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-06,6148.863812177151,204.56720204795778,194.423918881088,467.71748615502656,16.95687330639723,16.870022346457546,0.010000000000000054,0.05000000000000025,1.1781099257773235,576.000000000003,3054.515711688129,2859.0002333000507,0.08373872909043048,12.152787471427837,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-07,6359.871081498743,211.00726966783677,198.2811529617213,484.6567474540211,16.939261314639577,16.95056766482056,0.010000000000000054,0.05000000000000025,1.1933282426523222,576.000000000003,3125.0495827318414,2922.665801995081,0.08378465444548944,12.14912518663489,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-08,6579.605864453091,219.7347832140324,202.89389736511802,501.62310357694196,16.96635613465456,16.989412012351707,0.010000000000000054,0.05000000000000025,1.211540461239405,576.000000000003,3197.9219963572245,2988.9642674627016,0.08404000990328332,12.11635584860579,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-09,6810.075762270017,230.4698980116882,208.48176319837017,518.6705274241423,17.04742385600064,17.005756649858505,0.010000000000000054,0.05000000000000025,1.2322650744363428,576.000000000003,3274.600789446333,3058.0325412563716,0.08453081544297651,12.05201640164505,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-10,7052.735894100713,242.66013197676912,215.2119943444793,535.8571942106414,17.186666793099405,17.0221602475749,0.010000000000000054,0.05000000000000025,1.2549328071200838,576.000000000003,3355.987130546293,3129.9968687735695,0.08528256536374511,11.953841001944857,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
2020-05-11,7304.296183665398,251.5602896742385,222.90220147910966,553.1168937187447,17.25969951305341,17.05135984308262,0.010000000000000054,0.05000000000000025,1.2789930765747124,576.000000000003,3442.640412550966,3205.0470051677707,0.08631066351860728,11.820896265356525,0.0,1.000000000000005,20102.00000000011,20102.00000000011,0.040000000000000216,31.90000000000017,11.200000000000056,18933.910000000098,5.500000000000031,5.000000000000027,0.8400000000000046,45510324.00000022
