date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-05-29,560053.1620065416,26673.80348543119,23711.195813675673,40194.376626624275,1597.203180050182,1527.3135148024817,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-05-30,587857.8117440797,27804.64973753821,24695.406999397062,41814.91480674913,1620.5381801249046,1551.3506537166018,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-05-31,616745.5369754815,28887.72523140192,25687.074998416614,43457.08124080852,1642.166434059421,1573.953262911888,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-01,646500.7541052386,29755.217129757046,26687.579766104034,45115.086334614214,1658.0050938057186,1595.6392211011776,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-02,677148.5250811924,30647.7709759539,27695.046281268438,46789.11234307451,1674.026008460303,1616.5145950437266,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-03,708742.6830481287,31594.157966936382,28704.107059529266,48480.63378865695,1691.521445582463,1636.7000127016727,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-04,741332.1715459556,32589.48849782677,29707.543853470524,50191.493069353164,1710.8592806962229,1656.3286615947766,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-05,774935.7989083368,33603.627362381114,30697.51892775646,51923.20716465231,1731.7140952991574,1675.5447875664793,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-06,809523.3040616675,34587.505153330814,31666.49851546833,53676.44766502132,1753.2405003690053,1694.5025688584428,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-07,845001.1558743062,35477.85181263876,32607.945410356955,55450.650794014946,1774.2031289936278,1713.365271666459,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-08,881121.8240970691,36120.6682227629,33517.29579758677,57242.24005090884,1791.5892568938984,1732.4490453788057,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-09,917884.2248762939,36762.40077922478,34390.81455811256,59051.8050058611,1809.5649549522623,1751.8120712028203,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-10,955327.9955479782,37443.77067168431,35226.47371399494,60880.354901777944,1828.5498959168497,1771.3878686897713,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-11,993502.3709014506,38174.3753534724,36024.314867429035,62728.70339352813,1848.3484917501803,1791.0294605024633,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-12,1032442.8403771238,38940.469475673206,36786.72103001592,64597.007102353695,1868.3037088255662,1810.542495990942,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-13,1072153.6409648096,39710.80058768579,37518.62049471626,66484.41953167811,1887.4124293244133,1829.7100938742692,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
