date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,extreme_poverty,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2020-03-21,1.0015381964083758,0.14853791025429364,0.03520168010018774,2.00000000000001,0.0,0.0,0.8813525141276508,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,28.891479393508273,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-22,1.1721943712881844,0.2366296770346123,0.0666252419755935,2.00000000000001,0.0,0.0,1.031408050754111,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,34.83938216956567,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-23,1.3986997539024693,0.29510315628921124,0.1080284014235183,2.00000000000001,0.0,0.0,1.230563795014519,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,40.99949153990866,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-24,1.6961806008179348,0.36825690826409724,0.16115543164294618,2.00000000000001,0.0,0.0,1.4921206484586942,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,47.24679157025156,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-25,2.1045853536515935,0.48013579690589553,0.22953011607222312,2.00000000000001,0.0,0.0,1.851210234243184,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,53.476231040326134,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-26,2.674398937669211,0.640854918138376,0.31722547974970783,2.00000000000001,0.0,0.0,2.352231528300363,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,59.55231339013483,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-27,3.4559284857341392,0.8500820418681667,0.4279410878342599,2.00000000000001,0.0,0.0,3.03942833271526,1.6300000000000086,382.000000000002,254.0000000000013,0.020000000000000108,65.33196985190958,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-28,4.49126763126894,1.0996494434890396,0.5643110194956057,2.00000000000001,0.0,0.0,3.949822380758173,1.6299747899159749,382.000000000002,254.0000000000013,0.020000000000000108,70.68171429908098,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-29,5.8082697279766045,1.3755127775101248,0.7273848483321131,2.00000000000001,0.0,0.0,5.107913165659139,1.6298886554621934,382.000000000002,254.0000000000013,0.020000000000000108,75.4905093830051,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-30,7.262246252026425,1.5054387201720274,0.9005703104572315,2.00000000000001,0.0,0.0,6.386463316390457,1.6297388897866927,382.000000000002,254.0000000000013,0.020000000000000108,79.67941613550865,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-03-31,8.88757027402307,1.6688818843436322,1.0865820638060801,2.00000000000001,0.0,0.0,7.815703014118974,1.6295604698610302,382.000000000002,254.0000000000013,0.020000000000000108,83.20883117079774,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-01,10.809730711335035,1.9574144837166807,1.2977768839890162,2.00000000000001,0.0,0.0,9.505991546303536,1.6294893569206619,382.000000000002,254.0000000000013,0.020000000000000108,86.08391458688965,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-02,13.197020076164522,2.4143439914235856,1.5512495989969364,2.00000000000001,0.0012281835811247584,0.0,11.605330278990767,1.6296911935146745,382.000000000002,254.0000000000013,0.020000000000000108,88.35866089168644,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-03,16.22430028659983,3.046779325177263,1.8651550402302528,2.00000000000001,0.006092436974789941,0.0,14.2674973860369,1.6303252794281864,382.000000000002,254.0000000000013,0.020000000000000108,90.08401263709075,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-04,20.045827024904668,3.8346804861260066,2.2559495057706256,2.00000000000001,0.014491758241758312,0.0013450226244343922,17.628148896024157,1.6315749227256346,382.000000000002,254.0000000000013,0.020000000000000108,91.32083300722996,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-05,24.774868006235113,4.737645787994644,2.7363218578347617,2.00000000000001,0.026027189722042796,0.0045517533936651755,21.78689447744803,1.633563221779199,382.000000000002,254.0000000000013,0.020000000000000108,92.1613054276915,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-06,29.826820041521906,5.058405640284937,3.243948568553841,2.00000000000001,0.04007630696509394,0.010302955316742128,26.22961478180941,1.6362220284869549,382.000000000002,254.0000000000013,0.020000000000000108,92.73097907076875,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-07,35.33341496650026,5.511435128726962,3.7929418724399513,2.00000000000001,0.055849085427440506,0.018782646351810046,31.07215824214251,1.639307600873945,382.000000000002,254.0000000000013,0.020000000000000108,93.1582343030767,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-08,41.81628617639434,6.4865013627055434,4.440015551065589,2.00000000000001,0.07242980049591992,0.029800785668834998,36.77326477081186,1.6423302481667732,382.000000000002,254.0000000000013,0.020000000000000108,93.47867572730765,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-09,49.98752167819113,8.173958116405387,5.262890784178323,2.00000000000001,0.0888084525051011,0.04288678834664898,43.95916609588532,1.6446243829576612,382.000000000002,254.0000000000013,0.020000000000000108,93.71900679548087,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-10,60.600078879845796,10.61459916261111,6.344100538036793,2.00000000000001,0.10390433550035157,0.05735966139573348,53.29203601341377,1.6453766582589722,382.000000000002,254.0000000000013,0.020000000000000108,93.89925509661077,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-11,74.33559568218573,13.737048273057265,7.758842856662711,2.00000000000001,0.11658371381013785,0.07238060577530706,65.37132807664094,1.6436957128280387,382.000000000002,254.0000000000013,0.020000000000000108,94.0344413224582,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-12,91.72024879783858,17.385801718690853,9.56587083027986,2.00000000000001,0.12567307947525064,0.0869924679061411,80.65977886291074,1.6386895286417165,382.000000000002,254.0000000000013,0.020000000000000108,94.13583099184379,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-13,112.88517690219301,21.165789556632923,11.867113853155946,2.00000000000001,0.13249010372408526,0.10051487452365901,99.27270454149483,1.6295496287049482,382.000000000002,254.0000000000013,0.020000000000000108,94.21187324388296,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-14,138.18844634826755,25.30391553528341,14.694841369181795,2.00000000000001,0.1380230399779381,0.1125219024990793,121.5250007719908,1.6156035596024043,382.000000000002,254.0000000000013,0.020000000000000108,94.26890493291235,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-15,167.89965732099415,29.71169553963327,18.012994472264538,2.00000000000001,0.14081527610497935,0.12250664988659152,147.65377174899987,1.5963146606520315,382.000000000002,254.0000000000013,0.020000000000000108,94.31167869968439,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-16,202.11717996553594,34.217886069721786,21.733852673849384,2.00000000000001,0.14009755921189565,0.12999521042722567,177.74554148143352,1.5713313413196657,382.000000000002,254.0000000000013,0.020000000000000108,94.34375902476341,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-17,240.70608148352542,38.58917408687448,25.730533978560977,2.00000000000001,0.1356161558342613,0.1346321544267543,211.6816622519935,1.540553774250902,382.000000000002,254.0000000000013,0.020000000000000108,94.36781926857269,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-18,283.2515714552432,42.545694398381535,29.846369940934366,2.00000000000001,0.12750397207931602,0.13624463941411893,249.09737096178165,1.504109092808411,382.000000000002,254.0000000000013,0.020000000000000108,94.38586445142964,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-19,329.024085831252,45.77266769600666,33.90193695796329,2.00000000000001,0.11618389373304885,0.13489049313525003,289.3510813887576,1.4623080639502015,382.000000000002,254.0000000000013,0.020000000000000108,94.39939833857235,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-20,377.5089822790635,48.48501143780986,37.80495158725081,2.00000000000001,0.10229629134051071,0.1305287295799445,331.9902147261196,1.4157245838385417,382.000000000002,254.0000000000013,0.020000000000000108,94.40954875392939,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-21,428.4873281766546,50.978432140089865,41.47296950814989,2.00000000000001,0.08664464901604889,0.12309111732070512,376.82224281576043,1.3651698115052815,382.000000000002,254.0000000000013,0.020000000000000108,94.41716156544717,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-22,481.3690190801325,52.881755585351904,44.78316523712413,2.00000000000001,0.07015478605098303,0.11285453708555157,423.3282123316013,1.3116724458946383,382.000000000002,254.0000000000013,0.020000000000000108,94.42287117408551,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-23,535.3342142131385,53.96524364441156,47.60436019157944,2.00000000000001,0.05384427311936204,0.10035470371914113,470.78712741289064,1.256451005397063,382.000000000002,254.0000000000013,0.020000000000000108,94.42715338056426,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-24,589.4394130839014,54.10523525431715,49.82104373773766,2.00000000000001,0.04038320483952153,0.0863214576536093,518.3692366391776,1.200892229484127,382.000000000002,254.0000000000013,0.020000000000000108,94.43036503542332,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-25,642.6970129480273,53.25762715179158,51.351388976541855,2.00000000000001,0.030287403629641146,0.07163023351170021,565.2059982615433,1.1464977112210475,382.000000000002,254.0000000000013,0.020000000000000108,94.43277377656761,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-26,694.1349769055919,51.437984423313694,52.160764583085204,2.00000000000001,0.02271555272223086,0.057265661559114535,610.4425541260227,1.0948067029374418,382.000000000002,254.0000000000013,0.020000000000000108,94.43458033242584,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-27,743.0924253100936,48.9574637538137,52.22829305593065,1.9987394957983295,0.017036664541673144,0.044117798205535,653.4976985615511,1.0474018921028887,382.000000000002,254.0000000000013,0.020000000000000108,94.4359352493195,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-28,789.0767688856096,45.98435508749995,51.51488204146325,1.9963235294117752,0.012777498406254858,0.03308834865415125,693.938225925043,1.005741141119831,382.000000000002,254.0000000000013,0.020000000000000108,94.43695143698974,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-29,831.648591531694,42.571831280072324,50.04205826671483,1.9937196994182393,0.009583123804691143,0.024816261490613438,731.377683018444,0.9710102837648905,382.000000000002,254.0000000000013,0.020000000000000108,94.43771357774244,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-04-30,870.5117830152877,38.86319795908466,47.884639207469924,1.9923809187136499,0.007801434644080736,0.018612196117960077,765.555639283873,0.9441306927848843,382.000000000002,254.0000000000013,0.020000000000000108,94.43828518330696,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-01,905.5811384896508,35.06936033098127,45.165236839345226,1.993962482829681,0.008436725627533738,0.013959147088470058,796.3971394499778,0.9256450460915733,382.000000000002,254.0000000000013,0.020000000000000108,94.43871388748035,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-02,937.0330581335616,31.45192328637431,42.05013545109914,2.000109871172037,0.011288759475983231,0.010753135364833473,824.0572930167025,0.9157334613624756,382.000000000002,254.0000000000013,0.020000000000000108,94.43903541561039,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-03,965.3435718807156,28.31051647900183,38.74620000461398,2.0122995979491662,0.016045755127349452,0.009775258763444117,848.9547163688629,0.9143438904627111,382.000000000002,254.0000000000013,0.020000000000000108,94.43927656170791,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-04,991.2689588071122,25.925388975282424,35.455876732613724,2.0304593461671137,0.021051769480612333,0.01048076533955143,871.7544883109083,0.9212571098315208,382.000000000002,254.0000000000013,0.020000000000000108,94.48380195909618,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-05,1014.8765413419226,23.60758407147477,32.25915237816103,2.05550449669709,0.02721416647697515,0.012815325135885318,892.5158035311786,0.936144513045911,382.000000000002,254.0000000000013,0.020000000000000108,94.56893130125505,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-06,1036.298824881686,21.422284692261556,29.237732415488935,2.088767997603622,0.03489026286678121,0.016704254032909503,911.3551879748235,0.958676258087602,382.000000000002,254.0000000000013,0.020000000000000108,94.66063577393754,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-07,1055.7432201480146,19.444396130702327,26.46355286688499,2.131572766140664,0.044024840007228866,0.022034977854998923,928.4550490289535,0.9884336641539383,382.000000000002,254.0000000000013,0.020000000000000108,94.70781037925742,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-08,1073.4993349558736,17.756115456139238,23.990164165354457,2.1849109902486816,0.05425327771065771,0.02864388045007279,944.0700881615031,1.0249766702227598,382.000000000002,254.0000000000013,0.020000000000000108,94.65222817875477,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-09,1089.9444430397898,16.445108570126422,21.846269051617675,2.249203604677465,0.06497890463076329,0.03630643974931938,958.5321104003789,1.0677698329838137,382.000000000002,254.0000000000013,0.020000000000000108,94.43600597569517,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-10,1105.5475856735093,15.603142998376992,20.030875996858075,2.324119898078238,0.07543101105225813,0.044729829811989634,972.2536314428196,1.1161563986551213,382.000000000002,254.0000000000013,0.020000000000000108,94.00720357679413,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-11,1119.7860932628905,14.238507862874545,18.361290320203366,2.4021396973143383,0.07840583747471408,0.05281627992201754,984.7750199622066,1.169173698474213,382.000000000002,254.0000000000013,0.020000000000000108,93.32402323851039,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-12,1132.9195150021146,13.133421944344027,16.864975658704576,2.484054676023896,0.0822045073885179,0.06052817632806789,996.324541151359,1.2254699635777042,382.000000000002,254.0000000000013,0.020000000000000108,92.35795925176592,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-13,1145.8994617202366,12.979946871961978,15.658944575314807,2.574660270107777,0.09082274059310155,0.06835282261450612,1007.739087182202,1.2834554138597507,382.000000000002,254.0000000000013,0.020000000000000108,91.09616013048584,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-14,1160.0511476799657,14.151686075109192,14.902877145125423,2.6807851185472233,0.10628770832136158,0.07707748056786098,1020.1841116051404,1.3413310561931344,382.000000000002,254.0000000000013,0.020000000000000108,89.54320025300348,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-15,1176.8345469267504,16.783399333319643,14.76395989504318,2.8098131440170797,0.12915017038129295,0.08762065082667159,1034.9435801485886,1.3973168118604318,382.000000000002,254.0000000000013,0.020000000000000108,87.72240859311407,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-16,1197.6652605505913,20.8307136887422,15.390515008548084,2.968575113345717,0.1588535780122144,0.10090553336887266,1053.262433818618,1.449778009671021,382.000000000002,254.0000000000013,0.020000000000000108,85.67686526836506,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-17,1223.7801671324023,26.114906630486892,16.89222222926177,3.1625173078599715,0.19401090102693752,0.11776512287733346,1076.2284362236937,1.4972312124892087,382.000000000002,254.0000000000013,0.020000000000000108,83.4701489512739,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-18,1255.1509462930658,31.370779197170336,19.339692851649012,3.3812124799253658,0.21874670194990617,0.13779960169258343,1103.8166977236867,1.5385043725214014,382.000000000002,254.0000000000013,0.020000000000000108,81.14255288992612,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-19,1292.5560345420379,37.405088276352295,22.8070485656922,3.6292513121095116,0.24807747959753024,0.16155509881307073,1136.7118075526246,1.5727585314918935,382.000000000002,254.0000000000013,0.020000000000000108,78.71690626408335,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-20,1337.0653613945717,44.50932687306909,27.31118800797961,3.918641780785437,0.2894194542359633,0.19005611079370774,1175.8546938997642,1.5994129516247402,382.000000000002,254.0000000000013,0.020000000000000108,76.24159954292362,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-21,1389.7018006192989,52.63643924012837,32.80891734729053,4.264369183035756,0.34574914142034746,0.22445481741978027,1222.1448950208173,1.6181439089351057,382.000000000002,254.0000000000013,0.020000000000000108,73.77850896553153,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-22,1451.187258673914,61.48545806616621,39.194798223784076,4.6810661568308,0.4167132781725659,0.2657680684623794,1276.217262571368,1.6287787461809695,382.000000000002,254.0000000000013,0.020000000000000108,71.39393990126574,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-23,1521.7522410319407,70.56498236669009,46.299533703390836,5.180515196162217,0.499461267614558,0.3146801237449752,1338.2744891069378,1.6312424306764532,382.000000000002,254.0000000000013,0.020000000000000108,69.1518343700347,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-24,1600.9930269278043,79.24078590236095,53.888757743606575,5.7697755373931665,0.5892695124433049,0.3713947081933475,1407.9615037080337,1.6255299160907295,382.000000000002,254.0000000000013,0.020000000000000108,67.1086766825035,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-25,1687.7191722643754,86.72614534144444,61.79644662056866,6.452299332424331,0.682530673440431,0.43786859093815955,1484.23137374095,1.6116650518062523,382.000000000002,254.0000000000013,0.020000000000000108,65.30967267024874,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-26,1782.0990269035203,94.37985464279973,69.93544727958306,7.233988558788203,0.7816943851708225,0.5142779784330971,1567.2321405190312,1.589906028673696,382.000000000002,254.0000000000013,0.020000000000000108,63.78588410837507,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-27,1884.101290216428,102.00226331564878,78.14845326834936,8.114825614307716,0.8808409246247249,0.5988957818209455,1656.9362619826825,1.5607677567993918,382.000000000002,254.0000000000013,0.020000000000000108,62.55207953247725,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-28,1993.4127323682067,109.31144215383438,86.24461063645933,9.088898784098612,0.974076071619806,0.6887306598951223,1753.0682577345906,1.5250114995646395,382.000000000002,254.0000000000013,0.020000000000000108,61.6051223513619,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
2020-05-29,2109.3764852813297,115.96375291466492,94.0269723600208,10.14442134082123,1.0555247330943005,0.780006301320826,1855.0504428161366,1.4836362911246774,382.000000000002,254.0000000000013,0.020000000000000108,60.92276193158873,2.3800000000000123,25.40000000000013,4.210000000000022,22.500000000000124,24.500000000000128,1.400000000000007,67.11000000000034,1120851.000000006
