date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,new_tests_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,population
2021-08-16,14023.004175594393,64.35585872777347,63.8353957373222,130.18742588490966,0.40703679889153865,0.3746903098479657,8.160000000000043,13.000000000000068,93.23527584382691,49.18588104697647,44.04596361776095,638.2884813324532,275.2383746659301,0.06353992818513352,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-17,14087.52378457235,64.51960897795689,64.020916712494,130.59393075822024,0.40653810337033525,0.38705473949651137,8.160000000000043,13.000000000000068,93.37576807657857,49.2512524141917,44.121096474363654,645.6551430506229,274.9680020724926,0.06408400237673,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-18,14152.040640627085,64.51685605473473,64.17207279616761,131.00278484953154,0.40887901385612946,0.3966265426637545,8.160000000000043,13.000000000000068,93.5127729708148,49.31550209344927,44.193939275617666,649.724494004193,273.24253355178416,0.06427340902236658,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-19,14216.318925848485,64.27828522140021,64.25569325258797,131.41902464232015,0.4162584846972044,0.4043335139790705,8.160000000000043,13.000000000000068,93.64576974642624,49.37835216801851,44.26423400314727,650.131527689097,270.0596958975166,0.06411294299819068,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-20,14280.097500785867,63.778574937381855,64.23825183989356,131.84868994263235,0.42967931924365377,0.41135792475385746,8.160000000000043,13.000000000000068,93.7747923496819,49.43983951386139,44.332002560106694,647.369247469043,265.58114878157346,0.06364062192220482,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-21,14343.122899345077,63.02539855920972,64.09036583531781,132.2979266360307,0.4492472075969297,0.41902765494225214,8.160000000000043,13.000000000000068,93.90013951113033,49.50006507495655,44.397448995063925,641.5286189674371,260.09793333795807,0.0629116235198696,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-22,14405.174074961316,62.05117561623995,63.79017030409025,132.77231375530374,0.47439500492200315,0.42873454211166706,8.160000000000043,13.000000000000068,94.02238741184391,49.55928862522201,44.46087679693365,631.6114367530512,253.99421600217607,0.06202356896504772,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-23,14466.283901405235,61.10982644391889,63.326567288507334,133.27509827704682,0.5027904359798031,0.4424151599774161,8.160000000000043,13.000000000000068,94.14213366920411,49.61777238359014,44.52260036326807,617.1348515359161,247.64805372755353,0.06105032055054735,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-24,14526.310518167717,60.02661676248029,62.684791820614585,133.80944264766896,0.5343488062996561,0.46065865505093606,8.160000000000043,13.000000000000068,94.25998028853326,49.6756560491665,44.58305493739402,598.4749724162128,241.4607009291496,0.06006424332176644,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-25,14585.042487850113,58.731969682396816,61.858424343806206,134.37763790042547,0.568198579514659,0.48338652522485437,8.160000000000043,13.000000000000068,94.37648909487454,49.732932890139324,44.64279007182385,576.730801063938,235.86718051263495,0.05914029625990927,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-26,14642.26758017332,57.225092323206866,60.85083700381466,134.98051349319257,0.6028780878357367,0.5099969074933022,8.160000000000043,13.000000000000068,94.49215353199422,49.789680760041534,44.702172682073076,552.8521543424488,231.14392126036535,0.05831029653235931,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-27,14697.824359984566,55.55677981124814,59.676278366952864,135.6169946867983,0.636483064907185,0.5394727937421494,8.160000000000043,13.000000000000068,94.60715105181846,49.84580291004415,44.76145549194703,527.2191227596384,227.32566880564923,0.05755059570243698,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-28,14751.640878262524,53.81651827795783,58.36068695879585,136.28377057877054,0.6667772954483278,0.5704631925916809,8.160000000000043,13.000000000000068,94.72155284930355,49.90116052125329,44.82083644766105,500.603678958331,224.34654636829669,0.05683052919441023,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-29,14803.763690371123,52.12281210859772,56.94230141819199,136.97504512864822,0.6912756024847602,0.6013440007786033,8.160000000000043,13.000000000000068,94.83535349713725,49.95572252410099,44.88033779685337,474.06031416380375,222.04749865792934,0.056123543308218865,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-30,14854.524577733115,50.760887361991344,55.46383660016636,137.68235042696472,0.7073060877717807,0.630440127280786,8.160000000000043,13.000000000000068,94.94830328811918,50.00930756857678,44.93988378827788,448.2233195487314,220.20063692169555,0.05537982619480353,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-08-31,14903.866687986349,49.34211025323242,53.93743982892251,138.4042967568753,0.7219469220020751,0.6571014270701574,8.160000000000043,13.000000000000068,95.06015213210978,50.06171079925101,44.99942865137869,423.3759926781403,218.57247187356023,0.05456783667906975,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-01,14951.684195046022,47.81750705967227,52.378199296384906,139.13959942609236,0.7353031132856557,0.6808200909878163,8.160000000000043,13.000000000000068,95.17081093166163,50.11284159976153,45.05898470766789,400.3521544956774,216.9807921727852,0.053696077897149835,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-02,14997.879144991712,46.19494994569156,50.80243922665203,139.88689090764316,0.7472918146022519,0.7012871755453235,8.160000000000043,13.000000000000068,95.28016632199565,50.162679195942744,45.11848540642433,380.24573890558736,215.26713905525173,0.05275913017464008,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-03,15042.404090482654,44.52494549094293,49.226441249336204,140.64457994543847,0.7576892875838814,0.7184350002756712,8.160000000000043,13.000000000000068,95.38781686065224,50.21101020497264,45.177741855938756,364.19405153967364,213.27267167993296,0.0517333747803014,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-04,15085.294066569186,42.88997608653304,47.66548542956847,141.41074588344878,0.7661661253517777,0.7324689457465088,8.160000000000043,13.000000000000068,95.49322293960695,50.257622876741834,45.2364241198145,352.27644524816225,210.8294067980883,0.050595764763312734,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-05,15126.690572551346,41.39650598215904,46.13313104050221,142.18305941258677,0.7723136696440864,0.7438913020700637,8.160000000000043,13.000000000000068,95.59629441328109,50.302580926140806,45.29438057639401,344.70475097986275,207.90641191821746,0.049361012324908665,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-06,15166.753676019865,40.063103468519785,44.60484100823709,142.9625046434739,0.7794453362666793,0.7540485670502864,8.160000000000043,13.000000000000068,95.69686299375755,50.345822895639934,45.35152061867782,341.4952110478689,204.52462147906414,0.04804903978666798,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-07,15205.498013963854,38.74433794398847,43.09082661913844,143.74792890277368,0.7854243383344643,0.7629787329800237,8.160000000000043,13.000000000000068,95.79465152780051,50.38729008704999,45.407657189929566,341.6901919532152,200.6803439373527,0.04666008300742187,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-08,15243.037101293856,37.53908733000174,41.62242280856849,144.535801234288,0.7878723907902805,0.7703709275630731,8.160000000000043,13.000000000000068,95.88947410157127,50.427003037168625,45.4626071458409,343.6604364665279,196.35035168281436,0.0451901172006214,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-09,15279.56362105768,36.526519763823266,40.24115114003986,145.32129177898057,0.7854905891495958,0.7757431277990028,8.160000000000043,13.000000000000068,95.98175171925119,50.46527078143181,45.51649831887222,346.0956128487113,191.67549808661005,0.043664889128649687,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-10,15315.334642102267,35.77102104458695,38.99051703958069,146.09908130999517,0.7777895643573498,0.7785754453967645,8.160000000000043,13.000000000000068,96.0718911165232,50.50229148297115,45.56954794729903,348.3503349328063,186.87824606010966,0.04214184719555002,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
2021-09-11,15350.660532320097,35.325890217829404,37.909857721508445,146.8639683839187,0.7648870989305862,0.7784100908349048,8.160000000000043,13.000000000000068,96.16029018613203,50.538289717593656,45.621955724533805,349.4387369785322,182.22104718244512,0.04068961099459404,10.070000000000054,41.70000000000023,16.370000000000083,191173.00000000105
