date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,people_vaccinated_per_hundred,total_boosters_per_hundred,total_vaccinations_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-05-21,47437.97489617336,2167.291194921205,1981.2331236602718,281.3705535658687,9.496672217540201,43.650000000000226,0.7100000000000039,0.380000000000002,1.1699643197681882,17979.89247946778,0.12637219095085406,8.002422509797729,117876.00000000064,13492.00000000007,0.23000000000000126,90.29346306258358,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-22,49654.01273321608,2216.0378370441713,2042.7393968822466,291.1023980444731,9.731844822495825,43.650000000000226,0.7100000000000039,0.380000000000002,1.156980188759562,17974.992355722385,0.12739194217888086,7.935420631540291,117876.00000000064,13492.00000000007,0.23000000000000126,90.3726832697885,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-23,51907.06428488305,2253.0515516680703,2099.7677166985336,301.11039581842317,10.007998031868652,43.650000000000226,0.7100000000000039,0.380000000000002,1.1437580892102677,17906.15278327533,0.12823400188302964,7.880728369582831,117876.00000000064,13492.00000000007,0.23000000000000126,90.4193846242872,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-24,54182.17932225966,2275.11503737743,2150.376417614401,311.422050257483,10.31165463249879,43.650000000000226,0.7100000000000039,0.380000000000002,1.1306286832619363,17790.198459466865,0.12885197200050771,7.843275753593081,117876.00000000064,13492.00000000007,0.23000000000000126,90.41622398857751,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-25,56464.57010901868,2282.390786759643,2193.0838330879856,321.89635346557554,10.47430335317178,43.650000000000226,0.7100000000000039,0.380000000000002,1.1180165997121292,17657.60799133579,0.1292021658135678,7.8264015469336705,117876.00000000064,13492.00000000007,0.23000000000000126,90.34979856674032,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-26,58748.63855461478,2284.068445596562,2226.8566831547128,332.56712612051376,10.670772763747628,43.650000000000226,0.7100000000000039,0.380000000000002,1.1063586036302522,17524.428230088808,0.1292395364480881,7.832234902928124,117876.00000000064,13492.00000000007,0.23000000000000126,90.20918926118982,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-27,61028.22350225723,2279.584947642803,2251.074010750007,343.55629158456816,10.989165545661416,43.650000000000226,0.7100000000000039,0.380000000000002,1.0960950677840997,17407.113464098627,0.12894920631150258,7.86081321662726,117876.00000000064,13492.00000000007,0.23000000000000126,89.9872127280515,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-28,63297.439136065994,2269.2156338090285,2265.634831430317,355.02647854621597,11.470187022853061,43.650000000000226,0.7100000000000039,0.380000000000002,1.087632386810927,17325.481413523252,0.12833116782347845,7.910621224687651,117876.00000000064,13492.00000000007,0.23000000000000126,89.6813604186955,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-29,65551.30378643873,2253.864650372935,2271.038870663885,367.1454730014531,12.118994501141108,43.650000000000226,0.7100000000000039,0.380000000000002,1.0813346650273952,17292.073212695792,0.12742290721861096,7.979030882963066,117876.00000000064,13492.00000000007,0.23000000000000126,89.29450286088667,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
2020-05-30,67786.21153407608,2234.9077476374937,2268.447116798822,380.0595572397782,12.914084272753072,43.650000000000226,0.7100000000000039,0.380000000000002,1.0774916257905867,17340.999915985994,0.12626482100865782,8.062489063967625,117876.00000000064,13492.00000000007,0.23000000000000126,88.83541786964702,31.90000000000017,25.40000000000013,2.700000000000015,36408824.00000019
