date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,diabetes_prevalence,hospital_beds_per_thousand,population
2020-03-21,25.740801532161168,2.8921904810374333,2.0855037347899197,2.00000000000001,0.014491758241758312,0.0013450226244343922,0.9096672064075226,0.8799259210745645,31.000000000000163,0.0,64.94097663812857,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-22,27.82245635274083,3.3014958019545517,2.335542959463485,2.00000000000001,0.026027189722042796,0.0045517533936651755,0.9837707667965938,0.8798413380263512,31.000000000000163,0.0,68.51753693884217,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-23,30.458148017626133,3.709735296844072,2.6271746727327185,1.9987394957983295,0.03881580276341326,0.010126484728506833,1.0774790123954432,0.8797303894279741,31.000000000000163,0.0,71.60886408099017,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-24,33.697958136684434,4.149528363389364,2.963557151931574,1.9963235294117752,0.05343311904088587,0.0182679404694571,1.1925568998912839,0.8795998282700768,31.000000000000163,0.0,74.1875357465863,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-25,37.572418182345324,4.61104737144313,3.340839809650044,1.9937196994182393,0.06982597050238402,0.028921543587387022,1.3300760459591894,0.8794813838076008,31.000000000000163,0.0,76.2599923076774,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-26,42.083660760223836,5.076578999817004,3.750075396991903,1.9923809187136499,0.08746967180051154,0.04182011696655848,1.4901032529567897,0.8793954593165938,31.000000000000163,0.0,77.86959345506327,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-27,47.19878306208781,5.522495659041819,4.178654156018014,1.993962482829681,0.10548589961638258,0.056514408991887324,1.6714669031952942,0.879382728941228,31.000000000000163,0.0,79.09891066983667,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-28,52.84486945558341,5.920734058437805,4.611379434078807,2.000109871172037,0.12273110215249403,0.07239598773939078,1.8715817546427571,0.8795014940233108,31.000000000000163,0.0,80.0165070165987,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-29,58.90525842652929,6.239904131417246,5.031274394563639,2.0122995979491662,0.13786280625237982,0.08871441161902292,2.086317537701529,0.8798114792763725,31.000000000000163,0.0,80.67058792243621,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-30,65.27472597891453,6.504103922738769,5.4306366297947495,2.02415682515871,0.14434733093362898,0.10404809055007863,2.311942419598064,0.8803705680868863,31.000000000000163,0.0,81.12237371493651,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-03-31,71.91708197610586,6.743333274956479,5.801392307510907,2.037122143755913,0.15098835857514115,0.11816017909549391,2.5471740092686885,0.8812653210231491,31.000000000000163,0.0,81.44778448788317,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-01,78.76138937477508,6.920040356993065,6.131501890620262,2.0573664946947656,0.16105962704383187,0.1312915952136698,2.7895088198151283,0.882594918369173,31.000000000000163,0.0,81.6883383659125,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-02,85.71614545706723,7.0115558010350485,6.408214006846913,2.09347735970886,0.17620842422598992,0.1439963305408279,3.0357214661864966,0.8844696212267841,31.000000000000163,0.0,81.86875377443448,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-03,92.67991775472689,7.006372086716826,6.620505850965836,2.154723404397033,0.19686220052243397,0.15701793310277695,3.282239063440783,0.8869832760364436,31.000000000000163,0.0,82.00406533082597,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-04,99.54932099219272,6.901353079258703,6.760913486479074,2.249752960537597,0.2225335282198802,0.17119686934873782,3.525422025440968,0.8902393962645674,31.000000000000163,0.0,82.10554899811959,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-05,106.22499979391846,6.699641183070409,6.826904571872889,2.385617887824016,0.25204882101946785,0.18740104567671206,3.7617746638771123,0.8943207883102562,31.000000000000163,0.0,82.1816617485898,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-06,112.61359470646036,6.406566698550391,6.813273451529112,2.5683019743683397,0.28498037788483416,0.20736865756070183,3.988014902238804,0.899302485221058,31.000000000000163,0.0,82.23874631144247,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-07,118.6660299018558,6.065914034901811,6.716783627754793,2.8020183359798794,0.32036101062758876,0.2314337329895313,4.202415022832955,0.9052493267470811,31.000000000000163,0.0,82.28155973358196,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-08,124.3584267573552,5.702505985129177,6.543105658760512,3.087583564525316,0.35572001459641944,0.25911149883717155,4.404134150124077,0.9121905503285732,31.000000000000163,0.0,82.31366980018657,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-09,129.69291509064104,5.342070180508168,6.304823103152486,3.422458843400457,0.38871955199450337,0.28934833001023214,4.5932470250041835,0.9201385494626562,31.000000000000163,0.0,82.33775235014005,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-10,134.69824158624215,5.011012881017848,6.01993697830167,3.80078078413406,0.4171214351658847,0.32070921130857966,4.7707655854952264,0.929081449265707,31.000000000000163,0.0,82.35581426260515,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-11,139.4302261153444,4.7362493181648135,5.71074410412057,4.213384553840695,0.4387622140602578,0.3515183338208019,4.93865515227592,0.9389571761541944,31.000000000000163,0.0,82.36936069695398,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-12,143.9721039756488,4.5450764521013145,5.402995860895863,4.647821220810394,0.4515344918315547,0.37996454222080567,5.099846567826857,0.9496624522513937,31.000000000000163,0.0,82.3795205227156,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-13,148.32511870571872,4.35541367391762,5.109952131612433,5.094673284709291,0.4596754325452892,0.40491151267724035,5.254362947848173,0.9610517842434917,31.000000000000163,0.0,82.3871403920368,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-14,152.52344471771846,4.200125219885537,4.843317363092006,5.549269346208126,0.4642135879836282,0.4254971445273233,5.403409250317295,0.9729657935801638,31.000000000000163,0.0,82.39285529402771,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-15,156.669555096143,4.147459784338851,4.621008545913063,6.003904175137682,0.4618479737931517,0.44073145568056105,5.550609781952588,0.9852078616686408,31.000000000000163,0.0,82.39714147052089,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-16,160.90276425358778,4.234221211880518,4.462531619518836,6.449566786815457,0.45107247032547204,0.44973702097826246,5.700894311254365,0.9975781651590452,31.000000000000163,0.0,82.40035610289078,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-17,165.37563492257635,4.4736297098153734,4.385513776048311,6.87723649929066,0.4317271064609759,0.45192930096317385,5.8596626532856435,1.0098772243864151,31.000000000000163,0.0,82.40276707716819,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-18,170.2362833994309,4.861217757474661,4.4031026882094775,7.2788549762779615,0.4046615224766309,0.4471518884567055,6.032158108257713,1.021934906007977,31.000000000000163,0.0,82.40457530787626,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-19,175.61510847717526,5.379252038209431,4.5220159301842635,7.648055259357804,0.3714825671968401,0.435777943491851,6.222997540469312,1.0336090657373997,31.000000000000163,0.0,82.4059314809073,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-20,181.6224011704221,6.0076129135956755,4.757817539105561,7.98070854212664,0.3343649958565832,0.41787870648766706,6.436083643393364,1.0448218607122304,31.000000000000163,0.0,82.40694861068059,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-21,188.33006849255509,6.707907487394571,5.115883677923232,8.272861723337074,0.29343696602624497,0.3934158171960675,6.673962215415105,1.0555386644417375,31.000000000000163,0.0,82.40771145801055,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-22,195.76561859630738,7.435730227698495,5.585497761674496,8.52276200032441,0.2508631155991926,0.36314104841741296,6.937609347404908,1.0657632420287837,31.000000000000163,0.0,82.40828359350803,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-23,203.91017063759932,8.144687134251583,6.144056255968229,8.731114809874864,0.2090749385093493,0.3283761483040103,7.226360048692024,1.0755803500736256,31.000000000000163,0.0,82.40871269513113,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-24,212.69696217341635,8.786892855536795,6.760223025848193,8.90127728387675,0.17070407072105534,0.29084772208773646,7.537854716544887,1.0850992897045422,31.000000000000163,0.0,82.40903452134846,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-25,222.01022971021777,9.313343526591202,7.396295097440457,9.039403341058836,0.13853225472146383,0.2525633933757573,7.867998988281334,1.094467647627471,31.000000000000163,0.0,82.40927589101145,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-26,231.68436911524287,9.674196397367464,8.009976979188954,9.15455250579414,0.11545381288983743,0.21571892512231583,8.210933630351285,1.1038641487781355,31.000000000000163,0.0,82.4094569182587,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-27,241.59280172331037,9.908475352324254,8.567434091857793,9.260032026404442,0.1057080067262017,0.18280503094580938,8.562188425736974,1.1134763274853485,31.000000000000163,0.0,82.40959268869415,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-28,251.676162378456,10.08339271333823,9.049909764109907,9.358469397954606,0.09860873613708836,0.15475341768253104,8.919662974118516,1.1234915377924228,31.000000000000163,0.0,82.40969451652072,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-29,261.82827562999626,10.152137295184682,9.43828962754269,9.45094642467799,0.09260555016357913,0.13196389971955835,9.27959306122885,1.1340864943268656,31.000000000000163,0.0,82.40977088739065,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-04-30,271.92030174512206,10.092044147859113,9.716840039015146,9.53754724578711,0.08669721368926492,0.11434364230744519,9.637407788811116,1.1454161958905935,31.000000000000163,0.0,82.40632396386243,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-01,281.8188462183442,9.898557997772176,9.876011897393242,9.61776935483162,0.08029440347961846,0.10133659404474041,9.988372422086696,1.1576149911325557,31.000000000000163,0.0,82.39965053592215,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-02,291.39954190357764,9.580705828645886,9.914543506108942,9.690831864216811,0.07311673021152387,0.091945561241377,10.328070525356246,1.170795761772172,31.000000000000163,0.0,82.39244410750086,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-03,300.55723561320406,9.157701317185783,9.841037720079456,9.755906703592487,0.06511550499542383,0.08474876369121384,10.65276556370046,1.1850493100169135,31.000000000000163,0.0,82.38874646136267,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-04,309.10144319342,8.544213285885467,9.646329679846287,9.812292018644605,0.0564158142669299,0.07773578091320683,10.955701516020351,1.2004207898817882,31.000000000000163,0.0,82.39316133277066,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-05,316.9809628087694,7.879523894601567,9.331570304487183,9.859542220189027,0.047273075955530354,0.070464731612507,11.235059104048247,1.2169062517520022,31.000000000000163,0.0,82.41026466473647,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-06,324.2537085319169,7.272748932586605,8.920195504706705,9.897565520991817,0.03804045661112095,0.06276257585870158,11.492884502567554,1.234465887909026,31.000000000000163,0.0,82.44416229945745,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-07,331.05652251076754,6.802816385929942,8.45016359685583,9.926697088384472,0.029144434248903093,0.05465790474470496,11.734021166195236,1.2530157055245315,31.000000000000163,0.0,82.49815824689443,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-08,337.5825340938066,6.526013388348563,7.968133363446665,9.947753908725343,0.02185832568667732,0.04633053263092694,11.965308699468682,1.2724293615609827,31.000000000000163,0.0,82.5745058862052,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-09,344.06417917410465,6.481646434280177,7.525097598538465,9.962075935745702,0.01639374426500799,0.03807369132839884,12.19498200941084,1.292511904816505,31.000000000000163,0.0,82.6742213668195,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-10,350.76046469732114,6.696286538703032,7.1731082667771595,9.97155695180929,0.012295308198755992,0.030265675736118144,12.432220669954077,1.3130254929304157,31.000000000000163,0.0,82.7969436592453,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-11,357.44699687463975,6.686532938933553,6.907345582759024,9.978667713856982,0.009221481149066995,0.023348578069056936,12.669063046098415,1.333681046006799,31.000000000000163,0.0,82.94082959317359,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-12,364.275810034778,6.828813731349495,6.756853886487505,9.984000785392752,0.006916110861800246,0.0175114335517927,12.910896832085143,1.3541526720293415,31.000000000000163,0.0,83.10247513605678,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-13,371.6922162849722,7.41640667860263,6.776991901614183,9.988000589044578,0.005187083146350185,0.013133575163844526,13.173513768213844,1.374084445844891,31.000000000000163,0.0,83.2768563520427,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-14,380.2829469583968,8.590730994730915,7.032047740043874,9.991000441783449,0.003890312359762639,0.009850181372883394,13.477724207866931,1.3931156937889708,31.000000000000163,0.0,83.46078932285567,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-15,390.662258699729,10.379311982311943,7.582200155388445,9.9932503313376,0.002917734269821979,0.007387636029662545,13.845318042778047,1.410908037310056,31.000000000000163,0.0,83.65247014340238,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-16,403.38651302932226,12.724254510328038,8.473739483057185,9.994937748503215,0.002188300702366484,0.005540727022246909,14.296035396983363,1.4271490305681935,31.000000000000163,0.0,83.84807497342132,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-17,418.8901110163362,15.503598122565066,9.731733345324582,9.996203311377425,0.0016412255267748632,0.004155545266685182,14.845294647285057,1.4415487477160633,31.000000000000163,0.0,84.04271427790063,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-18,437.0466879810634,18.156577066390547,11.370193997358035,9.99211046672636,0.0012309191450811474,0.0031166589500138866,15.488635497422447,1.4538777857385687,31.000000000000163,0.0,84.23114850739132,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-19,458.167207323872,21.12051941905604,13.411832957617776,9.983158480296884,0.0009231893588108606,0.002337494212510415,16.237089745238805,1.4639616683278458,31.000000000000163,0.0,84.4083248582424,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-20,482.66419023757186,24.496982970885487,15.851967639997461,9.973277069660298,0.0006923920191081454,0.0017531206593828113,17.105286281133395,1.4717139791062612,31.000000000000163,0.0,84.57445631336518,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-21,510.9120728656393,28.247882670956674,18.660266453980036,9.968322378845109,0.002975661176580626,0.0013148404945371086,18.106500425135792,1.477099155952193,31.000000000000163,0.0,84.72558092280681,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-22,543.1424741708852,32.230401337412786,21.782057629754625,9.974948959311607,0.012574344460328214,0.0009861303709028314,19.2489409297116,1.4801370689680253,31.000000000000163,0.0,84.85565434110329,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-23,579.365646836956,36.22317269019605,25.139310837054218,9.999763755682814,0.029275619366577875,0.00338326293654817,20.5329652318668,1.4809251999160664,31.000000000000163,0.0,84.9581192302943,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-24,619.3115654444601,39.94591862559798,28.63137339928393,10.048691595042667,0.05227345660638153,0.009501248107388532,21.94899089222593,1.479613098385662,31.000000000000163,0.0,85.02708231218432,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-25,661.9634736954988,42.65190826460903,32.13103505915919,10.118936278699596,0.07275389659182575,0.019582626448996533,23.460966989466833,1.476401485069145,31.000000000000163,0.0,85.05819715753849,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-26,707.3860668100867,45.422593124765825,35.60310677271464,10.214379972437769,0.09732560343934465,0.03406786834999895,25.07118371010275,1.4715351150946856,31.000000000000163,0.0,85.04932627797945,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-27,755.8504744773142,48.46440767486081,39.02737403558,10.342297584370359,0.12932904420846808,0.05340691289792275,26.789244925434247,1.465278356359801,31.000000000000163,0.0,85.00103769491004,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-28,807.6784182367846,51.827943765195464,42.39628666760298,10.510892548329497,0.16965353816604764,0.07791782203607962,28.626545523422855,1.4579140032103828,31.000000000000163,0.0,84.91697736620526,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-29,863.1253295146939,55.44691128220309,45.713226151316405,10.727448661408742,0.21735004373442635,0.10768077118122935,30.59212940759628,1.4497359225758564,31.000000000000163,0.0,84.79727487985768,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-30,922.2926881508895,59.16735863941583,48.991206135788616,10.996943962119921,0.27009074870256566,0.14245854218682732,32.68958299622732,1.4409887551187075,31.000000000000163,0.0,84.64352629563999,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-05-31,985.0622762941643,62.769588145689966,52.25189781451123,11.321011139010773,0.324513762884391,0.18163689306546027,34.91470534671806,1.4319018766169898,31.000000000000163,0.0,84.45902707467128,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-01,1050.6586335296101,65.59635723725724,55.52975189999146,11.69841834132985,0.37774214181423127,0.2254403394823536,37.240008648047656,1.4226490965383745,31.000000000000163,0.0,84.24894677659182,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-02,1119.187381740616,68.52874821236449,58.830606588212824,12.131748468343883,0.4335813316353996,0.2736819029634141,39.66923095274557,1.4133630344270536,31.000000000000163,0.0,84.03213235135155,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-03,1190.9202874366856,71.73290569708861,62.15455561989275,12.620595449512617,0.48903538463476004,0.3252622352380751,42.21199545114619,1.4041174600478292,31.000000000000163,0.0,83.81221270889193,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-04,1266.1498148018213,75.22952736589997,65.49743125919892,13.161503471426661,0.541049324513563,0.37851244889138835,44.87865786825629,1.3949586509505474,31.000000000000163,0.0,83.5828996738798,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-05,1345.0800404808124,78.93022567956407,68.8519165277865,13.74792139801087,0.5865239035338481,0.43145124035309285,47.67644201140561,1.3859256785813674,31.000000000000163,0.0,83.33604062483465,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-06,1427.7448396689504,82.66479918856783,72.2083793803261,14.370168585676888,0.6223266703782475,0.4819777321394165,50.606541430984805,1.3770635220258787,31.000000000000163,0.0,83.06298150288596,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-07,1513.946525679317,86.20168601068909,75.55549833614967,15.015409244687554,0.6453002710448372,0.5280161045344276,53.66194566599887,1.3684065620106844,31.000000000000163,0.0,82.75558906834105,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-08,1603.289241382955,89.34271570387992,78.94753842567411,15.666372705978521,0.6510081703165959,0.5672711281745773,56.82862085260203,1.3600129047012925,31.000000000000163,0.0,82.4070175931111,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-09,1695.8072994922934,92.51805810951966,82.37432463373534,16.318800214681072,0.6524610404717723,0.5987618464541401,60.107779795883424,1.351940189191776,31.000000000000163,0.0,81.99360320776168,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-10,1791.3957784330562,95.58847894089878,85.78205165241864,16.970628926363126,0.6518538605089692,0.6222438153512718,63.49570540282734,1.3442757624497483,31.000000000000163,0.0,81.51421323322926,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-11,1889.8057381557583,98.40995972280417,89.09337859063926,17.621442929420077,0.6508328646771383,0.6381413295160405,66.98358044190729,1.3371109911973649,31.000000000000163,0.0,80.98311532246568,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-12,1990.6406319943267,100.83489383864499,92.222500006328,18.272061511867932,0.6506327286629936,0.6474965918364496,70.55735986278158,1.330521995822072,31.000000000000163,0.0,80.42462931667161,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-13,2093.3536155600664,102.71298356579709,95.08644918057033,18.92423036143815,0.6521794592315706,0.6519315906129555,74.19767503606496,1.3245787948626773,31.000000000000163,0.0,79.86911613747151,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
2020-06-14,2197.2455284121347,103.89191285211137,97.61357557321071,19.580389965648777,0.6561675614566459,0.6536195074393556,77.87976193315745,1.3193395583318837,31.000000000000163,0.0,79.34996945604492,36.250000000000185,29.000000000000153,6.610000000000033,6.470000000000033,0.800000000000004,28301700.00000014
