date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,male_smokers,life_expectancy,population
2022-05-02,1654355.9961481474,134.9468775759866,164.07917784487248,16751.964055015516,1.233959683503084,1.5232109021901203,435955.36612115905,0.4580231851095788,43.19031100623698,20238.261987428436,3492.432172166288,0.07016629196427779,14.17893372064799,1264.270592206381,639.561715104313,0.010929631136865528,13.890580028870982,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-03,1654480.4613160254,124.46516787817625,154.74178933064871,16753.12362303283,1.1595680173138043,1.4258205877608852,435988.16559991974,0.4324354560590753,43.20168310384823,20258.196490571354,3492.0741291247205,0.07012471897320843,14.184200290486011,1198.4906744392088,628.6451227858955,0.010695445718518585,13.890435021653255,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-04,1654594.1941609064,113.73284488083655,144.85267780923428,16754.209410875163,1.0857878423324778,1.332884671589896,436018.13668668893,0.40590561596156616,43.21278879488329,20273.147367928545,3491.8055968435447,0.07009353922990642,14.188150217864528,1133.2634849826077,618.1430534662809,0.010498959854499813,13.890326266239962,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-05,1654697.3517454397,103.15758453328428,134.6075324357882,16755.223250787294,1.0138399121307429,1.24541156445519,436045.3207540283,0.37880396956652085,43.223630084634834,20284.36052594644,3491.6041976326633,0.07007015442242992,14.191112663398414,1071.290807552945,607.7537671520708,0.010346908966505126,13.890244699679991,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-06,1654790.611821364,93.26007592420375,124.27358953369324,16756.169345007107,0.9460942198123439,1.164236759960657,436069.8963992322,0.35150132882324264,43.23421838872936,20292.770394459858,3491.453148224502,0.07005261581682254,14.193334497548829,1014.5490203382716,597.4729045495743,0.010247576682862051,13.890183524760014,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-07,1654875.2575893607,84.64576799680512,114.16045459370896,16757.05512769524,0.8857826881301056,1.0898592118580182,436092.2017832645,0.32439862105182143,43.24450680311068,20299.07779584492,3491.3398611683815,0.070039461862617,14.19500087316164,963.9044863806171,586.9683500346766,0.010185682512146552,13.89013764357003,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-08,1654953.2412689459,77.9836795851928,104.59821877333613,16757.891911382314,0.8367836870736629,1.0223186170383112,436112.7513849603,0.2979284098741928,43.25444792946392,20303.80834688372,3491.254895876291,0.07002959639696285,14.19625065487125,919.863774718668,575.6966245169584,0.010139261884109928,13.890103232677543,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-09,1655026.5372380724,73.29596912651589,95.79122694360916,16758.69285079597,0.8009394136568965,0.9603722853385275,436132.0654910479,0.2725012524605899,43.26399619966056,20307.35626016282,3491.191171907223,0.07002219729772224,14.197187991153456,882.5985165054963,563.1279952138347,0.01010444641308246,13.890077424508176,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-10,1655095.7566131072,69.21937503493223,87.89929108682784,16759.46125089597,0.7684000999970366,0.9043585611273615,436150.30515157676,0.24852105893173876,43.27311818662177,20310.017195122142,3491.143378930422,0.07001664797329178,14.19789099336511,851.9826449206014,548.934910437526,0.01007833480981186,13.890058068381151,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-11,1655161.88867832,66.13206521285083,81.09952616903178,16760.201852845563,0.7406019495937706,0.8548746092747399,436167.73110802704,0.22633132425698138,43.2818002476864,20312.012896341635,3491.107534197821,0.07001248597996894,14.198418245023852,827.6389229276855,533.0985002166391,0.01005875110735891,13.890043551285883,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-12,1655226.144773125,64.2560948049194,75.54252536368406,16760.920474960632,0.7186221150718641,0.8125032420239292,436184.66264065244,0.2061699540847854,43.2900516124894,20313.509672256256,3491.0806506483705,0.0700093644849768,14.19881368376791,808.9924369167304,515.6448835658413,0.010044063330519196,13.890032663464432,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-13,1655289.8412075127,63.69643438746468,71.3194914694341,16761.623743421533,0.7032684608998914,0.7776080391456143,436201.4467039871,0.18817885535027312,43.297907322196856,20314.63225419222,3491.060487986282,0.0700070233637327,14.19911026282595,795.0447680560039,496.6723019762562,0.010033047497889412,13.890024497598343,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-14,1655354.3114486232,64.47024111057274,68.43758547343958,16762.31889030696,0.6951468854292828,0.7501796880534586,436218.43477847567,0.17240741235950527,43.30543066479388,20315.474190644192,3491.0453659897166,0.07000526752279962,14.19933269711948,784.9187772378671,476.94402932640736,0.010024785623417073,13.890018373198776,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-15,1655420.8402606777,66.52881205464911,66.80143797385806,16763.013602119383,0.6947118124236114,0.7297207388907735,436235.96550919674,0.15882511324506543,43.312671080135786,20316.105642983173,3491.034024492292,0.07000395064209981,14.19949952283963,777.7297166819027,457.1454977543407,0.010018589217562818,13.890013779899101,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-16,1655490.8147300936,69.97446941590614,66.32713568789201,16763.719687691693,0.706085572310599,0.7160667338707314,436254.40450003004,0.14734200881873782,43.319652442831924,20316.579232237407,3491.0255183692234,0.07000296298157496,14.199624642129741,772.6522244862181,437.78533533902686,0.010013941913172128,13.890010334924346,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-17,1655564.8493475078,74.0346174142245,67.01515089326236,16764.44016977655,0.7204820848567384,0.7091861202155899,436273.9137224698,0.13786090221844913,43.32640906924963,20316.934424178085,3491.019138776922,0.07000222223618133,14.199718481597326,768.9891683646647,419.40587286820085,0.010010456434879111,13.890007751193279,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-18,1655643.1300940204,78.28074651251077,68.7507198279947,16765.174164177944,0.7339944013930397,0.7082746903556172,436294.5422068497,0.13028190807948017,43.3329878333242,20317.20081813359,3491.0143540826957,0.07000166667713609,14.199788861198012,766.2418762734997,402.5554065903884,0.010007842326159347,13.890005813394978,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
2022-05-19,1655725.458220162,82.32812614165536,71.33239959950292,16765.918018091463,0.7438539135205404,0.7119713700614779,436316.23757756845,0.12450748794390246,43.33941653115311,20317.40061360022,3491.010765562027,0.07000125000785216,14.199841645898527,764.1814072051259,387.6146641864892,0.010005881744619525,13.890004360046253,14.860000000000078,38.7000000000002,9745.08000000005,55.500000000000306,73.77000000000038,3744385.00000002
