date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,population
2021-09-16,681450.4674143348,1842.1115513962081,1858.9028535944956,24045.16449818107,54.03898326095419,60.51315941723012,36.621790692655686,0.8401384254524709,30900.628823083818,14528.946483718835,0.14112394487168442,7.62653435861431,0.23000000000000126,105491.79340485077,81357.184226367,0.2280903294537966,70.06200216904713,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-17,683279.8814915859,1829.4140772511016,1845.3221027039544,24097.205015523363,52.040517342289725,58.123743835708694,36.81133642069845,0.8308672321468848,29650.4477825867,14515.164403836334,0.13906483971387984,7.76363541666598,0.23000000000000126,97759.29494805749,79259.43168949093,0.21579528425906133,69.51382208573825,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-18,685086.5358116445,1806.6543200585613,1835.699389406766,24147.289217363308,50.084201839942956,55.98687445725994,37.00045100653876,0.8208102495788137,27953.596198296138,14394.987475469385,0.13716498401941135,7.888440848213782,0.23000000000000126,90464.70006258383,77201.50618470072,0.20679135653624842,68.91643605363798,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-19,686860.1447320376,1773.608920392986,1825.9594210143532,24195.558202615273,48.26898525196762,54.03734362575045,37.192619121096754,0.8100373898344022,25875.010061483386,14157.331783072645,0.13545356994733182,7.993759530795124,0.23000000000000126,83512.9929956559,75330.87663270792,0.20086339458382843,68.2369273957554,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-20,688605.912653748,1745.767921710385,1812.4883907446072,24242.3982253293,46.84002271402426,52.17526547626184,37.390314804084845,0.7986752628024348,23503.92066626447,13803.123481777675,0.13386910441589658,8.08095313225925,0.23000000000000126,76507.72952911649,73675.97872533905,0.19750759765086448,67.44464367222065,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-21,690317.6160513979,1711.7033976499533,1793.6141043060338,24287.8044705484,45.406245219099375,50.38363640519257,37.59555615800874,0.7868715085110063,20937.437398938833,13333.715672096041,0.1325000829984126,8.150181558955277,0.23000000000000126,69685.05463444786,72375.57051782467,0.19687100205198188,66.52190486147003,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-22,691981.514721161,1663.8986697630005,1767.5965748358626,24331.723391696076,43.91892114767946,48.65546970854866,37.80981474294099,0.7747879235616656,18291.459316037795,12756.019317097256,0.13128763497020587,8.217792924226167,0.23000000000000126,63364.4876737459,71505.15125617725,0.19887998069218643,65.44545741145491,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-23,693581.1116872842,1599.5969661231572,1732.9517632212753,24374.104001432075,42.38060973600206,46.989743199317175,38.033858902497755,0.7626277881786839,15690.219239573606,12093.538227318753,0.1299442330149849,8.302122973712624,0.23000000000000126,57931.01965533102,71080.88359403994,0.20325678577770512,64.21840091250206,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-24,695100.7231319799,1519.6114446957956,1688.6943833403284,24414.936339794192,40.83233836211795,45.38835992049634,38.26776489439115,0.7505926898735098,13251.364391097472,11380.852151419911,0.12821964858153617,8.418061202488747,0.23000000000000126,53804.45634352374,71069.39537167744,0.20954666173146919,62.854485719929315,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-25,696528.1558428451,1427.4327108650934,1634.5200059926433,24454.280325304633,39.343985510437896,43.853868679868114,38.51079530944888,0.7388716344057797,11084.456805429876,10650.76669921459,0.12597469118728352,8.585236270321648,0.23000000000000126,51080.70244941188,71391.13379443368,0.21715030011243547,61.37522918975314,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-26,697856.7152984244,1328.5594555793323,1570.9416368474258,24492.287393299775,38.00706799514262,42.387754451077605,38.761416967973375,0.7276296469420216,9264.632132393355,9937.738582911275,0.12313308691017838,8.81886740959322,0.23000000000000126,49439.82189200402,71925.57347122938,0.2253591698160658,59.789670437887004,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-27,699090.9117323842,1234.1964339598721,1497.86009528263,24529.40075829096,37.11336499118571,40.99816877948473,39.01770251266399,0.7169833858206089,7821.975307278214,9277.440362522833,0.11966235558340964,9.148593026490339,0.23000000000000126,48095.495723032385,72546.0110180957,0.2335568692818946,58.10322745672819,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-28,700224.0391321916,1133.1273998073325,1415.2064496132348,24565.623193152645,36.2224348616828,39.68620011402536,39.27869382050322,0.7070279401411524,6731.39554565205,8703.642392124842,0.11553587463843003,9.58954593341011,0.23000000000000126,46986.47947919527,73177.67633079877,0.2413286086517898,56.33807508511248,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-29,701250.9765210903,1026.93738889881,1324.2120165893716,24600.850281095933,35.22708794328865,38.44457655610731,39.543191287592514,0.6978179816087741,5904.1806488445,8224.154273085238,0.11094925568793708,10.12776707772405,0.23000000000000126,46069.32963202095,73746.35194751741,0.24829057413590153,54.526535467034165,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
2021-09-30,702170.2435414328,919.2670203424987,1227.0220290871496,24634.936321035297,34.086039939366984,37.25975594649229,39.809007557485,0.6893641326189925,5260.797067948598,7838.430184451947,0.10599765605166722,10.763772948887754,0.23000000000000126,45304.44926021486,74143.42784234468,0.25402804695616055,52.70707790926082,74.23000000000039,32.70000000000017,8.00000000000004,10849.300000000057,2.00000000000001,2.3000000000000114,12356116.000000067
