date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2020-03-22,214.1054203083581,49.77195037163945,26.537920912070035,6.000000000000032,0.07808156916612839,0.013498303167420867,0.3600000000000019,2.6910253894693192,172.64020079185613,660.0000000000034,3448.3780224445827,3890.89636191017,0.0698250242404658,14.022436166774481,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,43.89748323648895,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.4630693767373366,3.7717313389249503
2020-03-23,272.2033056966861,58.100940800707725,33.20894472413017,5.973529411764738,0.09375833265998752,0.026772079023917376,0.3600000000000019,2.6326982599429756,172.36979183500415,660.0000000000034,3484.9147547132093,3892.188544865083,0.06976065570458992,14.030943156108677,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,47.99791575639072,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.4989306686228172,3.9811184783372227
2020-03-24,339.6260733255211,67.4250591881198,40.877276901210195,5.922794117647091,0.1168119621646741,0.04467084983031694,0.3600000000000019,2.568822983903583,172.16055331387454,660.0000000000034,3518.9888294479697,3891.696741551209,0.06976441550177803,14.030251646331688,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,51.83251858846314,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.5352767021781688,4.16069099191388
2020-03-25,418.3789279741029,78.7545733180454,49.62579284074292,5.868113687782838,0.1626089716235059,0.069533841962266,0.3600000000000019,2.499922990998149,172.1962553215406,660.0000000000034,3549.494773346487,3888.5061857691007,0.06989166973880938,14.013584015938184,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,55.325644920662256,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.5718707688535938,4.310115852209496
2020-03-26,510.724823000617,92.3471840286118,59.515277888475865,5.839999292986457,0.23831096271892283,0.10432426641029058,0.3600000000000019,2.426837362834911,172.67694262237742,660.0201680672303,3572.5094607467804,3881.5809483119638,0.07018749826402956,13.97415860018895,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,58.44306206800164,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.608445162705393,4.430145874289643
2020-03-27,618.6200231974582,107.89616694841446,70.55979956050702,5.873212139423109,0.3449258529377063,0.15198851331773772,0.3600000000000019,2.3505827732574076,173.84865719302766,660.0689075630287,3580.595864144447,3869.0870040588006,0.07073112143557883,13.903052692869592,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,61.19042631829286,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.6446881522026553,4.5226472208432895
2020-03-28,743.2907769326782,124.67147879889997,82.70823670981159,6.0023072946125895,0.47884629661989375,0.2149755478842314,0.3600000000000019,2.272199846588178,175.92778248753118,660.1714932126732,3582.3749847276035,3850.2597908592315,0.0715730663514095,13.795148278540383,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,63.588732473044246,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.680245290437893,4.59048751647281
2020-03-29,884.9158202560716,141.62558712115327,95.83042640113716,6.258291556932303,0.6330035007454649,0.2948764572932647,0.3600000000000019,2.1927272928273673,179.13138954826013,660.3224628312898,3584.7708797868195,3825.6317694534137,0.07272488702923273,13.649203807483199,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,65.68274974263073,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.7147314791406394,4.637234785013678
2020-03-30,1040.6311121215967,155.7156997138452,109.77555978146071,6.608133664467175,0.7473124187071285,0.3887381445213392,0.3600000000000019,2.1132143448629326,183.63808644044553,660.4733112475794,3583.654759710837,3795.916361026717,0.07419977386920973,13.464301045657667,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,67.5198788874515,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.747751098043265,4.666954300044779
2020-03-31,1211.2707484415555,170.63994220619867,124.52063282898521,7.07368266593281,0.8796181213994495,0.4981035437497644,0.3600000000000019,2.034597895040221,189.5729410423577,660.516053248226,3582.922711670657,3762.819898436494,0.07598257119053055,13.242493722187676,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,69.14650386500695,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.7788665602117384,4.68456651919741
2020-04-01,1398.26880147338,186.99828244650453,139.98403166763444,7.707120435131585,1.0558835975137133,0.6260198039015297,0.3600000000000019,1.9576371737042144,196.99636706166518,660.3323696065,3586.0684235396816,3728.5823608021656,0.07803201565857354,12.989051933528298,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,70.56911674814123,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.807627872878356,4.695762247418195
2020-04-02,1602.9970438975397,204.72841448516965,156.0384316369575,8.572551056794728,1.2857232992988301,0.7758784599074029,0.3600000000000019,1.8831624310215374,205.8546120771154,659.7513295642813,3592.1316667174683,3695.7970323986556,0.08029502014729162,12.711410798885735,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,71.80044292632904,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.8336267593083218,4.70571604330675
2020-04-03,1826.26824187597,223.2713270241879,172.52047159455748,9.73219286596387,1.566490276671928,0.9505455611555056,0.3600000000000019,1.8120201749145068,216.0384542097438,658.6137718984867,3597.259932972818,3667.3642416551697,0.08269427739230464,12.418398112092564,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,72.83505262137908,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.8565367884765345,4.718613078283005
2020-04-04,2067.963624845895,241.69547975424348,189.23800964291263,11.236022477527223,1.8863415278012996,1.1517092678284933,0.3600000000000019,1.744826217158733,227.40035003028817,656.7411304752557,3603.338679529231,3644.9044029608394,0.08517002931119694,12.115047776053926,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,73.6707480956401,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.8761430106020245,4.737288047700163
2020-04-05,2326.753487865195,258.78993560753827,205.97556492449252,13.114007808371689,2.22653701204361,1.3793905481564406,0.3600000000000019,1.6817458748923224,239.79861417106815,653.9961516702758,3615.574614042532,3629.4563241986566,0.08766630672806494,11.807556032428305,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,74.31059985647485,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.8923637220756322,4.762948120916878
2020-04-06,2599.1931055563027,272.4396721322863,222.6501888840614,15.32994670954318,2.5228277751930226,1.6330131761464224,0.3600000000000019,1.622917841851209,253.0025643774935,650.3318260991848,3638.5150426262803,3622.9484002272134,0.09009863114494993,11.504970514948262,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,74.7736221612638,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9052663274326156,4.794958920588856
2020-04-07,2885.4037334981954,286.2106687727769,239.1600500340872,17.91305473157565,2.843041969080616,1.913426010099478,0.3600000000000019,1.5685046386605483,266.719505700703,645.8014552240339,3673.097432583807,3626.5313551154704,0.09240332048217735,11.215652579165315,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.08956536044376,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9150247525003117,4.830839838700952
2020-04-08,3185.628139490168,300.22443661513586,255.3349714298968,20.902535069366976,3.1999446959442754,2.21959552567416,0.3600000000000019,1.5186950594737585,280.5933623072019,640.5367895434304,3720.9270175535685,3640.719460098728,0.09452663386518842,10.946259473158744,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.29967402033293,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9218801166884694,4.867334722501573
2020-04-09,3499.8859074618467,314.2577909390512,270.9817959609169,24.332476609071175,3.5914743590622855,2.548822694675793,0.3600000000000019,1.4734716824527674,294.27108831088026,634.7457401860158,3778.016998782506,3665.2256164056607,0.09644297152041698,10.701795445205205,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.45725551524981,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9261509453979688,4.9006171883347704
2020-04-10,3827.7149154056997,327.82902516938265,285.9184103191044,28.22052746326756,4.004449337493231,2.8969056441484144,0.3600000000000019,1.4327055717943287,307.40948947168687,628.675255365757,3849.1883146977448,3700.6278903908706,0.09810921635847707,10.488623571622082,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.57544163643746,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9282265159096854,4.92654918730797
2020-04-11,4167.977443826421,340.2625413398688,299.9992629752693,32.55940012233761,4.41734799213092,3.2582616506937345,0.3600000000000019,1.3961901355361168,319.71716881675854,622.5765126296839,3935.7300207679814,3747.6051291700164,0.09946620444726777,10.312826760810951,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.66408122732821,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9285475533834626,4.940979509836419
2020-04-12,4518.714757077969,350.73732294090735,313.13450266131673,37.31050031799762,4.80239367024558,3.626018636210353,0.3600000000000019,1.3637896604756188,330.9752554102423,616.6687128497686,4027.1054664486487,3805.828103503245,0.1004744109307968,10.177897381532597,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.73056092049626,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.927577439439668,4.940156878198726
2020-04-13,4876.58173684533,357.8669870343818,325.33836584537397,42.38780413313307,5.115773921074627,3.996218243479685,0.3600000000000019,1.3353577592545827,341.03480290222006,611.136521709079,4122.723556850067,3874.546934123884,0.10112762461697299,10.083875524837245,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.7804206903723,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9257663051776852,4.9211551967412115
2020-04-14,5241.162417695416,364.5806863003505,336.5341129425313,47.79164495505351,5.432693401374822,4.365954406591672,0.3600000000000019,1.3107495734810162,349.80743701829454,606.1941495235683,4227.395107844409,3953.2635942580773,0.10143847864372535,10.029268957784378,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.81781551777934,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9235854177742076,4.881677714390341
2020-04-15,5612.333012366594,371.1705987588769,346.6693815717988,53.52251522889527,5.752509708432548,4.730408597445377,0.3600000000000019,1.289856782567131,357.2880438270699,602.0470988912226,4337.0939714780125,4040.863985286324,0.10145119253159829,10.009534135920715,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.84586163833461,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9215130313794164,4.819435818344244
2020-04-16,5990.04132359299,377.7083142921705,355.73391578453806,59.574400965950815,6.0681153129986285,5.084042227010997,0.3600000000000019,1.2725646942298101,363.59077430533847,598.8536984412038,4447.5098128037325,4136.186692907864,0.10122591863916428,10.017360685974163,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.86689622875107,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9199689225787981,4.732518432693456
2020-04-17,6374.14130297271,384.0999816790508,363.7728629857861,65.92978262491572,6.36755384092222,5.421490946276356,0.3600000000000019,1.2587585239044212,368.9256275939042,596.7954289698823,4558.325976280246,4237.251445020271,0.10083799101557243,10.042960721332609,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.88267217156341,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9192680623284128,4.619924492633497
2020-04-18,6764.268970119007,390.12766887079476,370.89674662524834,72.55588577282396,6.635232284376226,5.738235371956792,0.3600000000000019,1.2484011489076323,373.51676432826645,596.0704728263137,4671.768528751885,4342.218722743878,0.10035102073420693,10.078359842874066,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.89450412867268,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9195886402452502,4.481657839878674
2020-04-19,7159.749352023656,395.4803831980223,377.28894571554315,79.40186908074932,6.852830160276362,6.031104130777559,0.3600000000000019,1.2416555804913272,377.5651265752243,596.9481034885143,4787.51935066864,4450.711310965478,0.0998182106056004,10.119644154941602,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.90337809650461,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9209508531639017,4.318747835537416
2020-04-20,7556.0300489240235,396.28069787039834,382.7769851431544,86.38032876595969,6.983594824473603,6.297932655290678,0.3600000000000019,1.2387786924790336,381.1854318738881,599.6572799434713,4908.7542027235295,4562.896411472338,0.0992801091500634,10.161475197654179,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91003357237857,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9232037668929678,4.133214261083763
2020-04-21,7953.275914197878,397.2458660013772,387.44383307197523,93.47897637408208,7.102498962569822,6.536524313704605,0.3600000000000019,1.2399789773424703,384.4928069370908,604.4021551741525,5037.106763872002,4678.489713258429,0.09883386983927683,10.196153263140454,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91502517928404,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9258453637236117,3.924968826757513
2020-04-22,8353.988415932843,400.7125022806068,391.6645113586039,100.69796854429799,7.221880686051488,6.746533345168575,0.3600000000000019,1.245356889761864,387.61592065207526,611.3217844478422,5173.372962367487,4797.897827930254,0.09855009533356249,10.217451081809138,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91876888446313,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.928313240633694,3.694662463636335
2020-04-23,8761.914695918618,407.9262803950065,395.9817634478481,108.04324046769362,7.347438310272304,6.929440086445931,0.3600000000000019,1.2548235819949616,390.6880070695354,620.5443603139045,5319.016971290814,4922.355028995532,0.09850549328427025,10.220715977808062,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.92157666334745,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.93013614480716,3.445524135565467
2020-04-24,9181.229363891143,419.31466827944877,401.0128052943546,115.5215059810225,7.479890303486398,7.08853239191914,0.3600000000000019,1.268065003884717,393.8183000662116,632.2312340363342,5476.8669139884805,5053.544148281886,0.09875630160509033,10.202878612315336,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.9236824975107,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9310351587485068,3.184281226154665
2020-04-25,9615.920843215723,434.6914795547715,407.37938855383055,123.13650763702758,7.616220248623213,7.228891698593535,0.3600000000000019,1.2845642668114063,397.12183752541875,646.5241204205935,5643.014956014963,5192.27194443702,0.09937879698597692,10.15859884288228,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.92292994036002,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9309871225935649,2.921391107075601
2020-04-26,10069.331130149363,453.4102871062862,415.6553479764595,130.88620425718267,7.750610564618681,7.357382574850139,0.3600000000000019,1.3037181257711294,400.63219908782673,663.6806145559115,5820.615628775937,5339.84334100392,0.10042776289785388,10.08409942304731,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91964493426173,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9302597343175099,2.6707560923345914
2020-04-27,10536.681201522833,467.3500715029539,425.8082871620479,138.75814058784522,7.87262178901024,7.484636478648928,0.3600000000000019,1.324855982822208,404.3893884884627,684.1162624683244,6013.808004710598,5497.700217453013,0.1019431557221947,9.977921044337855,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.9157162475613,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9294254083658016,2.4488849194679556
2020-04-28,11020.560125447248,483.8789240215277,438.18451320605504,146.7553701467665,7.997743652682061,7.61278682892853,0.3600000000000019,1.3472581797475565,408.46041563913366,708.1906228370233,6219.860431457973,5666.660715772379,0.10394411533721826,9.838894887972215,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91390580234852,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.92936460526318,2.27688252328829
2020-04-29,11527.264421816546,506.7042964421323,453.3261772445549,154.87880944588636,8.123824869440451,7.741891188276887,0.3600000000000019,1.370133680059538,412.9089348709151,736.2896542641615,6446.822990044686,5848.58023301546,0.10641348404654669,9.668165994679883,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.91733142028122,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9310976066854062,2.1770576353787696
2020-04-30,12064.50888520535,537.2444634434295,471.8000962495126,163.12534819624437,8.24682792809845,7.870613446152731,0.3600000000000019,1.3926986763342484,417.7935305003104,768.9166427666421,6698.877488170241,6045.701351232192,0.109273590733682,9.470298704154722,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.9290788819531,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9357125068886534,2.1704729522705284
2020-05-01,12639.709702042364,575.2008168779835,494.06936937524125,171.4864319616632,8.361300648724141,7.996735456301696,0.3600000000000019,1.414322003372214,423.1721194330873,806.5183482676136,6977.392230542689,6260.059723831393,0.11246424282401732,9.249349755330016,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.9519109714197,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.944289736155042,2.2743014313512973
2020-05-02,13258.696788490422,618.9870864787861,520.397090218245,179.9469991490111,8.460729849826894,8.117540764818397,0.3600000000000019,1.434532226511063,429.1077094843183,849.5366926809959,7273.251251122929,6492.9459079349635,0.11592866046319739,9.010583745068953,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,75.98396522597923,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9578239832502762,2.500095105741753
2020-05-03,13924.748043856525,666.0512553891489,550.774131012101,188.48468375089888,8.537806598747041,8.230102406192994,0.3600000000000019,1.4529825570843335,435.68149316689164,898.1713947531531,7594.41353530407,6746.339117441214,0.11956672805586623,8.758702191477873,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.02709867707988,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,1.9771441671403602,2.8524843868370247
2020-05-04,14626.984368380457,702.2363245412163,584.3290774122764,197.0049316884169,8.520339435162427,8.32267522093435,0.3600000000000019,1.469413873210796,443.1007611162812,952.5243443841941,7933.316890327451,7020.547518429984,0.12334602212464064,8.497430004952953,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.08513541698906,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.0028319456526225,3.3282002325970703
2020-05-05,15369.353289213615,742.3689208461202,621.2560065078185,205.5066237824733,8.501760717289738,8.394649434446734,0.3600000000000019,1.4835807668990495,451.5818087169788,1012.648591190539,8275.986035554262,7314.27288833769,0.127228488797747,8.231955826274518,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.16255227379555,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.0351337246841092,3.9151908060850813
2020-05-06,16161.116679903127,791.7633906992327,661.9785538466051,214.03376550977063,8.527193194722326,8.452172434593951,0.3600000000000019,1.49529724291831,461.29532550993906,1078.4793813373144,8617.49657256099,7624.363522103312,0.13121483783295818,7.967013088193294,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.26349306766093,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.074222188424896,4.598154370608699
2020-05-07,17013.213188660404,852.0965087645681,706.9572830320138,222.65564087440976,8.621913965207884,8.505583592267389,0.3600000000000019,1.5045189890730268,472.4307701505545,1149.8814332234142,8966.042225800848,7948.2384948418785,0.13530640956411766,7.706693235666635,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.39102930300825,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.120219577877914,5.360033498891062
2020-05-08,17935.53005956256,922.3168709076227,756.545212920424,231.45192781159307,8.79631588760987,8.56749037681206,0.3600000000000019,1.5113200756767826,485.1596645553859,1226.8010070442594,9319.407461205854,8282.806246697033,0.13952602566048342,7.453982434830142,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.54660568766354,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.1732151497488212,6.183501876407666
2020-05-09,18934.856998453462,999.3269388950044,810.8794630193432,240.50153474040167,9.049628641628553,8.651325442596129,0.3600000000000019,1.5159519184253332,499.60153574685694,1309.1991877330997,9677.701523506215,8626.29266175194,0.14387157160476807,7.211613199748989,0.03000000000000016,0.03000000000000016,4779.000000000025,4779.000000000025,0.020000000000000108,76.731956204985,35.400000000000176,41.50000000000021,2.110000000000011,19603736.000000104,2.2332782706134013,7.052445550347595
