date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,aged_65_older,life_expectancy,human_development_index,population
2020-10-29,936.5226137515665,1.0524707016450299,1.169423985249145,15.139191847412494,0.04440422625901495,0.020703966804269593,1.7400000000000087,1.02762200998843,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-10-30,937.5634212057253,1.04080745415879,1.1349393528670477,15.190948507408132,0.051952167755024085,0.027690871030804073,1.7400000000000087,1.0481662489263597,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-10-31,938.6134676496088,1.0500464438834767,1.1053525430924331,15.249093733497297,0.05829185690870514,0.03494236141789951,1.7400000000000087,1.0644360958738275,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-01,939.6950554883392,1.0815878387303208,1.0848209684052992,15.311820300122994,0.0628365397403525,0.04199636382360572,1.7400000000000087,1.076030853417977,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-02,940.8346723531658,1.1396168648266696,1.0793793009646093,15.37798287215109,0.06624505186408801,0.04852442218897136,1.7400000000000087,1.0828049758747318,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-03,942.0420029720508,1.2073306188850332,1.09087642788894,15.446932532264599,0.06901151999050309,0.054320918451683374,1.7400000000000087,1.0848366019771558,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-04,943.3194627978824,1.277459825831521,1.1186919039807015,15.517293775410494,0.0704076380536402,0.05914114132745042,1.7400000000000087,1.0824254476043937,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-05,944.6630457086264,1.3435829107440374,1.1603048038743449,15.587307758836495,0.07004877960681072,0.06275630848427571,1.7400000000000087,1.0760572886767938,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-06,946.0629597824407,1.3999140738143327,1.2117203611475187,15.655089739618667,0.0678080779177778,0.06499483317316164,1.7400000000000087,1.0662491720667435,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-07,947.5041041290101,1.4411443465695428,1.2677899476544354,15.718822152807107,0.06375198604014337,0.0657732742011383,1.7400000000000087,1.0535760193215524,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-08,948.9664265130485,1.4623223840383424,1.3224510580258966,15.776899420035218,0.058091946866888455,0.0651195484110348,1.7400000000000087,1.0386351495913595,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-09,950.4277125803275,1.4612860672789203,1.368743432498093,15.82677605177498,0.04988764146884769,0.06283739886483727,1.7400000000000087,1.0221504087352145,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-10,951.880787667309,1.4530750869814935,1.4042552149682712,15.867674152599841,0.04090635812167457,0.05890859213505336,1.7400000000000087,1.0049326190918129,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-11,953.3192203561715,1.4384326888624956,1.4277075715364833,15.900141522659341,0.0324735630321092,0.05360225858092808,1.7400000000000087,0.9878479775703154,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-12,954.7379446788947,1.4187243227231503,1.4389267678572772,15.925720233785091,0.025583355855206658,0.047380426967370305,1.7400000000000087,0.9717099973988109,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
2020-11-13,956.1337267703229,1.3957820914282726,1.4388232271534642,15.946698061570256,0.02098131133225826,0.04082717542914767,1.7400000000000087,0.9572244825352116,566.000000000003,0.2500000000000013,18.700000000000095,2.890000000000016,70.39000000000036,0.6200000000000032,227393.00000000125
