date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,population
2020-03-27,121.6374191237676,16.39368956019615,12.357672301909409,1.8521047451994015,0.35347796784959074,0.19018374390605966,0.010000000000000054,1.3298673618815577,387.7599216907525,337.9548097123483,0.12006280300581837,8.295912249515236,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-03-28,139.7226183182623,18.08573258708315,13.696511660174808,2.247336477451592,0.45898371829184825,0.2428188034046584,0.010000000000000054,1.3329502951668264,385.58149588991364,337.9007873101182,0.12007619081286426,8.294644271170053,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-03-29,159.4938868156201,19.771668541799144,15.085180125221632,2.7681946657810075,0.5789501351959399,0.30766726997430893,0.010000000000000054,1.336070995453984,382.73348778686045,337.81397121949925,0.12007298021372076,8.29404235011317,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-03-30,180.64690186026098,21.15331507797189,16.527424040264023,3.410244254022253,0.6931977339115005,0.3863053975356776,0.010000000000000054,1.3388972995963078,379.652507566067,337.72284105198753,0.12003566599416274,8.295027560904217,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-03-31,203.25250024781408,22.605823412551352,18.024297506603997,4.185592046366731,0.8186701168525022,0.4796028361284884,0.010000000000000054,1.341204325699172,376.32780989239177,337.6078386105813,0.11995241206834362,8.29795295897811,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-01,227.44436872173688,24.19203724267147,19.57114992374747,5.108085437489991,0.9575707841487515,0.5870644412527993,0.010000000000000054,1.3428533089156218,373.36518515038676,337.5429668700244,0.11979575701505879,8.306199043732626,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-02,253.35371933380475,25.909477188629374,21.158984291550134,6.188513981155644,1.1073506802253343,0.7070551182699176,0.010000000000000054,1.34371625835123,371.13707567597737,337.66079658109015,0.11951876346265172,8.324773717188622,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-03,281.0602959644782,27.70667156309457,22.77547593682683,7.4310105666683,1.2618963327287964,0.8369684557030863,0.010000000000000054,1.3437020289282597,369.709464804818,338.10850952373016,0.11907523937139103,8.358056693838472,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-04,310.55562921317824,29.49540444801587,24.40573655830859,8.830352301213267,1.4124209567217778,0.9733532002129986,0.010000000000000054,1.3428111047601916,369.7387889720691,339.1300731576656,0.1184458930062422,8.407828234664581,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-05,341.71547756599284,31.159901752301543,26.032887260360447,10.369936171611329,1.5481327828289895,1.1120081128294346,0.010000000000000054,1.3410341527459697,371.39971228496705,340.9727003110422,0.11764582893373804,8.47410970217815,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-06,374.17453642271767,32.459098906339975,27.648206815664693,12.019000286433148,1.6554757991450155,1.2496791615451552,0.010000000000000054,1.3382411930985871,375.3896678594918,343.9039596224224,0.11669445573391714,8.554900311539896,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-07,407.94922810889415,33.77472172338787,29.24391593915645,13.776144203189464,1.7619526799987126,1.3846318663107757,0.010000000000000054,1.3341275658000251,381.7849302740635,348.2255456702756,0.11560503701698617,8.649261852918023,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-08,443.0924317474761,35.143226166490535,30.80847153743138,15.638782360536926,1.8662447297792573,1.5146272610776224,0.010000000000000054,1.3282294817191223,390.28281535260703,354.12310236841506,0.11441256897153099,8.75409409492447,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-09,479.64881637686517,36.556401525320446,32.32951638739809,17.601662723861033,1.965585292647956,1.6373954619685298,0.010000000000000054,1.3200363646830087,399.87479735802407,361.57328993080444,0.11315784301824117,8.864143615795822,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-10,517.621340789437,37.972537084520454,33.79609139526743,19.65575576946336,2.056121742595214,1.7509908434059414,0.010000000000000054,1.309056038864553,409.81737791509266,370.4384192903792,0.11190070288423694,8.97167106026317,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-11,556.9461284104368,39.32479712496118,35.200294790794516,21.787421222701955,2.133186975983259,1.854058420207982,0.010000000000000054,1.2950092237185522,420.0255091958547,380.4832423928011,0.11067067907009447,9.073431705022859,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-12,597.4736234571499,40.5275021746841,36.5385265229602,23.977783111596644,2.1915030309531875,1.9460336341605144,0.010000000000000054,1.2778238214734665,430.0748041657992,391.39995603506685,0.10947941524956517,9.170261238366383,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-13,639.1006765456754,41.627058434503766,37.84825769118595,26.20478206543638,2.2278548103836076,2.0278216057108867,0.010000000000000054,1.2576018673979263,440.011565309224,402.8073361277875,0.10830526279464009,9.265244409705634,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-14,681.7940594454567,42.69338690926509,39.12240157478901,28.462296956317154,2.2581567832886784,2.098680199111869,0.010000000000000054,1.2345237987384916,449.7930469618799,414.330776821116,0.1071174409550623,9.366328265262432,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-15,725.4056286177072,43.61157217936323,40.33224300397482,30.74371689952622,2.281901362514993,2.1579922113894967,0.010000000000000054,1.2087832821501858,459.0773805672412,425.61669929327786,0.10584422163420248,9.486426871215745,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-16,769.7063869448589,44.300760582486284,41.43868580824944,33.04222529584705,2.298869460800275,2.205510480455507,0.010000000000000054,1.1806626070554334,467.2769429884569,436.4003395960095,0.1044331015844109,9.638173417794498,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-17,814.41203002765,44.705644774292054,42.40068840272884,35.35101286328806,2.309058365800597,2.2415417161916658,0.010000000000000054,1.1505313767524685,474.1292166143233,446.46906529817136,0.10286021726781704,9.829472015511369,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-18,859.2021059079399,44.79007714891561,43.18159047787087,37.66343741087917,2.3126276463607938,2.2670843737630157,0.010000000000000054,1.11873499022434,479.33901006901726,455.577946355659,0.10111542797995147,10.066457599222423,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-19,903.7343848608207,44.532279904349984,43.75385801677425,39.97314366901917,2.3098585822172697,2.283932058602808,0.010000000000000054,1.0855612620606288,482.89448056404547,463.5545974525885,0.09918013918147311,10.352745591142753,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-20,947.9707627891205,44.23637864190185,44.12678071361501,42.27415316223633,2.301123736275108,2.2943981389747337,0.010000000000000054,1.0512724332940184,484.4129741916191,470.18721505776784,0.09703426404997051,10.688048204346092,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-21,991.7340514066449,43.76328915272573,44.27978899351773,44.563404141231295,2.2893366612884285,2.2989196449550358,0.010000000000000054,1.0161513191528033,483.364901943004,475.1975218298489,0.09468503869681866,11.069698079568573,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-22,1034.697274172309,42.963223167065365,44.18732639284359,46.839085103337894,2.275745223826699,2.298175027833927,0.010000000000000054,0.9806233471538732,479.4166305619724,478.2624432469833,0.09215243448479898,11.490098381913034,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-23,1076.480260089479,41.78298621822086,43.82778535701154,49.100645437070405,2.2616085300225808,2.293046429246489,0.010000000000000054,0.9453067152781404,472.4923533351839,479.1272622994916,0.08948294254103956,11.939010438018503,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-24,1116.7220890554756,40.24182919178464,43.19020908886408,51.34880340553398,2.2481941156811276,2.2845913830208424,0.010000000000000054,0.9110002368464538,463.2431176193588,477.66332002778677,0.08668525150823614,12.412244253853263,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-25,1155.1354258737028,38.41333698756833,42.27931793494159,53.5855521339825,2.236775838861689,2.2740215915642774,0.010000000000000054,0.8786139462191982,452.3184726683012,473.871924409981,0.08377541245147456,12.903392951217375,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-26,1191.547270762745,36.41184501604798,41.11927917518814,55.81416410048696,2.228632299314337,2.262687008152849,0.010000000000000054,0.849032049838931,439.9952378237862,467.7928411743254,0.08078275520156658,13.406054732805424,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-27,1225.959774339029,34.41250367153828,39.71583268455858,58.04801803334851,2.233869182468949,2.2533244028502573,0.010000000000000054,0.8231080709926446,426.74193580158294,459.58955654331737,0.07775222477221576,13.912986427755351,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-28,1258.2233213812938,32.263547113705464,38.07291265175124,60.28727402921316,2.2392674330702027,2.246383896837114,0.010000000000000054,0.8015558431604508,413.133213325008,449.5806451062604,0.0747319125998471,14.415428250034378,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-29,1288.2649700275688,30.041648699855728,36.22681167045536,62.52583044110841,2.238564989799423,2.2412463906304243,0.010000000000000054,0.7849249625254782,399.0085880803757,438.1101767838006,0.07182301331219956,14.896664917325417,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-04-30,1316.1135626855137,27.84859269813035,34.23596767333284,64.75402053606734,2.2281965283870626,2.236607223483487,0.010000000000000054,0.7734710328184794,384.44816698141994,425.54334687356527,0.06915685274433075,15.336331913592018,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-01,1341.9185592151714,25.804996559796884,32.17330413250451,66.96063498834667,2.2066192773504163,2.2307639179358247,0.010000000000000054,0.7671654918084307,369.71608645132073,412.18890963804455,0.0668419446649062,15.71481196040412,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-02,1365.9641618160347,24.0456026234676,30.12048520991494,69.13443874934026,2.1738073797969135,2.2218319882256274,0.010000000000000054,0.7657508156889032,354.82252055924084,398.26501771657524,0.06496048241593894,16.01578091600447,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-03,1388.6799086923447,22.7157468932633,28.16360712010592,71.26530870001434,2.1308726647765823,2.207906796599088,0.010000000000000054,0.7688342817731426,340.18697768510657,384.0091058860098,0.06356570764259423,16.225833747766142,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-04,1410.6070226634106,21.92711398378073,26.379693543052966,73.35012890704061,2.0848222426031247,2.1866429287356794,0.010000000000000054,0.7759285555444669,325.76143559091497,369.58459282756536,0.0626810680622625,16.341406661826568,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-05,1431.872897896073,21.265875242198856,24.808325425550905,75.38292635061025,2.0327989702522817,2.157166747295137,0.010000000000000054,0.7865773151716028,312.3860249801937,355.19308262972424,0.062288596780375044,16.364744395206408,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-06,1452.608228690318,20.735330801397065,23.478605090494817,77.35736283018468,1.9744376245864341,2.119447620264504,0.010000000000000054,0.8003809501796082,300.6214515082549,341.1368449393265,0.06230807654455739,16.30691640888059,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-07,1472.9447300180636,20.33650133310988,22.40524066337857,79.26860389380863,1.9112419223829438,2.0741792833948898,0.010000000000000054,0.8170027456017402,291.59285010501185,327.86769511367436,0.0626418524956838,16.187259058438098,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-08,1493.0134279272538,20.06869791321317,21.585609392168728,81.11472053509479,1.8461172853554064,2.02269086202904,0.010000000000000054,0.8360894864799101,285.6104908431419,315.8449536235561,0.06317272744545395,16.028605250518964,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-09,1512.9433773449255,19.929949420688832,20.99755513720996,82.89774046596246,1.783020413919595,1.9668801374720086,0.010000000000000054,0.8572471407164304,282.4934369752786,305.5004734594257,0.06381344991505371,15.849913860319756,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-10,1532.8607004295109,19.917323086848263,20.597736488654103,84.62443657119144,1.7266964675179144,1.9091634967691673,0.010000000000000054,0.8800046832684165,282.63675517166615,297.26552962592064,0.06446141258173316,15.670468685479008,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-11,1552.843747688005,19.98304726019117,20.320034913355503,86.30313673673243,1.678700437257701,1.8511778908380283,0.010000000000000054,0.9037989229231949,286.10198460758,291.5866391392857,0.06503982155653268,15.508659529623175,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-12,1572.9551281545,20.11138046776784,20.155198777130423,87.93473781434648,1.6316012814015841,1.7939062041660154,0.010000000000000054,0.9280531353081054,293.17823376919546,288.83133358846595,0.06549447508789087,15.376916431315657,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-13,1593.2649078482625,20.309779694717314,20.09456262518786,89.5235485126669,1.5888108511610801,1.738870183182691,0.010000000000000054,0.9521870719077127,303.58432173930817,289.24685183970155,0.06580669988411476,15.28456676757209,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-14,1613.8377565164512,20.572848668904854,20.12853832312492,91.07659803608402,1.553049638047606,1.6877646283372467,0.010000000000000054,0.9756443440083555,316.3607202960783,292.781906817721,0.06594422982582049,15.239869807417938,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-15,1634.7233076911548,20.8855511752404,20.24548341267339,92.60311756390865,1.5265196137975037,1.6421830381566216,0.010000000000000054,0.9980032967910129,331.0924859234167,299.2799983098006,0.06588528937001187,15.250560080191786,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-16,1655.9489287321694,21.225621041417405,20.430852378509595,94.11415135974481,1.511033860315809,1.6034118422890906,0.010000000000000054,1.0190158856507918,347.0839895233646,308.5115339618273,0.06559884097708882,15.326381598605398,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-17,1677.5142983590843,21.56536962721693,20.666560098361863,95.62226510351914,1.5081137921340793,1.5722760762869559,0.010000000000000054,1.0386901624604612,363.20452413993837,320.02952959225007,0.06506386893579019,15.47251405932899,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-18,1699.1806171112678,21.66631875241014,20.907273338154106,97.12998260268799,1.5077175354386352,1.5479396040801188,0.010000000000000054,1.0573468073657095,379.67133104936295,333.4082331670387,0.06428109497915366,15.690156391297023,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-19,1720.9798228851664,21.79920577406846,21.148601900836034,98.64336607289526,1.5133834974096185,1.5311399002158765,0.010000000000000054,1.075584766157768,396.3838311894146,348.16470751910634,0.06326754392344096,15.974344830641504,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
2020-05-20,1743.0731509389257,22.093328053886864,21.40356616383003,100.17423431549899,1.530868263005503,1.52295204862668,0.010000000000000054,1.0942262281412751,413.40847778766596,363.8654666445016,0.0620755771410294,16.31477122802317,0.2500000000000013,189.000000000001,0.010000000000000054,82.60000000000042,39.10000000000021,5.000000000000027,322.69000000000165,10.080000000000053,4.2800000000000225,2093606.0000000107
