date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,male_smokers,life_expectancy,human_development_index,population
2022-02-22,55839.37134852739,5.819871542470684,8.477131111067715,399.5114393613967,0.21176541864315357,0.2840338940505517,107435.06164337881,0.2990294007500808,377.72395345957807,324.00000000000193,0.12000000000000069,8.600000000000044,1416.5595759409625,0.055740628404298234,58.66780244725477,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-23,55844.578608357486,5.207259830091544,7.519977454179914,399.6958775171696,0.1844381557729277,0.2605684069632534,107445.08036327116,0.31424829490645245,374.68777359500723,324.00000000000193,0.12000000000000069,8.600000000000044,1412.750321904011,0.05709700330063812,58.6535926240643,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-24,55849.22474489133,4.6461365338485585,6.679176206342762,399.85390555222807,0.15802803505852586,0.2357328663084131,107454.01949271854,0.3306269128411198,371.41527401224386,324.00000000000193,0.12000000000000069,8.600000000000044,1413.9605436258123,0.058864607679098596,58.599542399528595,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-25,55853.37269570801,4.1479508166760155,5.947409142475241,399.98790815576825,0.1340026035401776,0.21030983072678516,107462.00012374074,0.3482064483671041,367.88764598537387,324.00000000000193,0.12000000000000069,8.600000000000044,1417.6526798589862,0.060742508765141756,58.48246869363489,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-26,55857.10255022323,3.7298545152219473,5.316683553689014,400.10185548657466,0.11394733080639377,0.18527083458355054,107469.17634700738,0.36699630363150193,364.18275937590874,324.00000000000193,0.12000000000000069,8.600000000000044,1421.6167400170602,0.06246945429525266,58.281804170517134,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-27,55860.515826694646,3.413276471419696,4.7763984118730995,400.2013916149316,0.09953612835689625,0.1617065196028214,107475.74348084391,0.3868934785316426,360.50000586030956,324.00000000000193,0.12000000000000069,8.600000000000044,1424.280379835034,0.06383900087011445,57.98115435607151,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-02-28,55863.75254552203,3.236718827385073,4.312978026745811,400.29516135825804,0.09376974332649582,0.14095070418175415,107481.97092785998,0.4076930565393273,357.37097855412696,324.00000000000193,0.12000000000000069,8.600000000000044,1424.5316164858443,0.06469373029059497,57.56912481682747,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-01,55866.846067189435,3.0935216674037087,3.9234873985338288,400.3848163968453,0.08965503858730896,0.12345640240910175,107487.92287236571,0.42916216473804497,355.037484538922,324.00000000000193,0.12000000000000069,8.600000000000044,1421.4178461717543,0.06490054981878665,57.040553696654285,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-02,55869.81284709545,2.9667799060149704,3.6034701061078733,400.4707066738465,0.0858902770012446,0.10933470646099577,107493.63096826927,0.45108639407712847,352.9357918601898,324.00000000000193,0.12000000000000069,8.600000000000044,1414.1163904465293,0.06433103615206681,56.39719662349273,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
2022-03-03,55872.659247474214,2.846400378767857,3.346473781907993,400.552367432664,0.08166075881751403,0.09839340217929574,107499.10744743675,0.4733689325972783,350.4794841820268,324.00000000000193,0.12000000000000069,8.600000000000044,1402.0622766745887,0.06292797976434109,55.648240389403725,25.70000000000014,4.460000000000024,16.500000000000085,72.98000000000039,0.6600000000000035,593162.000000003
