date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,human_development_index,population
2020-04-02,50.19213514659174,5.9046368597425865,5.10051003785788,2.541529227135345,0.3139941947692427,0.2114679062208046,0.010000000000000054,0.20831516865444977,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,71.39618849106466,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-03,56.11304124358967,5.9229346583816085,5.3799836919357595,2.751718995335353,0.34580592403426946,0.24516330846327686,0.010000000000000054,0.20715476692393392,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,72.71082317178923,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-04,61.92736335027478,5.815843527722866,5.573365273799921,2.9965946763657736,0.3723796531097363,0.2781973035840451,0.010000000000000054,0.20560314694472834,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,73.92027187140829,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-05,67.5113596167786,5.585137332282137,5.675888208743615,3.2718803964146073,0.3914696137818827,0.309184176783057,0.010000000000000054,0.20362753797195957,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,75.01832639870824,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-06,72.77526179403205,5.264757976587175,5.683732737036064,3.575371189360089,0.4057870842859925,0.3374629548238803,0.010000000000000054,0.20120255393145864,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,75.99243791473911,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-07,77.65689883421194,4.882278889680205,5.5918460944706565,3.9060920636425687,0.4173655232985286,0.36233816634415517,0.010000000000000054,0.19831028648931823,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,76.83529078253149,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-08,82.10455195371338,4.448134506626674,5.403445010413439,4.25927169802282,0.4233344204312338,0.3829197527477744,0.010000000000000054,0.19492615378101608,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,77.53961352969122,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-09,86.08678500600917,3.9825940926396926,5.128848463692438,4.627614730207491,0.4221873053040336,0.39835594255048884,0.010000000000000054,0.19106597926594976,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,78.10421564177402,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-10,89.59981726129435,3.513303035543121,4.784602249514647,5.0022559733182,0.41344073754299016,0.4080079071391116,0.010000000000000054,0.18677023428785947,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,78.53501095563573,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-11,92.67305299121978,3.0734388151188816,4.392822404653765,5.373476078243346,0.3973785492787686,0.41158075259092125,0.010000000000000054,0.18210272419682566,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,78.84578520444506,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-12,95.37322865744213,2.700327980117444,3.9807027763410066,5.731238280401977,0.37486002702048604,0.40922176353821416,0.010000000000000054,0.1771479869097397,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.05877167644314,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-13,97.81760733664993,2.4444929146291328,3.577813766160089,6.068111968220045,0.3496970564644599,0.4012411448902481,0.010000000000000054,0.17199512075761206,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.20508295901314,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-14,100.01684157230014,2.1993199122161955,3.1945489154410134,6.379267557289801,0.3207731155545508,0.38749323746535946,0.010000000000000054,0.16674714858372316,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.2973080175793,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-15,101.9769007332007,1.9601234183250442,2.839135668481215,6.660274843791537,0.2882204313653316,0.36825583630845765,0.010000000000000054,0.16153789860650622,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.35013857620979,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-16,103.70492829715342,1.7280757570210956,2.5170699155496656,6.90797277796325,0.25310779281940937,0.34417119203418783,0.010000000000000054,0.15649521451725865,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.38096398387044,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-17,105.21363481368616,1.5087426613340194,2.23069190013995,7.121121794202894,0.21720641022541687,0.3162017618343031,0.010000000000000054,0.15172548328613422,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.41090559940908,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-18,106.52459262610188,1.3109849210166757,1.9788681494100706,7.300893058645071,0.18281430993150619,0.28559702273319365,0.010000000000000054,0.14730203101663705,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.46208837861315,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-19,107.67070691301548,1.1461346183643175,1.7567529220123057,7.451235404843542,0.15262463031546877,0.25386858152953345,0.010000000000000054,0.14325641983649218,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.55559456450295,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-20,108.70311098631316,1.032419321885715,1.554878201528623,7.57915053553312,0.12962684377732564,0.2224059610340281,0.010000000000000054,0.13957192056579854,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.70992895505154,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-21,109.63012897341312,0.9270294235409839,1.3729052574813099,7.68500931406097,0.10714256334366008,0.1918148133740991,0.010000000000000054,0.1361786172181435,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,79.93986785397462,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-22,110.45638793885121,0.8262675427688609,1.2106471072997356,7.769574697245804,0.08552822179669144,0.16273926129107863,0.010000000000000054,0.13301179096790644,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,80.25559578382303,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-23,111.18568138723488,0.729299881381753,1.0676378838038265,7.8342269182155535,0.06537434992864333,0.13576016671814745,0.010000000000000054,0.12999801581804377,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,80.66205802080209,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-24,111.82311689045864,0.6374403279723203,0.9428098608166715,7.8811323735356265,0.049030762446482495,0.1113188322137884,0.010000000000000054,0.12703535737096672,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,81.15847499588611,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-25,112.37672680811562,0.5536135362184132,0.8342512223739781,7.913370288555091,0.03677307183486187,0.08965977703687655,0.010000000000000054,0.12400373199073328,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,81.7379780956542,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-26,112.85867632780634,0.4819522336117741,0.739024389631163,7.935027716416329,0.027579803876146405,0.0707878192029968,0.010000000000000054,0.12081000649143409,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,82.38733651291724,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-27,113.28742999957178,0.4287557072062453,0.6524877492369474,7.951270787312257,0.020684852907109804,0.05443588702668199,0.010000000000000054,0.11736299937407021,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,83.08675238468805,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-28,113.66602498836679,0.3785965153755957,0.5738968397234447,7.9634530904842045,0.015513639680332352,0.04082691527001149,0.010000000000000054,0.11361840337670664,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,83.8237113473397,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-29,113.99681996945884,0.3307961260274953,0.5029349116283952,7.972589817863165,0.011635229760249263,0.030620186452508618,0.010000000000000054,0.1095295749953614,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,84.5911616617654,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-04-30,114.28247276636384,0.2856536556065945,0.4394427803599522,7.979442363397384,0.008726422320186947,0.022965139839381463,0.010000000000000054,0.10505894595240352,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,85.37393976603974,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-01,114.52667357929792,0.24420145696027892,0.3832162158452715,7.984581772548049,0.006544816740140211,0.017223854879536097,0.010000000000000054,0.10018383454510431,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,86.15259364159522,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-02,114.73469490651625,0.20802181023798566,0.3338539847669532,7.988436329411048,0.004908612555105158,0.012917891159652074,0.010000000000000054,0.09492229736972038,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,86.90625033785459,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-03,114.9138039853172,0.1791094410656904,0.2906438822403735,7.9913272470582974,0.0036814594163288683,0.009688418369739056,0.010000000000000054,0.089326176808803,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,87.61476661570521,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-04,115.07483262699711,0.1610289133784535,0.25247725557168305,7.993495435293735,0.002761094562246651,0.007266313777304292,0.010000000000000054,0.08347427061565212,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,88.26034193010483,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-05,115.2198930546048,0.14506063138161013,0.21921896301037203,7.9951215764703125,0.0020708209216849884,0.005449735332978219,0.010000000000000054,0.07746559307162929,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,88.82872816703576,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-06,115.34992302301582,0.13003012124144364,0.19066341424226527,7.9963411823527455,0.0015531156912637414,0.004087301499733664,0.010000000000000054,0.0714127048231144,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.31013694622071,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-07,115.46530264218121,0.11537973378822569,0.16648269319624334,7.99725588676457,0.001164836768447806,0.003065476124800248,0.010000000000000054,0.06539776391145352,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.69992009815951,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-08,115.56631699456432,0.10101443835021912,0.14618765014928348,7.997941915073438,0.0008736275763358546,0.002299107093600186,0.010000000000000054,0.05952198162783713,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.00374388745298,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-09,115.65350309821817,0.08718616812918023,0.12909872080524004,7.998456436305089,0.0006552206822518909,0.0017243303202001395,0.010000000000000054,0.05389277904570014,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.22825539458147,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-10,115.72791012909366,0.07440707923198542,0.11432404060393013,7.998842327228827,0.0004914155116889182,0.0012932477401501046,0.010000000000000054,0.04860154937800495,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.3832306538871,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-11,115.79129458777064,0.0633844949443511,0.10056655986471238,7.99913174542163,0.00036856163376668865,0.0009699358051125785,0.010000000000000054,0.043717968756192827,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.48318575706057,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-12,115.8437941470337,0.052499586463596246,0.08754256695735788,7.999348809066234,0.00027642122532501646,0.0007274518538344339,0.010000000000000054,0.039259388008644334,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.5485851807561,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-13,115.88575446612548,0.041960339492170366,0.0751637125483352,7.999511606799686,0.00020731591899376234,0.0005455888903758254,0.010000000000000054,0.03520197474921114,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.57927825208304,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-14,115.91783879723485,0.03208434640969015,0.06346554459224692,7.999633705099775,0.00015548693924532174,0.0004091916677818691,0.010000000000000054,0.03153690446203767,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.57425506915291,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-15,115.94111019036328,0.02406325980726761,0.05255390957540694,7.999725278824842,0.00011661520443399131,0.0003068937508364018,0.010000000000000054,0.028253195476457174,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.53245923980921,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-16,115.9570931469743,0.018047444855450706,0.04256475344852354,7.999793959118643,8.746140332549348e-05,0.00023017031312730135,0.010000000000000054,0.02533905627120845,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.45339743567474,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-17,115.96781986023088,0.01353558364158803,0.03363397232621167,7.999845469338993,6.559605249412011e-05,0.000172627734845476,0.010000000000000054,0.022771906941609334,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.33759655768702,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-18,115.97586489517332,0.010151687731191022,0.025874800511627077,7.9998841020042555,4.919703937059008e-05,0.00012947080113410702,0.010000000000000054,0.020523500341953625,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.18694661024989,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-19,115.98189867138014,0.007613765798393266,0.019406100383720308,7.999913076503203,3.689777952794256e-05,9.710310085058027e-05,0.010000000000000054,0.01857636798432561,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,90.0049578568472,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-20,115.98642400353526,0.00571032434879495,0.014554575287790231,7.999934807377413,2.767333464595692e-05,7.282732563793521e-05,0.010000000000000054,0.01690044017699665,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.79695368675317,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-21,115.9898180026516,0.004282743261596212,0.010915931465842674,7.99995110553307,2.075500098446769e-05,5.4620494228451406e-05,0.010000000000000054,0.015472841444964696,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.570215265065,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-22,115.99236350198886,0.003212057446197159,0.008186948599382005,7.9999633291498125,1.5566250738350767e-05,4.096537067133855e-05,0.010000000000000054,0.014281748084369949,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.32942615468122,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-23,115.9942726264918,0.002409043084647869,0.006140211449536504,7.9999724968623696,1.1674688053763074e-05,3.0724028003503914e-05,0.010000000000000054,0.013306172084609085,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,89.07732171685137,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
2020-05-24,115.99570446986901,0.0018067823134859018,0.004605158587152378,7.999979372646788,8.756016040322305e-06,2.3043021002627937e-05,0.010000000000000054,0.012513404111937758,1118.000000000006,239.0000000000013,0.06000000000000032,16.100000000000087,0.03000000000000016,2338.000000000012,63.00000000000033,0.0,88.81924209565418,36.2000000000002,3.000000000000016,0.800000000000004,1531043.0000000081
