date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,life_expectancy,population
2022-02-07,1418359.24085962,6274.1397953415335,6467.1694053506235,29288.267371690752,28.11307390533397,23.46980270601584,46.221837484028,0.97267916574488,59170.63245249372,0.09832248691963405,10.480234976368191,1.2001567395831962,1710903.5434640537,1159250.6612554495,0.25202678231622755,57.869870298641295,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-08,1424485.1621896427,6125.921330022642,6423.0067479367,29317.771973499846,29.50460180909102,24.996034156208754,46.58851243213332,0.9407461228542333,59210.70461840507,0.09506878826664872,10.894972612366658,1.2327179371480756,1779390.6146977025,1257308.4227192234,0.2799704745846178,57.83400663477613,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-09,1430423.9996480518,5938.837458409039,6338.993713505863,29348.666035716393,30.89406221654682,26.519656515669862,46.978517612030615,0.9103950801820465,59117.19818566699,0.09164111931892653,11.359010648673848,1.2661113127742547,1842905.4069772973,1353932.2972915208,0.30789188308778515,57.790060082740226,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-10,1436136.9311840048,5712.9315359528755,6216.341567450025,29380.902678047838,32.236642331447015,28.012282787528136,47.38727509839417,0.8816573314681455,58866.0359632825,0.08810284983179358,11.868083131948199,1.2999864765467102,1899622.3010479733,1445124.8577294704,0.3347341999693624,57.74019228248188,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-11,1441593.4256666093,5456.494482604611,6058.123187546156,29414.376038917304,33.473360869464436,29.443657792003613,47.809478952077775,0.854556831826708,58446.53334321538,0.0845026383434639,12.419798612697432,1.3340360335728074,1948916.525268542,1526888.7786397038,0.35940359115349296,57.68616699789898,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-12,1446777.4285582977,5184.002891688435,5869.541547414634,29448.910649097517,34.534610180217314,30.785333033724797,48.239380026229426,0.829084075065895,57856.74108404739,0.08087810997931749,13.016298539355027,1.3680130234250596,1989922.5972266695,1595648.8447425468,0.38085262872387926,57.62966322515347,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-13,1451692.0011698566,4914.572611558833,5658.131079113018,29484.2534619363,35.34281283878295,32.01342285221672,48.67097629849136,0.8052012269522988,57088.75110697371,0.07725699877408097,13.660329916151715,1.4016831569245392,2021382.3527369169,1648424.7693035188,0.3981882756799495,57.57228280994469,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-14,1456383.865647918,4691.864478061503,5432.091766509948,29520.201489471012,35.94802753471105,33.132642123002285,49.09838133505153,0.7828585802012968,56176.473612676666,0.0736563883824354,14.359465278096355,1.434835476937104,2042067.1649445782,1683101.4230022053,0.41073622938439713,57.51522842937198,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-15,1460842.0431111832,4458.177463264943,5193.842624656223,29556.667584459472,36.46609498846062,34.12713947848318,49.51633391660869,0.7619959067088276,55160.60817043553,0.07009313162296109,15.126324879709976,1.467301543061589,2050972.419979445,1698651.669207054,0.41808352304023766,57.45951489022558,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-16,1465049.9424174232,4207.89930623992,4946.565691181248,29593.48829338666,36.82070892718909,34.97386123458965,49.92037904659255,0.7425572079889584,54065.93851847529,0.0666163904108214,15.969047150409528,1.4989691814289239,2047294.1347877001,1695138.6444392293,0.42011435527306834,57.405683032569065,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-17,1468993.795226127,3943.852808703862,4693.840070260538,29630.45747731218,36.969183925514685,35.6500533273644,50.306907507310356,0.7245033940330902,52925.88899713062,0.06326061213584722,16.89362117405475,1.5297604995170733,2030289.5492929434,1673565.171289993,0.4169623016842782,57.3541877753965,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
2022-02-18,1472668.9822954861,3675.1870693591873,4439.3674655913355,29667.35152750583,36.89405019365125,36.13888776540053,50.672997388724596,0.7077986832106622,51760.03869444718,0.06003498722082537,17.90745893160767,1.5595927081866114,1999465.1020836404,1635570.1880344003,0.4089520106846701,57.30523116768191,2.7800000000000145,23.500000000000124,4.500000000000023,5034.710000000026,4.00000000000002,2.800000000000014,36.7000000000002,67.27000000000035,235824864.00000128
