date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,life_expectancy,population
2021-01-21,11302.716115399155,254.47760600681104,280.0404711354314,68.91658872612045,0.4286988057703416,0.4336663149467007,0.24000000000000127,1.1743289177063696,24043.9542217257,0.010477490569189,102.34475044129758,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,58.94074855770304,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-22,11558.952923653454,256.2368082543006,273.43205373942135,69.34783262409917,0.4312526111150871,0.43232213440007133,0.24000000000000127,1.1823885758040193,23548.004386397733,0.010830968605624797,100.68560711022347,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,58.40610424309959,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-23,11824.099405086585,265.1464814331305,268.55545465492185,69.78336961998139,0.435543530734506,0.4322144514787871,0.24000000000000127,1.1915939528614197,23089.353661485467,0.011401183790999482,98.12831651560244,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,57.8648823193642,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-24,12105.402381869255,281.30297678266993,266.77035456585236,70.22474440955628,0.44137969071409927,0.43337124584890996,0.24000000000000127,1.201146014096616,22667.607133638372,0.012206026821918022,94.74136505315315,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,57.3073986496719,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-25,12405.836498748438,300.4341168791814,269.4237769134006,70.67445682041875,0.4497160867168938,0.436030696830122,0.24000000000000127,1.2101888576959285,22279.75667537425,0.013251643581209062,90.65216632380162,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,56.71871802409951,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-26,12729.189639736847,323.3531409884105,277.1693734090328,71.13325050154558,0.45879643801763226,0.4402424796361668,0.24000000000000127,1.2178602922700088,21934.156937687792,0.014543128290302427,86.06631123283192,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,56.08101411600619,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-27,13080.241551069623,351.05191133277583,290.2865530044156,71.60055196794984,0.4673035340723716,0.4457610452474877,0.24000000000000127,1.2233523943802718,21611.65577695689,0.016056829087797955,81.14120239682829,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,55.38143835041777,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-28,13463.438144556278,383.19659348665425,308.67474878692565,72.07479988417192,0.4742494669731546,0.45214205090394227,0.24000000000000127,1.225916525908024,21309.991671114592,0.01776951257215102,75.96966553388503,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,54.59584928640745,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-29,13881.89722509467,418.4590805383915,331.8491181512808,72.55369202689764,0.47889330578901335,0.4588146829743375,0.24000000000000127,1.2248559464672188,21026.457780485292,0.01963353391198337,70.6317869655399,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,53.719609653881285,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
2021-01-30,14336.66278630648,454.76556121180994,358.93731792826406,73.03437050692187,0.4806793523217219,0.4651358991085819,0.24000000000000127,1.2195849139551345,20746.365361866905,0.021584555734569334,65.22211915111039,0.010000000000000054,6943.000000000039,160.00000000000085,0.0,52.760914900398106,40.10000000000021,0.1000000000000005,38.8000000000002,77.1500000000004,71697024.00000036
