date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_tests,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,population,excess_mortality
2020-03-30,2470.4639614401326,385.9506185562591,292.59984484513177,73.49617306808582,5.1352682868280315,3.688968414241932,0.010000000000000054,10026.164944962256,1.3287238758167526,69.76797583843194,70.41032762865802,1099.514153793396,861.0932632351651,0.0520831430115904,21.849474801154855,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,64.32897661552468,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.3919342418749254
2020-03-31,2873.2310189146237,402.81904019385945,325.4950017657176,73.91380724127133,5.455475132380244,4.186109310035045,0.010000000000000054,11199.997480538132,1.3115007284527407,69.70140299749777,77.0025744222047,1173.857641847958,938.9496662369766,0.04934435467304321,22.600262209463462,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,66.39770644354407,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.3459799777401154
2020-04-01,3285.6009629577907,412.4089310826932,353.2994885576437,74.46425006573058,5.69020040229101,4.6299559321061245,0.010000000000000054,12440.293617837364,1.2921106788541015,69.628993424594,83.61101291102989,1240.3149670032942,1015.7729801237588,0.04709084519030283,23.306793295753092,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,68.33679663938085,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.310165193850846
2020-04-02,3698.1266756766563,412.55495299851043,374.721708532002,75.15849782725537,5.8078086727589895,5.001713393811341,0.010000000000000054,13737.683577954647,1.2705028540015992,69.55220630271306,90.13392225599397,1297.4040823953299,1089.7673401348377,0.04523749394444017,23.98388779663709,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,70.11446415697594,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.2810659722188698
2020-04-03,4100.563316389044,402.45857092212185,388.7553962988082,76.00083846417144,5.792330324866601,5.285424670439316,0.010000000000000054,15083.466933627617,1.2467845419233083,69.47262653204649,96.47041583549918,1345.7939473815027,1159.3678935949893,0.04366389938528558,24.670181522978826,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,71.7019315049331,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.255323800431124
2020-04-04,4482.893220969878,382.34635223813353,394.8554665841585,76.98648857663548,5.6395450933590725,5.470423706449406,0.010000000000000054,16469.61644133257,1.221215103275062,69.39185725216626,102.52076598134337,1386.1574514863555,1223.2694883927534,0.042236612321769666,25.39831649129686,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,73.07716469204834,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.229991615213917
2020-04-05,4836.094576360901,353.21369113399805,393.0699008430968,78.09982118360794,5.354044728228748,5.553175245900411,0.010000000000000054,17890.074968362096,1.1941750637200343,69.31165977436568,108.1940166320969,1420.4644848655769,1280.5313826164804,0.040876877470157294,26.20307317972026,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,74.22767668645719,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.202868018825715
2020-04-06,5152.976329814317,316.8910052606475,383.212733647837,79.31555754898596,4.949550999306666,5.527499243087242,0.010000000000000054,19338.71168845648,1.1661012396129102,69.23402050665557,113.40133018577292,1448.6411884714214,1330.3988278479474,0.03954275829654175,27.114504303019064,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,75.15263000999491,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.172386400581566
2020-04-07,5428.663162034309,275.6937710754147,365.05842984156664,80.63207863362065,4.479050773720469,5.388719939749181,0.010000000000000054,20809.508960266117,1.1374288708861546,69.16090455828753,118.07506034133375,1470.8006230924175,1372.8106916681218,0.038182117203337196,28.153672344911403,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,75.86441368396687,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.135792536145846
2020-04-08,5660.612513736471,231.95455584372988,339.2841728983053,82.04421088213222,3.972781939372449,5.1439672334156405,0.010000000000000054,22297.262457109773,1.1085852278252508,69.09407094314632,122.14567793214789,1487.7560103057406,1408.1499547562648,0.03677088008091277,29.327545790681015,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.38982593847624,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.090141509413847
2020-04-09,5848.928616071593,188.3200054412978,307.2544341339749,83.54298363024827,3.4640887169727783,4.809642199463804,0.010000000000000054,23796.34810333657,1.079948778658209,69.03493398229423,125.54952994232377,1499.0875313233605,1436.9513962546603,0.03533074571032909,30.61717518011488,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.77096124441967,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.0351850290037805
2020-04-10,5996.59801344349,147.6723247015293,270.85939961470245,85.11544716030753,2.9886450768375363,4.409516232661852,0.010000000000000054,25302.919012214817,1.0517825277557784,68.9844593558793,128.26849845868225,1506.5723227006672,1459.9077941205383,0.033907884751395855,31.999478023741673,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.03840580726444,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.9731523810427074
2020-04-11,6109.666205622381,113.07038767611465,232.39379033804704,86.74453624288753,2.5838723014872365,3.9733054033263864,0.010000000000000054,26814.19931087415,1.0242457516668675,68.94308614206642,130.3123466946906,1511.281359026149,1477.7706484346204,0.03250799824357278,33.47717962317153,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.23081275880978,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.9089814711177056
2020-04-12,6197.370129329917,87.7055703304538,194.46597736892,88.40896779302551,2.2885021575957136,3.5356012244404944,0.010000000000000054,28328.085973136265,0.9974931372795637,68.91066834623584,131.6995315142308,1513.8874575372288,1491.1051356472344,0.03115523914809656,35.03555601666765,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.36810956910745,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.850220266234209
2020-04-13,6272.38121690695,75.0123225442205,159.9134442419454,90.083164112384,2.1422492749517974,3.1347031807738124,0.010000000000000054,29841.6747901302,0.9716503959460994,68.88643104788184,132.4437986033527,1513.5894134502737,1500.3719189623187,0.0298502690507945,36.67373876427843,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.47108217683069,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.8066810367797315
2020-04-14,6337.359943061605,64.97965238004647,129.8127244225709,91.75944806812782,2.0273236724388015,2.7845178509972976,0.010000000000000054,31351.56606350914,0.9468333043933185,68.86893751078695,132.55843072368472,1509.8917207211914,1505.9454388985348,0.028574514974909097,38.39687808742996,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.5518158343038,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.793269342549248
2020-04-15,6394.25003163364,56.89078324107886,104.80470055674722,93.43254661993893,1.9363783393323355,2.4935876448737027,0.010000000000000054,32854.91818046966,0.9231388761618291,68.85664628682238,132.06234275834225,1503.3524524672046,1508.1636525417118,0.027329076276430726,40.19908552097007,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.61645431270274,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.825894430035034
2020-04-16,6444.509194701322,50.25968406946465,85.0827091602883,95.09931300309267,1.864226223794664,2.264954793125221,0.010000000000000054,34349.33433670976,0.9006403562163956,68.84807047883413,131.00118499377302,1494.416407870121,1507.4868796777791,0.026115585487866064,42.08334452211095,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.66713452896802,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,1.9184628624191586
2020-04-17,6489.282186911585,44.77338296160079,70.38361913589176,96.75851836576503,1.8073002431530463,2.0960593398342215,0.010000000000000054,35834.80026772307,0.8793351475760018,68.84193521206687,129.42477368392076,1485.4661197358182,1504.463382124206,0.02493445899308122,44.04208822351605,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.70343751598921,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.0807971191109838
2020-04-18,6529.530596227653,40.24870237957167,59.98114066090399,98.410695497013,1.7632482916084844,1.9786626367438003,0.010000000000000054,37311.2458698292,0.8592023949418602,68.83733376199143,127.37334755447273,1476.4457436480195,1499.4808106720188,0.02380831030815936,46.06272970997712,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.72347665024347,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.317247922443409
2020-04-19,6566.130186989754,36.59981055972727,52.680806853144105,100.0580216227599,1.7306294960172899,1.8987899639831918,0.010000000000000054,38778.08926662536,0.8401731278159632,68.83388267443485,124.88965837109066,1466.8435029525647,1492.7557922315532,0.022739070481604354,48.10309770265098,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.72471382252434,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.6258268597381855
2020-04-20,6600.124159311491,33.994137169957085,46.82142850766678,101.71683554480116,1.7212914497440623,1.8384900166202338,0.010000000000000054,40232.946781901854,0.8221321083054124,68.83129435876741,122.04108023597814,1454.857594893805,1484.363434348198,0.021724147722224623,50.14587692921843,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.70457156598839,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,2.997729226898021
2020-04-21,6631.895511209549,31.77147553422286,42.07764394054327,103.38636615439934,1.716388755375276,1.7939292448504394,0.010000000000000054,41672.39248784856,0.8049670514940894,68.82935312201683,118.89685736508977,1439.4457656596899,1474.3002260520361,0.02075594207802919,52.22052114229206,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.66089215219017,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,3.416953259632383
2020-04-22,6661.632024486679,29.736606004254767,38.19860334971906,105.05714694934846,1.7059244042819441,1.760891180567373,0.010000000000000054,43093.144543649905,0.7886055407214084,68.8278971944539,115.51491839550462,1420.7521005860751,1462.502771348984,0.01984620672012502,54.39372311269844,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.59228191310848,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,3.8644861609030743
2020-04-23,6689.416600782601,27.784645841264798,34.987910657085706,106.71480591336896,1.6840166710201223,1.7350563944753057,0.010000000000000054,44493.737916464066,0.7729943947136494,68.8268052487817,111.98214871905911,1400.5934064027126,1449.1019977101887,0.018983879345200447,56.76827552780123,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.49836948266599,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,4.319841442175144
2020-04-24,6715.295013612171,25.878464988576294,32.28857989003474,108.34290792565389,1.6478702925346478,1.7122124639237084,0.010000000000000054,45873.744678459945,0.7581325122601895,68.82598628952755,108.37510539837656,1380.0067871872982,1434.0405092716544,0.01816438009713565,59.34662681391824,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.37999947786903,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,4.762617553143048
2020-04-25,6739.326722394011,24.03174790109611,29.97175246762305,109.92508656802855,1.5970048525619445,1.6884114487831197,0.010000000000000054,47233.88257154703,0.7440581754039343,68.82537207008693,104.7392152801982,1360.13791198065,1417.4300910681577,0.0173879909552047,62.25544522356095,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.24987775966238,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,5.1740724778132465
2020-04-26,6761.622982971988,22.296289917418747,27.928235165196956,111.44664298032022,1.532676069932126,1.660087998352048,0.010000000000000054,48575.316291944124,0.7308379108031132,68.82491140550647,101.09880383248232,1341.4337345672604,1399.5188675900665,0.016635046222221256,65.75841003273223,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,77.11080537857043,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,5.538710305354126
2020-04-27,6782.46492630463,20.841965337223748,26.04918299962496,112.90204752289385,1.4637442858039766,1.623252973553954,0.010000000000000054,49899.71643679915,0.718567508732588,68.82456590707113,97.46012420597143,1324.4001554826546,1380.885676225842,0.01587091944365368,70.16847785421962,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.95995018777408,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,5.845876782021422
2020-04-28,6801.85667792176,19.39176812056489,24.280479525090435,114.28270888069673,1.386916165225641,1.5761414108377365,0.010000000000000054,51210.429651452054,0.7073695552727775,68.82430678324462,93.82444027794347,1310.713222623628,1362.4980645384849,0.015085477882675637,75.71104164858339,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.79322282182613,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.088754155913066
2020-04-29,6819.772889824652,17.916224280468935,22.591686890100977,115.58016352865457,1.3021457535249208,1.5184072863118852,0.010000000000000054,52511.76477252577,0.6974009544313131,68.82411244037473,90.184684442459,1301.3351270517564,1345.4416156307561,0.01427435404872297,82.50502170185462,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.59836362574268,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.262202194642816
2020-04-30,6836.20069193217,16.42781139070078,20.96913232982527,116.78846783071863,1.211822631239361,1.450885135063586,0.010000000000000054,53808.87514694451,0.6887948981117857,68.82396668322232,86.53912742363491,1297.1103789022645,1330.6624011219053,0.01343750438592815,90.62266899132325,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.36198587379968,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.3641396411802
2020-05-01,6851.171155665362,14.970470695578927,19.410723035345704,117.90599211415098,1.120163030313814,1.3754112656480466,0.010000000000000054,55105.77641515352,0.6816871561307052,68.82385736535801,82.90875733243216,1296.901271571658,1318.7950878485412,0.012578128289446126,100.01709385726119,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,76.07135398194974,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.396220854257585
2020-05-02,6864.7828916359085,13.611741192337085,17.922057305597853,118.93676622523847,1.0327531712486129,1.2946896709554934,0.010000000000000054,56404.95902435812,0.6762089676151598,68.82377537695979,79.33662617644121,1299.18261172658,1310.091742518599,0.011689252325681892,110.55593125267458,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,75.72504489822711,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.3639838372025705
2020-05-03,6877.219747912462,12.43686019289536,16.513507911325103,119.89148869607835,0.9562067659607011,1.2121914613614178,0.010000000000000054,57705.37051261256,0.6724427632032905,68.8237138856611,75.8578994965844,1300.4114901459388,1304.2351772832626,0.010791987725192263,121.96822833608017,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,75.31451557412292,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.276772876516767
2020-05-04,6888.7804702750145,11.56072529981051,15.18759764325467,120.79080462807057,0.900429153332841,1.1315248177405215,0.010000000000000054,59005.004645933324,0.6704466490023395,68.8236677671871,72.4917277898592,1299.6341347393848,1300.7007203897274,0.00990378394192265,133.94485741883477,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,74.82857527141323,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,6.147007443886798
2020-05-05,6899.500947405689,10.720479333616781,13.948866138064805,121.63589597266913,0.8459262606040273,1.0539981705128907,0.010000000000000054,60301.87054973773,0.6702958788008829,68.8236331783316,69.24988827936927,1296.8659048683735,1298.7249746814377,0.009026739055343095,146.19731307059044,0.010000000000000054,318.0000000000017,318.0000000000017,0.020000000000000108,74.26374819564147,19.450000000000102,42.70000000000024,29481.25000000016,0.5000000000000026,24.500000000000128,39.3000000000002,1326064.000000007,5.990805356670762
