date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2021-06-18,77068.2487244816,1903.2861502322107,1642.6261150472878,337.2495957601002,8.535396543660454,7.493492738308387,22760.75273224966,1.197730850947345,3081435.933649989,10971.716726177661,10385.622513262568,0.17294298523601692,5.997605123387398,24.250000000000128,55.87075248791007,48.48210739058072,17721.13914310716,19898.307156541137,0.0844451150585242,57.35694649017346,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-19,79052.97161123462,1984.7228867530237,1728.0976948827538,346.0626654690737,8.813069708973538,7.8333978342742885,23346.906006847268,1.1917430315524626,3092619.6052795127,11180.937146012275,10596.663620564264,0.1774756616807298,5.8228337714351905,24.250000000000128,55.96944219398693,48.77970457331699,16765.246131732456,18028.52290134252,0.08693516143933606,57.52164457997665,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-20,81106.68413829034,2053.7125270557212,1810.7207383566383,355.0836506855162,9.020985216442515,8.151001995615232,23953.434128438654,1.1846411456746913,3103928.836740828,11400.251841409674,10793.158639792962,0.18161450320948105,5.666698696385062,24.250000000000128,56.07811671336358,49.046050246406686,16165.729201255728,16421.534063531144,0.09083873371686482,57.73668172198968,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-21,83213.1414489021,2106.4573106117687,1889.5635531210692,364.2258117051526,9.14216101963636,8.437277676414087,24575.539448946998,1.1765115638455481,3115323.635466097,11620.39565222728,10969.214988248099,0.1853514721065293,5.528786142521511,24.250000000000128,56.200156135539885,49.28621989230347,15927.825738476831,15093.896200524909,0.09652869476082265,57.98192564184787,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-22,85369.51355274006,2156.372103837951,1963.623184071574,373.46775890814746,9.241947202994897,8.686840125442448,25212.38617300634,1.1674799883334193,3126761.866660986,11833.537306936047,11118.032120306969,0.1887125374994189,5.408047266878212,24.250000000000128,56.3386844093473,49.5054048998353,16060.763489378009,14055.398507859762,0.10443158894392032,58.23351662957603,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-23,87570.83600489132,2201.3224521512525,2031.5890696955712,382.7882787803355,9.320519872188008,8.895883487747007,25862.5081352493,1.1576946712759226,3138205.0061043412,12034.829741675872,11233.596359137806,0.19173786143096394,5.302947214864547,24.250000000000128,56.49647242142555,49.70777151585909,16510.5066829676,13310.776563506342,0.11486942538602704,58.46435014186536,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-24,89810.28236889164,2239.4463640003205,2092.1885280312163,392.1666130930091,9.378334312673664,9.062800948066247,26523.88926772661,1.147298475984416,3149614.830911486,12214.04021188071,11314.838445823958,0.19440552923417992,5.213446674884681,24.250000000000128,56.67538324302464,49.89618569894998,17183.578196884206,12838.759167943283,0.12796331661547394,58.66505963290201,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-25,92079.36856399919,2269.086195107548,2144.445871136538,401.58266828776004,9.416055194750896,9.188649838392944,27194.02395047179,1.1364404051460382,3160961.058873664,12367.017979423372,11360.69021122642,0.19674192973106508,5.137696512304435,24.250000000000128,56.876807471053304,50.073284878608156,17986.84016996441,12609.511360443581,0.14365703820498,58.82996796320277,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-26,94368.10612564982,2288.737561650639,2187.8767409412885,411.01717251510956,9.434504227349546,9.277500468646046,27869.962274424666,1.1252805301038742,3172218.2454157565,12485.341264140916,11371.211065013236,0.19880563928278522,5.073618214868281,24.250000000000128,57.101464362178234,50.24147214311908,18827.899048888055,12594.071723306199,0.16170043864080705,58.95706356128387,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
2021-06-27,96665.1171507986,2297.011025148777,2222.6338611358337,420.45179341348216,9.434620898372547,9.336697749674594,28548.343988623972,1.1139410052055736,3183370.636308105,12564.56499787946,11348.823941940293,0.20063848931987846,5.019518767809265,24.250000000000128,57.34880221474946,50.402357905012295,19625.403436325938,12756.446552660662,0.18155441753910595,59.047982544912564,28.600000000000158,4.030000000000021,0.5000000000000026,5.500000000000031,46.50000000000025,7.000000000000038,3398373.0000000177
