date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2020-04-20,624.252736082062,15.045904802359592,17.50964564784692,28.68346746512082,1.1926106514738875,1.3274779877093847,7830.369459537747,0.7200000000000037,0.7010087441257231,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,55.17219195611384,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-21,638.321210109382,14.068478375525366,16.744235043900723,29.826304541956368,1.142922759129011,1.2850635651194675,8006.838966178856,0.7200000000000037,0.6858984456185337,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,54.969412874648484,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-22,651.3172488877906,12.99604203956259,15.882542313953357,30.91560752734644,1.0893672471101725,1.2383049459792272,8169.856275700735,0.7200000000000037,0.6711725413890789,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,54.74231175682678,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-23,663.1657970407631,11.848550598838083,14.936254505342216,31.948712756046405,1.033153424990032,1.1883209848561092,8318.479911365092,0.7200000000000037,0.6568818300883518,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,54.50298462563567,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-24,673.8382779680328,10.672482761668974,13.924481926194783,32.925319311701955,0.9766427028731004,1.1363580624947012,8452.351407020922,0.7200000000000037,0.6430663499418303,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,54.25968998829599,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-25,683.3724867565686,9.534210164335125,12.872592375479972,33.84835276755157,0.9230605662627773,1.0837355798380601,8571.94483726312,0.7200000000000037,0.6297739059599288,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,54.020714485404355,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-26,691.8875098638075,8.515024139088455,11.811336815546642,34.72461299195332,0.8762805572116282,1.0318050785437047,8678.753965051425,0.7200000000000037,0.6170613603038194,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.79376792610893,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-27,699.6289484935257,7.741439403605296,10.767924718964453,35.56652050673169,0.8419227643857745,0.9815540351521236,8775.859497382635,0.7200000000000037,0.6049708747850728,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.58552956449127,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-28,706.6047592046637,6.975811291553365,9.754869040192968,36.375019662531045,0.8085105930049103,0.9336273880318378,8863.361233088703,0.7200000000000037,0.5935478070261033,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.40481200853336,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-29,712.8146068954186,6.2098481260664515,8.785685878399422,37.15065711923189,0.7756460346050089,0.8886623639068787,8941.254973135867,0.7200000000000037,0.5828168022637605,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.25500558041432,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-04-30,718.2680980287079,5.453491459772856,7.872450737177079,37.89432768105293,0.7436769952491681,0.8471740515339091,9009.661228559087,0.7200000000000037,0.5728121815297539,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.13528521310654,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-01,722.9984555512669,4.730357767421759,7.0239657193340115,38.60783367287767,0.7135108168958297,0.8094695819600644,9068.996751412864,0.7200000000000037,0.5635650185002574,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,53.04151562282287,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-02,727.0727750829728,4.074319715353006,6.244384922984677,39.29430447249929,0.6864744184249436,0.7755837637163323,9120.103182984352,0.7200000000000037,0.555057732847398,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.96693018835187,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-03,730.5997170588371,3.5269421135994374,5.532183488618603,39.95851115980439,0.6642094014075902,0.7452308092125896,9164.34353995321,0.7200000000000037,0.5472756848973462,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.90264011055939,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-04,733.7377968439026,3.1380798883670016,4.8748843844019,40.6083630078624,0.6498538836348791,0.7177681295338774,9203.706205061882,0.7200000000000037,0.5401991683271797,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.838016282014635,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-05,736.5139649567806,2.7761681903541158,4.275185912735818,41.24504084025368,0.63667935907393,0.6932323673507967,9238.52924429416,0.7200000000000037,0.5337880317075705,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.76097568920983,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-06,738.9532015779614,2.4392366792878897,3.736694702813017,41.86878386225237,0.6237441670106842,0.6715807073165889,9269.126001901952,0.7200000000000037,0.527984365732844,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.66734456587318,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-07,741.0836956243254,2.130494089944264,3.262061589488563,42.47944827160854,0.6106652681151569,0.6526638756716701,9295.850065582908,0.7200000000000037,0.5227035296325362,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.554666472239475,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-08,742.9407290550259,1.8570334633858012,2.8515835224331663,43.07692621663472,0.5974785890954182,0.6362058899470306,9319.143990363664,0.7200000000000037,0.5178647512968011,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.4222222200491,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-09,744.5695901009019,1.6288610703900308,2.5021549979981152,43.66146001477087,0.5845342811880803,0.6217888712417864,9339.575841512256,0.7200000000000037,0.5133909681267709,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.271044816297405,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-10,746.0277581865371,1.458168104020708,2.206481633113973,44.233877816508084,0.5724181640261611,0.6088416534313406,9357.866601722442,0.7200000000000037,0.509210323703353,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,52.103930671046655,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-11,747.3928451428128,1.3650869700646597,1.953019757479308,44.800812370138075,0.5669348253467063,0.5971732568802288,9374.989785325459,0.7200000000000037,0.5052589063198554,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,51.925448003285055,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-12,748.6839357317067,1.2910905992356327,1.7406508879220228,45.36185685355707,0.5610446872065398,0.5865543124080715,9391.184778069737,0.7200000000000037,0.5014844189124843,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,51.73843894364033,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
2020-05-13,749.911384248684,1.2274485247337719,1.5672974742802386,45.91339328658028,0.5515365858638583,0.5764306017915102,9406.58145459304,0.7200000000000037,0.4978505475392443,449.00000000000244,0.08000000000000043,12.90000000000007,66.00000000000034,0.08000000000000043,51.54445105646981,163.76000000000084,7.970000000000044,29.000000000000153,37.800000000000196,83.73000000000044,79843.00000000044
