date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2020-03-24,7.116857782547907,1.567592710427562,0.8355068305568291,1.000000000000005,0.0,0.0,189.12048568371443,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-25,9.00370668532724,1.8905943388969522,1.0688595993235712,1.000000000000005,0.0,0.0,239.26148029381415,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-26,11.255058617744647,2.254161009505621,1.3377680026601022,1.000000000000005,0.0,0.0,299.0886675894627,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-27,13.898275217348592,2.645323407420107,1.6379410634042593,1.000000000000005,0.0,0.0,369.32914290282827,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-28,16.939575837704435,3.0428807262179625,1.9627571873398826,1.000000000000005,0.0,0.0,450.14817359599743,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-29,20.357849299092848,3.419458540785004,2.303271510414419,1.000000000000005,0.0,0.0,540.9847546313883,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-30,24.129004298172305,3.772043808626898,2.6583054427655703,1.000000000000005,0.0,0.0,641.1986828125858,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-03-31,28.25604540203911,4.127707711027389,3.02402481575227,1.000000000000005,0.0,0.0,750.8697992781545,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-01,32.71278388992629,4.457238443257621,3.3906179977224182,1.000000000000005,0.0,0.0,869.3021768665037,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-02,37.44952004414162,4.737111120743159,3.7451994388218783,1.000000000000005,0.0,0.0,995.1751177823942,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-03,42.397304868271135,4.94806604902538,4.073987329601225,1.000000000000005,0.0,0.0,1126.656401846817,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-04,47.47113637583175,5.07404242623252,4.363936844970803,1.000000000000005,0.0,0.0,1261.487222684404,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-05,52.57235680676078,5.101378619932962,4.6039650771670235,1.000000000000005,0.0,0.0,1397.0458898639843,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-06,57.61818163222001,5.045943467212172,4.785680659846832,1.000000000000005,0.0,0.0,1531.1325214703888,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-07,62.5668682862207,4.948775635315406,4.902686480664059,1.000000000000005,0.0,0.0,1662.6378684783601,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-08,67.3731311758809,4.8063296256462245,4.9522572651522205,1.000000000000005,0.0,0.0,1790.3585291868274,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-09,71.99629957777375,4.623218453882379,4.9356902016114255,1.000000000000005,0.0,0.0,1913.213733994196,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-10,76.40643606018888,4.410174021407265,4.85856790977354,1.000000000000005,0.0,0.0,2030.407933979813,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-11,80.58892529982828,4.182517393883508,4.730955667301072,1.000000000000005,0.0,0.0,2141.5527423400667,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-12,84.54791569432835,3.959011510183159,4.567549329661331,1.000000000000005,0.0,0.0,2246.7583904654607,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-13,88.32402662207154,3.7761267645055057,4.385983749023637,1.000000000000005,0.0,0.0,2347.1042821832943,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-14,91.9079036123198,3.5838888678199865,4.1908910115091675,1.000000000000005,0.0,0.0,2442.3418325165953,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-15,95.28719790962785,3.3793032054868424,3.9869798294140395,1.000000000000005,0.0,0.0,2532.142882467606,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-16,98.45280955051452,3.165618322020759,3.778761051763184,1.000000000000005,0.0,0.0,2616.2656025423694,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-17,101.40356967096619,2.9507651313022567,3.570341797225754,1.000000000000005,0.0,0.0,2694.678920394176,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-18,104.14975223706449,2.7461863242362297,3.365271053801672,1.000000000000005,0.0,0.0,2767.6558415561403,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-19,106.7157078429569,2.565958424495856,3.1664238785865515,1.000000000000005,0.0,0.0,2835.8434399906387,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-20,109.15696510975499,2.441259380750693,2.975927152637396,1.000000000000005,0.0,0.0,2900.717313186261,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-21,111.47580398745538,2.3188404631648325,2.7954390619570417,1.000000000000005,0.0,0.0,2962.338041612389,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-22,113.66617748962209,2.1903746912650295,2.6258477192215013,1.000000000000005,0.0,0.0,3020.5449261672793,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-23,115.71967190196139,2.05349530416306,2.4672342057057213,1.000000000000005,0.0,0.0,3075.1143752977327,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-24,117.62997693875305,1.9103057056594657,2.3188448527279037,1.000000000000005,0.0,0.0,3125.8786953388503,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-25,119.39623836017356,1.7662619230713625,2.179070452732743,1.000000000000005,0.0,0.0,3172.815183268848,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-26,121.02557243528871,1.6293344513532972,2.045430667603858,1.000000000000005,0.0,0.0,3216.11294627517,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-27,122.53621229349967,1.5106401403895706,1.9125707382594568,1.000000000000005,0.0,0.0,3256.25650802571,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-28,123.92662592988577,1.3904138480200396,1.7799375882776585,1.000000000000005,0.0,0.0,3293.2051562293714,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-29,125.19768437954122,1.2710586083809003,1.6485231653517491,1.000000000000005,0.0,0.0,3326.9820412185754,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-04-30,126.35416179790755,1.156477537410434,1.5202244683900255,1.000000000000005,0.0,0.0,3357.7140377012665,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-01,127.40586052102297,1.0516988123984856,1.3973635678406784,1.000000000000005,0.0,0.0,3385.6616410749207,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-02,128.36845486070922,0.9625944066485743,1.2823276209354553,1.000000000000005,0.0,0.0,3411.241389662045,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-03,129.26412395096196,0.895669140474473,1.1772988831224072,1.000000000000005,0.0,0.0,3435.04268138681,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-04,130.13084991215507,0.8667259988594112,1.0851362502538944,1.000000000000005,0.0,0.0,3458.074865274113,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-05,130.97472114452373,0.8438712606183798,1.0069402613814367,1.000000000000005,0.0,0.0,3480.499738645312,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-06,131.79432463344145,0.819603510105027,0.9423889387639389,1.000000000000005,0.0,0.0,3502.279752432599,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-07,132.58391412795783,0.7895895104068256,0.8899770628318433,1.000000000000005,0.0,0.0,3523.2622029799163,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-08,133.3357862747016,0.7518721586616165,0.8471956284102442,1.000000000000005,0.0,0.0,3543.2423758936366,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-09,134.04206271830822,0.7062764525450174,0.8106664368862233,1.000000000000005,0.0,0.0,3562.0109039305753,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-10,134.69602667674042,0.6539639651359777,0.7762430403343517,1.000000000000005,0.0,0.0,3579.389285414,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-11,135.29060436437516,0.594577692662585,0.7374730042326649,1.000000000000005,0.0,0.0,3595.1895272473184,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-12,135.8218963889894,0.5312920283851098,0.6929226264776669,1.000000000000005,0.0,0.0,3609.3080035479697,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-13,136.29045267312557,0.46855628696433366,0.6428627843378889,1.000000000000005,0.0,0.0,3621.7593276448224,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-14,136.7009681409142,0.4105154699097405,0.5887749163077158,1.000000000000005,0.0,0.0,3632.668264479582,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-15,137.0620544831907,0.3610863438673412,0.5329805084977557,1.000000000000005,0.0,0.0,3642.2636649078495,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-16,137.3860689813331,0.3240144993355417,0.47836320942761584,1.000000000000005,0.0,0.0,3650.873916424913,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-17,137.68898612514027,0.30291714470204445,0.428160416120486,1.000000000000005,0.0,0.0,3658.9235312100927,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-18,137.97895678842553,0.2899706639563979,0.3845338544303778,1.000000000000005,0.0,0.0,3666.6291123700826,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-19,138.26256277554688,0.28360598762470024,0.3489782835183234,1.000000000000005,0.0,0.0,3674.165567632447,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-20,138.55225498405207,0.28969220888271435,0.32320220003370087,1.000000000000005,0.0,0.0,3681.863772362996,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-21,138.8631084972506,0.3108535134816872,0.3087043326367821,1.000000000000005,0.0,0.0,3690.1243378372164,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-22,139.21038890364275,0.3472804066044787,0.3064560128906445,1.000000000000005,0.0,0.0,3699.3529374438517,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-23,139.60772703649116,0.3973381330076584,0.3166629534301041,1.000000000000005,0.0,0.0,3709.9118013375805,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-24,140.0657500284998,0.4580229921280783,0.3385865815884157,1.000000000000005,0.0,0.0,3722.08333742853,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-25,140.57971006500787,0.5139600365976756,0.3704100396172982,1.000000000000005,0.0,0.0,3735.7413849395343,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-26,141.1572938609733,0.5775837960326147,0.4123025200167882,1.000000000000005,0.0,0.0,3751.0902122663883,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-27,141.81008416431453,0.6527903033916245,0.4641460884612022,1.000000000000005,0.0,0.0,3768.437614274134,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-28,142.54967689182047,0.7395927275437197,0.525444246371759,1.000000000000005,0.0,0.0,3788.0917310675964,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-29,143.38476898108274,0.8350920892906292,0.5952533528460473,1.000000000000005,0.0,0.0,3810.283662069287,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-30,144.31897427944511,0.9342052983836168,0.672131191105125,1.000000000000005,0.0,0.0,3835.1094265778274,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-05-31,145.34918546071526,1.0302111812860983,0.7540983933288451,1.000000000000005,0.0,0.0,3862.4864341867697,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-01,146.47442949631235,1.125244035609049,0.8416725344924336,1.000000000000005,0.0,0.0,3892.38882079199,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-02,147.6961905773088,1.2217610810054313,0.9339623840626043,1.000000000000005,0.0,0.0,3924.856019278549,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-03,149.00628966859915,1.310099091297062,1.0281396936707432,1.000000000000005,0.0,0.0,3959.6706683050716,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-04,150.38913871234163,1.382849043747524,1.120316147111495,1.000000000000005,0.0,0.0,3996.418518681944,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-05,151.82343128053958,1.434292568201725,1.2062010728417034,1.000000000000005,0.0,0.0,4034.5333631549674,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-06,153.2834105644773,1.4599792839405654,1.2815947283546152,1.000000000000005,0.0,0.0,4073.3307337430897,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-07,154.73982036679712,1.4564098023219418,1.3427582634605337,1.000000000000005,0.0,0.0,4112.033174741713,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-08,156.17700490017887,1.4371845333833457,1.3875987557725196,1.000000000000005,0.0,0.0,4150.224651256679,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-09,157.5815578121738,1.4045529119961406,1.4139865587492366,1.000000000000005,0.0,0.0,4187.548899560808,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-10,158.93380895383,1.3522511416570941,1.4202735325073077,1.000000000000005,0.0,0.0,4223.48320634482,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-11,160.21278399397647,1.2789750401471531,1.4056817169305797,1.000000000000005,0.0,0.0,4257.470205340393,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-12,161.39992412993638,1.1871401359603984,1.3705948365020735,1.000000000000005,0.0,0.0,4289.01672478746,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-13,162.48187587056177,1.081951740625762,1.3167769289279465,1.000000000000005,0.0,0.0,4317.767923034686,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-14,163.45258337350978,0.970707502948314,1.2475363166054636,1.000000000000005,0.0,0.0,4343.562890239821,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-15,164.31737870660317,0.8647953330935891,1.1658695936273373,1.000000000000005,0.0,0.0,4366.543332838243,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-16,165.0691264669274,0.751747760324394,1.0726685171338848,1.000000000000005,0.0,0.0,4386.519641839419,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-17,165.70384872867027,0.6347222617429727,0.970171879123847,1.000000000000005,0.0,0.0,4403.386119873429,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-18,166.22235972038789,0.5185109917177017,0.8614913851024205,1.000000000000005,0.0,0.0,4417.164418282583,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-19,166.63149183295437,0.40913211256655685,0.7502560630672813,1.000000000000005,0.0,0.0,4428.036114940127,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-20,166.94501512552404,0.313523292569714,0.640345570248102,1.000000000000005,0.0,0.0,4436.367147614281,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-21,167.18432695500297,0.23931182947899848,0.5356901731611899,1.000000000000005,0.0,0.0,4442.72613899126,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-22,167.37644818974957,0.19212123474661158,0.4393896402134912,1.000000000000005,0.0,0.0,4447.831144644227,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-23,167.52752036984958,0.15107218010003629,0.3533436199468024,1.000000000000005,0.0,0.0,4451.845376097914,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-24,167.6444120938063,0.11689172395673375,0.2791117873582919,1.000000000000005,0.0,0.0,4454.951364006214,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-25,167.73453725393608,0.09012516012979983,0.2176513906156808,1.000000000000005,0.0,0.0,4457.346126753859,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
2020-06-26,167.8057187129151,0.07118145897905642,0.16912041109362874,1.000000000000005,0.0,0.0,4459.237546907676,0.020000000000000108,1.2900000000000067,1.2900000000000067,1025.0000000000055,1025.0000000000055,3.1400000000000166,79.93000000000043,32677.000000000167
