date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,new_tests,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,gdp_per_capita,female_smokers,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2021-10-17,121380.24259645671,131.5292400953498,124.68275025053302,573.6531028705145,0.6645011547767427,0.5959867766148883,13961628.336760331,1.1177629615187397,11.33316196735793,59.65195167345176,4.7555408377810675,27.0925873911837,51209.346182265304,1.2955614552697932e-07,405.0777352338945,3.0523903596597206,2143.9154981345196,0.03538224710903276,46.62029919164422,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.700444888640554,17.417102442793464
2021-10-18,121513.34172433041,133.09912787371033,126.83142484045328,574.3405058859184,0.6874030154038251,0.6155408258354399,14012777.841645898,1.1254894803504332,11.163995586701397,59.41750286303977,4.8345127711929505,27.29634746000061,51149.50488556782,9.716710914523449e-08,396.50797013906066,3.1800886003847433,2109.051184040453,0.035534907697644044,46.603358685911644,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.712363078245133,17.418824569651683
2021-10-19,121647.99604761126,134.65432328084853,128.9251638145677,575.0525190395205,0.7120131536019972,0.6373466342440663,14063832.039750926,1.1322900255828006,11.01787387166795,59.22500497533421,4.9329073875183695,27.525024008058026,51054.198105029194,7.287533185892586e-08,388.53475750087,3.3024598191745786,2065.135511495113,0.035711620333672645,46.58894289937239,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.72393767483032,17.377502257694047
2021-10-20,121784.22129233435,136.22524472308004,130.93031872388656,575.791473959667,0.738954920146554,0.6611025742609434,14114764.715382058,1.1383190059356476,10.893479741178256,59.06338850848846,5.049470456605171,27.766886484204054,50932.67563113137,5.4656498894194395e-08,381.3401809246187,3.41879202016633,2012.7335017532055,0.03590556398975033,46.57643762055392,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.735036089256006,17.27203416395114
2021-10-21,121922.02028405377,137.79899171942722,132.820197995727,576.559361772272,0.7678878126050686,0.6864200140829096,14165549.63524374,1.1437712518660876,10.788791124565027,58.9482201143981,5.182776496530901,28.012070394596428,50784.91986168086,4.099237417064579e-08,375.0154653637942,3.5285624217181595,1952.855216812644,0.03610354274021196,46.56538138283632,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.745505065833882,17.084956110543025
2021-10-22,122061.35045867722,139.33017462344262,134.57785421754528,577.3571102109114,0.797748438639323,0.7128434527082725,14216170.240411492,1.148853648983601,10.69653839836884,58.88687613945088,5.330752148000732,28.253495957827496,50620.60516775392,3.074428062798435e-08,369.54545487287845,3.6313897650065736,1886.9157985176946,0.03630018452768649,46.555407077851285,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.755172963194799,16.80550238164217
2021-10-23,122202.0994955918,140.74903691457632,136.19817459981073,578.1840414493931,0.826931238481756,0.7398656212054137,14266617.294448912,1.1537721048695704,10.607940321077873,58.88377378202845,5.490434135933608,28.487464751637816,50447.05403741861,2.305821047098826e-08,364.9042155890485,3.7271411440522852,1816.6197351196888,0.03649760122705128,46.54624761608084,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.763856774755517,16.43150738462485
2021-10-24,122344.06704250848,141.96754691670168,137.6894488231614,579.037465476186,0.8534240267927986,0.7669388086642424,14316892.675329272,1.1587306623625866,10.519012771513008,58.94343796418787,5.657903171439549,28.714014853321164,50275.38088035879,1.7293657853241195e-08,360.890899248348,3.816203062305541,1744.1851794910292,0.03669414468240874,46.53768086396761,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.771372703885008,15.972097848469582
2021-10-25,122486.34974859128,142.28270608280764,139.00143568007326,579.9186776462483,0.8812121700622797,0.7947438608614668,14367008.551891286,1.163904008407365,10.425636437070452,59.09253322427221,5.828349809090336,28.937094850398154,50115.87656201447,1.2970243389930897e-08,357.2358618958607,3.899475341331618,1672.0386745342403,0.036875973734818886,46.52951355683162,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.77754940509541,15.446273843458126
2021-10-26,122628.95448985345,142.60474126217056,140.13721525391423,580.8270172844608,0.908339638212516,0.8229413798089972,14416981.55897343,1.1694141084386864,10.322281626445386,59.34635531574787,5.994798694429729,29.164241859933664,49973.00708214441,9.727682542448172e-09,353.62499435337634,3.978363050924382,1602.8988669220137,0.03702171850408771,46.52166813465675,52.700000000000294,37.300000000000196,8.560000000000045,32415.130000000172,19.600000000000104,80.98000000000044,896007.000000005,8.782169395219668,14.882035837852637
