date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,cardiovasc_death_rate,female_smokers,population
2022-04-02,834116.7825131885,734.9870398846074,794.6292971590191,8262.545683146016,6.208474073084357,6.891974416937028,36.13619161175196,0.6397014509466724,8227.125628514126,8375.520093671254,0.07610109077759931,13.597972031547027,24116.993427267138,0.07437151127690514,28.630297773264157,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-03,834834.5540794627,717.7715662741546,775.0418325977721,8268.598176386673,6.052493240656844,6.665961581933549,36.391917118177766,0.6266453512998564,8165.977754029433,8328.606715373038,0.07507307083045234,13.77393151234807,23598.931818995956,0.07225358497674811,26.625535385539614,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-04,835540.9472661269,706.3931866642464,756.7401131361129,8274.5756523288,5.9774759421280645,6.465868083670596,36.64030758653254,0.6120987516778666,8090.706602529196,8274.53008501072,0.07410764733744828,13.939887871494427,23078.047733025276,0.07027276791808154,24.595409457706772,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-05,836236.0557307857,695.1084646588192,739.6551871468496,8280.487977126379,5.912324797578603,6.292786647756187,36.88142396721038,0.596090708877987,7998.075330048168,8212.43182361584,0.0731773741585485,14.101645056820583,22553.37797817881,0.06840771103875518,22.59058569702929,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-06,836918.4796132165,682.4238824307669,723.6158370311142,8286.325986076858,5.8380089504787245,6.144966521046625,37.115224187892835,0.5787204233844121,7885.946672067488,8140.957464996958,0.07224178950708213,14.267767406060836,22019.76226514674,0.06661654604571159,20.664108632823698,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-07,837586.2150751365,667.7354619200379,708.377862582645,8292.070281412858,5.744295336000616,6.018432227565842,37.34157165232424,0.5601408346682386,7757.268181167627,8058.30879040901,0.07129688834879909,14.442769639872086,21470.172393753423,0.06484201522271299,18.866218190842744,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-08,838237.3214550284,651.1063798918715,693.6460435109989,8297.697830645951,5.627549233092907,5.907447635444913,37.560399061987724,0.5405414695693761,7616.204238655303,7963.098997460937,0.0703517871407203,14.627188736045005,20898.654408437265,0.06302743901884478,17.240283552634338,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-09,838870.4216342589,633.1001792304752,679.0906113339611,8303.186915324488,5.489084678536559,5.804864007126678,37.77175613691932,0.5201291144588686,7463.5865338719,7854.026316615429,0.06942382742729208,14.818302023914836,20301.658679631142,0.061128691739893194,15.819816575270856,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-10,839485.0773116683,614.6556774092826,664.3596032968518,8308.520842601974,5.333927277486783,5.702381037019224,37.97583328608598,0.4991304492895302,7305.047915917832,7731.038079413747,0.06852229849548531,15.011877778440349,19678.862513278647,0.05909845804215333,14.626231856146111,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-11,840085.1889469068,600.1116352386045,649.1763631061239,8313.712157484782,5.191314882808047,5.5902006129292605,38.17296723993623,0.47781228428453676,7148.2962956972715,7596.408229889991,0.06767194365183386,15.201390557488978,19033.59990693703,0.05693486486322463,13.667166781573075,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-12,840669.7182454108,584.529298503938,633.3791857103306,8318.747725094852,5.035567610069843,5.465028126148149,38.36363315458054,0.4564309649910373,7001.736685250662,7454.071443910716,0.06690586465548828,15.378757850243453,18373.007541708936,0.05465751580966806,12.93522156323218,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-13,841236.1684836715,566.4502382606304,616.8113778089285,8323.607432476612,4.859707381760533,5.325295981488947,38.548406761770714,0.43523789730501083,6869.96439176606,7308.926223527746,0.06624759500098928,15.535475950707822,17708.730801724516,0.052289516947748846,12.407088441331712,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-14,841781.6695431038,545.5010594323836,599.3491855868199,8328.271912431162,4.664479954549235,5.171009801242768,38.72793721649385,0.41445411787210057,6754.787240172323,7165.707822138385,0.06570864389133675,15.664333207374781,17055.28255507492,0.049879710432207944,12.049665070494598,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-15,842303.7916854479,522.1221423441656,580.922740515261,8332.728336391903,4.456423960740632,5.003633078146045,38.90292227703939,0.3942090434784133,6656.790462449872,7028.640498148724,0.0653223685035059,15.757681062609324,16427.631340999164,0.04748201941109848,11.814748802870964,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-16,842801.1558843198,497.36419887189334,561.5317687025421,8336.97475908127,4.24642268936608,4.826000665105984,39.07407352973915,0.37462316916343225,6576.515180386217,6901.908072383369,0.06509584877581956,15.810466679309958,15839.872956298843,0.04515094571540213,11.638561602153239,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-17,843273.8915738745,472.73568955469625,541.2573729069977,8341.023377003272,4.04861792200194,4.642253892494653,39.24207414721207,0.3557949463619088,6514.034995502988,6788.898943751014,0.06505831192123128,15.819606635209706,15304.027503261643,0.04293657709521358,11.506421201614945,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-18,843721.9228174465,448.03124357196964,519.5314824921429,8344.902972312906,3.879595309633328,4.454728880909457,39.40753104673749,0.3378030617429898,6470.02684455873,6691.997252415726,0.06523701125184792,15.782216288624493,14828.932957762994,0.04089134684855955,11.407315901211225,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-19,844144.606010953,422.6831935063856,496.4104821018162,8348.611295168757,3.7083228558513746,4.264985413106144,39.57092284872479,0.32068342106483805,6448.857722300763,6613.0106089950605,0.06564026651904117,15.696621815692696,14419.206295568547,0.03906136727927685,11.332986925908434,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-20,844543.5087098966,398.90269894362285,472.4749908588449,8352.150779068887,3.5394839001302936,4.076248917618883,39.732631570009346,0.3044602063933283,6453.639170846461,6553.534378853608,0.06625734921054795,15.562257893766958,14076.105545852253,0.03750352384342666,11.277240194431341,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-21,844921.9929092821,378.48419938548096,448.61532281446387,8355.53011726871,3.379338199822999,3.8925318724417037,39.89299934354271,0.2891208496883385,6482.6720898349195,6514.661433784688,0.06707051675600414,15.379663685354329,13799.270836829415,0.036249976431374176,11.235430145823521,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-22,845284.902503553,362.90959427085,425.8705822853797,8358.765445094403,3.235327825691429,3.7179748577895886,40.052273315257054,0.27462198826819345,6532.865072547498,6496.959698480089,0.068064038181095,15.15281660693755,13585.972988643412,0.03531886564609047,11.204072609367657,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
2022-04-23,845638.3288815444,353.4263779914379,405.3079853565692,8361.881226677957,3.11578158355429,3.5563523456692803,40.2105729163071,0.26093126172473946,6602.185278230931,6500.630342702998,0.06920623807344255,14.888389119715143,13430.891086020392,0.034711353500889816,11.180554457025758,33.60000000000018,15525.000000000084,137.9700000000007,6.400000000000032,5180836.000000028
