date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,extreme_poverty,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2021-10-06,22163.479600189443,65.45148858158237,60.46021608947272,625.1127944790042,2.578174303164403,2.1270923955410015,0.4783158749275348,1.0454259846931555,431.00000000000216,0.1100000000000006,9.50000000000005,1607.6727069865717,0.010500939345625397,64.80943540150923,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-07,22230.304140995377,66.82454080593477,62.286564782036756,627.7927891365649,2.6799946575607665,2.2702207187630594,0.491405159510964,1.0439872325405533,431.00000000000216,0.1100000000000006,9.50000000000005,1711.8586349587422,0.01138927916985255,64.80957655113201,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-08,22298.464628047794,68.16048705241498,63.928172616909045,630.5274296029095,2.734640466344464,2.4003529986715226,0.5049571810277116,1.0420767204623007,431.00000000000216,0.1100000000000006,9.50000000000005,1806.813013064567,0.012179160411649292,64.8096824133491,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-09,22367.87311550905,69.40848746125704,65.39856417502835,633.262669810457,2.7352402075476214,2.5088604180404914,0.518854108371713,1.0397427375025123,431.00000000000216,0.1100000000000006,9.50000000000005,1890.462022241867,0.01285059526025606,64.8097618100119,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-10,22438.372823057158,70.49970754810836,66.72577154756095,635.9404412718709,2.67777146141379,2.5880593406796937,0.53296769044413,1.0370051785308934,431.00000000000216,0.1100000000000006,9.50000000000005,1961.450152751216,0.013389400873117081,64.80982135750902,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-11,22509.807833194645,71.43501013748732,67.97780118814333,638.5133949487328,2.5729536768618972,2.629804040092838,0.5471637856975867,1.0338975490565425,431.00000000000216,0.1100000000000006,9.50000000000005,2018.53150596613,0.013790596226912815,64.80986601813186,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-12,22582.13882576867,72.33099257402704,69.15807471140495,640.9548587519513,2.4414638032185008,2.6300383888285204,0.5612947761598337,1.0304364132468362,431.00000000000216,0.1100000000000006,9.50000000000005,2060.820963023405,0.014060949755834277,64.80989951359899,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-13,22655.260922817164,73.12209704849064,70.25381168966241,643.2410309417925,2.2861721898411567,2.5883277573615358,0.5752109167950049,1.0266337094179987,431.00000000000216,0.1100000000000006,9.50000000000005,2087.387037716813,0.014196164805563512,64.80992463519934,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-14,22729.019593211808,73.75867039464217,71.24439658237296,645.3552722367267,2.1142412949341987,2.5075079382538634,0.5887776446098292,1.0225169756640176,431.00000000000216,0.1100000000000006,9.50000000000005,2097.6061477123058,0.014186877967456428,64.8099434763996,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-15,22803.222581140304,74.20298792849627,72.10765393322455,647.2913248950637,1.9360526583370439,2.393421839275404,0.6018897945433457,1.0181071887615891,431.00000000000216,0.1100000000000006,9.50000000000005,2091.6705771707866,0.014021541798152133,64.8099576072998,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-16,22877.64885246806,74.42627132775563,72.82455476795343,649.055727026179,1.764402131115422,2.2547220032445323,0.614483495444248,1.0134247677832164,431.00000000000216,0.1100000000000006,9.50000000000005,2070.743058928513,0.013724301144994209,64.80996820547495,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-17,22952.05530450945,74.4064520413889,73.38274639270726,650.6696233239338,1.6138962977547968,2.1027224979085144,0.6265211542270137,1.0085160548290104,431.00000000000216,0.1100000000000006,9.50000000000005,2036.4676044743449,0.013335081062365584,64.8099761541063,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-18,23026.626756339458,74.57145183000753,73.83088041508647,652.1499550495123,1.4803317255785424,1.9465987577235662,0.6379550490359152,1.003434229227771,431.00000000000216,0.1100000000000006,9.50000000000005,1990.5057130519474,0.01286992747421441,64.80998211557981,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-19,23101.223331637302,74.59657529784512,74.15458403465044,653.5005722987705,1.3506172492582453,1.7907105421129736,0.6488337237517272,0.9982464864004676,431.00000000000216,0.1100000000000006,9.50000000000005,1936.7843268057698,0.012375296284393855,64.80998658668494,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-20,23175.442369445525,74.21903780822558,74.31131213717087,654.7410077631868,1.2404354644162126,1.6412534948200257,0.6592548074168404,0.9930240697130864,431.00000000000216,0.1100000000000006,9.50000000000005,1880.2014480778269,0.011895725606960564,64.80998994001379,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-21,23248.751832029233,73.30946258370645,74.24713342414523,655.9015864623393,1.1605786991524967,1.5049452924143096,0.6693307649228789,0.987843682536917,431.00000000000216,0.1100000000000006,9.50000000000005,1825.5114124966399,0.0114743152136238,64.80999245501044,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-22,23320.590360770504,71.83852874127055,73.90932000993192,657.0197580432648,1.1181715809254598,1.3880402556714317,0.6791756681565193,0.9828100405064383,431.00000000000216,0.1100000000000006,9.50000000000005,1776.760466289095,0.011128360844607004,64.80999434125792,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-23,23390.442318089226,69.85195731871966,73.25578961960159,658.137346004977,1.1175879617121958,1.295590308107809,0.6888947454759731,0.9780464444069794,431.00000000000216,0.1100000000000006,9.50000000000005,1736.8379644550264,0.010866794227508272,64.80999575594353,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-24,23457.894068883696,67.45175079446969,72.26218723732572,659.2984846168558,1.161138611878848,1.230890694881763,0.6985619231449037,0.9736613685347122,431.00000000000216,0.1100000000000006,9.50000000000005,1707.5844688163852,0.010703263091445696,64.80999681695775,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-25,23522.891737829577,64.99766894588467,70.89442323342425,660.5342060612206,1.2357214443648588,1.1959718349945492,0.7082145512106112,0.9697822254960582,431.00000000000216,0.1100000000000006,9.50000000000005,1690.0462055230862,0.010630226891952095,64.8099976127184,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-26,23585.160626255216,62.26888842563853,69.13323904756342,661.8654412298207,1.3312351686000845,1.1932786500015695,0.7178477339403682,0.9665186342157748,431.00000000000216,0.1100000000000006,9.50000000000005,1682.2511376588004,0.010624253879371326,64.80999820953889,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-27,23644.42829128162,59.267665026404146,66.99723859401138,663.3137868047195,1.448345574898676,1.2231031374688583,0.7274380340060402,0.9639584649960276,431.00000000000216,0.1100000000000006,9.50000000000005,1680.787739152312,0.01064999390015553,64.80999865715427,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-28,23700.50866190016,56.08037061854267,64.5358466895293,664.8969755269407,1.5831887222211978,1.2836377926620852,0.7369463498370615,0.9621769935434021,431.00000000000216,0.1100000000000006,9.50000000000005,1681.715965967339,0.010663157997838058,64.80999899286579,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-29,23753.365126030843,52.856464130681466,61.8240278742899,666.6254788979536,1.7285033710130246,1.3710156748133082,0.7463202989000984,0.9611833269287229,431.00000000000216,0.1100000000000006,9.50000000000005,1680.981657733425,0.010637478388488449,64.80999924464943,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-30,23803.157845815993,49.79271978514755,58.95832552756623,668.4999592057868,1.8744803078331396,1.4793404568210373,0.7554248018522997,0.9609784777434084,431.00000000000216,0.1100000000000006,9.50000000000005,1672.1553124661991,0.010536609114572555,64.80999943348718,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-10-31,23850.279244090532,47.12139827454268,56.05389120449827,670.5093585446125,2.0093993388257307,1.6007089625252828,0.7642287231302298,0.9615286223670276,431.00000000000216,0.1100000000000006,9.50000000000005,1652.8132846082167,0.010341370863078752,64.80999957511548,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-01,23895.124736881764,44.8454927912335,53.174907899172084,672.64711263826,2.1377540936474206,1.7297280696638424,0.7727881659201794,0.9627482767300232,431.00000000000216,0.1100000000000006,9.50000000000005,1624.0940940314715,0.0100580643464041,64.8099996813367,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-02,23937.772980586375,42.648243704608106,50.37185529412702,674.9128716474096,2.2657590091495963,1.863350189287316,0.7811727340070393,0.9645266244835238,431.00000000000216,0.1100000000000006,9.50000000000005,1588.9384115061525,0.009701111285013171,64.80999976100262,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-03,23978.504848561985,40.73186797561191,47.723780126057505,677.2912633024619,2.3783916550522464,1.9962910841115797,0.7893853412831302,0.9667378901467425,431.00000000000216,0.1100000000000006,9.50000000000005,1549.4472637039537,0.00926743010241535,64.80999982075205,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-04,24017.74770558765,39.242857025665025,45.31831828782049,679.7561333204155,2.4648700179537006,2.122282307912389,0.7974184990183125,0.9692402307968715,431.00000000000216,0.1100000000000006,9.50000000000005,1508.2436895362089,0.008776526035117922,64.80999986556412,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-05,24056.033613709194,38.285908121543585,43.23671140494105,682.2737257175265,2.5175923971110454,2.2350105350713347,0.8052784758386312,0.9719154672153021,431.00000000000216,0.1100000000000006,9.50000000000005,1469.0072661825398,0.008263228398348794,64.80999989917319,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-06,24093.967986623233,37.934372914040736,41.54256926799155,684.805068043802,2.5313423262754338,2.3288220577353083,0.8129983492493493,0.9746180806958994,431.00000000000216,0.1100000000000006,9.50000000000005,1439.2772498954716,0.007772243535348546,64.80999992437998,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-07,24132.206080465196,38.23809384196241,40.27344165687607,687.3077603088706,2.5026922650685695,2.3992511586861003,0.8206775063951695,0.9772132373157204,431.00000000000216,0.1100000000000006,9.50000000000005,1425.6198960512113,0.0073414644873226655,64.80999994328508,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
2021-11-08,24171.490824085195,39.284743619998046,39.478967797278955,689.7436191973941,2.435858888523473,2.4417903405724326,0.8284506785330448,0.979558602841349,431.00000000000216,0.1100000000000006,9.50000000000005,1432.8213861625218,0.007000442256894722,64.8099999574639,24.300000000000136,2.950000000000016,23.500000000000124,23.100000000000122,0.7000000000000035,64.00000000000033,11585003.000000065
