date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-12-04,2872.3669162787332,29.90898093445917,21.81209536530089,67.97558092059964,0.011907388002627032,0.0068028748595646265,0.03000000000000016,1.4827289921492142,960.000000000005,0.0,22.22000000012826,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-05,2907.1597702730487,34.79285399431568,24.459277406328653,67.99559971759915,0.023814186767969057,0.006920029447840893,0.03000000000000016,1.491298198539838,960.000000000005,0.0,22.220000000096224,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-06,2947.3852123201755,40.22544204712662,27.622384525334773,68.03335137190987,0.04059819663706289,0.010443415751039064,0.03000000000000016,1.4980610761834845,960.000000000005,0.0,22.2200000000722,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-07,2992.260257010013,44.87504468983761,31.287914444421304,68.08619646364485,0.05497999847973653,0.0171525359567829,0.03000000000000016,1.5028809719727803,960.000000000005,0.0,22.22000000005418,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-08,3042.2846239145924,50.02436690457933,35.4906312114673,68.15716512407504,0.07256984048876183,0.02731786027398673,0.03000000000000016,1.5056566889020178,960.000000000005,0.0,22.220000000040667,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-09,3098.3520910775133,56.06746716292071,40.25132182489014,68.25224682301759,0.0962825839864811,0.04128687613632403,0.03000000000000016,1.5063187933410274,960.000000000005,0.0,22.22000000003053,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-10,3161.414262231863,63.06217115434966,45.568470845073634,68.37835770937706,0.12701155014241444,0.05935009569306411,0.03000000000000016,1.5048389657232906,960.000000000005,0.0,22.22000000002293,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-11,3232.2283922136567,70.8141299817934,51.412016352939126,68.54181611655132,0.16413390501146538,0.0816405614271997,0.03000000000000016,1.5012232772982876,960.000000000005,0.0,22.22000000001723,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-12,3311.168256021915,78.93986380825856,57.71866691887381,68.74719919148598,0.20588969831257492,0.10805847536904256,0.03000000000000016,1.4955291257177383,960.000000000005,0.0,22.220000000012956,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-13,3398.082300613726,86.9140445918114,64.38838932942697,68.99648536646527,0.24966614251271227,0.13821467100642024,0.03000000000000016,1.4878515954195275,960.000000000005,0.0,22.220000000009748,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-14,3491.725914212724,93.64361359899769,71.35524917224812,69.28967171715674,0.2934713263415484,0.1724596457887522,0.03000000000000016,1.4783111270753133,960.000000000005,0.0,22.220000000007342,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-15,3592.3661227959415,100.6402085832174,78.5860055605049,69.6290831349911,0.33962514957193446,0.21068280803257947,0.03000000000000016,1.4670284325721625,960.000000000005,0.0,22.220000000005538,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-16,3700.3408816897218,107.9747588937804,86.00125223114159,70.01436244820529,0.38543961201734844,0.25197784616664587,0.03000000000000016,1.4540992171246638,960.000000000005,0.0,22.220000000004184,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-17,3815.857115695222,115.51623400550034,93.49460109966533,70.44249452522969,0.4282523011267807,0.2949337724724317,0.03000000000000016,1.439640185306331,960.000000000005,0.0,22.22000000000317,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-18,3938.839249182541,122.98213348731873,100.94706992623593,70.90782435222877,0.4654199950758556,0.33785320588955386,0.03000000000000016,1.4237797511323036,960.000000000005,0.0,22.22000000000241,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-19,4068.815603661314,129.97635447877303,108.23787306523303,71.40207059125636,0.49431386508517305,0.37891608411981637,0.03000000000000016,1.406668846962675,960.000000000005,0.0,22.22000000000184,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-20,4204.833195958661,136.01759229734762,115.25251452743174,71.91433574887225,0.5123158771590648,0.41630244770524766,0.03000000000000016,1.3884946862885885,960.000000000005,0.0,22.22000000000141,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-21,4345.927030129959,141.09383417129794,122.03092920520555,72.42733228999947,0.5130345807846193,0.44756604069167083,0.03000000000000016,1.369472501464989,960.000000000005,0.0,22.22000000000109,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-22,4491.8750883699395,145.94805823997982,128.5032508793407,72.93762914639434,0.5103253861379157,0.47189253310440354,0.03000000000000016,1.3498328828860737,960.000000000005,0.0,22.220000000000848,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
2020-12-23,4642.046167602607,150.1710792326677,134.53103108128983,73.44556187272411,0.5079541236370508,0.48938384714569194,0.03000000000000016,1.3297932142007562,960.000000000005,0.0,22.220000000000667,17.60000000000009,43.70000000000024,1.600000000000008,23.90000000000013,0.400000000000002,22673764.00000011
