date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,population
2020-05-21,18.941917716993434,0.44821917169040093,0.4395414095516538,1.9999807041394542,9.404504685503494e-06,2.379604425974307e-05,410.8760681662173,4101.750472471967,199.46524467746025,197.37097216659225,0.00784251892730703,128.6855086739919,76.74000000000039,49574.000000000255
2020-05-22,19.37149969692416,0.4295871324846726,0.4437929349917953,1.9999855281045935,7.053378514127621e-06,1.7847033194807302e-05,420.1943791789622,4302.701768381132,200.95137371494744,198.1546512322489,0.00797044769580349,126.35664604977335,76.74000000000039,49574.000000000255
2020-05-23,19.774552374503106,0.40305654199440344,0.44026002121799057,1.9999891460784478,5.290033885595715e-06,1.3385274896105477e-05,428.93722911596114,4506.487169854053,203.78545982725808,199.25674472670798,0.008066394272175835,125.06915874547497,76.74000000000039,49574.000000000255
2020-05-24,20.144828308026682,0.37027883183516946,0.42960338695421746,1.9999918595588384,3.967525414196786e-06,1.0038956172079107e-05,436.96909491389454,4714.799637248337,208.3125111600366,200.9132760628076,0.008118961832121546,125.04199026143348,76.74000000000039,49574.000000000255
2020-05-25,20.474506816023272,0.32968068173028814,0.4117397089293029,1.9999938946691316,2.9756440606475894e-06,7.52921712905933e-06,444.1203205390092,4928.340726643436,213.5411222194137,203.20310507554814,0.00811960275741373,126.39066367215803,76.74000000000039,49574.000000000255
2020-05-26,20.76001715144864,0.2855119657256413,0.38676518893679657,1.9999954210018513,2.231733045485692e-06,5.646912846794498e-06,450.313448710657,5146.790014924408,218.44931289920834,206.1075485868812,0.008061906334382222,129.08537978385368,76.74000000000039,49574.000000000255
2020-05-27,21.002559728486318,0.2425437997628801,0.35590097638262363,1.9999965657513914,1.673799784114269e-06,4.235184635095873e-06,455.5745218917523,5369.126205440243,222.33620897951326,209.48096848605647,0.007941064527774395,133.07959075256403,76.74000000000039,49574.000000000255
2020-05-28,21.207236538446217,0.20467772700380207,0.32111820158237847,1.999997424313546,1.2553498380857018e-06,3.1763884763219046e-06,460.0142176954794,5594.809036756338,225.68284516385313,213.22118208529253,0.007778196585876055,138.0801908019798,76.74000000000039,49574.000000000255
2020-05-29,21.382398961688605,0.17516311102531448,0.2848567507342954,1.9999980682351621,9.415123785642763e-07,2.3822913572414285e-06,463.8137004403238,5823.070740075343,228.26171370482297,217.1210255426381,0.00760287820863782,143.6712791712976,76.74000000000039,49574.000000000255
2020-05-30,21.539158626567065,0.15676018071565695,0.24981434714897643,1.9999985511763745,7.061342839232072e-07,1.7867185179310712e-06,467.21400981634565,6053.119328488967,230.04859620298728,220.8728796935012,0.0074400384237699076,149.35625026405845,76.74000000000039,49574.000000000255
