date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,weekly_icu_admissions,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,male_smokers,hospital_beds_per_thousand,population,excess_mortality
2021-09-06,593121.2508173143,2701.916178758908,2879.5010600804544,13769.350903950723,35.20774651763687,33.775348112677335,15762019.568036355,0.009391166622899209,0.9299060094399826,158.32179244741303,1674.717992359886,89678.05577425622,89465.02254593377,0.031968853522477,32.57865949842298,58.780207496905234,25519.457366171846,25826.319938146193,0.16133081493585472,64.22723149687606,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,19.1422490761174
2021-09-07,595761.0110929478,2639.7602756335027,2822.894680806951,13804.96830078142,35.617396830697,34.251462926783425,15855203.057467172,0.009518972898654703,0.9259726551084304,157.99861185795356,1652.4985736862986,91466.81112610277,89912.40255909492,0.031172341499323852,33.6017047078509,58.9485387836357,25436.23027414411,25742.018654320735,0.16360913253350085,64.4301548766972,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.754030813921577
2021-09-08,598335.8863416897,2574.875248741937,2762.711289370569,13841.004926297139,36.03662551571834,34.718795805300935,15951004.117793355,0.010000412608703388,0.9230890582350086,157.3234971703146,1629.3820150370966,94138.00761736326,90816.32774349714,0.030323018244725636,34.84239197626638,59.11652965333772,25393.870443164677,25653.57425253761,0.1652453109385874,64.7058490275941,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.397546196598746
2021-09-09,600845.0667116657,2509.1803699759776,2700.1924923996175,13877.464085802381,36.45915950524388,35.17442410025888,16050138.35502248,0.010977685022138419,0.9213028958094187,156.2773213725187,1605.7459604421056,98194.17363480669,92283.88005132046,0.02941194694146282,36.32627846830197,59.283695397728,25399.26592222487,25573.39958080596,0.1662542805536499,65.0549177984914,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.11318331076056
2021-09-10,603290.6806736984,2445.6139620327294,2636.839393055373,13914.334683614896,36.87059781251409,35.61430062205912,16153522.937267207,0.012598486778885674,0.9205974045655334,154.85923075604913,1581.9657636181266,103949.64384924674,94404.82623112138,0.02843323299213464,38.06975086803326,59.44953560776603,25450.644076445675,25513.131699179165,0.16664675437128162,65.47285205281176,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,17.934599113876615
2021-09-11,605678.5593094117,2387.8786357133026,2574.2872094650947,13951.585127126187,37.25044351129254,36.034113313991064,16262003.057661157,0.015009789453912185,0.9209173488346232,153.08983353891813,1558.396799396578,111335.60140665082,97225.75722990226,0.027384879495232238,40.07315995128357,59.613508202269344,25537.382879570876,25481.46711633657,0.1664380392755526,65.95008894264706,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,17.88497800841515
2021-09-12,608018.8095273084,2340.2502178968093,2514.211238546788,13989.158754846923,37.57362772073513,36.42993000811778,16376341.158549704,0.018375150752360486,0.9221791234553158,151.01192912962512,1535.3532556560328,120189.3392418015,100765.55130962789,0.026269428852193438,42.32545819875686,59.77504033075833,25646.004079523052,25483.361342423763,0.16562943443404024,66.47207995843982,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,17.974163208961677
2021-09-13,610326.9032185269,2308.0936912183433,2457.9509213147485,14027.046037693066,37.88728284614287,36.81272400899724,16497130.012326974,0.02283824735644882,0.9242579689651145,148.6893928717827,1513.0842856334293,130258.49935162714,105015.68251906658,0.025081838930677107,44.80858944738705,59.93341728749999,25765.34575518208,25518.479442499818,0.1642299943775666,67.01934196624431,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.196442704070993
2021-09-14,612605.1801126678,2278.2768941409745,2406.31046054004,14065.228290390052,38.182252696986005,37.17911168806667,16624875.12151093,0.028470314476612694,0.927018460563527,146.21061977619385,1491.7917579502564,141207.67818211103,109953.05754217664,0.023811379198007857,47.50617220835872,60.08811306258694,25894.584930478388,25583.949885688733,0.1622728513100013,67.57992615794124,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.529184507506592
2021-09-15,614855.4680515347,2250.2879388668844,2359.940858171678,14103.633806674266,38.40551628421338,37.51748534976046,16759748.535937682,0.03528954904427278,0.9303284866637583,143.6743121402996,1471.6564027271693,152443.098972718,115534.82538029137,0.022478767106973923,50.397466906753934,60.238714725834924,26022.118804516875,25673.69171290912,0.15977913751288259,68.14793896234742,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,18.943427950303995
2021-09-16,617079.6540767903,2224.1860252555316,2319.227392982349,14142.157901870618,38.524095196353365,37.81242380546843,16902081.09135212,0.043287135926708235,0.9340361193611038,141.17980373307603,1452.8103254085704,163854.08075291736,121706.01984323423,0.02111570105744443,53.462043295773356,60.38478572117007,26131.844614053494,25778.33927595531,0.1567666414345975,68.71154100262686,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,19.40632858116001
2021-09-17,619280.1127456996,2200.458668909331,2284.205228802699,14180.677944825737,38.52004295511899,38.04800030400441,17052057.254317284,0.0524121845242168,0.9380033338647205,138.81862553967238,1435.3206168978738,175017.9303610684,128361.97052237418,0.019749510117582372,56.66608483123541,60.525846078207955,26202.63876112193,25885.761308938076,0.15322995845151394,69.25638797562894,83.48000000000044,45.300000000000225,20.400000000000105,14.520000000000078,24574.380000000132,1.500000000000008,175.7000000000009,52.00000000000027,4.210000000000022,10384972.000000056,19.883781388312553
