date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,aged_70_older,extreme_poverty,female_smokers,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2022-07-19,1452141.9143489227,304.14738251023414,341.1596981074515,3508.3360672297717,12.702349492690004,11.7499499941073,56.46734801060094,0.7966851495972851,467.00000000000284,23.852361529282668,298.956460916074,210.9235039102069,1942.8873164600973,1722.9458492502429,0.31997343801801686,3.100460967823801,79.93138564659934,3304.1879838388836,3239.8379859102038,4.206381769426789e-21,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3392.5414881058423,3.257877776065874,19.32765714075169
2022-07-20,1452437.3421934976,295.4278445749837,327.7265116219594,3521.3402049149,13.004137685128383,12.066099211805446,56.52647884893332,0.7963619552813522,467.00000000000284,23.47051826119234,291.3454830958656,210.9846578292295,1942.9154873450757,1722.9593869376845,0.3199800785135131,3.100345725867855,79.93211066352104,3318.6077461209256,3263.1278268599362,3.1547863270700916e-21,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3413.276340938561,3.2743837914639453,19.647367844020717
2022-07-21,1452723.8483064051,286.506112907644,315.6815676208009,3534.6247723028573,13.28456738795749,12.378731487070006,56.58591505137363,0.7966588290983779,467.00000000000284,23.12073429567266,283.85126071972024,211.0460328030795,1942.9366155088096,1722.9695402032658,0.3199850588851353,3.1002592944008955,79.9328329976409,3330.8341224543055,3282.535301302035,2.3660897453025687e-21,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3433.7603469404203,3.290630857726692,19.843143160695867
2022-07-22,1453001.3200694956,277.47176309055885,304.9348303697704,3548.1533885354866,13.528616232629417,12.67920246145637,56.64564346370807,0.797474729451451,467.00000000000284,22.813736149771884,276.60746622498766,211.107633199595,1942.9524616316098,1722.9771551524516,0.3199887941638519,3.100194470800676,79.93356592470137,3343.5108051568295,3299.699181212471,1.7745673089769265e-21,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3453.859429103649,3.3064945441630633,19.905412038542984
2022-07-23,1453269.938129047,268.6180595512743,295.2998533849558,3561.8742042975473,13.720815762060965,12.95865087647368,56.705735183430775,0.7987254717815435,467.00000000000284,22.5570423468843,269.7266288496442,211.16954244979348,1942.96434622371,1722.982866364341,0.31999159562288937,3.100145853100511,79.93430889730764,3360.898326879909,3316.022462832435,1.3309254817326947e-21,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3473.46696909434,3.3218763333693238,19.832675336968954
2022-07-24,1453530.3291623981,260.3910333512389,286.48897940523307,3575.719567250315,13.845362952767463,13.208813949210482,56.76628151039152,0.8003666636293068,467.00000000000284,22.354207099529773,263.2915456514546,211.23186191168287,1942.9732596677852,1722.987149773258,0.3199936967171675,3.1001093898253878,79.93505261674296,3383.5498602213456,3332.5965336143113,9.98194111299521e-22,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3492.5129320567003,3.3367120334788396,19.63200343226779
2022-07-25,1453784.304402505,253.9752401071593,278.07913532962004,3589.641065224425,13.921497974110201,13.4267859628775,56.82737111986547,0.8023394773599903,467.00000000000284,22.204229985280843,257.34708522437023,211.2946902282033,1942.9799447508417,1722.9903623299456,0.3199952725378761,3.100082042369045,79.93578283683013,3411.3311249656263,3350.3660815294197,7.486455834746407e-22,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3510.97199380659,3.350979241657292,19.31900564465982
2022-07-26,1454031.8308390495,247.5264365444939,269.99074984886374,3603.6124569661583,13.971391741733285,13.607875671253165,56.88908554739756,0.8045656939928445,467.00000000000284,22.101630333636994,251.89732795466182,211.35812045072615,1942.9849585631341,1722.9927717474616,0.3199964544034075,3.100061531776788,79.93648321682761,3443.3934148295903,3370.2529548122275,5.614841876059806e-22,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3528.868326779825,3.364702295311678,18.918908933836565
2022-07-27,1454272.6049489402,240.7741098905944,262.183337273526,3617.5903866806675,13.977929714509422,13.7468839674024,56.95145960334075,0.8070154146446021,467.00000000000284,22.03902171596792,246.93233662533734,211.42218956235,1942.9887189223532,1722.9945788105983,0.3199973408025561,3.1000461488325954,79.93713746110176,3477.3706913742985,3392.9325086107915,4.2111314070448543e-22,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3546.2432646619354,3.3779215871223265,18.460911246041867
2022-07-28,1454506.3077841057,233.70283516519882,254.6402106151319,3631.5239955696525,13.933608888984866,13.839591546980392,57.01446170315205,0.809672679276924,467.00000000000284,22.007519126573346,242.4293868304402,211.48686275999808,1942.9915391917675,1722.9959341079511,0.31999800560191755,3.100034611624451,79.9377183188387,3510.020843352965,3418.5290356274586,3.1583485552836406e-22,11.110000000000065,20.70000000000011,39.70000000000021,10.810000000000056,0.200000000000001,19.600000000000104,82.40000000000043,5434324.000000028,3563.150651931677,3.3906887432090507,17.97519885608466
