date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,diabetes_prevalence,life_expectancy,population
2022-04-21,11785.377767672817,37.980261454482715,41.390213965859644,55.6595304541093,0.14117784690657104,0.132023899704114,302584.86322069773,1429.0360181959886,0.9054501900556923,158.00000000000085,0.060000000000000345,29.81189644465091,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-22,11822.013351611124,36.635583938308756,40.25472996372898,55.79854247535904,0.139012021249741,0.13444552658804043,303525.46702961554,1432.6051350109237,0.9010507970343367,158.00000000000085,0.060000000000000345,29.808922333488223,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-23,11857.309205692845,35.29585408172127,39.074637485725034,55.933554561755294,0.13501208639625872,0.13536129426229748,304431.6738087344,1436.0715329000823,0.8969358030116943,158.00000000000085,0.060000000000000345,29.806691750116208,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-24,11891.360750423497,34.051544730651045,37.87405729981418,56.06294872674641,0.12939416499111792,0.1348105634569043,305305.93346741097,1439.3936621185026,0.8930951942109373,158.00000000000085,0.060000000000000345,29.81902301426787,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-25,11924.42815816347,33.06740773997281,36.67215819787296,56.18669118306894,0.12374245632252412,0.13295860132571008,306154.925847165,1442.5706425164808,0.8895117641132786,158.00000000000085,0.060000000000000345,29.844609697675736,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-26,11956.50030414298,32.072145979511,35.47845704530199,56.303786971658596,0.1170957885896631,0.129764199863061,306978.3653356004,1445.5769246798643,0.8861690525613661,158.00000000000085,0.060000000000000345,29.87259722154385,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-27,11987.55179565735,31.051491514368262,34.30607403801661,56.41284346080608,0.1090564891474834,0.12523038971630046,307775.5999971758,1448.3767555654917,0.8830337060338248,158.00000000000085,0.060000000000000345,29.886765304651785,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-28,12017.570617913036,30.018822255685734,33.1688926325849,56.51249297052384,0.0996495097177555,0.11941600495690874,308546.32136666053,1450.935027727773,0.8800669731258869,158.00000000000085,0.060000000000000345,29.868664799432644,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-29,12046.578868412169,29.00825049913344,32.079429493831086,56.60170974082121,0.08921677029736648,0.11244435665885816,309291.0967942266,1453.2254162386243,0.8772459312018824,158.00000000000085,0.060000000000000345,29.799970319031537,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-04-30,12074.648307740947,28.06943932877804,31.04723695553819,56.68004765791075,0.07833791708954076,0.10450973808237903,310011.7687042677,1455.2364813774188,0.874543692098892,158.00000000000085,0.060000000000000345,29.664244707599487,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-01,12101.91202266093,27.26371491998369,30.077704865974948,56.74781854886301,0.06777089095225582,0.09588230356178437,310711.7540395134,1456.976245648451,0.8719266766371955,158.00000000000085,0.060000000000000345,29.44826239301381,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-02,12128.676534772056,26.764512111125487,29.177464493049442,56.80622590259756,0.0584073537345539,0.08673525708310306,311398.922608821,1458.4756265440324,0.8693635595140969,158.00000000000085,0.060000000000000345,29.143001901418444,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-03,12154.960827064837,26.28429229278177,28.35082057405344,56.85499263315381,0.04876673055624835,0.0771690898711509,312073.76179307385,1459.7275166113232,0.866842966985283,158.00000000000085,0.060000000000000345,28.74439024312916,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-04,12180.717646801553,25.756819736716288,27.594652276047547,56.89415333071547,0.03916069756165944,0.06738360473367996,312735.0583932868,1460.7328077881648,0.8643741450838244,158.00000000000085,0.060000000000000345,28.253861202062488,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-05,12205.870911248563,25.15326444701042,26.89980740354507,56.92413794567727,0.029984614961806964,0.05763046373125549,313380.8590082816,1461.5025399070596,0.8620000658264442,158.00000000000085,0.060000000000000345,27.678774052807405,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-06,12230.343761975546,24.472850726983765,26.252148054274866,56.94583455169501,0.022488461221355224,0.04817759892966336,314009.19031794404,1462.0595120731539,0.8597715425825041,158.00000000000085,0.060000000000000345,27.03272759842912,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-07,12254.079605579933,23.73584360438459,25.633334861003533,56.960636417973014,0.016866345916016417,0.03928252046421586,314618.599295666,1462.4394911977247,0.8577278166007448,158.00000000000085,0.060000000000000345,26.335795698821872,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-08,12277.057894230216,22.978288650282654,25.021415172902003,56.97047731347984,0.012649759437012312,0.03117229758798091,315208.5583676775,1462.6921183982954,0.8558929859153303,158.00000000000085,0.060000000000000345,25.600699715292908,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-09,12299.394196367572,22.33630213735649,24.389108729385647,56.97785798510996,0.009487319577759234,0.02402854445795401,315782.0347111173,1462.8815887987234,0.8543090413110949,158.00000000000085,0.060000000000000345,24.83464663520921,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-10,12321.049040940854,21.654844573282425,23.72806312428555,56.98339348883255,0.007115489683319425,0.01802140834346551,316338.0149143985,1463.0236915990445,0.8529871138857141,158.00000000000085,0.060000000000000345,24.05291645669136,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-11,12341.950484648774,20.901443707919185,23.034745953427507,56.98754511662449,0.005336617262489569,0.013516056257599132,316874.6518406151,1463.1302686992854,0.8519302190600528,158.00000000000085,0.060000000000000345,23.27504852545326,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-12,12362.026793674057,20.076309025283305,22.309771488341504,56.990658837468445,0.004002462946867177,0.010137042193199348,317390.10372467636,1463.210201524466,0.8511613035969153,158.00000000000085,0.060000000000000345,22.521981287431927,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-13,12381.230954984067,19.204161310009688,21.557395681543806,56.99299412810141,0.0030018472101503825,0.007602781644899511,317883.16349615797,1463.2701511433515,0.8506833564953605,158.00000000000085,0.060000000000000345,21.813907103259815,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-14,12399.559059806264,18.328104822197012,20.785137420498536,56.994745596076136,0.002251385407612787,0.005702086233674633,318353.7307714402,1463.3151133575157,0.850472601405135,158.00000000000085,0.060000000000000345,21.168663359119094,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-15,12417.064091234806,17.50503142854177,20.00349446808886,56.99605919705718,0.0016885390557095903,0.0042765646752559745,318803.1658478114,1463.3488350181387,0.8505200942342015,158.00000000000085,0.060000000000000345,20.600525799882334,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-16,12433.901559053142,16.837467818335888,19.218167392760268,56.99704439779296,0.0012664042917821926,0.003207423506441981,319235.4613503063,1463.374126263606,0.8508377112703518,158.00000000000085,0.060000000000000345,20.119303528968015,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-17,12450.060978598212,16.15941954507062,18.433293450194014,56.9977832983448,0.0009498032188366445,0.0024055676298314855,319650.348076725,1463.3930946977066,0.8514500352303991,158.00000000000085,0.060000000000000345,19.729660258232176,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-18,12465.526567820689,15.465589222474605,17.656893972584122,56.998337473758674,0.0007123524141274834,0.0018041757223736141,320047.42083194625,1463.4073210232818,0.8523992588080623,158.00000000000085,0.060000000000000345,19.430605245387152,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-19,12480.294408735605,14.767840914916734,16.898657389586788,56.99875310531908,0.0005342643105956125,0.0013531317917802107,320426.5790389569,1463.4179907674634,0.8537472463038501,158.00000000000085,0.060000000000000345,19.2151114970656,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-20,12494.38531851035,14.090909774746068,16.168276494032384,56.99906482898939,0.00040069823294670934,0.001014848843835158,320788.35719712375,1463.4259930755995,0.855550738541722,158.00000000000085,0.060000000000000345,19.069829421118556,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-21,12507.854502780647,13.4691842702968,15.474201391209503,56.99929862174212,0.000300523674710032,0.0007611366328763685,321134.1727258975,1463.4319948067016,0.8578768548112701,158.00000000000085,0.060000000000000345,18.974872065838944,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-22,12520.798795637538,12.944292856891977,14.82270421082796,56.99947396630667,0.000225392756032524,0.0005708524746572764,321466.511847591,1463.4364961050283,0.8608131032933277,158.00000000000085,0.060000000000000345,18.903654049379234,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-23,12533.288980373938,12.490184736398797,14.20169864939442,56.99960547473008,0.00016904456702439302,0.00042813935599295735,321787.19195744547,1463.439872078773,0.864437558562434,158.00000000000085,0.060000000000000345,18.850240537034452,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-24,12545.353095978597,12.064115604658518,13.616689791829284,56.99970410604764,0.00012678342526829475,0.000321104516994718,322096.9329616204,1463.4424040590818,0.8688200887666877,158.00000000000085,0.060000000000000345,18.813457713700235,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
2022-05-25,12557.070510413181,11.71741443458634,13.081266697459567,56.99977807953581,9.508756895122106e-05,0.0002408283877460385,322397.77260486153,1463.4443030443133,0.8740353962453467,158.00000000000085,0.060000000000000345,18.789694125611337,19347.500000000102,5.4600000000000275,86.75000000000043,36491.00000000019
