date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_boosters_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,female_smokers,male_smokers,population
2021-07-26,2929737.702936058,43787.986825672306,43817.10685205883,76280.75607708652,1273.8672158474092,1131.306817813997,10507.233564148986,1.0534173898648622,2.01000000000001,158744.5111829324,157702.38724847088,0.2764670820519196,3.643975762578836,762035.0233261789,773914.4368451838,0.19670972508443446,71.58455786824621,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-07-27,2973103.0099266763,43365.30699061822,43889.8128898522,77602.64335063983,1321.887273553303,1177.2763871161558,10662.75929625332,1.0334636564904385,2.01000000000001,158375.31447963646,158183.38848095585,0.2737430070786945,3.680829268605108,758879.5027887528,770305.0969454597,0.19003536427227888,71.58145120661462,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-07-28,3015926.8289867053,42823.81906002901,43793.19325320045,78974.33548647708,1371.6921358372483,1225.194955818696,10816.343015822844,1.0150600888448826,2.01000000000001,157735.91435035458,158350.09976407845,0.27083214218684926,3.7205459979955298,758898.2465162586,767161.4650329484,0.18333615474913506,71.57823271653184,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-07-29,3058104.811963046,42177.98297634049,43537.7443151428,80396.23815331947,1421.9026668423858,1274.2677318931123,10967.610481324162,0.9982144266853763,2.01000000000001,156896.47574337377,158238.42989739648,0.2678429172413008,3.761800901211585,763824.2347579126,765184.1219647577,0.17691889046392006,71.57489221677844,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-07-30,3099566.0438947193,41461.231931673654,43142.26918125051,81866.59112306988,1470.3529697504082,1323.4816077433657,11116.307357761076,0.9828274328129992,2.01000000000001,155889.4845547833,157887.04915220078,0.26487119891998695,3.803183255094215,771814.795670892,764781.3983740218,0.17100687954800492,71.57142530350183,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-07-31,3140287.2729501324,40721.22905541334,42634.32441631932,83380.8782000918,1514.2870770219229,1371.709121773913,11262.350251675703,0.9686941040215155,2.01000000000001,154685.50350981747,157310.70433344622,0.2620270255636169,3.843334435502955,779860.5667273136,766023.5039679769,0.16573415125764257,71.56783675396778,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-01,3180303.582880025,40016.30992989232,42050.55508938887,84931.38466816852,1550.5064680767223,1417.7864295657312,11405.864987399329,0.9555897441441275,2.01000000000001,153287.25893488433,156516.4366049653,0.25937062469953914,3.8813970774352375,789883.0071721831,769313.5367510321,0.16129511893773762,71.5641309591411,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-02,3219824.2561807088,39520.67330068367,41440.93896927183,86509.32587992419,1577.9412117556694,1461.2250637709394,11547.60213776994,0.9433130256258732,2.01000000000001,151652.28111131213,155503.2667879194,0.25693747078709817,3.917104692368612,801676.9585465593,774976.6627927516,0.15786274191823554,71.56029214307925,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-03,3258825.2148730927,39000.95869238417,40817.46067394811,88112.64095163687,1603.315071712682,1501.4284848029968,11687.47534799457,0.9317000245523085,2.01000000000001,149772.99659625095,154274.36977419766,0.2546824178931682,3.9508650415776927,814199.051117419,782879.4475470535,0.15540416697519915,71.55631784680533,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-04,3297227.7131748633,38402.49830177041,40185.84338975331,89737.64297940329,1625.0020277664144,1537.6150378103948,11825.202204919668,0.920642827076159,2.01000000000001,147678.22188157757,152837.55989367366,0.2525822723726884,3.983234430827748,827085.8774783369,792620.5301657857,0.15377936957529098,71.55220784211767,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-05,3334936.0771726845,37708.36399782107,39547.32629942557,91379.47014664052,1641.8271672372243,1569.0322502388585,11960.439586462877,0.9100884551487494,2.01000000000001,145536.44218687827,151214.6979907144,0.25057875340685987,4.015017936889401,842321.3717642161,803834.4008725628,0.15283549680008512,71.54796842198913,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-06,3371866.0095763505,36929.93240366643,38899.99765314066,93032.42405471226,1652.9539080717473,1595.1175550029986,12092.885173686866,0.8999978216459847,2.01000000000001,143465.6966046062,149439.8668511485,0.24858403273452467,4.047596678264989,858595.2950804355,816231.6135180301,0.1524674435438262,71.54361610317585,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-07,3407965.8182844007,36099.80870805045,38239.79457178831,94690.22347089858,1657.799416186327,1615.6188328650503,12222.353584854694,0.8902703442564677,2.01000000000001,141370.82961247227,147537.76240403706,0.24654532901113946,4.0815911738571184,876578.6221183434,830048.4809045225,0.15266910237344838,71.53914420407882,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-08,3443232.3378083287,35266.519523927345,37561.25289942952,96346.19463937316,1655.9711684745894,1630.684819218926,12348.833475971354,0.8807966495950668,2.01000000000001,139178.3599598392,145522.19583340938,0.24445925532331936,4.116909282138158,896395.7406837814,845264.5928535708,0.1533578384155099,71.53452088738372,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-09,3477849.592609645,34617.254801316594,36860.76437415202,97996.67745981444,1650.4828204412709,1641.0476150606091,12472.984840979825,0.8714607709713498,2.01000000000001,136848.40086839284,143407.3449681406,0.2423132520936534,4.153443112217716,918070.0994688814,861892.194931065,0.15450157208894358,71.52974700037952,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-10,3511777.0047675166,33927.41215787178,36135.97186884936,99638.4776488364,1641.8001890219703,1646.5453202159504,12594.662154490543,0.8621413119066001,2.01000000000001,134412.0504896917,141212.91218441204,0.24010533338181114,4.191291125372085,940406.4259591285,879921.8329953266,0.15610969555022441,71.52482641059501,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-11,3544915.5274767415,33138.522709224824,35383.97523938755,101267.37152040249,1628.893871566092,1647.1012582615126,12713.510198608714,0.8527354280152777,2.01000000000001,131912.8516358533,138960.70364380372,0.2378247983556864,4.230876230260485,962541.5469095546,899272.6585700257,0.15815854832718051,71.51976848280091,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-12,3577152.336767872,32236.809291130037,34602.32447543599,102879.09717617791,1611.7256557754117,1642.8011305093235,12829.124344819515,0.8431630771523774,2.01000000000001,129338.45569521593,136646.69245489564,0.23546410620050784,4.272491367911918,983788.6093418312,919482.2806275852,0.16057333917040179,71.51457733171941,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-13,3608394.3502973057,31242.01352943354,33789.76456359061,104470.0978982939,1591.0007221159824,1633.9508814954402,12941.170765401985,0.833381196034937,2.01000000000001,126710.92149022271,134253.1397839644,0.2330046730569746,4.316745707575833,1002993.3076527873,940110.5852282858,0.16327502700223598,71.50926735560931,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-14,3638593.3664398557,30199.016142550303,32946.79413471627,106038.07969392097,1567.9817956270665,1621.1200980963722,13049.476591989453,0.8234447528762362,2.01000000000001,124114.61316033042,131787.9534481868,0.23038149445013267,4.365219267753632,1018833.7520550413,960432.7638404142,0.16615552687740445,71.50386228141296,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-15,3667764.9186081775,29171.55216832194,32076.084449453534,107582.4294536988,1544.3497597778326,1605.174558866399,13154.097534489845,0.8134360210243405,2.01000000000001,121612.64249791442,129278.55406480866,0.22752804068246082,4.420081225217299,1032141.4621020451,979825.0265325422,0.16912181645734253,71.49838184357436,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-16,3696120.837841077,28355.91923289954,31181.60786844119,109110.75672181918,1528.3272681203837,1587.7241880573642,13255.793296956606,0.8034280177074937,2.01000000000001,119226.46206089556,126761.12429133452,0.22437259806194287,4.483897376572967,1042226.3825655462,997561.6541431056,0.17204401263389274,71.49285538720576,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-17,3723621.5769425454,27500.739101468484,30263.51163355459,110621.32722139041,1510.5704995712206,1568.9775486060505,13354.422048832537,0.7934696881351786,2.01000000000001,117016.27736338352,124276.00491856568,0.22086025009784724,4.559063950335355,1048697.11185952,1013031.7658658957,0.1747991697856978,71.48731946542058,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
2021-08-18,3750178.3425970245,26556.7656544789,29323.260522515688,112109.07618527373,1487.7489638833301,1548.814470116466,13449.665347063983,0.7835841665538736,2.01000000000001,115008.21248278343,121861.0489377932,0.21697097942858934,4.647402358355919,1052487.4531738916,1025881.1933877878,0.1773519629889181,71.48179131205843,145.72000000000077,29.300000000000164,3.0500000000000163,2.800000000000014,76.10000000000039,275501344.00000143
