date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-10-18,117958.02724174311,487.6161079561386,497.9266252618271,2166.2224212351343,4.697805289650059,5.021653189453497,0.05000000000000025,0.0,0.9757211803745511,3464.6888768886565,3506.1023082598376,0.13561955245920845,7.47945819170376,385.000000000002,385.000000000002,0.010000000000000054,68.33060020952468,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-19,118438.3827131433,480.3554714002008,495.07322169362374,2170.8020938836908,4.579672648556231,4.920158605729432,0.05000000000000025,0.0,0.9772331929732224,3467.665187078262,3493.7108617701906,0.1336214193541027,7.586902952116551,385.000000000002,385.000000000002,0.010000000000000054,68.11510772016881,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-20,118910.66912923387,472.28641609055205,490.8313424176005,2175.257145719817,4.455051836126294,4.810975773948018,0.05000000000000025,0.0,0.9790926387506034,3483.5083925711447,3485.320153438184,0.13157870187821458,7.698499773880572,385.000000000002,385.000000000002,0.010000000000000054,67.96982658844604,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-21,119374.60047329919,463.93134406532903,485.33521495799744,2179.5834378289737,4.326292109156781,4.694716801372461,0.05000000000000025,0.0,0.981293784169612,3514.99968486146,3484.104142227964,0.12951757521279814,7.814991507850648,385.000000000002,385.000000000002,0.010000000000000054,67.87486994133462,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-22,119830.42894256345,455.8284692642527,478.8521995184341,2183.781340491966,4.197902662992348,4.573386502128253,0.05000000000000025,0.0,0.9838113206740753,3560.0844921528874,3492.014338086621,0.12748562808057484,7.934802131211203,385.000000000002,385.000000000002,0.010000000000000054,67.80365245600106,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-23,120278.95680711667,448.5278645532321,471.74611376293734,2187.8573531388547,4.076012646888739,4.449942106719014,0.05000000000000025,0.0,0.9866202875320608,3617.472515850288,3510.6783683031736,0.12546247574692126,8.060692742558382,385.000000000002,385.000000000002,0.010000000000000054,67.7502393420009,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-24,120721.54530410949,442.58849699281734,464.4497264017124,2191.8253193143896,3.9679661755350146,4.327963044163377,0.05000000000000025,0.0,0.9896752996826604,3685.119270533487,3541.235731624929,0.1233856415548582,8.197665646123712,385.000000000002,385.000000000002,0.010000000000000054,67.71017950650077,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-25,121160.12130839903,438.57600428953924,457.44412738047043,2195.707337902085,3.882018587695222,4.211403278597651,0.05000000000000025,0.0,0.9929449039798377,3757.947791620224,3583.2884179817916,0.12126337466969908,8.345642576544961,385.000000000002,385.000000000002,0.010000000000000054,67.68013462987567,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-26,121597.76973049143,437.6484220923974,451.34318829553445,2199.5432700716865,3.8359321696014153,4.105124049122775,0.05000000000000025,0.0,0.9964027633113179,3829.730042163784,3635.1259935122052,0.11911365899193188,8.502131092072599,385.000000000002,385.000000000002,0.010000000000000054,67.65760097240684,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
2020-10-27,122035.05336444922,437.2836339577925,446.3427923205525,2203.338254105158,3.794984033471267,4.010785182931292,0.05000000000000025,0.0,1.0000100556767673,3892.371675126399,3693.6169579654456,0.11698117184575901,8.663119004251618,385.000000000002,385.000000000002,0.010000000000000054,67.64070072930522,27.600000000000147,1.600000000000008,8.500000000000046,19.1000000000001,1.600000000000008,11228821.000000056
