date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,life_expectancy,population
2021-07-26,205.74475323938765,0.8124901397692457,0.830822374934394,1.000000000000005,0.0,0.0,3077.7091311296526,0.32777529814990314,28.527088729144108,23.059564937217964,0.027791408753433486,40.83565353234673,9673.37000000005,75.0000000000004,72758.00000000038
2021-07-27,206.54408529153199,0.7993320521443239,0.8274437042777197,1.000000000000005,0.0,0.0,3089.6657413659896,0.33498709740040455,28.55680194871117,23.250378292441624,0.0276976289632652,40.70826245048829,9673.37000000005,75.0000000000004,72758.00000000038
2021-07-28,207.32811891370423,0.7840336221722387,0.8203621899729968,1.000000000000005,0.0,0.0,3101.393471344471,0.342057711544163,28.58638784916539,23.673061676668034,0.02765201939536426,40.55551487277254,9673.37000000005,75.0000000000004,72758.00000000038
2021-07-29,208.09532965069542,0.767210736991171,0.8101426832037306,1.000000000000005,0.0,0.0,3112.8695332110083,0.349015972733753,28.61566967300392,24.34359716247844,0.02770184583288393,40.428315210817345,9673.37000000005,75.0000000000004,72758.00000000038
2021-07-30,208.8451397719585,0.7498101212630948,0.7974576911358306,1.000000000000005,0.0,0.0,3124.0853032696054,0.35589675653803343,28.64441142226614,25.259847193125836,0.027861387606725043,40.38406042233414,9673.37000000005,75.0000000000004,72758.00000000038
2021-07-31,209.57816639975132,0.7330266277928295,0.7830830873563989,1.000000000000005,0.0,0.0,3135.0500320740575,0.36273785505704853,28.672397848566238,26.3973902429375,0.028140546199549317,40.48067783129494,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-01,210.29640760524364,0.7182412054923283,0.7678948947028205,1.000000000000005,0.0,0.0,3145.793626996724,0.3695760157271761,28.69948980529996,27.70781966992133,0.02854109161475576,40.77215349305756,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-02,210.56094500580764,0.5386809041192462,0.6894887211240778,1.000000000000005,0.0,0.0,3149.750386213934,0.37646707966868576,28.72507515632672,29.134888669700256,0.02906645219522976,41.30517846820952,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-03,210.40884708661198,0.40401067808943464,0.553498732181132,1.000000000000005,0.0,0.0,3147.4748211730594,0.38347636017168296,28.748971414033026,30.61771465999987,0.0297180679764159,42.0674302312477,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-04,210.18013240610344,0.303008008567076,0.415124049135849,1.000000000000005,0.0,0.0,3144.0532267395274,0.39064621647653264,28.77141800168589,32.097885219305056,0.03048166669013356,43.05369969347462,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-05,210.38547099171427,0.6041306024175511,0.33330732256617196,1.000000000000005,0.0,0.0,3147.124644521359,0.39801843740588105,28.792950709994106,33.52218573089772,0.03134218085147223,44.26089694205174,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-06,211.60696038664312,1.5205834075339184,0.399570020043569,1.000000000000005,0.0,0.0,3165.396585362582,0.40562468778291816,28.814254726096138,34.849347766175924,0.03228394656297397,45.65480004978386,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-07,214.42370768494064,3.0410678077512894,0.6964375344250505,1.000000000000005,0.0,0.0,3207.5318212132793,0.41350245248877293,28.836049210915604,36.05250856218856,0.03327986360678127,47.17896122027268,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-08,219.35601605782347,5.100548754973147,1.2978586938052168,1.000000000000005,0.0,0.0,3281.3134790321365,0.4216696641888169,28.858901500177385,37.104329708648585,0.03427066047173112,48.76138639678183,9673.37000000005,75.0000000000004,72758.00000000038
2021-08-09,225.88444901815785,6.654613246902144,2.1922590817630976,1.000000000000005,0.0,0.0,3378.971348608303,0.430153508645815,28.883365285412577,37.98269136681294,0.035195561611070535,50.31954496888574,9673.37000000005,75.0000000000004,72758.00000000038
