date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,gdp_per_capita,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
2022-04-23,1994557.2930882573,930.7138747001562,1028.2100578841641,15915.143654702737,5.8085253555272915,6.591422474559345,9396369.937826738,0.7973406486247332,24.619059819406083,9033.303443680146,9555.252943442967,0.09519566374279421,10.474498210821688,27.36673801861591,1094.7567855365123,603.0475502959191,7.312026292481225e-11,33.03833819604007,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-24,1995462.4230967388,905.1300084814854,996.1719902457036,15920.760003470514,5.616348767776698,6.337718439629924,9405245.00513154,0.7989772059255646,24.67316687489719,8875.067304802786,9374.92130098883,0.09471381309474931,10.526749546933345,27.366162200293644,1094.7035540646666,603.0356627219402,5.484019719360919e-11,31.88390846280256,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-25,1996351.65499224,889.2318955013867,966.7791100081315,15926.24340273219,5.483399261676098,6.102379327460007,9413965.51545177,0.7998912754848986,24.732735531092125,8720.51032023106,9203.685949885137,0.0942658058456258,10.582977480174169,27.36584289146402,1094.6636304607823,603.0267470414559,4.113014789520689e-11,30.57483179959064,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-26,1997225.7487748875,874.0937826473728,940.0626414912324,15931.605515850071,5.362113117879575,5.888340087062368,9422535.85426822,0.8000100855729511,24.791374531318482,8570.33881644997,9040.007012510827,0.09379615464278443,10.649489089445444,27.36614303228419,1094.633687757869,603.0200602810927,3.084761092140517e-11,29.147160048788038,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-27,1998083.425624478,857.6768495905727,915.8523539367836,15936.859696034313,5.254180184240329,5.69846127085593,9430964.514877003,0.7993296391635542,24.836743568172153,8428.66060878222,8882.597825640405,0.09324918450180403,10.729238665823594,27.367432512000605,1094.611230730684,603.0150452108203,2.3135708191053875e-11,27.623039396642774,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-28,1998922.5070496476,839.0814251696598,893.8101864286716,15942.021371896475,5.161675862162154,5.534810723665548,9439264.807505535,0.7978753806331709,24.855369570117514,8300.292628532377,8731.57770019347,0.09256293879652122,10.831950007771074,27.370057273859732,1094.594387960295,603.06674609299,1.7351781143290408e-11,26.014636043926842,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-29,1999740.7692497466,818.2622000989654,873.4554665829786,15947.108336614687,5.086964718211797,5.3981248494718574,9447453.474698331,0.7957798386423001,24.83249356414279,8188.667192795545,8588.107725694565,0.09168933402628568,10.965853262130842,27.374309122301163,1094.5817558825036,603.2256898218442,1.3013835857467806e-11,24.35149804134852,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-04-30,2000536.5838862462,795.8146364995645,854.1838245655479,15952.140964807515,5.032628192828215,5.2874045614736485,9455548.511405144,0.7932282209338917,24.75426674712135,8095.036706813864,8454.077481407328,0.09057243038396778,11.138344374523165,27.38040261662928,1095.3123083610903,603.499907314671,9.760376893100855e-12,22.673068262750263,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-01,2001309.3986612938,772.8147750475896,835.2813786051574,15957.142375189369,5.001410381854522,5.199612244634655,9463569.484426528,0.790437972423109,24.60815319544124,8020.973021383841,8332.070215127906,0.08919257424240389,11.354925055294459,27.388457279543882,1096.7393322585829,603.8335600916924,7.32028266982564e-12,21.023069135007127,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
2022-05-02,2002062.9830457468,753.584384453114,815.9029665653752,15962.158720629282,5.016345439913846,5.1328604439802,9471534.097078798,0.7876138703968416,24.383215736917094,7964.612652269308,8224.087971623898,0.0875385806494824,11.618709951781138,27.39848379181499,1098.3086033457207,604.0980207475031,5.490212002369231e-12,19.445291185450582,14048.880000000074,41.200000000000216,17.37000000000009,439.42000000000223,10.080000000000053,37.7000000000002,40.20000000000021,76.0000000000004,6871547.000000035
