date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,total_vaccinations_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,female_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,population
2020-03-21,26.52549270022953,2.877451654943293,1.7903261647182511,2.00000000000001,0.0,0.0,0.040000000000000216,1.359638171994316,0.040000000000000216,1646.0000000000086,0.040000000000000216,53.76201884436402,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-22,30.066970203905235,3.556278786456346,2.1145025420907286,2.00000000000001,0.0,0.0,0.040000000000000216,1.3591988940248276,0.040000000000000216,1646.0000000000086,0.040000000000000216,57.918170726679705,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-23,34.23539248809382,4.179523246274071,2.5229890591213806,2.00000000000001,0.0,0.0,0.040000000000000216,1.3586549882303227,0.040000000000000216,1646.0000000000086,0.040000000000000216,61.89972274442811,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-24,39.10581068798382,4.878743921454108,3.022496642434125,2.00000000000001,0.0,0.0,0.040000000000000216,1.3580717195179282,0.040000000000000216,1646.0000000000086,0.040000000000000216,65.61534247848925,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-25,44.79390229523811,5.694335898427372,3.6151116544177153,2.00000000000001,0.0,0.0,0.040000000000000216,1.3575657482680537,0.040000000000000216,1646.0000000000086,0.040000000000000216,68.9871842990739,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-26,51.41527158245001,6.626052505591712,4.2978117627913175,2.00000000000001,0.0012281835811247584,0.0,0.040000000000000216,1.3573081185701437,0.040000000000000216,1646.0000000000086,0.040000000000000216,71.956943977376,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-27,59.05492492148532,7.643165752820172,5.062102842778696,2.00000000000001,0.006092436974789941,0.0,0.040000000000000216,1.3575001580937376,0.040000000000000216,1646.0000000000086,0.040000000000000216,74.490399644312,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-28,67.74437727223888,8.692086661092198,5.89374665373885,2.00000000000001,0.014491758241758312,0.0013450226244343922,0.040000000000000216,1.3583537869607383,0.040000000000000216,1646.0000000000086,0.040000000000000216,76.571489778483,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-29,77.44448204920194,9.702080509717032,6.772556596638992,2.00000000000001,0.026027189722042796,0.0045517533936651755,0.040000000000000216,1.3600499232845502,0.040000000000000216,1646.0000000000086,0.040000000000000216,78.22430026857471,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-30,87.81952831130369,10.376528061667235,7.658568061571049,1.9987394957983295,0.03881580276341326,0.010126484728506833,0.040000000000000216,1.3627397695480945,0.040000000000000216,1646.0000000000086,0.040000000000000216,79.511258006861,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-03-31,98.9087477202265,11.09033075859692,8.546575529048374,1.9963235294117752,0.05343311904088587,0.0182679404694571,0.040000000000000216,1.366554019145559,0.040000000000000216,1646.0000000000086,0.040000000000000216,80.50428157883688,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-01,110.86923047342799,11.961316265457084,9.442422758615644,1.9937196994182393,0.06982597050238402,0.028921543587387022,0.040000000000000216,1.3716212351090096,0.040000000000000216,1646.0000000000086,0.040000000000000216,81.30753503674575,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-02,123.90412065726902,13.035515318032719,10.358556564760072,1.9923809187136499,0.08746967180051154,0.04182011696655848,0.040000000000000216,1.3780244266549653,0.040000000000000216,1646.0000000000086,0.040000000000000216,82.00145993948573,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-03,138.2087627618596,14.305110955234325,11.310692148844797,1.993962482829681,0.10548589961638258,0.056514408991887324,0.040000000000000216,1.3857749457184398,0.040000000000000216,1646.0000000000086,0.040000000000000216,82.64173619572624,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-04,153.93031156719329,15.721900443316528,12.315312098058959,2.000109871172037,0.12273110215249403,0.07239598773939078,0.040000000000000216,1.3948135945506288,0.040000000000000216,1646.0000000000086,0.040000000000000216,83.25730812610959,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-05,171.13743955774822,17.20739171904205,13.387790634630214,2.0122995979491662,0.13786280625237982,0.08871441161902292,0.040000000000000216,1.404972833275611,0.040000000000000216,1646.0000000000086,0.040000000000000216,83.87107417796952,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-06,189.15602084478212,18.018779083399213,14.47976411365853,2.0279383377637523,0.148128843538671,0.10459010735680133,0.040000000000000216,1.4159954620607826,0.040000000000000216,1646.0000000000086,0.040000000000000216,84.49225165804093,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-07,208.11869630585585,18.962823808347757,15.604559995392597,2.0481515555206196,0.15823625773480507,0.1197410614484351,0.040000000000000216,1.4275352196871531,0.040000000000000216,1646.0000000000086,0.040000000000000216,85.12386456770665,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-08,228.53638809881699,20.417803053416637,16.812713629382223,2.07620739644008,0.16887111702443958,0.1339921244638314,0.040000000000000216,1.4391932699689869,0.040000000000000216,1646.0000000000086,0.040000000000000216,85.76369561388611,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-09,251.09416243804333,22.557857784568014,18.17306382578589,2.116334603567943,0.18022476633975854,0.14727253549396302,0.040000000000000216,1.4504959544159794,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.40500021720203,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-10,276.49812667662604,25.404026822588953,19.75857453385141,2.1728359559080226,0.19211750817434087,0.15961406548601875,0.040000000000000216,1.4609361222437902,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.03704201810527,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-11,305.36060211800657,28.86252237938521,21.63570110077644,2.2494233470215184,0.20409136319281157,0.17114962474476647,0.040000000000000216,1.4699874827623534,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.65482223756098,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-12,338.11400362470465,32.75343671020154,23.856414965853865,2.3487190939765497,0.21547964068808023,0.18211221855857515,0.040000000000000216,1.4771591641079662,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.25824482943136,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-13,374.37145940889764,36.25748218682058,26.461764197887536,2.4681004064552665,0.2216776038192279,0.19246861770044427,0.040000000000000216,1.4820442276381842,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.84335847663085,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-14,414.49370444678385,40.12226483985694,29.48433510704531,2.609769551770995,0.22831379433177745,0.20230944646861085,0.040000000000000216,1.4843636490738246,0.040000000000000216,1646.0000000000086,0.040000000000000216,89.40511581933494,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-15,459.0332065833111,44.53951698800526,32.93006548671585,2.777317467642084,0.237702701922072,0.21196043003568601,0.040000000000000216,1.4839185028040778,0.040000000000000216,1646.0000000000086,0.040000000000000216,89.93944287613675,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-16,508.5302863208068,49.497090876104224,36.77828101548944,2.9744069759739724,0.25093378145125056,0.2218767543302555,0.040000000000000216,1.4806134084540625,0.040000000000000216,1646.0000000000086,0.040000000000000216,90.4356180329915,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-17,563.360206660451,54.82992869360057,40.98172255864365,3.20378519319574,0.26817771165404924,0.23256383594807983,0.040000000000000216,1.474468136495688,0.040000000000000216,1646.0000000000086,0.040000000000000216,90.88964241937853,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-18,623.6184904833808,60.25829008839704,45.46656664425755,3.4665428380125185,0.2889160891704017,0.24451789958549464,0.040000000000000216,1.465605627258646,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.29305550554889,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-19,689.0349085865187,65.41642280223842,50.13244082029732,3.7615587122198026,0.3121136990691399,0.25818141111446075,0.040000000000000216,1.4542569030554926,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.6359946026589,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-20,758.9795589447384,69.94465388254513,54.94462844974151,4.086343565515861,0.3376082219424502,0.27462813978380984,0.040000000000000216,1.440728229974233,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.90948948787019,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-21,833.5259426410051,74.54638633951078,59.86209868055122,4.441519147957201,0.3647931089261337,0.29404124058446424,0.040000000000000216,1.4254240005349752,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.1071833731749,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-22,912.5688752095855,79.0429345510133,64.79090529677423,4.825935741058406,0.3916297379648014,0.3159811566826926,0.040000000000000216,1.4087763068007162,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.22662363201447,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-23,995.8045167821099,83.23564305934931,69.6104585459486,5.236791818722062,0.4162659363113522,0.3395865462450517,0.040000000000000216,1.3912737297773328,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.27022984424369,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-24,1082.7153946971207,86.91087903012945,74.1932290096555,5.669723792936191,0.4369893681999015,0.3637249775570926,0.040000000000000216,1.3734683871843265,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.24601982985388,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-25,1172.5591704572316,89.84377659644986,78.41952550643373,6.118873323047338,0.45219257560047627,0.38710595036239026,0.040000000000000216,1.355907366664911,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.16815417426514,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-26,1264.3602149469982,91.80104511702079,82.1885785189657,6.576937797715379,0.4603467587850379,0.408365661866816,0.040000000000000216,1.3391414170478124,0.040000000000000216,1646.0000000000086,0.040000000000000216,92.03904791899892,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-27,1356.883121779094,92.52290730253625,85.41388217623151,7.033947692177948,0.45872160755031754,0.4257776400652711,0.040000000000000216,1.3236707040269728,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.86238290111099,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-28,1449.7974576885567,92.9143362622934,88.03773370715761,7.487338597187772,0.4546746898256347,0.43875275170376976,0.040000000000000216,1.309917539978861,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.64353927667369,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-29,1542.8831934603436,93.0857360364099,90.04373143744657,7.936318427528851,0.449942668952937,0.4472361862729799,0.040000000000000216,1.2982209604140116,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.38991916338776,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-04-30,1636.0095670409617,93.12637377908518,91.45660627039274,8.381424341008643,0.44582804243868523,0.4516207402218655,0.040000000000000216,1.288875642741021,0.040000000000000216,1646.0000000000086,0.040000000000000216,91.11118937254095,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-01,1729.1192308721913,93.10966398008003,92.3420952974941,8.824190427702197,0.443307683412725,0.4526817801179188,0.040000000000000216,1.282098554938767,0.040000000000000216,1646.0000000000086,0.040000000000000216,90.81362732352349,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-02,1822.2163623913798,93.09713163082615,92.80684700641095,9.26689847688526,0.44311424672244026,0.45152846501733435,0.040000000000000216,1.2780417571866238,0.040000000000000216,1646.0000000000086,0.040000000000000216,90.5009683918024,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-03,1915.35774690666,93.14138459900857,92.99835018693503,9.712391052234096,0.44579722350336926,0.44956716324263934,0.040000000000000216,1.27675691582145,0.040000000000000216,1646.0000000000086,0.040000000000000216,90.18012933199026,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-04,2007.0994510979035,91.74170425404,92.88681338357569,10.161410289822001,0.4492477237038042,0.44829754437768143,0.040000000000000216,1.2782113520244605,0.040000000000000216,1646.0000000000086,0.040000000000000216,89.85966471069288,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-05,2097.575509461117,90.47605841031034,92.53859096851575,10.615272326287009,0.4540334010519327,0.44825030760452866,0.040000000000000216,1.2822598391637898,0.040000000000000216,1646.0000000000086,0.040000000000000216,89.54860923114519,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-06,2187.973147932945,90.39763850715111,92.15471972929579,11.076499493584052,0.4613556907372372,0.4498800383957048,0.040000000000000216,1.2886452672202908,0.040000000000000216,1646.0000000000086,0.040000000000000216,89.25560947668805,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-07,2280.0686133737586,92.09546546730594,92.0076280322661,11.548033960847398,0.471630859843491,0.4535163636384082,0.040000000000000216,1.29704616760979,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.98827271837588,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-08,2375.879045679967,95.81043232607753,92.39366769517578,12.032647965787474,0.4846862993751852,0.45932731797767556,0.040000000000000216,1.3070501396052112,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.7550104534556,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-09,2477.4013818682533,101.5223362031879,93.59751289161467,12.532501488238491,0.49990774327734955,0.46729186857375504,0.040000000000000216,1.3182297507931153,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.55981391636848,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-10,2586.4165341387506,109.01515228167358,95.86545932934463,13.048810505319159,0.5163496827004176,0.47717930867013597,0.040000000000000216,1.3301377300308435,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.40290988782593,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-11,2702.468153674526,116.05161954415776,99.33858350799764,13.568993140786416,0.520213134682069,0.48708422293763826,0.040000000000000216,1.3423393996562956,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.28125255161618,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-12,2826.696978216468,124.2288245482284,104.16069732718455,14.095216090237539,0.5262458238622312,0.4971271620319301,0.040000000000000216,1.3544114663550226,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.18889238720935,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-13,2960.982801535659,134.28582332390584,110.43073437224703,14.637507736715023,0.5423088022858145,0.5083867419182599,0.040000000000000216,1.3659629307294234,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.11725283921126,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-14,3107.3211186048843,146.33831707276158,118.18001021680668,15.20985349161192,0.5723586217531464,0.5224516595414752,0.040000000000000216,1.3766336395467462,0.040000000000000216,1646.0000000000086,0.040000000000000216,88.05533781945383,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-15,3267.355609477262,160.03449087503043,127.35516764967697,15.82726730035085,0.6174234588811182,0.5410847045785377,0.040000000000000216,1.3861463673459051,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.98988733356269,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-16,3442.027502195218,174.67189271994476,137.80538559504726,16.503595271643253,0.6763352088990429,0.5659707682529087,0.040000000000000216,1.3942991743458886,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.91694200308099,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-17,3631.312594972211,189.28509277848508,149.27278580262055,17.249868399433826,0.7462785559955505,0.5985278499453386,0.040000000000000216,1.4010084790141049,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.83398074277628,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-18,3832.308476610548,200.9958816394556,161.4079269408474,18.07054609595549,0.8206817676753974,0.6412022869418751,0.040000000000000216,1.4062793069011752,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.73986015307457,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-19,4045.6944473092426,213.38597069953389,174.14488670531264,18.97278675360853,0.9022437110183466,0.6947149020195944,0.040000000000000216,1.4101928350562971,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.63476906438588,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-20,4272.829206522663,227.1347592140496,187.4092217516739,19.961312754282062,0.9885282906975044,0.7583142954545807,0.040000000000000216,1.4129195131700527,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.52019444534835,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-21,4515.120757509975,242.29155098778386,201.11700487225608,21.037080234748426,1.0757691979843453,0.8301432846161471,0.040000000000000216,1.4146432547870438,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.39889583401138,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-22,4773.553835747227,258.43307823760625,215.17410287849754,22.19628141070906,1.1592024640991205,0.9075137336624997,0.040000000000000216,1.4155529000430966,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.27255422844983,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-23,5048.335480236414,274.78164448945273,229.47563501278432,23.429596319828857,1.2333158752236637,0.9871126758124873,0.040000000000000216,1.4158353279088596,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.14204172175766,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-24,5338.629211987274,290.293731751059,243.9055667573262,24.721631629011952,1.2920360337609949,1.0651569050494125,0.040000000000000216,1.4156082347810326,0.040000000000000216,1646.0000000000086,0.040000000000000216,87.00965669532613,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-25,5638.114071239979,299.48485925285513,257.9755480479563,26.031592176833342,1.3099610912548139,1.1351643820837647,0.040000000000000216,1.414952136008207,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.87846828102928,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-26,5947.3484008766645,309.2343296367976,271.66830017623914,27.35708133365931,1.3254895644010347,1.1957690525615328,0.040000000000000216,1.4138702106034422,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.75182470786322,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-27,6269.411914749299,322.0635138727183,285.2296779440738,28.709149073935542,1.352068045957533,1.2478759167643965,0.040000000000000216,1.4123158770863908,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.63298456192534,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-28,6608.51161867349,339.09970392425487,299.0595314056964,30.106183072420027,1.3970342277454628,1.293976911716803,0.040000000000000216,1.4102118593338644,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.52484023139887,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-29,6968.936251173843,360.42463250039924,313.62985217418236,31.569327026357733,1.4631441258834368,1.3376378227662726,0.040000000000000216,1.4074656171894757,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.42971049029136,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-30,7354.272114042967,385.33586286915914,329.42338315132247,33.119044397111594,1.5497174997131618,1.3831134672686303,0.040000000000000216,1.403958941398896,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.34918493623834,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
2020-05-31,7766.814945260744,412.54283121780406,346.88757582503086,34.77254121638579,1.6534969159936652,1.4350590823519274,0.040000000000000216,1.3996033366244809,0.040000000000000216,1646.0000000000086,0.040000000000000216,86.28167538608321,30.700000000000152,2.360000000000012,0.5000000000000026,97.40000000000052,1.600000000000008,77.86000000000041,4576300.000000024
