date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,icu_patients,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,aged_70_older,extreme_poverty,female_smokers,human_development_index,population
2021-01-08,99521.01515204103,316.92638651010253,353.677372641002,2755.597070477609,6.390957115096424,7.2428809180428395,2188.361053323146,0.8109474844299878,33.47322703285043,0.0,30.000000000000156,72.21999925656837,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-09,99826.1978216909,305.1826696498688,341.62162191772677,2761.6998067366853,6.102736259076043,6.959148083490121,2195.0719115178954,0.8168331084743989,32.53669952479947,0.0,30.000000000000156,72.21999944242637,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-10,100121.26918074794,295.07135905705286,329.8980840853543,2767.542728355685,5.842921618999993,6.683081650852893,2201.5604392945334,0.8238762857837253,31.6875806660086,0.0,30.000000000000156,72.21999958181988,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-11,100408.7883432211,287.5191624731391,318.6776534001506,2773.1811089687717,5.6383806130864595,6.414103254946401,2207.8829215846717,0.8319406661800705,30.942631200863957,0.0,30.000000000000156,72.21999968636501,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-12,100689.0612638801,280.2729206589917,308.08483038624775,2778.6171827285216,5.43607375975021,6.153735004235018,2214.0460863080934,0.8408320348645304,30.314657628185174,0.0,30.000000000000156,72.21999976477386,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-13,100962.46737648164,273.4061126015486,298.26532964165773,2783.8536756695366,5.236492941014991,5.90467390993128,2220.0582696438078,0.8503476848426459,29.811820090348142,0.0,30.000000000000156,72.2199998235805,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-14,101229.53818588432,267.0708094026809,289.35016384404264,2788.8973996092996,5.043723939762543,5.66992123723192,2225.931147126201,0.8602825800508609,29.43313785379864,0.0,30.000000000000156,72.21999986768546,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-15,101491.01621213478,261.4780262504596,281.42870675504264,2793.7619475738175,4.8645479645181,5.452129518744891,2231.681031967149,0.8704278367834604,29.17865645003443,0.0,30.000000000000156,72.2199999007642,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-16,101747.89919853238,256.88298639760586,274.52849047352214,2798.4697153668567,4.707767793039519,5.253112814559644,2237.3298487976017,0.8805870378978744,29.047259952264067,0.0,30.000000000000156,72.21999992557323,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
2021-01-17,102001.4732676777,253.57406914532817,268.60005337550393,2803.0534177468658,4.583702380009122,5.07347940729983,2242.90586397377,0.8905933165617393,29.023470174282124,0.0,30.000000000000156,72.21999994418002,29.100000000000158,3.86000000000002,0.5000000000000026,0.7000000000000035,0.750000000000004,44903228.00000022
