date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,male_smokers,population
2020-04-25,38.1281463728794,5.039496468301652,3.5656756027007415,4.000549355860154,0.2639043693320567,0.1423433371249837,4.604685187101774,1.1703683293101617,970.0000000000052,0.010000000000000054,79.4160196892573,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-04-26,43.69475231359628,5.571170508950877,4.030046294785745,4.0614979897458,0.31229479283614725,0.1797179100835572,5.277211854127246,1.1708644822767404,970.0000000000052,0.010000000000000054,79.63337885873365,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-04-27,49.629629199644626,5.938300312223833,4.4988013662089035,4.1459942098271325,0.3494764275295028,0.219177249627956,5.9943072422437975,1.1716598355278545,970.0000000000052,0.010000000000000054,79.81949956098636,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-04-28,55.952183114988905,6.3251214849759005,4.969547534029667,4.259140130544241,0.3891920006729843,0.2605351673437859,6.758324323085575,1.1728143659800876,970.0000000000052,0.010000000000000054,79.95331988728805,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-04-29,62.7361961597712,6.785938722006016,5.44446123229343,4.412438485109221,0.43492890677493945,0.30375140782846055,7.578176338629644,1.1743913174714926,970.0000000000052,0.010000000000000054,80.01739182238276,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-04-30,70.07538564600823,7.340633744154815,5.928452905474122,4.619768424271483,0.4875250575860536,0.3488483005384437,8.465177341237924,1.176409357528314,970.0000000000052,0.010000000000000054,79.99847421584988,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-01,78.0575734943641,7.983271041794211,6.427790228556152,4.894367365391726,0.5458312527887655,0.39584824867468027,9.429922598688641,1.1789049496265216,970.0000000000052,0.010000000000000054,79.88797751062702,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-02,86.74531328172992,8.688552182444575,6.949065522095859,5.246567379247423,0.607207958014329,0.4447268458466703,10.47994889794992,1.181884594572834,970.0000000000052,0.010000000000000054,79.68229728940219,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-03,96.16136052690848,9.416656541487615,7.498421313517609,5.6820974801369335,0.667897888355609,0.495377713570524,11.61797977300997,1.1853169688772678,970.0000000000052,0.010000000000000054,79.38306443440791,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-04,106.14920397630631,9.988300421629624,8.077011524892583,6.193247318247508,0.7157424207915949,0.5475861293925028,12.825080013985037,1.1891181403618956,970.0000000000052,0.010000000000000054,78.99761442147508,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-05,116.75390362864235,10.60504238150989,8.68846549564101,6.786031157722488,0.7660731375070782,0.60135540182783,14.106683636862428,1.1931810422462132,970.0000000000052,0.010000000000000054,78.54695192793577,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-06,128.0805214512816,11.326874869519637,9.337222263295091,7.467868552519416,0.8221469668988943,0.6566516515647973,15.475474750917694,1.1973541074765168,970.0000000000052,0.010000000000000054,78.05251969902238,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-07,140.24970912336772,12.169380457246406,10.02710480348297,8.244647374312008,0.8844673680313151,0.7133888679560814,16.94602299919347,1.2014548178407443,970.0000000000052,0.010000000000000054,77.51693486153258,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-08,153.36439884317247,13.11483430867497,10.760250709916706,9.118521083416633,0.9514726979691892,0.7714177013872304,18.53076013885861,1.205272108855673,970.0000000000052,0.010000000000000054,76.92989280742944,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-09,167.48482143360783,14.120531032088023,11.53631020438325,10.086256681987187,1.0200524872777987,0.8305170575530292,20.236962476477544,1.2085840105363914,970.0000000000052,0.010000000000000054,76.29294675489345,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-10,182.60976992136003,15.125029818991704,12.351844644237685,11.137995678911224,1.0859346466477495,0.8903877931647732,22.06448769446227,1.2111862302681646,970.0000000000052,0.010000000000000054,75.61474788129624,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-11,198.63355562460148,16.023846701671083,13.214106495460122,12.256324813482083,1.143975871863642,0.9517320213441696,24.00057326923071,1.212866401854325,970.0000000000052,0.010000000000000054,74.90747542293091,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-12,215.59367027371974,16.960160397940477,14.122006180580247,13.44030437287823,1.203214612365736,1.0143620412182128,26.049748471638654,1.213507105850991,970.0000000000052,0.010000000000000054,74.19330760145814,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-13,233.5139501842818,17.92031422217872,15.063930621214137,14.687775144558504,1.261897061407465,1.0773726944560014,28.214894740930074,1.2130690818122916,970.0000000000052,0.010000000000000054,73.49606053302648,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-14,252.3877897228918,18.8738652723225,16.021691178580312,15.994693672575337,1.3177382453122264,1.139459708301602,30.495217435788103,1.211547771281651,970.0000000000052,0.010000000000000054,72.83958127565877,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-15,272.1655514065843,19.777780983976875,16.973484608886782,17.354633699809682,1.3680548152058913,1.1991584528486987,32.88472464762329,1.2089450883190291,970.0000000000052,0.010000000000000054,72.24654261479202,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-16,292.74512347736925,20.579586545998204,17.89611377987132,18.758412249647208,1.4098646408161855,1.2550230089965777,35.37108631053976,1.2052498634273794,970.0000000000052,0.010000000000000054,71.73753915243219,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-17,313.9648380831406,21.219725462181298,18.766653208206687,20.193809187235438,1.4399615058222253,1.3057604694171188,37.93477853380986,1.2004467705504973,970.0000000000052,0.010000000000000054,71.33040937402043,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-18,335.52252966125707,21.55769972042398,19.557030145327637,21.65039890723334,1.4600131461733938,1.3510501516749938,40.539303195767936,1.1945335265230879,970.0000000000052,0.010000000000000054,71.03972719858265,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-19,357.3813122427113,21.858788688184855,20.25661698520778,23.12372355017294,1.4758922125712242,1.390122293782104,43.18020703483508,1.1874822392685296,970.0000000000052,0.010000000000000054,70.84895086112196,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-20,379.5612750676191,22.17996740495574,20.86488161414827,24.606884453192123,1.4850865802428999,1.422101416522747,45.859920143611845,1.1792534053725365,970.0000000000052,0.010000000000000054,70.72921314584157,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-21,402.1118257254079,22.55055409282479,21.38983315631259,26.091798763294264,1.4863585680199276,1.4462638451974925,48.58441425121252,1.169860868509042,970.0000000000052,0.010000000000000054,70.63940985938127,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-22,425.09094750995837,22.979124360827416,21.846856282877656,27.57014189729298,1.4794263274370552,1.4622308509310886,51.360696435015804,1.1593300405220544,970.0000000000052,0.010000000000000054,70.57205739453606,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-23,448.5496424359601,23.45869685820948,22.257836943897125,29.034054386770688,1.4647248845564618,1.4701135066533928,54.19492940447785,1.1477342789371143,970.0000000000052,0.010000000000000054,70.52154304590215,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-24,472.520263501179,23.97062251437466,22.650506667198893,30.476672011797522,1.4432269213359001,1.4706213290850694,57.09102171399196,1.135179991685061,970.0000000000052,0.010000000000000054,70.48365728442671,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-25,497.0896966562664,24.56943424195427,23.08045078255822,31.90260743483397,1.426392395268249,1.4658622476218195,60.05946538051669,1.1218636621542302,970.0000000000052,0.010000000000000054,70.45524296332013,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-26,522.278972556842,25.189276715725597,23.55594975466272,33.30723999758642,1.4049752919263017,1.455780493085468,63.10280200888471,1.1080620969712007,970.0000000000052,0.010000000000000054,70.45494482753222,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-27,548.0315468061262,25.752574860646856,24.066066226792163,34.68096328842904,1.3739803377230084,1.439965783518046,66.21420315501528,1.0940582081518022,970.0000000000052,0.010000000000000054,70.47923593157363,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-28,574.2335017335549,26.201955385950598,24.587479211141346,36.01237081797019,1.331600314701437,1.417926179913908,69.3799098000043,1.0801606567602655,970.0000000000052,0.010000000000000054,70.51065448584905,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-29,600.7286977287386,26.49519633907514,25.089609731562252,37.290645275727215,1.278419046627243,1.38929272801882,72.58106195569177,1.0666594389179704,970.0000000000052,0.010000000000000054,70.52398149140691,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-30,627.3301367419331,26.601439271113115,25.538465055620662,38.507350472632574,1.2168136385580226,1.3539729396792752,75.79507086883746,1.0538696599900306,970.0000000000052,0.010000000000000054,70.49087396600196,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-05-31,653.828484909392,26.498348360897896,25.899521868638608,39.6577752979134,1.1505061565203283,1.3122659038544806,78.99664817425264,1.0420612624456593,970.0000000000052,0.010000000000000054,70.38333986364184,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-01,680.0551872114569,26.226702447144046,26.13629621725146,40.74698370355793,1.0892694040741517,1.2642301324803902,82.16543490250604,1.0314871233048342,970.0000000000052,0.010000000000000054,70.17634426424732,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-02,705.9174408287618,25.86225372611437,26.232529208833913,41.77017636848946,1.0232384137537403,1.2098358184941014,85.29022048845044,1.0223530606428157,970.0000000000052,0.010000000000000054,69.84976401589728,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-03,731.3214031813656,25.40396243421089,26.18288672563,42.72213777087265,0.9519957139998569,1.1497054029785283,88.35966471992555,1.0148452738272973,970.0000000000052,0.010000000000000054,69.38985371651259,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-04,756.1902282102012,24.86882509004088,25.992652277577413,43.599279475536584,0.877167438376429,1.0849505131259467,91.36447785474715,1.009082242377585,970.0000000000052,0.010000000000000054,68.79034520011886,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-05,780.4775935881628,24.287365423865534,25.677496641925824,44.401172599541965,0.8019124242897563,1.0170496657106538,94.299055708449,1.0050839830113736,970.0000000000052,0.010000000000000054,68.05327215154367,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-06,804.1778461284214,23.70025257468651,25.263305092950542,45.13169716135661,0.730539037027919,0.9477565446934633,97.16270597008932,1.0028042606909815,970.0000000000052,0.010000000000000054,67.18958856743936,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-07,827.3336108406612,23.155764738060803,24.786047824237826,45.79990409273698,0.6682177877903324,0.8790312094250757,99.9605679391056,1.0020787934497177,970.0000000000052,0.010000000000000054,66.2196326020502,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-08,849.9368758745179,22.603265053222422,24.26862814355009,46.420661747639414,0.6207657972099122,0.8122700134036492,102.69167207585488,1.0026082224305348,970.0000000000052,0.010000000000000054,65.17347445153774,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-09,871.9905205128711,22.053644652877413,23.724705432161628,46.99536056412329,0.5747049232144806,0.7483544169693506,105.35636103814537,1.0039534195701552,970.0000000000052,0.010000000000000054,64.0701646621828,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-10,893.5813842437367,21.59086374175893,23.180089836887895,47.5260129893498,0.530657005274468,0.6883139704516419,107.96511644764604,1.005624728543164,970.0000000000052,0.010000000000000054,62.92048904285568,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-11,914.853135791078,21.27175155551121,22.66628828910745,48.01574438971766,0.4897348354038153,0.633105064134789,110.53528400671078,1.0071076866788677,970.0000000000052,0.010000000000000054,61.74735353068741,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-12,935.9859248879123,21.132789102961812,22.215664019028416,48.46916123346478,0.4534194200240966,0.5834449907319907,113.08861733599642,1.0079244948087642,970.0000000000052,0.010000000000000054,60.58006023528132,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-13,957.1811211061424,21.195196222825786,21.85780619138834,48.89262722761967,0.42346792636261066,0.5396874922409781,115.6494358526762,1.0076334163554432,970.0000000000052,0.010000000000000054,59.45001447187154,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-14,978.6498679789296,21.468746876233787,21.61680713222907,49.29447042071482,0.40184464225095007,0.5017294200857115,118.24324317910009,1.0059622956214642,970.0000000000052,0.010000000000000054,58.38750503619203,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-15,1000.7116414496156,22.061773473271046,21.539472349818244,49.68135701721686,0.3868876833688853,0.4683987134159325,120.90862372239894,1.0028004224271532,970.0000000000052,0.010000000000000054,57.41928941062827,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-16,1023.4533335435804,22.741692095903545,21.63781046792286,50.05639591417322,0.3750397121064964,0.43994043777688197,123.65607170259449,0.9981940466199783,970.0000000000052,0.010000000000000054,56.566782668831,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-17,1046.8444442430132,23.39111070088697,21.895062763676503,50.424585235565345,0.36818993275472733,0.4167824130126878,126.48190962697838,0.992306168449148,970.0000000000052,0.010000000000000054,55.84469915417666,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-18,1070.7667527039162,23.92230846199364,22.273817757954564,50.79185521626684,0.36727043922344743,0.39932792158886343,129.37187000303942,0.9853836340938112,970.0000000000052,0.010000000000000054,55.264697604158755,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-19,1095.0365706688567,24.269817965758357,22.72209715815568,51.1643503650121,0.37249549263671994,0.387800239834182,132.3037816231589,0.9777775445748846,970.0000000000052,0.010000000000000054,54.82490070796723,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-20,1119.4214325265311,24.38486185828777,23.17792031528777,51.547891086622755,0.38354097952925353,0.3821260363720817,135.24958427813215,0.9698575604996845,970.0000000000052,0.010000000000000054,54.51584699186755,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-21,1143.6526128564385,24.231180330367447,23.572727566782607,51.94756989867754,0.399679005493741,0.38184792094422015,138.17683979230972,0.9619416513055985,970.0000000000052,0.010000000000000054,54.31174044752065,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-22,1167.5025818142763,23.849968958182856,23.82837631503528,52.36618808981301,0.4186183362146827,0.3864244022466272,141.0580837873482,0.9542836463654316,970.0000000000052,0.010000000000000054,54.17303610487133,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-23,1190.8554593083495,23.352877494332066,23.915896328067053,52.80665464202046,0.4404666610168627,0.3958284826804461,143.87932851601232,0.9470679383939845,970.0000000000052,0.010000000000000054,54.04837921181453,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-24,1213.5969435439658,22.74148423581049,23.823306215022527,53.271312894896155,0.4646583344827512,0.40967792309630807,146.62677515236174,0.9403738367948433,970.0000000000052,0.010000000000000054,53.91727665191203,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
2020-06-25,1235.6363792804714,22.039435736651043,23.5545304046412,53.76143554382895,0.49012271013808223,0.42730142874757104,149.28947826149195,0.9342527434655585,970.0000000000052,0.010000000000000054,53.76256479339435,2.5400000000000134,19.1000000000001,41.30000000000021,8605723.000000045
