date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,handwashing_facilities,population
2021-07-30,15193.504153122778,20.835827433568696,17.274357086532742,789.9406301360086,1.8542446757240727,1.3726301390276845,853.4753742268974,1.3269331135373845,1277.0000000000068,0.009043427370573827,35.18999998481488,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-07-31,15216.345616458137,22.84146333535756,18.457271046961644,792.0294545024601,2.0888412314213713,1.5302987193321753,854.7582296035937,1.3271999967561432,1277.0000000000068,0.008603514290050612,35.18999998861121,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-01,15241.393375239551,25.04775878141479,19.813205547664705,794.36417232481,2.334730471077345,1.703737614159768,856.1650217502079,1.3268382651818476,1277.0000000000068,0.008087089499050574,35.18999999145846,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-02,15268.368205314622,26.974830075072127,21.357726720541713,796.9273632449015,2.5632004066370375,1.8956251240005664,857.68004927969,1.3258210065786953,1277.0000000000068,0.007506493594876174,35.189999993593894,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-03,15297.457424186377,29.0892188717534,23.106453088240844,799.7333213994174,2.8059652694251005,2.106421331688211,859.3138356023026,1.3241369249404875,1277.0000000000068,0.006879870196157138,35.18999999519547,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-04,15328.971688049307,31.514263862929518,25.064043759296382,802.7939794141407,3.0606633509052883,2.3336456690958327,861.0838426034734,1.3217937085728528,1277.0000000000068,0.006218726176529623,35.18999999639665,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-05,15363.226245028598,34.25455697929158,27.22331352406186,806.1135194668768,3.3195440548725723,2.5727720669479295,863.0077958181524,1.3188079511128994,1277.0000000000068,0.005529590850884617,35.189999997297534,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-06,15400.451875109542,37.225630080945805,29.56456917665989,809.6843315846448,3.5708151193703372,2.817900317179278,865.0986783115793,1.3151959762629246,1277.0000000000068,0.004826249376043234,35.1899999979732,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-07,15440.728095084602,40.276219975059774,32.05511175644455,813.4839823665714,3.7996530331282763,3.0622595947041145,867.3609760898589,1.3110010545953852,1277.0000000000068,0.004126312759246391,35.18999999847995,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-08,15483.933062263699,43.2049671790971,34.64886322909818,817.4729415260608,3.988960847890816,3.2985860987430238,869.7878621578932,1.3062627495761463,1277.0000000000068,0.0034486453645220603,35.18999999886001,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-09,15529.863565282154,45.93050301845348,37.35667473274807,821.6143053688519,4.141365109092003,3.5240953594483533,872.3679459073675,1.3010401455693126,1277.0000000000068,0.0028114355424607123,35.18999999914506,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-10,15578.563478745089,48.699913462935214,40.15805226804851,825.8971058850757,4.282801465949584,3.735178500840311,875.1037005423561,1.2954150477678072,1277.0000000000068,0.002230748602546892,35.18999999935885,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
2021-08-11,15629.889884430526,51.32640568543678,42.988198218489586,830.2958255353335,4.398720362552046,3.926479383063982,877.9870940880871,1.289493250919587,1277.0000000000068,0.0017194415424079067,35.18999999951919,23.500000000000124,16.80000000000009,1.500000000000008,9.830000000000052,17597508.00000009
