date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,population
2020-03-30,70.42853249127604,6.082995740052826,4.156471980423857,0.9987394957983244,0.06498454766036195,0.04834795159560011,0.15000000000000077,0.9735261448386198,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,92.40918846422119,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-03-31,77.37548792695749,6.959596514154047,4.741362550282349,0.9963235294117698,0.06659555360241443,0.05380621256547846,0.15000000000000077,0.9687042401738918,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,93.3890762221156,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-01,85.237239733195,7.871232615091955,5.429445474444157,0.993719699418234,0.06780380805895378,0.05826189924311347,0.15000000000000077,0.9621188394710796,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,94.18147103213306,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-02,94.00194402096946,8.771814894415298,6.197754597106562,0.9923809187136445,0.06870999890135829,0.06168963710201846,0.15000000000000077,0.95364779152962,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,94.78941840015034,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-03,103.60528800926315,9.608676943274322,7.0146874733632245,0.9939624828296756,0.06938964203316167,0.06414958076769042,0.15000000000000077,0.943301292903842,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.22777598498683,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-04,113.92550770054807,10.324219407520399,7.842581377485264,1.000109871172032,0.06989937438201421,0.06578865616400321,0.15000000000000077,0.9312117486048381,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.52385299714362,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-05,124.77965113740223,10.85714322403075,8.639645309132064,1.0122995979491611,0.07028167364365362,0.06684149212300251,0.15000000000000077,0.917599341511807,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.71788974785784,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-06,136.0153136600978,11.237912363078024,9.376169502211056,1.031719850368789,0.07056839808988317,0.06763111909225199,0.15000000000000077,0.9027523503484653,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.86341731089351,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-07,147.57119759155066,11.557571311739693,10.033097391687397,1.0591809672853199,0.07078344142455534,0.06822333931918909,0.15000000000000077,0.8870031767884995,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.97256298317026,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-08,159.33297156147194,11.763039505136398,10.58912217110881,1.0950482981853877,0.07094472392555946,0.0686675044893919,0.15000000000000077,0.8707116586094753,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.05442223737782,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-09,171.1575179406582,11.825495530597628,11.0254041687324,1.1391918474270193,0.07106568580131256,0.06900062836704403,0.15000000000000077,0.8542291221083681,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.1158166780335,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-10,182.89111841670922,11.734312339609517,11.329108879619778,1.1909485074190058,0.07115640720812738,0.06925047127528312,0.15000000000000077,0.8378848344707407,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.16186250852525,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-11,194.383093175816,11.492508656775673,11.496060489708386,1.2490937335054326,0.0712244482632385,0.06943785345646245,0.15000000000000077,0.822003477178202,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.19639688139407,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-12,205.49603028910215,11.113337536537813,11.532732018865016,1.3118203001290767,0.07127547905457184,0.06957839009234693,0.15000000000000077,0.8068634676121593,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.22229766104567,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-13,216.1411888448166,10.64545887315321,11.44820851641122,1.3779828721556333,0.07257425634975251,0.06986026315749559,0.15000000000000077,0.7927103027129989,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.24172324578439,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-14,226.24378756121462,10.10282395447707,11.240544073151998,1.4469325322679878,0.07375842335475147,0.07027755030929826,0.15000000000000077,0.7797402254187191,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.25629243433842,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-15,235.74636685061398,9.502748217958654,10.917837272704997,1.5172937754130165,0.07396781557682647,0.07070137540165705,0.15000000000000077,0.768062764409871,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.26721932575394,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-16,244.62013389684904,8.87389374265452,10.49639072117388,1.5873077588383686,0.07271891274920042,0.07093327137024741,0.15000000000000077,0.7577447139021036,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.27541449431558,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-17,252.87347146336117,8.25343258882671,9.999330694403369,1.6550897396200523,0.06981067777457009,0.07074520239646394,0.15000000000000077,0.7487679730477811,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.28156087073683,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-18,260.5583194992666,7.684919302641372,9.455571873420508,1.7188221528081251,0.0652539359327376,0.06990958053037973,0.15000000000000077,0.7410540017638588,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.28617065305275,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-19,267.7749613439073,7.216695294692737,8.899040896015617,1.776899420035961,0.05921840928633412,0.06822177815796589,0.15000000000000077,0.7345256338374393,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2896279897897,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-20,274.7184705231216,6.94354926675324,8.370249482612884,1.8280365559771998,0.051992992485112625,0.06534054176327088,0.15000000000000077,0.7291392156818943,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29222099234241,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-21,281.4066777145782,6.688237257110833,7.8824138411128715,1.871350623188462,0.043955959619167394,0.06116830225005504,0.15000000000000077,0.7248599062669162,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29416574425693,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-22,287.82806904870074,6.42141388336319,7.442093671073835,1.9064218232413817,0.03555261935884873,0.055790253836862605,0.15000000000000077,0.7217161966685139,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29562430819283,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-23,293.95817201923444,6.130119882464223,7.049910912646043,1.9333393150716338,0.027278556309698925,0.04942866322832573,0.15000000000000077,0.7198433853811537,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29671823114475,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-24,299.7718449161716,5.81368558088502,6.701088808272517,1.952735578740703,0.020458917232274193,0.04240860149364252,0.15000000000000077,0.7194132436253944,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2975386733587,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-25,305.2524939004452,5.480658497234552,6.385856198964577,1.9658121882572108,0.015344187924205645,0.03513224297543553,0.15000000000000077,0.7205641343997191,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29815400501916,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-26,310.39898580994975,5.146499044225209,6.089750746508508,1.974359141192911,0.011508140943154234,0.02805958947139566,0.15000000000000077,0.7233660549045091,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2986155037645,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-27,315.0228495707789,4.623869111869621,5.758010215666779,1.9782483474913244,0.008631105707365675,0.021328467152027675,0.15000000000000077,0.7278102554640972,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2989616278235,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-28,319.13106736554425,4.108221808045722,5.389093957806974,1.9782240757445464,0.0064733292805242565,0.015996350364020757,0.15000000000000077,0.733754265612295,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29922122086776,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-29,322.8837724052188,3.752708049634812,5.007530067579541,1.976622161527223,0.004854996960393192,0.011997262773015568,0.15000000000000077,0.7409899073540186,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29941591565095,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-04-30,326.5347911655823,3.651021017833741,4.653080162190801,1.9766489094453554,0.004869431301419653,0.008997947079761676,0.15000000000000077,0.7492086554670341,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29956193673834,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-01,330.38705006455564,3.8522605920760222,4.372612965857715,1.981840269672901,0.008823372765011111,0.006748460309821257,0.15000000000000077,0.7580976680708649,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2996714525539,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-02,334.7591304702013,4.372081675472668,4.214009498148947,1.995656220354226,0.01653996008442419,0.00622989726856504,0.15000000000000077,0.7673646214474614,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29975358941556,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-03,339.9601849567239,5.201055438892811,4.221591965240675,2.021176554405944,0.027563341104042204,0.008215409376763162,0.15000000000000077,0.7767443775270969,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.2998151920618,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-04,346.2749060090754,6.314721766629221,4.462947529198774,2.060872719618294,0.0412284205015935,0.013050697304065618,0.15000000000000077,0.786048586959157,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29986139404647,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-05,353.85747233162925,7.5825668582621715,4.959103827248152,2.116436698731177,0.056713170579815175,0.020843452842302664,0.15000000000000077,0.7953082566382441,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29989604553498,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-06,362.7808547335318,8.923382803683719,5.69760841342255,2.1886526694911788,0.07307786436020092,0.03134639053670446,0.15000000000000077,0.8047728860792014,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29992203415136,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-07,373.03093839985854,10.250083967662615,6.640182877617023,2.277300749694341,0.08929450040331184,0.04404599199755108,0.15000000000000077,0.8147933038612768,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29994152561366,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-08,384.5021145949818,11.471176421125135,7.728463434877295,2.381084805968239,0.10426887142400963,0.05822906413391006,0.15000000000000077,0.8257237755688741,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29995614421037,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-09,396.993974440096,12.491860014615689,8.88830636736678,2.497578310358536,0.11685711575288138,0.0730326578289395,0.15000000000000077,0.8378715323877104,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29996710815792,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-10,410.2088292463622,13.2148549333923,10.033017105841846,2.623183732768906,0.12587813093230832,0.08748150694636544,0.15000000000000077,0.851482026795632,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29997533111856,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-11,423.9351448824129,13.726315731395246,11.091700612186834,2.7543625894926507,0.13138338811519784,0.10070518321559199,0.15000000000000077,0.8666669499609786,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29998149833905,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-12,438.068084582948,14.132939772043548,12.027353836644995,2.889931605985039,0.13572241503597843,0.11228228107685258,0.15000000000000077,0.8834232893938121,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29998612375442,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-13,452.3990918793578,14.331007350041084,12.799759236565862,3.028114509272236,0.13829795219488966,0.12183372115023822,0.15000000000000077,0.901660873638767,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.31982992895041,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-14,466.66606099096697,14.266969151832708,13.37349104991957,3.166851880661357,0.13882365806989078,0.12908327405595618,0.15000000000000077,0.9211894173493093,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.35785984167092,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-15,480.5909646184683,13.924903657668988,13.723920000432589,3.3040335452730107,0.1372463796222308,0.1339029532795239,0.15000000000000077,0.9417624573235541,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.39884607711627,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-16,493.90807478899745,13.317110193154795,13.841716826439523,3.437672864190704,0.1336878551756261,0.13634705982066445,0.15000000000000077,0.9630705501678448,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.41991994891686,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-17,506.3851284899389,12.477053717910712,13.736229927521968,3.5660374535728976,0.12840099157564344,0.13667771567997816,0.15000000000000077,0.9847621886439846,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.39502722736327,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-18,517.8190338270542,11.433905349842224,13.408661456630504,3.687747223987048,0.12173707205923756,0.13519493834369423,0.15000000000000077,1.006465306641361,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.29826815807915,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-19,528.0823749178028,10.263341100293765,12.855787301264103,3.8018479099101365,0.11412116215690406,0.13192787796591562,0.15000000000000077,1.0277851467554244,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,96.10640247602555,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
2020-05-20,537.1294444074866,9.047069496842825,12.100876190233805,3.907866216854069,0.10603366411929419,0.12706808042013823,0.15000000000000077,1.0481905084182181,4115.000000000021,5087.000000000027,0.1100000000000006,9.400000000000048,1.4100000000000068,5124.000000000027,5124.000000000027,0.08000000000000043,95.80072816600443,778.2000000000041,20.400000000000105,3.040000000000016,1.000000000000005,5250076.000000028
