date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,cardiovasc_death_rate,hospital_beds_per_thousand,life_expectancy,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality
2022-01-25,1213068.5877250638,32824.011223731475,28329.308448607397,3524.535039300717,16.1229679383367,15.84653952105127,205503.9047320558,597.0857042904906,1.241979093262983,46.50768197995447,846.2645007175472,1625.204099070133,56.807652193639264,204762.97986372805,0.165892190110729,6.394407221297562,24287.002906225527,0.015921142000126818,33.659393391856156,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1214.5140807424257,1.0574881811875587,3.579813468166579
2022-01-26,1247443.9641616084,34375.37643654462,29811.731637522178,3540.7403712661053,16.20533196538797,15.953006935552533,211327.37961045135,599.8307442812172,1.2330504156162758,44.70080026971057,861.4867885956924,1667.6593606633003,57.044918363070515,202333.04764828112,0.173607571800888,6.117216211060444,22644.933611472658,0.014558341955815879,33.29458399023993,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1218.9146179490085,1.0598725538424667,3.2961571738001614
2022-01-27,1283365.5488807429,35921.584719134444,31333.730954062823,3557.0710509124156,16.330679646309907,16.05610749642848,217412.79500470372,602.5970477067121,1.2226945667219047,42.996269239128495,877.9560578333252,1710.7280046603737,57.26200135887606,199261.05721326347,0.1815852845390955,5.848737950150543,21069.964284234768,0.013238730610365478,32.768344262880376,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1223.054581293506,1.0620124124268235,3.0607517569776985
2022-01-28,1320756.956650863,37391.407770120124,32857.90819162991,3573.5740218624032,16.502970949987787,16.162999174357584,223747.21060162122,605.3925669694338,1.211092192009756,41.398607876340606,895.7749780873417,1754.6224740835182,57.460031562143556,195687.88114524196,0.18971013341078605,5.592645899587703,19564.976671482495,0.011962338196946712,32.07496973562186,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1226.9633454723937,1.0639248832419956,2.862572405783882
2022-01-29,1359455.2302386342,38698.273587771146,34344.36325458221,3590.292410385172,16.718388522768823,16.281065638040353,230303.020072257,608.2246044449172,1.1984694348929037,39.91829979865822,915.020503119483,1799.6453785102817,57.64024312862132,191740.19347043787,0.19786631046532965,5.351213577890525,18132.763612209175,0.010728379374924006,31.21791524612497,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1230.6848304174378,1.0656405180968413,2.692892135624275
2022-01-30,1399199.3326337289,39744.10239509474,35753.290265597345,3607.259692404268,16.967282019096682,16.417375020385492,237036.00156098042,611.0988243744127,1.185081714178729,38.570996988618795,935.7470677080688,1846.115659609928,57.80380853540319,187523.58173825202,0.20595290026981206,5.125740500159981,16776.993588277775,0.009533841092278986,30.21091591099971,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1234.2786115008628,1.067205016885496,2.546343794672314
2022-01-31,1439620.164956876,40420.83232314723,37053.65771762082,3624.427251526865,17.167559122596614,16.574681556174728,243883.62663211254,614.0069781709203,1.1711845888014691,37.3714604111474,957.91245010232,1894.2090620959425,57.951993510242104,183166.5581847494,0.21387239983067224,4.917450171500082,15501.242637879323,0.008397148757153656,29.078443235770823,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1237.8189699378659,1.0686791343512598,2.4218331530501334
2022-02-01,1480649.0145062823,41028.84954940638,38225.77730211354,3641.822684928283,17.395433401417428,16.756849887234495,250834.25477385856,616.9537396075059,1.1570070582785437,36.31599026634379,981.3743181843691,1943.9893595971698,58.0861550735811,178859.43589777363,0.22155943885167292,4.726844900764693,14308.228875629933,0.007327596538776689,27.85614803768788,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1241.3964319505847,1.0701390257103482,2.3248763192155275
2022-02-02,1522225.9759572835,41576.961451001196,39254.57495880888,3659.5064448532953,17.683759925012676,16.968412302303722,257877.73752625726,619.9493504393084,1.1427514152344425,35.39339218262796,1005.9566436156539,1995.388044261552,58.20770474825544,174729.07900801048,0.2289544854089554,4.554231930260015,13199.33605555892,0.006326014146163969,26.566663226068137,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1245.109110138949,1.071668287197621,2.262439467687574
2022-02-03,1564291.3605393935,42065.38458211004,40132.26042773633,3677.549403775723,18.04295892242792,17.213341708951475,265003.9631233617,623.0058189057588,1.1285651774568612,34.5927816935321,1031.5891860084453,2048.2812238878287,58.31804564494824,170828.03984747545,0.23604618079879836,4.3986846134998006,12174.34304037638,0.005396255923133001,25.222840502938332,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1249.0552269619566,1.073352402026715,2.241254986304514
2022-02-04,1606779.2529190918,42487.8923796983,40860.32941323928,3696.016028268126,18.46662449240274,17.494131362515184,272201.7649748746,626.134068607245,1.114541530151471,33.89935356168112,1058.0222224087272,2102.40834842654,58.418489954461094,167200.16097804377,0.24285638737673326,4.258729038663963,11231.313792887338,0.004541212627546909,23.85156250390061,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1253.326200672111,1.0752731896906906,2.2665966788271055
2022-02-05,1649612.6788619135,42833.42594282162,41451.065206988336,3714.951759404073,18.9357311359472,17.81110466280432,279458.10302737483,629.3418001626098,1.1007301618346776,33.30213314152591,1085.1112369422935,2157.5765748299277,58.510161745096056,163833.4592435524,0.2494058651931838,4.132753954175741,10366.604025984196,0.003759820265747449,22.487072492017273,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1258.0001530897348,1.0775032577680657,2.341399259051074
2022-02-06,1692699.980979017,43087.30211710335,41928.66490524131,3734.373548059847,19.421788655774264,18.161897501628154,286757.44978523743,632.631887452275,1.0871453912531912,32.79668712181998,1112.859413485649,2213.529344503186,58.593856325905875,160659.68562529542,0.2556995184811843,4.0194992083596714,9575.062182384085,0.003044816718379754,21.16614470514743,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1263.1357337571865,1.0801004556078866,2.465636063551399
2022-02-07,1735964.8181841683,43264.83720515142,42334.951054981466,3754.144268995763,19.770720935916053,18.533859939407954,294086.8724271638,635.9810949686513,1.0737612735627131,32.3742929754956,1141.243428892519,2269.904636043844,58.67033681456523,157652.65282595303,0.2617746388608886,3.9175203338715683,8850.703585721492,0.002405784484486173,19.924212116449475,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1268.766181378008,1.0831023294240807,2.635890428400464
2022-02-08,1779371.0661106564,43406.24792648806,42674.57913577397,3774.298311636938,20.154042641174303,18.927959110987796,301440.2511985246,639.3952504443304,1.0604969409509633,32.02957234959201,1170.1711624903348,2326.2858461343735,58.740349111062514,154823.3841896007,0.26765143809847874,3.825570761069486,8187.046661495394,0.0018507184538623677,18.792550490052058,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1274.908725284593,1.0865349842090724,2.8460032862555655
2022-02-09,1822868.3014899115,43497.235379255246,42948.903731597835,3794.9319270050196,20.63361536808179,19.349313547849796,308809.04401605617,642.8906655320204,1.047267663696417,31.778804989408016,1199.5466491786774,2382.2832598431887,58.80461835282785,152090.6646774302,0.2733563872357858,3.7420691503108463,7577.510674854585,0.001388038840396776,17.796166422807325,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1281.5704369821924,1.0904166597100424,3.088320314908689
2022-02-10,1866399.3982085804,43531.09671866903,43158.29094123237,3816.163845059846,21.23191805482673,19.80477039036378,316183.5732911312,646.4874618186994,1.033989047707673,31.622403677414813,1229.3651581832987,2437.480011139667,58.863831480938266,149357.5403955971,0.27891499566278033,3.6656985983504633,7015.860818034935,0.001041029130297582,16.952213375605837,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1288.7408541010382,1.094749885123285,3.353704683498911
2022-02-11,1909906.2243513316,43506.82614275103,43303.85268604716,3838.105737705685,21.94189264583889,20.301088296974548,323553.99104721117,650.2045653362297,1.0205708096980153,31.551240379263483,1259.5482707059955,2491.3565338880444,58.91860938963073,146549.8217802145,0.28433427518923177,3.595027019221805,6496.682766079537,0.0007807718477231864,16.26880369686277,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1296.3889093448265,1.099517672869153,3.6318628925299974
2022-02-12,1953333.9149829587,43427.690631627,43388.74744084442,3860.8400660459138,22.734328340229233,20.843574626092284,330911.0027579363,654.0559524443192,1.0069263296393822,31.547221493238865,1289.9861868691883,2543.165299575701,58.96947126329618,143570.41612507703,0.2896269184151951,3.5289690362327777,6015.886638231281,0.0005855788857923899,15.744105035090534,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1304.4630881864775,1.1046827416774456,3.9119054342419037
2022-02-13,1996634.0767349596,43300.16175200086,43419.155781990834,3884.4034658240334,23.5633997781196,21.435063322510423,338246.41022569255,658.0478342427426,0.9929562210498353,31.60741030221749,1320.721718367795,2592.046405192445,59.01677324616092,140324.30680938647,0.29479533425418925,3.466775258105422,5571.388314161508,0.0004391841643442924,15.365797263712878,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1312.894008124346,1.1101890116556294,4.183083568247692
2022-02-14,2039947.5706572342,43313.493922274785,43426.10658633158,3908.6671436472807,24.263677823247136,22.076774382639154,345584.07652625116,662.1583936200022,0.9785838432275846,31.718841501711644,1351.5332571016402,2637.1601917417843,59.06084646430957,136801.94983877888,0.2998103015956197,3.408150286500855,5161.450301555202,0.0003293881232582193,15.110497592257852,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1321.5988141087753,1.11596480334418,4.43565818361952
2022-02-15,2083233.1749063092,43285.60424907525,43408.87164466148,3933.6842620664293,25.01711841914838,22.771398013870154,352917.0183601058,666.396640237627,0.9637681991627712,31.886416194157082,1382.1420404345063,2677.77410308236,59.10201101408322,133066.7379446952,0.3046086958153319,3.3532200193358914,4784.500508971836,0.00024704109244366447,14.943379819920622,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1330.4881245717947,1.121927314762269,4.660272287636154
2022-02-16,2126339.0743439235,43105.89943761451,43352.96640479546,3959.547456407617,25.86319434118744,23.51841874311112,360219.5169808103,670.7782688013629,0.9485119929402763,32.108671227712236,1412.3922769322166,2713.222157790119,59.1405797583924,129092.75329691847,0.30914171901728477,3.301886572355834,4439.026044301603,0.00018528081933274836,14.821392977416245,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1339.4636109743278,1.1279845247641034,4.847708671355528
2022-02-17,2169057.828996472,42718.75465254837,43236.9174574428,3986.3500396231066,26.802583215489847,24.314200935161434,367456.43031140015,675.3190863780109,0.9328534517187831,32.40904058949786,1442.128693801298,2742.956194942464,59.17685447896614,124901.32072575946,0.3133401289526861,3.2544158988854965,4123.530586878437,0.00013896061449956127,14.733862121556063,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1348.4223123031459,1.1340402681690713,4.9901589852785895
2022-02-18,2211167.6003995873,42109.77140311527,43037.338150612864,4014.156905929359,27.806866306252203,25.15205293149393,374590.1770317084,680.0300828830566,0.9168695651950356,32.80584314412732,1471.1875836993918,2766.5138010226246,59.21111629555307,120547.28495285238,0.3171523171411472,3.2109961517012953,3836.5321353753798,0.00010422046087467095,14.670312557553622,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1357.2619671666907,1.1399998890019551,5.082090358175867
2022-02-19,2252463.071356578,41295.47095699068,42732.73530041931,4042.9827085355837,28.82580260622443,26.022275154341237,381585.97464385297,684.9137339463916,0.9006626780979585,33.32020330185766,1499.3953742645267,2783.4811167656794,59.243611785336505,116059.81350455538,0.3204043154253502,3.1734652779647283,3576.5983419969557,7.816534565600322e-05,14.620867417518824,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1365.8871090900443,1.1457763273156938,5.120810173286077
2022-02-20,2292778.635757256,40315.56440067777,42306.364224183315,4072.7754929401553,29.792784404571407,26.912196184760496,388415.76802135183,689.9612280616047,0.8843829167829076,33.946261073678365,1526.395350995747,2793.4887464301137,59.27453767823046,111477.81762680064,0.3229486793615147,3.143221130419252,3342.7191184886706,5.862400924200241e-05,14.576545844328537,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1374.215734209261,1.1512965312010577,5.106465927129584
2022-02-21,2332184.5997655857,39405.964008329975,41748.14564551311,4103.338875684437,30.563382744281867,27.812149401013855,395091.467577262,695.1392945109751,0.8681923265658502,34.6719614807598,1551.7100071058946,2796.357106041077,59.30408296132322,106900.73089948006,0.3246893698960557,3.121373507801515,3133.851475259525,4.396800693150181e-05,14.529486629529552,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1382.1863982652217,1.156508112686509,5.042580583956484
2022-02-22,2370563.5307873474,38378.931021761426,41047.192312674,4134.691810286282,31.352934601844286,28.717241171639557,401593.17922270147,700.451140243284,0.8522830619896764,35.477064193957105,1574.8506210372448,2792.232923260611,59.332425735629116,102435.01105437745,0.32557617415765955,3.1083701437793883,2948.7355683063147,3.297600519862636e-05,14.473115941765801,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1389.7646271687677,1.1613861865556998,4.936966558107733
2022-02-23,2407735.959580495,37172.428793147235,40199.553638190104,4166.874125975868,32.18231568958623,29.619918758497004,407890.4993165096,705.903501433272,0.8368520831761628,36.344708294142734,1595.522629643482,2781.321541184958,59.359728550036635,98115.1640923346,0.32561312609335824,3.1043205942598844,2785.8159457837146,2.473200389896977e-05,14.402273123098773,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1396.9219289138387,1.1659120888963683,4.800635344289551
2022-02-24,2443521.939190869,35785.97961037437,39209.15719535239,4199.91916914254,33.04504316667259,30.511606328084177,413952.94327665237,711.5020119831645,0.8220553519748833,37.21047045784046,1613.4167298279597,2763.822312966938,59.386132593153654,93956.18034139069,0.32482862285056213,3.1089919001228425,2643.2477867456755,1.854900292422733e-05,14.313305036247822,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1403.6352376633106,1.1700718217743187,4.644246754777331
2022-02-25,2477787.2141539827,34265.27496311373,38088.514840599666,4233.833284419937,33.91411527739622,31.383931960025684,419757.76703877625,717.2477298988159,0.8080311713825856,38.019617549262755,1628.3142442035512,2740.011143257851,59.41175102857573,89972.12417007028,0.32323830618123167,3.1224404344651164,2518.9595795550576,1.3911752193170497e-05,14.204136825020402,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1409.8865198995304,1.1738548867389038,4.4773156413900494
2022-02-26,2510477.847396357,32690.63324237412,36859.25230530435,4268.580425499833,34.747141079895954,32.22964790343883,425295.8331501235,723.1345320718182,0.7948787437599525,38.72057935457802,1640.1351175418058,2710.327620533243,59.43666168772147,86158.3718767448,0.32098415950017756,3.143207184284524,2410.765434504693,1.0433814144877872e-05,14.074324984634746,18.800000000000097,42.300000000000225,0.200000000000001,114.7700000000006,2.5000000000000133,80.90000000000043,5882259.000000033,1415.6625021233756,1.1772534099521386,4.3074945803361055
