date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,male_smokers,extreme_poverty,population,excess_mortality_cumulative,excess_mortality
2020-04-03,580.4336706371339,58.80208788265365,50.052267244649244,4.902660855880228,0.667058367331061,0.4954305576269782,7147.425233401258,1.4174608885299347,102.00000000000054,606.68850763143,527.2619370945935,0.1190668661676701,8.804663232582442,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,94.31420387584984,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,7.771825695488198
2020-04-04,641.192835395434,60.75945214340597,52.994517660377774,5.619933586318714,0.7303519526152977,0.5514509078776361,7787.697722723873,1.3511905274187843,102.00000000000054,635.4825571941617,556.5636797117022,0.11576799060829959,9.102645776085197,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,94.8409953438623,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,7.685930796226003
2020-04-05,703.2442871800608,62.051667323456314,55.57428530410695,6.401036162589726,0.7896514887019401,0.6081277736684091,8454.111785902001,1.2906556622092094,102.00000000000054,663.0106897120412,584.9704165387873,0.1120653271514414,9.445822405754928,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.21975070957754,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,7.518801915619969
2020-04-06,765.9850415001083,62.740915974169575,57.794963978080304,7.220815906686974,0.8261914284204447,0.6634822232700539,9143.610310014752,1.2354542547370637,102.00000000000054,686.9776466742496,612.1446999283319,0.10809731469131227,9.818038426811363,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.48981303218329,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,7.281057342154085
2020-04-07,829.166124370073,63.181204110556166,59.62152130288805,8.0803824536093,0.8643753101647207,0.7172997734641771,9853.127173364344,1.1850397860754236,102.00000000000054,707.6043565312216,637.8797595939551,0.10399153805468342,10.204277042474407,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.6923597741376,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,6.987860952475235
2020-04-08,892.4592409827923,63.29320754316285,61.02333829455462,8.989132994053145,0.9123571128756428,0.7702089929940618,10583.21139489076,1.1387703049735052,102.00000000000054,726.725051496672,662.3796160755578,0.09983544410339149,10.605922713982519,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.84426983060334,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,6.654851487874633
2020-04-09,955.5111889788541,63.05201619389453,61.98400291290054,9.96009473584369,0.9736666711143938,0.8233560013712748,11336.52013311056,1.0960403984133882,102.00000000000054,747.1168817058924,686.189285424478,0.09565114674916622,11.04961495080688,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.95820237295263,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,6.296971805225666
2020-04-10,1017.9846683986542,62.4735305681747,62.50865522281383,11.00643175000819,1.0483657111573872,0.878160342980623,12115.071305392086,1.0564312361080386,102.00000000000054,771.0334111178174,709.7446790004864,0.09143373821313529,11.559294277100006,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.0436517797146,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,5.929784217823059
2020-04-11,1079.588889146439,61.60425910906582,62.62949626520354,12.138825105330985,1.1339148780674604,0.9361318926588689,12920.119316148159,1.0196345130538809,102.00000000000054,799.4510279569811,733.2781440273536,0.08722785698887549,12.16046295087609,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.10773883478608,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,5.5680760200484345
2020-04-12,1140.1025265883377,60.51366621285956,62.40991971021496,13.363507969269754,1.2258240059972683,0.9987335348787686,13753.8306151008,0.9852245919655895,102.00000000000054,834.1570007673492,757.1694839093334,0.08302803559879958,12.88171599143763,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.15580412608969,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,5.224528431075275
2020-04-13,1199.673291192063,59.57078618194598,61.95715261394767,14.673228908432627,1.3105767957067445,1.0681857361623104,14618.354991060594,0.9528426521189897,102.00000000000054,875.3613834132639,782.1644755693638,0.07883793038365053,13.758337736952518,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.19185309456739,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,4.908372607226624
2020-04-14,1258.1362870753678,58.46301206697022,61.28320027170841,16.074265572727214,1.4016785567024912,1.1451523919730597,15514.57954323083,0.922126494583749,102.01404561824783,921.5418197189667,808.828172449487,0.07466593970758284,14.826199973690496,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.22707049319459,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,4.624976396833901
2020-04-15,1315.2101984998053,57.073923562186366,60.39477189091778,17.573992650780088,1.5002084973588037,1.2292854316656405,16443.171163564068,0.8926258987335465,102.05501200480246,971.8536498571,837.1765268807493,0.07053452265399038,16.092453794101125,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.26302765981205,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,4.378637786194485
2020-04-16,1370.5902280603764,55.3800386638829,59.29878366931963,19.177860357509793,1.6042287712091508,1.3194568016096075,17403.237454767455,0.8638803807405294,102.12499249699935,1023.8395424994847,866.7032258005115,0.0664503425399434,17.53632321564698,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.29513467504663,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,4.172244902314892
2020-04-17,1424.0178003277665,53.427579094874105,58.00648610363815,20.88712829980659,1.7095387406563811,1.4139324525323533,18390.781775626365,0.8355067626077575,102.2098908313331,1073.2920195119777,896.5499629832227,0.06241758883773073,19.119695546835462,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.31522948075181,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,4.007162763975465
2020-04-18,1475.3328395800222,51.31504437286864,56.53655947107064,22.69716587579228,1.8102406747553788,1.5105028300262875,19403.321916723035,0.8073094513999044,102.27716602265963,1118.5990566507917,926.1839654500881,0.05843536357399946,20.83248820828436,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.31351971883808,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.8832900940361794
2020-04-19,1524.5129781013088,49.180142361745915,54.917435440407125,24.596177574265067,1.8991640225500535,1.6065807424292204,20437.54022551904,0.779215443430343,102.27594174388562,1158.512640904385,954.8222339453567,0.054507841361818334,22.689800868559786,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.28003911039566,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7992436776732945
2020-04-20,1571.9878363555572,47.47486113459327,53.18939122154652,26.557944428274798,1.961881097067682,1.699438627280871,21490.82829454332,0.7513579303426354,102.13888908102362,1194.715960962712,981.7847103652892,0.050639284382708344,24.715094672105078,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.2057397400367,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7512820221363525
2020-04-21,1617.6447880617575,45.656953866458906,51.35989765016125,28.581435050359346,2.023576304378011,1.788023863802608,22561.279252581735,0.7239782085843853,101.76851254906316,1227.8350961260435,1006.6713705244532,0.04684129263415478,26.950262503755646,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,96.08331126915176,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7330569448834723
2020-04-22,1661.2527894949308,43.608003053367185,49.436143987459396,30.668865557323535,2.0874947686842873,1.8716059715429738,23646.031918427936,0.6974439020750062,101.05969773712764,1257.9780189271137,1028.9768310607622,0.043124505351504944,29.445607349697845,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.90779534585232,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7354565511226703
2020-04-23,1702.5647052433726,41.311916963587166,47.42637689815763,32.823110060041834,2.1542926990083706,1.9498334379332514,24739.057778510713,0.6722177035439736,99.91625266382101,1283.6418529154407,1047.9670770770858,0.039515486318088995,32.209842228498395,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.67704641242752,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7521041048317905
2020-04-24,1741.394052526585,38.82934819457148,45.34090468396087,35.04575853081036,2.222684617986081,2.0227763389541433,25833.750993870148,0.6487733293709739,98.26294441521745,1303.4433806368088,1063.2703304322504,0.03606938784781048,35.27065090214309,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.3920773109368,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.7770072799747183
2020-04-25,1777.672559433726,36.27850759066039,43.19285045867206,37.3356602038609,2.289928783463708,2.0909583046357785,26924.394127755597,0.6274243732402545,96.05415724483272,1316.2931851220817,1074.4254368998195,0.03284373448637502,38.669702785527875,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,95.05731848740442,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.8049636542477616
2020-04-26,1811.4933336024465,33.82077468135991,40.99871702952446,39.68783112574641,2.3521912546953927,2.1553804931827196,28006.477932597605,0.6087420032656796,93.28001677008233,1321.9695817956679,1081.2620479398952,0.02986664055450334,42.4088365590878,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,94.6808123949652,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.831937603554051
2020-04-27,1843.2642471313789,31.770913913411693,38.755415600197686,42.09893733913858,2.41112146299957,2.2193420925761185,29075.69159424463,0.5934577629534622,89.97061374110419,1319.652089384891,1083.5366781656533,0.02717341286578057,46.43889955894102,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,94.27435929622403,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.8554343610629687
2020-04-28,1872.9262719678,29.662025124780847,36.470605979398464,44.56838529265394,2.4694593907209157,2.2829183341379746,30128.625483013835,0.5822032123249876,86.19213982378926,1309.5311969675647,1081.0347322829357,0.024773563204603714,50.66432011199835,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,93.86995014443707,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.874890563747379
2020-04-29,1900.4045940857427,27.47832233421268,34.16659734169174,47.090073714157626,2.521696999407853,2.344926145561468,31161.47109997859,0.5754363458953251,82.02828392407991,1290.728504383723,1073.621087996948,0.022675518234092754,54.95439877824579,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,93.46979454110104,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.890293254261802
2020-04-30,1925.6645961784016,25.260002254861217,31.87373178131732,49.6537705409512,2.5637032602216983,2.4034908276584996,32172.197846638806,0.5734163027311261,77.5773007628033,1264.7157544998172,1061.8663816085723,0.020856832599292923,59.19086695698761,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,93.06403950634304,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.9020161426936393
2020-05-01,1948.753844677437,23.08924862068698,29.625421977552342,52.246145617413546,2.5923799015334397,2.456471061920349,33161.968860092275,0.576135110047699,72.9467880201587,1234.5105553706628,1046.8798443835476,0.019290168082307463,63.283840262989685,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,92.6358778844439,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.9106702537954283
2020-05-02,1969.8335800174536,21.079735431255397,27.454429443733126,54.85154521823154,2.6054032196213184,2.5017776661881648,34135.2191628456,0.5832298070024848,68.24674490744528,1205.1755151058915,1030.1118063645852,0.01792544765190515,67.11540766976984,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,92.16537964798076,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.916965363327857
2020-05-03,1989.20233433436,19.368754385335556,25.39007321402159,57.452572940823075,2.6010304366940145,2.5376126614058334,35097.683861468446,0.5939601703779149,63.58134180922009,1180.7120338730529,1013.0252898089929,0.016724790328456998,70.58490901671017,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,91.63236537593397,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.9215795262358553
2020-05-04,2007.3438968399778,18.141562556939633,23.443165770244725,60.049432937679455,2.5968620324332488,2.564463697735051,36056.13775065859,0.6073164432326937,59.039723228279065,1162.985819199232,997.2033241763968,0.015652998046924535,73.6201442706129,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,91.01856136226735,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.9250346736994945
2020-05-05,2024.318782358493,16.97488555700662,21.63077267933192,62.63322854941354,2.5837971384167306,2.581135588427342,37015.95447653634,0.6220778301620778,54.69851067774274,1150.9560256793222,983.899358032105,0.014696762109854052,76.23531990302443,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,90.30921594736321,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.927576761840989
2020-05-06,2040.1743162452785,15.855533915654142,19.97034001370064,65.18516704877648,2.5519396443749303,2.5857986855027986,37979.96776431892,0.6369702989305445,50.6310789636123,1143.158874463113,974.0616549170988,0.013832364730418996,78.50223006947917,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,89.4943117665988,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.929423653527892
2020-05-07,2054.967324126431,14.793007902803971,18.47493697536923,67.68226571967878,2.4970995296612912,2.576611295962914,38951.41199001365,0.6507333803065065,46.898325383019554,1137.8324881033157,968.4450614851751,0.013051390548460674,80.59635096193496,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,88.56947493677856,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.930762560931382
2020-05-08,2068.7811492034234,13.813825093230983,17.149687864041482,70.10163141645603,2.4193663408464885,2.552186493950211,39933.84850446893,0.6621471586946515,43.542485379955636,1133.7619387988846,967.3919409102627,0.012344295981804473,82.74241997646104,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,87.53665694595833,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.931745390086297
2020-05-09,2081.7384152315944,12.957266040349884,15.989096053170108,72.4236702333182,2.3220392999141195,2.511942229867962,40930.35916438925,0.6702787594540859,40.583233044108894,1130.8978815932396,970.7086615650513,0.011700691281763839,85.50241452985722,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,86.4046460708134,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.9324825119524833
2020-05-10,2094.0105987540155,12.272183531555251,14.975036972004295,74.63449475643674,2.2108248854074732,2.456363912219979,41943.62294472057,0.6745466584722719,38.015495242034525,1128.656362067588,977.9587101362979,0.01110955207476827,89.32947573255788,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,85.1894509396648,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.933035353352123
2020-05-11,2105.9121830668073,11.901584319642538,14.083357884142215,76.73529252821972,2.100798043499693,2.3855752935702883,42976.04185301367,0.6743928639253103,35.80855097257312,1127.1165281764197,988.51932348781,0.010559378018584295,94.70616788539141,0.200000000000001,4382.000000000024,1105.000000000006,0.03000000000000016,83.91458820474871,73.73000000000039,44.00000000000025,39.900000000000205,0.7000000000000035,4030361.0000000214,0.26000000000000134,3.933449984401853
