date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,people_vaccinated_per_hundred,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,population,excess_mortality_cumulative,excess_mortality
2022-05-14,6085701.477784829,45738.57122752011,43899.30395202902,8188.212862195295,46.12936914112265,45.10068174553148,54.373582772441516,1.0535789166108889,126.96655190176787,3066.881921592334,84.92999824560731,86605.56400109218,0.5433721275962151,1.8477011511265022,45792.01439129165,43952.89600300044,0.010000061096336924,38.0677067373831,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.720561890867904,16.459642376167423
2022-05-15,6131848.505963066,46147.02817823549,44487.50117442907,8234.559081035623,46.346218840328156,45.43095814172786,54.53518320085675,1.0519747498369658,126.02494624694664,3056.2647863784823,84.9299986842056,87215.42823675979,0.5469012676428635,1.8344038530022806,46735.65119424449,44568.25598738291,0.010000045822252708,37.69763202459522,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.7361269772976673,16.42948000449146
2022-05-16,6178362.399397971,46513.893434904865,45045.866712916235,8281.011569988106,46.45248895248277,45.72878971166118,54.70252476328,1.0480450572064264,125.03360949128643,3044.800739105133,84.92999901315432,87732.53329780267,0.5499084975970482,1.8231154301524888,48146.21649846301,45318.83237515263,0.010000034366689545,37.21380966809094,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.7513896738265187,16.33736178100275
2022-05-17,6225194.580236917,46832.18083894536,45558.95915330392,8327.547947045066,46.53637705696072,45.986491605012915,54.876620140010175,1.041840353990794,123.98493562525232,3032.3984858091385,84.92999925986585,88102.30330237605,0.552214340230754,1.8144907419744207,49833.526271714174,46246.85530916028,0.010000025775017173,36.61444403193445,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.766325614867538,16.19061942883547
2022-05-18,6272209.037601743,47014.457364826405,46002.71229274142,8374.155384976766,46.60743793169927,46.200127915136605,55.057558511601115,1.033478520179587,122.85502363232014,3019.3982017841363,84.92999944489951,88309.942311947,0.5536597855544496,1.8091615277154658,51552.37875355946,47351.01284580047,0.010000019331262894,35.90548072918682,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.7809181653477206,15.99849800038274
2022-05-19,6319220.716388129,47011.67878638652,46350.93769757811,8420.827091415198,46.67170643843192,46.36947618845336,55.24481982099891,1.0231391099149114,121.6057635225596,3006.00236820947,84.92999958367474,88352.07822717304,0.5540867913313196,1.8075967437180822,53146.29329270685,48604.02703900459,0.010000014498447184,35.09753330060703,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.7951650299577886,15.772109371558663
2022-05-20,6366024.30886512,46803.59247699099,46580.201621761546,8467.559668916938,46.73257750173932,46.49800080649846,55.43755491099813,1.0110482561595204,120.20091281645122,2991.771556376887,84.92999968775618,88249.18504400627,0.5533488685469714,1.8103549592106716,54524.35851187023,49961.49804266657,0.010000010873835402,34.206656762785634,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8090813631969445,15.52400974590976
2022-05-21,6412415.84837477,46391.53950965022,46673.48269563603,8514.351135010274,46.791466093337526,46.59283302245633,55.634756034573826,0.9974917512663772,118.62810865888027,2976.4036026414283,84.92999976581726,87977.82328526727,0.5513668550301388,1.8180425607137591,55639.7524327069,51368.31663154751,0.010000008155376565,33.25799483453271,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8227002550138356,15.267495166113475
2022-05-22,6458208.904606879,45793.05623210844,46622.915192541564,8561.199437230569,46.848302220294094,46.66475598856178,55.83546230711985,0.9828382704633589,116.85931678827801,2959.7610730217993,84.92999982436307,87563.04652018845,0.5481334153514672,1.8308153723775973,56505.13861347661,52763.955395444806,0.010000006116532439,32.269912415492335,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8360712481446733,15.01568553101693
2022-05-23,6503387.593920585,45178.689313706476,46432.1716888471,8608.02823015306,46.828792922492774,46.71865150984415,56.0398606282068,0.9674740486781604,114.88369250394298,2941.8941240940844,84.92999986827242,86992.74513577817,0.5436905592511577,1.8484993767298714,57419.74017536288,54088.741368820265,0.010000004587399343,31.255239418277338,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8492573792242166,14.780449991830913
2022-05-24,6547841.149997655,44453.556077070476,46092.36811941496,8654.843296079578,46.81506592651735,46.75853565888608,56.24719152803947,0.9517920264892292,112.73655735468654,2922.9262976600958,84.92999990120443,86268.41643101927,0.5381090635883368,1.8708073056566499,58139.49871587906,55275.30371569091,0.01000000344054952,30.23533551070222,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.862331112726413,14.572643154599033
2022-05-25,6591413.822436841,43572.67243918624,45600.68455271578,8701.699311103006,46.85601502342718,46.794047025354025,56.45604442172458,0.9361850024137881,110.46004568246624,2903.0486986814044,84.92999992590343,85394.57993800277,0.5314665746789714,1.8976432943685406,58493.255872720634,56266.851526264065,0.010000002580412155,29.235575647247778,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8753729767093716,14.402989222538082
2022-05-26,6633951.9498593155,42538.12742247312,44961.605805778,8748.677440664047,46.97812956104169,46.837749877936076,56.66485619929286,0.9210308009376855,108.11977569688538,2882.6616694538498,84.92999994442769,84379.85179254551,0.5238719090312073,1.9285071960511335,58431.754396460405,57021.91097824693,0.01000000193530913,28.281988942934255,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.8884671228727843,14.280889298933316
2022-05-27,6675339.264737742,41387.31487842568,44187.85190540014,8795.868536218797,47.191095554750305,46.903111535795375,56.87215992581103,0.9066851886153533,105.78422414499772,2862.4332430406175,84.92999995832089,83239.30801053724,0.5155509905969355,1.9622999186931689,57988.81044828268,57516.82586458379,0.010000001451481862,27.398702114440546,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.9016963805699585,14.213565418192987
2022-05-28,6715523.372018088,40184.10728034485,43301.07593405985,8843.360532739418,47.491996520620006,47.0029853971601,57.07692715185674,0.8934827020626798,103.53047580105611,2842.9227021576485,84.92999996874079,82026.20738152941,0.506725783348478,1.9981551264794786,57280.101889217905,57751.15493496023,0.010000001088611411,26.606034665985582,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.915136931285816,14.205457123022358
2022-05-29,6754535.608085973,39012.236067886355,42332.38741434585,8891.228996839644,47.8684641002259,47.14847321076607,57.278756126659275,0.8816841015308508,101.43248839571788,2824.5334293331725,84.9299999765557,80756.02685159643,0.49765309639952976,2.035112789591351,56420.09803940865,57744.855147568014,0.010000000816458573,25.91907027873938,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.9288526984643664,14.25780745118728
2022-05-30,6792576.469025058,38040.86093908547,41312.697733836365,8939.546424423539,48.31742758389606,47.36084068700157,57.4777134266041,0.871494168585114,99.56526804210205,2807.6678321808786,84.9299999824169,79437.52254658366,0.4886010052343603,2.0722638100344986,55554.72847999827,57493.99691982282,0.010000000612343943,25.346585352881327,3.200000000000016,37.90000000000019,15.500000000000082,0.5000000000000026,13.000000000000068,16.500000000000085,26177410.00000014,2.9428895238482786,14.36839097946999
