date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_deaths_per_million,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2020-10-16,609629.6724993368,15480.791735300962,14010.450472773317,59384.912279288605,97.84216848546399,82.58075052629603,24129520.118046172,871.0101735023479,1.314518773680422,527.0340859423092,5177.926635649692,263059.80161232175,255969.92904392566,0.057965806673283576,17.824849188847534,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,12.028265042864192,3.726900837582518
2020-10-17,625629.2235891124,15999.55108977568,14508.654706066758,59490.07763222026,105.16535293164827,87.62803251333884,24394882.303499114,872.552556112541,1.30135837567079,546.7953769971335,5467.178073052727,265362.1854529392,258311.55862845207,0.05924293936178242,17.297203472114017,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,12.005517371122211,4.036012085846883
2020-10-18,642115.6468773556,16486.423288243226,14990.616091767286,59602.90053185758,112.82289963732721,93.11511488274184,24662486.140988946,874.2071976273934,1.2883948321732623,567.4256051460411,5769.647695061048,267603.83748983406,260649.05017689857,0.06046161628604278,16.852703832269114,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.98458243687432,4.403252923467264
2020-10-19,658977.4352549796,16861.788377623943,15463.429550564339,59721.81230904195,118.91177718436276,99.00356208319423,24932259.705305416,875.9510784080059,1.2757190394499227,589.0250538918524,6085.938502388232,269773.56431647093,262964.45485956507,0.06166521673941905,16.46234784834536,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.965492419123112,4.822445833518362
2020-10-20,676221.1034935951,17243.668238615526,15927.75870881856,59847.33279351393,125.52048447198267,105.32453969426398,25204138.949809738,877.7918206030322,1.2633367908996609,611.5387484020835,6415.331074593383,271879.24450432195,265243.38652282546,0.0628801342740214,16.10935784812071,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.948205887433126,5.282187293229094
2020-10-21,693871.6421483164,17650.538654721204,16383.353290986925,59980.60517044258,133.27237692864784,112.11619565628317,25477889.61277751,879.7462009403167,1.251227059884508,634.8913592976851,6756.905707367156,273750.66296777,267449.0154254097,0.06412050794533514,15.779667060945108,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.932655269762689,5.769080053447549
2020-10-22,711955.8008420076,18084.15869369122,16829.55818494998,60122.92485391476,142.319683472181,119.40838526839228,25753153.464043416,881.8332370012956,1.2393742380290906,659.0424528927865,7110.214041352785,275263.8512659055,269527.46027623286,0.06540389097839382,15.462502396549187,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.918753041573119,6.269103649837266
2020-10-23,730489.5507284687,18533.749886461075,17265.695241007274,60275.386142052186,152.46128813742624,127.21121493707335,26029559.905353222,884.069001926797,1.2277456106485165,683.9671822681688,7474.405585959656,276406.44130980445,271434.1207081447,0.06673940821440308,15.15154066295813,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.906399368861083,6.768856294954838
2020-10-24,749468.6813398239,18979.130611355205,17691.34962112394,60438.61720834918,163.23106629699367,135.5064499875499,26306701.806778368,886.4627354463919,1.2162870683613083,709.6723970437263,7848.060055662385,277141.9014251462,273116.9364263901,0.06810675396300021,14.845290920618748,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.895490841633363,7.256700305988511
2020-10-25,768861.7482220636,19393.066882239767,18106.584560865605,60612.581345176,173.96413682681793,144.24107052233688,26584213.136014648,889.0139271504061,1.2049682101268329,736.1888162055496,8229.398209167617,277511.3292362809,274532.29402955377,0.069476154677163,14.54590257960435,1.2900000000000067,3.3900000000000174,165844.00000000087,165844.00000000087,0.2200000000000012,24.700000000000124,40.80000000000021,39753.24000000021,0.200000000000001,4.2800000000000225,20.000000000000107,67508936.00000034,11.885930025213403,7.723835184242528
