date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,extreme_poverty,population
2020-10-16,7545.883099907879,6.569391174870732,6.735970360853227,307.99987685246896,5.292584803431557e-05,0.00013393638756135432,0.03000000000000016,0.9786648667030775,216.4819691716079,0.02945261849845685,34.56571663187758,228.00000000000122,0.0,18.784755128614222,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-17,7552.534335273518,6.6512353656391605,6.6553016232579,307.99990763935216,3.969438602573668e-05,0.00010045229067101575,0.03000000000000016,1.0053008478295076,221.12309614179608,0.02951722728690021,34.35927454566001,228.00000000000122,0.0,18.907343980591268,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-18,7559.306746930262,6.772411656743925,6.634499973099543,307.9999307295145,2.977078951930251e-05,7.533921800326181e-05,0.03000000000000016,1.0277152932735543,226.18325617228146,0.029692865520120255,34.06297239276154,228.00000000000122,0.0,19.051129834182973,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-19,7566.233373061314,6.926626131051813,6.659524462694737,307.9999480471363,2.2328092139476882e-05,5.6504413502446354e-05,0.03000000000000016,1.0450306522434671,231.56557722940533,0.029919455216366898,33.741608738656524,228.00000000000122,0.0,19.212700316813727,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-20,7573.336503616293,7.103130554979239,6.727580160207875,307.9999610353526,1.674606910460766e-05,4.237831012683477e-05,0.03000000000000016,1.056742122989971,237.06480994209315,0.030151291476916458,33.418405972221265,228.00000000000122,0.0,19.387025237610324,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-21,7580.624614299173,7.28811068287956,6.832534829270331,307.9999707765149,1.2559551828455746e-05,3.178373259512607e-05,0.03000000000000016,1.0627566568837208,242.42650015210998,0.030344076235353838,33.17841824775035,228.00000000000122,0.0,19.5709159870313,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-22,7588.092588067635,7.467973768462202,6.96586799331669,307.99997808238663,9.41966387134181e-06,2.3837799446344555e-05,0.03000000000000016,1.0637877576918806,247.4301207507991,0.030446324791253622,33.097949109212934,228.00000000000122,0.0,19.762565141534004,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-23,7595.721881257588,7.6292931899536445,7.117382733836914,307.9999835617904,7.064747903506357e-06,1.7878349584758416e-05,0.03000000000000016,1.0613438887278648,251.9282305113867,0.030416514763446725,33.22714153456003,228.00000000000122,0.0,19.958146222019955,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-24,7603.480648176557,7.758766918968154,7.27573953906548,307.9999876713432,5.298560927629768e-06,1.3408762188568811e-05,0.03000000000000016,1.0576767917883048,255.90386519123268,0.03022221154123408,33.60584096022841,228.00000000000122,0.0,20.152767714349515,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-25,7611.323834548719,7.843186372160838,7.4288566904982165,307.99999075350786,3.973920695722326e-06,1.0056571641426608e-05,0.03000000000000016,1.0552690676615273,259.43599520887415,0.029850401383785974,34.24371168332585,228.00000000000122,0.0,20.341188584727906,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
2020-10-26,7619.141566926417,7.817732377698532,7.556281981351372,307.9999930651313,2.9804405217917448e-06,7.542428731069956e-06,0.03000000000000016,1.056432085167608,262.66300157795524,0.029327361477399956,35.108047175551974,228.00000000000122,0.0,20.518354916244732,4.290000000000022,20.300000000000104,3.1400000000000166,6.000000000000032,4736146.000000025
