date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,extreme_poverty,female_smokers,male_smokers,population
2020-10-21,120663.58396247958,3397.546974799655,3174.3082275573324,910.573212159061,25.571372719228833,23.609940139963182,1.1900000000000062,1.1353615102870984,14840.767319381786,15137.452731799749,0.22354155923578473,4.4957841803863365,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.50246731111487,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-22,124102.01500805895,3438.4310455793843,3250.8500843719476,936.7948735666146,26.221661407553533,24.3016630881657,1.1900000000000062,1.1072137636138386,14559.471449458788,15066.351766044403,0.22590164453996103,4.446437359594865,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.33301434888246,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-23,127560.24406147427,3458.2290534153126,3314.945482477414,963.6801403074769,26.885266740862342,24.970581026531555,1.1900000000000062,1.0801706653089582,14242.22162200038,14929.243155496477,0.22798667296541064,4.40497831058174,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.22226076166194,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-24,131015.2439058344,3454.9998443601316,3364.384294469571,991.2120929487734,27.531952641296442,25.615075071773298,1.1900000000000062,1.0548894728020173,13901.411853216528,14731.925870177645,0.22981321092961746,4.370374004429523,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.13919557124655,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-25,134443.19435471538,3427.950448880963,3397.8077604449436,1019.3338434672377,28.121750518464292,26.235368521024583,1.1900000000000062,1.0319227607101116,13557.94706056529,14484.175672833642,0.23140855073115008,4.341098215022213,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.07689667843499,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-26,137826.59170979884,3383.3973550834803,3414.2287382393365,1047.927370318594,28.593526851356337,26.839953507769124,1.1900000000000062,1.0115598791945113,13213.088979974727,14197.449644088729,0.2328007569397656,4.316240597271837,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,64.03017250882633,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-27,141154.01986509014,3327.428155291283,3412.5686136342583,1076.990227157176,29.062856838581936,27.42741648829295,1.1900000000000062,0.9940108919427497,12877.833945711509,13884.713170364561,0.2340469154747017,4.294421882989436,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,63.99512938161983,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-28,144414.69566804857,3260.675802958447,3393.015601143604,1106.519448002014,29.529220844838242,27.992966697182908,1.1900000000000062,0.9793310519564171,12549.318494189918,13557.361008995158,0.23519388085295614,4.274319967510344,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,63.96884703621496,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-29,147600.56827656995,3185.8726085213602,3356.935851956608,1136.5026273719066,29.98317936989246,28.530458539370738,1.1900000000000062,0.9675133180558726,12236.03628499281,13225.439470385689,0.23624883662549637,4.255552516033539,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,63.94913527716131,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-30,150707.8936767231,3107.3254001531445,3306.8067848950623,1166.911230386721,30.408603014814346,29.033908384166104,1.1900000000000062,0.9585360874430047,11955.566903466666,12898.772136725935,0.23721717045554797,4.237910346947591,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,63.934351457871074,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
2020-10-31,153738.41557105255,3030.5218943294713,3246.167084631223,1197.6955753433715,30.784344956650557,29.498632160781376,1.1900000000000062,0.9522656725635088,11722.169182124902,12587.448818123004,0.2381061551525857,4.220919831962477,0.37000000000000205,2.8700000000000143,5422.000000000028,18862.0000000001,0.05000000000000025,63.9232635934034,5.810000000000029,25.000000000000135,2442.800000000013,15.000000000000078,9.50000000000005,37.800000000000196,30547586.00000016
