date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,population
2020-05-29,5.99999966411133,1.4023882655674572e-07,3.602360454771663e-07,1.000000000000005,0.0,548.0399693199288,91.34000000000046,10994.000000000055
2020-05-30,5.999999748083507,1.0517911991755929e-07,2.701770341078747e-07,1.000000000000005,0.0,548.0399769899474,91.34000000000046,10994.000000000055
2020-05-31,5.999999811062638,7.888433993816948e-08,2.0263277558090604e-07,1.000000000000005,0.0,548.0399827424613,91.34000000000046,10994.000000000055
2020-06-01,5.999999858296988,5.916325495362711e-08,1.5197458168567952e-07,1.000000000000005,0.0,548.0399870568468,91.34000000000046,10994.000000000055
2020-06-02,5.99999989372275,4.437244121522033e-08,1.1398093626425964e-07,1.000000000000005,0.0,548.0399902926359,91.34000000000046,10994.000000000055
2020-06-03,5.999999920292071,3.327933091141525e-08,8.548570219819473e-08,1.000000000000005,0.0,548.0399927194777,91.34000000000046,10994.000000000055
2020-06-04,5.9999999402190625,2.4959498183561435e-08,6.411427664864605e-08,1.000000000000005,0.0,548.0399945396091,91.34000000000046,10994.000000000055
2020-06-05,5.999999955164306,1.8719623637671076e-08,4.808570748648454e-08,1.000000000000005,0.0,548.0399959047076,91.34000000000046,10994.000000000055
2020-06-06,5.999999966373238,1.4039717728253306e-08,3.606428061486341e-08,1.000000000000005,0.0,548.0399969285314,91.34000000000046,10994.000000000055
2020-06-07,5.9999999747799375,1.0529788296189979e-08,2.7048210461147556e-08,1.000000000000005,0.0,548.0399976963994,91.34000000000046,10994.000000000055
2020-06-08,5.999999981084962,7.897341222142484e-09,2.0286157845860668e-08,1.000000000000005,0.0,548.0399982723003,91.34000000000046,10994.000000000055
2020-06-09,5.99999998581373,5.923005916606863e-09,1.52146183843955e-08,1.000000000000005,0.0,548.039998704226,91.34000000000046,10994.000000000055
2020-06-10,5.999999989360306,4.442254437455148e-09,1.1410963788296626e-08,1.000000000000005,0.0,548.0399990281703,91.34000000000046,10994.000000000055
2020-06-11,5.999999992020239,3.331690828091361e-09,8.55822284122247e-09,1.000000000000005,0.0,548.0399992711285,91.34000000000046,10994.000000000055
2020-06-12,5.999999994015187,2.4987681210685204e-09,6.418667130916852e-09,1.000000000000005,0.0,548.0399994533471,91.34000000000046,10994.000000000055
