date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,life_expectancy,population
2021-01-05,983.6046478173998,2.946263698877564,4.819904829286804,11.999999744343363,1.1203296795434378e-07,2.885338433229539e-07,34037.119920581565,415.2499911534643,82.08000000000042,31816.000000000167
2021-01-06,986.1525000841243,2.5478522667244317,4.155326327201046,11.999999808257538,8.402472596575784e-08,2.164003824922154e-07,34125.286926053544,415.2499933650988,82.08000000000042,31816.000000000167
2021-01-07,988.3896336280591,2.237133543934728,3.57744141637687,11.99999985619317,6.301854447431839e-08,1.6230028686916157e-07,34202.70166868371,415.2499950238247,82.08000000000042,31816.000000000167
2021-01-08,990.4191482979688,2.0295146699096773,3.0972139000331396,11.999999892144896,4.726390835573879e-08,1.2172521515187118e-07,34272.93187061432,415.24999626786905,82.08000000000042,31816.000000000167
2021-01-09,992.3550528847579,1.9359045867890798,2.719411556246576,11.999999919108689,3.544793126680409e-08,9.129391136390338e-08,34339.9227529931,415.2499972009024,82.08000000000042,31816.000000000167
2021-01-10,994.3188914735246,1.963838588766667,2.441016811981314,11.999999939331534,2.6585948450103068e-08,6.847043352292754e-08,34407.88029212044,415.2499979006774,82.08000000000042,31816.000000000167
2021-01-11,996.2632636277692,1.944372154244686,2.231492731804346,11.99999995449867,1.99394613375773e-08,5.135282514219565e-08,34475.16422458488,415.2499984255086,82.08000000000042,31816.000000000167
2021-01-12,998.2556733187597,1.9924096909905629,2.095218773158368,11.999999965874018,1.4954596003182975e-08,3.851461885664674e-08,34544.110493422544,415.249998819132,82.08000000000042,31816.000000000167
2021-01-13,1000.4609211170608,2.2052477983011025,2.0462681522669683,11.99999997440553,1.1215947002387232e-08,2.8885964142485057e-08,34620.421939879496,415.2499991143495,82.08000000000042,31816.000000000167
2021-01-14,1003.0888227059288,2.627901588868043,2.1020833055383026,11.999999980804166,8.411960251790423e-09,2.166447310686379e-08,34711.35912895621,415.2499993357627,82.08000000000042,31816.000000000167
2021-01-15,1006.3549977663582,3.26617506042932,2.278732485617855,11.999999985603143,6.3089701888428175e-09,1.6248354830147843e-08,34824.38346856594,415.2499995018226,82.08000000000042,31816.000000000167
2021-01-16,1010.4514616408658,4.09646387450752,2.5873522084280047,11.999999989202376,4.731727641632113e-09,1.2186266122610882e-08,34966.13954890349,415.2499996263675,82.08000000000042,31816.000000000167
2021-01-17,1015.5245690813294,5.073107440463715,3.031479088447706,11.999999991901799,3.548795731224085e-09,9.139699591958161e-09,35141.69189697178,415.2499997197762,82.08000000000042,31816.000000000167
2021-01-18,1021.5904048329766,6.0658357516470875,3.620174765592412,11.999999993926366,2.6615967984180636e-09,6.854774693968621e-09,35351.5971265104,415.2499997898327,82.08000000000042,31816.000000000167
2021-01-19,1028.75072217677,7.1603173437935075,4.358328391582812,11.999999995444792,1.996197598813548e-09,5.141081020476466e-09,35599.37635538705,415.24999984237513,82.08000000000042,31816.000000000167
2021-01-20,1037.0963803526824,8.345658175912373,5.235375252963138,11.999999996583611,1.4971481991101609e-09,3.855810765357349e-09,35888.17370820162,415.24999988178195,82.08000000000042,31816.000000000167
2021-01-21,1046.6790402742095,9.582659921527059,6.228722292986749,11.999999997437726,1.1228611493326207e-09,2.891858074018012e-09,36219.77686550809,415.249999911337,82.08000000000042,31816.000000000167
2021-01-22,1057.4899363142558,10.810896040046412,7.306317253030316,11.999999998078312,8.421458619994655e-10,2.168893555513509e-09,36593.88247573099,415.2499999335033,82.08000000000042,31816.000000000167
2021-01-23,1069.4439551445494,11.954018830293395,8.42857552865446,11.999999998558753,6.316093964995992e-10,1.6266701666351317e-09,37007.545214102756,415.2499999501281,82.08000000000042,31816.000000000167
2021-01-24,1082.367694865201,12.923739720651549,9.549825311649233,11.999999998919083,4.737070473746994e-10,1.2200026249763488e-09,37454.76457686671,415.24999996259663,82.08000000000042,31816.000000000167
2021-01-25,1096.1732824611195,13.80558759591855,10.655214975979995,11.999999999189331,3.552802855310246e-10,9.150019687322616e-10,37932.4997458369,415.24999997194806,82.08000000000042,31816.000000000167
2021-01-26,1110.8120885426738,14.63880608155432,11.723264496367694,11.999999999392017,2.664602141482684e-10,6.862514765491962e-10,38439.06791538937,415.2499999789616,82.08000000000042,31816.000000000167
2021-01-27,1126.1056727418486,15.293584199174813,12.715512528707597,11.99999999954403,1.998451606112013e-10,5.146886074118972e-10,38968.29424374959,415.2499999842218,82.08000000000042,31816.000000000167
2021-01-28,1141.7929423391936,15.687269597344933,13.58729373719006,11.99999999965804,1.4988387045840098e-10,3.8601645555892284e-10,39511.14375343281,415.2499999881669,82.08000000000042,31816.000000000167
2021-01-29,1157.5655212340348,15.7725788948413,14.295821789641115,11.999999999743547,1.1241290284380074e-10,2.895123416691921e-10,40056.94525657434,415.2499999911257,82.08000000000042,31816.000000000167
2021-01-30,1173.0942766721341,15.528755438099322,14.806251604027885,11.999999999807677,8.430967713285055e-11,2.1713425625189408e-10,40594.309298927255,415.2499999933449,82.08000000000042,31816.000000000167
2021-01-31,1188.0492142914327,14.95493761929849,15.096226033337679,11.999999999855774,6.323225784963791e-11,1.6285069218892055e-10,41111.81661786066,415.24999999500926,82.08000000000042,31816.000000000167
2021-02-01,1202.027424616443,13.978210325010405,15.120752265791904,11.999999999891848,4.7424193387228435e-11,1.221380191416904e-10,41595.52475476595,415.24999999625754,82.08000000000042,31816.000000000167
2021-02-02,1214.8789879839887,12.851563367545793,14.865367366764762,11.999999999918902,3.5568145040421326e-11,9.16035143562678e-11,42040.245824801095,415.24999999719375,82.08000000000042,31816.000000000167
2021-02-03,1226.587941699047,11.708953715058193,14.353284413244243,11.999999999939195,2.6676108780315995e-11,6.870263576720085e-11,42445.427462330685,415.2499999978959,82.08000000000042,31816.000000000167
2021-02-04,1237.251072628521,10.663130929474004,13.635626044257698,11.999999999954415,2.0007081585236997e-11,5.152697682540064e-11,42814.418945972386,415.2499999984225,82.08000000000042,31816.000000000167
2021-02-05,1247.0620116465702,9.810939018049275,12.784099623691025,11.99999999996583,1.5005311188927748e-11,3.864523261905048e-11,43153.920792381745,415.24999999881743,82.08000000000042,31816.000000000167
2021-02-06,1256.2993044686075,9.23729282203729,11.885503612403058,11.999999999974388,1.125398339169581e-11,2.898392446428786e-11,43473.57195159083,415.24999999911364,82.08000000000042,31816.000000000167
2021-02-07,1265.317464776797,9.018160308189259,11.037607347311354,11.999999999980808,8.440487543771857e-12,2.1737943348215895e-11,43785.64020351219,415.2499999993358,82.08000000000042,31816.000000000167
2021-02-08,1274.5402640641769,9.22279928737984,10.358489447135112,11.999999999985622,6.330365657828893e-12,1.630345751116192e-11,44104.78995531682,415.2499999995024,82.08000000000042,31816.000000000167
2021-02-09,1284.0971825342367,9.556918470059781,9.88805810021883,11.999999999989235,4.74777424337167e-12,1.2227593133371441e-11,44435.50181199511,415.24999999962733,82.08000000000042,31816.000000000167
2021-02-10,1294.0686044184558,9.97142188421906,9.640070401279196,11.999999999991942,3.5608306825287526e-12,9.170694850028581e-12,44780.55743284902,415.24999999972107,82.08000000000042,31816.000000000167
2021-02-11,1304.4869413552142,10.418336936758365,9.605323324553463,11.999999999993975,2.6706230118965644e-12,6.878021137521436e-12,45141.07840495357,415.2499999997914,82.08000000000042,31816.000000000167
2021-02-12,1315.3374749239756,10.850533568761422,9.754046953660747,11.999999999995499,2.002967258922423e-12,5.158515853141077e-12,45516.555398253055,415.24999999984414,82.08000000000042,31816.000000000167
2021-02-13,1326.5589885459249,11.221513621949235,10.037699403998,11.999999999996643,1.5022254441918174e-12,3.868886889855808e-12,45904.87003188313,415.2499999998837,82.08000000000042,31816.000000000167
2021-02-14,1338.0442414094455,11.485252863520767,10.390313014536977,11.999999999997499,1.126669083143863e-12,2.9016651673918562e-12,46302.31127391242,415.24999999991337,82.08000000000042,31816.000000000167
2021-02-15,1349.727298704145,11.683057294699415,10.74193256310055,11.999999999998142,8.450018123578974e-13,2.176248875543892e-12,46706.59745963606,415.2499999999356,82.08000000000042,31816.000000000167
2021-02-16,1361.5732051205475,11.84590641640273,11.069064806940814,11.999999999998625,6.33751359268423e-13,1.6321866566579192e-12,47116.51897287838,415.24999999995225,82.08000000000042,31816.000000000167
2021-02-17,1373.4944157990421,11.921210678494697,11.34771618762321,11.999999999998987,4.753135194513172e-13,1.2241399924934394e-12,47529.04636411264,415.24999999996476,82.08000000000042,31816.000000000167
2021-02-18,1385.3750943315072,11.880678532465094,11.556704723135006,11.999999999999257,3.564851395884879e-13,9.181049943700795e-13,47940.171170143374,415.24999999997414,82.08000000000042,31816.000000000167
2021-02-19,1397.0893362625302,11.714241931023043,11.680143926966656,11.99999999999946,2.6736385469136594e-13,6.885787457775596e-13,48345.536528868106,415.2499999999812,82.08000000000042,31816.000000000167
2021-02-20,1408.5148367153224,11.425500452792186,11.709305747422809,11.999999999999613,2.0052289101852445e-13,5.164340593331697e-13,48740.91014034863,415.24999999998647,82.08000000000042,31816.000000000167
2021-02-21,1419.5431411111545,11.028304395832034,11.644017772105583,11.999999999999726,1.5039216826389333e-13,3.8732554449987727e-13,49122.538987614476,415.24999999999045,82.08000000000042,31816.000000000167
2021-02-22,1430.053299595488,10.510158484333637,11.476417013629945,11.999999999999812,1.1279412619792e-13,2.9049415837490793e-13,49486.23766297984,415.2499999999934,82.08000000000042,31816.000000000167
2021-02-23,1439.988536429003,9.935236833515269,11.203386128031136,11.999999999999876,8.459559464843999e-14,2.1787061878118095e-13,49830.04146992403,415.2499999999956,82.08000000000042,31816.000000000167
2021-02-24,1449.3469937891105,9.358457360107373,10.83717178736144,11.999999999999925,6.344669598633e-14,1.634029640858857e-13,50153.88611763378,415.24999999999727,82.08000000000042,31816.000000000167
2021-02-25,1458.174789621085,8.827795831974528,10.400919887709197,11.999999999999961,4.75850219897475e-14,1.2255222306441427e-13,50459.36749190996,415.2499999999985,82.08000000000042,31816.000000000167
2021-02-26,1466.5608110264168,8.386021405331908,9.925326955213066,11.99999999999999,3.568876649231063e-14,9.19141672983107e-14,50749.56148334754,415.24999999999943,82.08000000000042,31816.000000000167
2021-02-27,1474.6328093040747,8.071998277657634,9.446128700572707,12.00000000000001,2.676657486923297e-14,6.893562547373303e-14,51028.888858470644,415.2500000000001,82.08000000000042,31816.000000000167
2021-02-28,1482.5544712314518,7.921661927377044,9.002216434931803,12.000000000000025,2.0074931151924726e-14,5.1701719105299775e-14,51303.01391308382,415.2500000000007,82.08000000000042,31816.000000000167
2021-03-01,1490.6076763065903,8.053205075138482,8.6511529532189,12.000000000000036,1.5056198363943545e-14,3.877628932897483e-14,51581.69094127706,415.2500000000011,82.08000000000042,31816.000000000167
2021-03-02,1498.844299569958,8.236623263367449,8.40846604005963,12.000000000000043,1.1292148772957659e-14,2.9082216996731124e-14,51866.7150514653,415.25000000000136,82.08000000000042,31816.000000000167
2021-03-03,1507.237151632868,8.392852062910215,8.27053892888119,12.00000000000005,8.469111579718244e-15,2.1811662747548343e-14,52157.14536907739,415.2500000000016,82.08000000000042,31816.000000000167
2021-03-04,1515.7062089088809,8.469057276012666,8.219349574812165,12.000000000000053,6.351833684788683e-15,1.6358747060661256e-14,52450.21272008543,415.25000000000176,82.08000000000042,31816.000000000167
2021-03-05,1524.138286287351,8.432077378470403,8.226025109357359,12.000000000000057,4.763875263591512e-15,1.2269060295495942e-14,52742.00039365173,415.2500000000019,82.08000000000042,31816.000000000167
2021-03-06,1532.4017916385924,8.263505351241307,8.253507681403939,12.00000000000006,3.572906447693634e-15,9.201795221621956e-15,53027.95471411412,415.250000000002,82.08000000000042,31816.000000000167
2021-03-07,1540.3577916927472,7.956000054154972,8.258553837976041,12.000000000000064,2.6796798357702255e-15,6.901346416216467e-15,53303.267969974804,415.25000000000205,82.08000000000042,31816.000000000167
2021-03-08,1547.8758744741522,7.518082781404861,8.182255068204086,12.000000000000064,2.009759876827669e-15,5.17600981216235e-15,53563.427329129525,415.2500000000021,82.08000000000042,31816.000000000167
2021-03-09,1554.8913757974394,7.015501323287009,8.007958431081969,12.000000000000064,1.5073199076207518e-15,3.8820073591217626e-15,53806.195121443205,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-10,1561.3667057330204,6.475329935580971,7.734171311999269,12.000000000000064,1.1304899307155639e-15,2.911505519341322e-15,54030.27056441797,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-11,1567.2963770696447,5.929671336624325,7.371534107787437,12.000000000000064,8.478674480366729e-16,2.1836291395059913e-15,54235.46377172985,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-12,1572.7107766613178,5.4143995916731615,6.940549740504451,12.000000000000064,6.359005860275047e-16,1.6377218546294935e-15,54422.826259631336,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-13,1577.6789939374903,4.968217276172459,6.469880792773304,12.000000000000064,4.769254395206285e-16,1.2282913909721202e-15,54594.74882675331,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-14,1582.3109422856992,4.631948348208858,5.995072359285866,12.000000000000064,3.5769407964047137e-16,9.212185432290902e-16,54755.03496395646,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-15,1586.767773617961,4.456831332262014,5.557770656019027,12.000000000000064,2.6827055973035355e-16,6.909139074218177e-16,54909.26124365262,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-16,1591.079029954908,4.311256336947,5.171430933190747,12.000000000000064,2.0120291979776517e-16,5.181854305663633e-16,55058.449949707865,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-17,1595.262100520482,4.183070565573862,4.843908849537539,12.000000000000064,1.5090218984832389e-16,3.886390729247724e-16,55203.202827342386,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-18,1599.327360781443,4.065260260961268,4.577475431594013,12.000000000000064,1.1317664238624291e-16,2.914793046935793e-16,55343.87891656376,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-19,1603.2820267270026,3.954665945559353,4.368828293152529,12.000000000000064,8.488248178968219e-17,2.1860947852018447e-16,55480.7279272419,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-20,1607.1330455785446,3.8510188515418537,4.209100049857938,12.000000000000064,6.366186134226164e-17,1.6395710889013836e-16,55613.99027041534,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-21,1610.88926382192,3.756218243375206,4.08386463015364,12.000000000000064,4.774639600669623e-17,1.2296783166760378e-16,55743.97208177086,415.25000000000216,82.08000000000042,31816.000000000167
2021-03-22,1614.55170869385,3.662444871930246,3.970255453869275,11.998739495798384,3.580979700502217e-17,9.222587375070284e-17,55870.70891782467,415.20637394958203,82.08000000000042,31816.000000000167
2021-03-23,1618.1236069890388,3.571898295188801,3.8645183518757813,11.99632352941183,2.6857347753766628e-17,6.916940531302713e-17,55994.31244289347,415.1227573529434,82.08000000000042,31816.000000000167
2021-03-24,1621.6170749896805,3.4934680006417667,3.765907025057455,11.993719699418294,2.014301081532497e-17,5.187705398477035e-17,56115.20193608098,415.0326387968671,82.08000000000042,31816.000000000167
2021-03-25,1625.050572887382,3.4334978977017565,3.675583630137634,11.992380918713707,0.0006140917905623943,3.8907790488577764e-17,56234.01620303043,414.9863035966813,82.08000000000042,31816.000000000167
2021-03-26,1628.4469955996046,3.39642271222267,3.5957942190479617,11.993962482829737,0.003046218487394982,2.918084286643332e-17,56351.547509738964,415.0410415307371,82.08000000000042,31816.000000000167
2021-03-27,1631.832240881994,3.385245282389373,3.529250318455336,12.000109871172093,0.0072458791208791645,0.0006493212669683491,56468.69203291839,415.2538026412661,82.08000000000042,31816.000000000167
2021-03-28,1635.234135412629,3.401894530634956,3.4786651144071175,12.012299597949223,0.013013594861021405,0.0021973981900452735,56586.4126977658,415.67568908502255,82.08000000000042,31816.000000000167
2021-03-29,1638.691713388821,3.457577976192124,3.449468616025123,12.031719850368852,0.020038153482546978,0.004973840497737592,56706.06026427465,416.3478240212659,82.08000000000042,31816.000000000167
2021-03-30,1642.2162963538353,3.5245829650141696,3.442819303001394,12.059180967285382,0.02792454271372026,0.009067484445701414,56828.026507352806,417.29825327774705,82.08000000000042,31816.000000000167
2021-03-31,1645.8070832867102,3.590786932875048,3.4568711029782646,12.09504829818545,0.036214900247959966,0.014386586184954836,56952.28370355929,418.5396216001984,82.08000000000042,31816.000000000167
2021-04-01,1649.4540196402127,3.6469363535024453,3.487547153995177,12.139191847427082,0.044404226252550555,0.020703966788037452,57078.48391422417,420.0674298394513,82.08000000000042,31816.000000000167
2021-04-02,1653.1399491193022,3.6859294790893475,3.5291201263237957,12.190948507419067,0.05195216775017579,0.027690871018629964,57206.03344778844,421.85872784177394,82.08000000000042,31816.000000000167
2021-04-03,1656.8422275149799,3.702278395677714,3.5746474638443386,12.249093733505495,0.058291856905068926,0.034942361408768934,57334.148706558924,423.87113411662517,82.08000000000042,31816.000000000167
2021-04-04,1660.5339330796762,3.6917055646962345,3.616297815077829,12.311820300129138,0.06283653973762532,0.04199636381675778,57461.89807177448,426.04210058746946,82.08000000000042,31816.000000000167
2021-04-05,1664.2137659054285,3.679832825752303,3.6483059404938976,12.377982872155695,0.06624505186204263,0.0485244221838354,57589.23655269972,428.33198720530856,82.08000000000042,31816.000000000167
2021-04-06,1667.8685823476258,3.654816442197232,3.667172409475147,12.446932532268049,0.06901151998896905,0.05432091844783141,57715.70931740141,430.7183349417972,82.08000000000042,31816.000000000167
2021-04-07,1671.4700211175411,3.6014387699155437,3.668950735677794,12.517293775413076,0.07040763805248967,0.05914114132456144,57840.33493973181,433.15353756704667,82.08000000000042,31816.000000000167
2021-04-08,1674.983317389548,3.513296272006798,3.650099283173994,12.587307758838428,0.07004877960594783,0.06275630848210897,57961.9104059948,435.5767215333981,82.08000000000042,31816.000000000167
2021-04-09,1678.3739133815297,3.390595991981832,3.608120196058587,12.655089739620113,0.06780807791713064,0.06499483317153659,58079.239869945435,437.92265588825217,82.08000000000042,31816.000000000167
2021-04-10,1681.6124162901897,3.2385029086599393,3.5420385956541582,12.718822152808187,0.06375198603965801,0.06577327419991952,58191.30621903963,440.1284347086914,82.08000000000042,31816.000000000167
2021-04-11,1684.6783167425315,3.0659004523417583,3.452761978414831,12.776899420036022,0.05809194686652443,0.06511954841012073,58297.39974912143,442.13848892744676,82.08000000000042,31816.000000000167
2021-04-12,1687.5602566260673,2.8819398835355723,3.338849764354114,12.82803655597726,0.05114814567025536,0.063013869452387,58397.1274183376,443.908345202373,82.08000000000042,31816.000000000167
2021-04-13,1690.2435925988352,2.6833359727680364,3.2000822166075418,12.87135062318852,0.043322324508024444,0.059423298016892126,58489.9825073538,445.4074450685548,82.08000000000042,31816.000000000167
2021-04-14,1692.724695095541,2.481102496705959,3.0399887794563067,12.906421823241441,0.03507739302549152,0.05448150066199042,58575.8394304508,446.62125930238636,82.08000000000042,31816.000000000167
2021-04-15,1695.0115885485488,2.2868934530078167,2.8646813066348966,12.933339315071692,0.02692213655968102,0.04844709834717159,58654.97588586339,447.5528736946314,82.08000000000042,31816.000000000167
