date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,life_expectancy,population
2022-06-25,453.9999999965566,1.5263804662923106e-09,3.8316496990514695e-09,7.000000000000038,6.287639762036499e-49,39474.829999700596,608.640000000003,2.0000052434972653,0.02999999999993913,79.94000000000042,11596.000000000064
2022-06-26,453.99999999741806,1.1447853497192329e-09,2.8737372742886023e-09,7.000000000000038,4.7157298215273746e-49,39474.8299997755,608.640000000003,2.0000039326229517,0.02999999999995439,79.94000000000042,11596.000000000064
2022-06-27,453.99747898966086,8.585890122894247e-10,2.1553029557164516e-09,7.000000000000038,3.536797366145531e-49,39474.61079815101,608.640000000003,2.0000029494672167,0.029999999999965832,79.94000000000042,11596.000000000064
2022-06-28,453.9926470573723,6.439417592170685e-10,1.6164772167873387e-09,7.000000000000038,2.6525980246091485e-49,39474.190661638524,608.640000000003,2.0000022121004153,0.029999999999974415,79.94000000000042,11596.000000000064
2022-06-29,453.9874393977487,4.829563194128013e-10,1.212357912590504e-09,7.000000000000038,1.9894485184568614e-49,39473.737855634245,608.640000000003,2.000001659075314,0.029999999999980854,79.94000000000042,11596.000000000064
2022-06-30,453.9847618366121,0.001228183943341998,9.09268434442878e-10,7.000000000000038,1.492086388842646e-49,39473.50504169342,608.640000000003,2.000001244306488,0.029999999999985684,79.94000000000042,11596.000000000064
2022-07-01,453.9879249650486,0.00609243724645287,6.819513258321585e-10,7.000000000000038,1.1190647916319844e-49,39473.780075710965,608.640000000003,2.000000933229869,0.029999999999989306,79.94000000000042,11596.000000000064
2022-07-02,454.00021974188667,0.014491758445505508,0.0013450231358978866,7.000000000000038,8.392985937239883e-50,39474.849106557034,608.640000000003,2.0000006999224045,0.02999999999999202,79.94000000000042,11596.000000000064
2022-07-03,454.0245991955559,0.026027189874853196,0.004551753777262796,7.000000000000038,6.294739452929912e-50,39476.96890005358,608.640000000003,2.000000524941806,0.029999999999994056,79.94000000000042,11596.000000000064
2022-07-04,454.0634397004814,0.040076307079701744,0.010302955604440344,7.000000000000038,4.7210545896974345e-50,39480.34608195685,608.640000000003,2.0000003937063573,0.029999999999995582,79.94000000000042,11596.000000000064
2022-07-05,454.11836193437915,0.05584908551339636,0.01878264656758371,7.000000000000038,3.540790942273076e-50,39485.12157019426,608.640000000003,2.000000295279771,0.029999999999996727,79.94000000000042,11596.000000000064
2022-07-06,454.1900965962278,0.07242980056038681,0.02980078583066524,7.000000000000038,2.655593206704807e-50,39491.358899041996,608.640000000003,2.000000221459831,0.029999999999997588,79.94000000000042,11596.000000000064
2022-07-07,454.2783836947475,0.08880845255345127,0.04288678846802167,7.000000000000038,1.9916949050286052e-50,39499.03546225828,608.640000000003,2.000000166094876,0.029999999999998233,79.94000000000042,11596.000000000064
2022-07-08,454.3818970147588,0.1039043355366142,0.057359661486763,7.000000000000038,1.4937711787714538e-50,39508.035945433265,608.640000000003,2.0000001245711596,0.029999999999998715,79.94000000000042,11596.000000000064
2022-07-09,454.4981874669521,0.11658371383733482,0.0723806058435792,7.000000000000038,1.1203283840785904e-50,39518.14740025147,608.640000000003,2.0000000934283726,0.029999999999999076,79.94000000000042,11596.000000000064
