date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,female_smokers,human_development_index,population
2020-10-21,3637.845949376984,3.0128886692172623,3.6679460687004863,117.42518572008177,0.6793328862707088,1.5472356040499506,0.200000000000001,0.737954349373199,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,64.3199317062407,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-22,3640.6191258982894,2.773176521305322,3.4581938760243993,117.59317823640926,0.5452139504173175,1.160426703037463,0.200000000000001,0.7380762985522016,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,63.3977451597711,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-23,3643.1646999505483,2.5455740522588903,3.2379162538185615,117.75150940452107,0.4412472436791809,0.8703200272780973,0.200000000000001,0.7383406757564276,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,62.552011196913085,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-24,3645.509368531113,2.3446685805645644,3.015357681637357,117.8995402628286,0.3602179149830445,0.6701204341625161,0.200000000000001,0.7387522747552662,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,61.79128974868683,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-25,3647.695940425489,2.186571894376238,2.7998802521782467,118.03743800255147,0.29703803222952657,0.5377124975675887,0.200000000000001,0.7393111356074978,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,61.11863376271106,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-26,3649.7832190553854,2.0872786298965957,2.600532361079389,118.16503713151945,0.24695434834796925,0.43546520704770203,0.200000000000001,0.7399906238452495,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,60.53102186372698,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-27,3651.782727801564,1.9995087461781051,2.4213213781140044,118.28208424812263,0.2065635311381587,0.3558036564169984,0.200000000000001,0.7407457151366854,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,60.01893284899118,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-28,3653.70521003993,1.922482238366613,2.265256062674064,118.38952052287301,0.17457358565161524,0.2933019989384762,0.200000000000001,0.7415318138250426,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,59.59386770397036,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-29,3655.5614705551625,1.856260515232622,2.1339498039544837,118.48918305537407,0.15001551567697913,0.24409770153094196,0.200000000000001,0.7422831525471928,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,59.23817178638121,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
2020-10-30,3657.3630066009273,1.8015360457651282,2.027323051091269,118.58358089204785,0.13216257405573056,0.20545223542422467,0.200000000000001,0.7429339222643064,1148.000000000006,0.0,401.80000000000217,281.0000000000015,0.010000000000000054,58.92192134140202,31.20000000000017,17.500000000000092,0.7000000000000035,0.5000000000000026,2705995.000000014
