date,total_cases,new_cases,total_deaths,new_deaths,icu_patients,hosp_patients,weekly_hosp_admissions,total_boosters_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-04-13,0.0,0.0,0.0,0.0,143.4377431277934,776.9981305752302,990.045681269268,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-14,0.0,0.0,0.0,0.0,145.61103197415812,793.7959476405382,980.8268110489141,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-15,0.0,0.0,0.0,0.0,147.2111505158483,807.3361171622083,971.1634502388523,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-16,0.0,0.0,0.0,0.0,148.18560917001506,817.4577439802547,961.1018540010539,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-17,0.0,0.0,0.0,0.0,148.51771366484184,824.1226227880364,950.7339858466223,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-18,0.0,0.0,0.0,0.0,148.22020186143055,827.4899470522437,940.2416820158666,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-19,0.0,0.0,0.0,0.0,147.3400221135909,827.6827802633275,929.8170727594771,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-20,0.0,0.0,0.0,0.0,145.92180714757217,824.8656727863784,919.6226785191889,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-21,0.0,0.0,0.0,0.0,144.012557687764,819.270133710664,909.6986346166068,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-22,0.0,0.0,0.0,0.0,141.6668035276202,811.1880075228181,900.1301330406723,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-23,0.0,0.0,0.0,0.0,138.94003477241216,800.9217748728838,891.020305016446,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-24,0.0,0.0,0.0,0.0,135.87818380393762,788.5934804759308,882.561059402284,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-25,0.0,0.0,0.0,0.0,132.5036281567672,774.5096707965096,874.918160421139,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-26,0.0,0.0,0.0,0.0,128.90360993464085,758.8751910417917,868.1952783636899,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-27,0.0,0.0,0.0,0.0,125.16431055376037,741.8655076963414,862.4250463616504,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-28,0.0,0.0,0.0,0.0,121.35135185520407,723.6673757625608,857.5112217460289,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-29,0.0,0.0,0.0,0.0,117.53445765352343,704.574578363615,853.3169812739701,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-04-30,0.0,0.0,0.0,0.0,113.79408823044653,684.79940500736,849.7810455870236,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-01,0.0,0.0,0.0,0.0,110.19107360657777,664.6194632577833,846.8247628586594,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-02,0.0,0.0,0.0,0.0,106.7773711389994,644.2582141207786,844.3794965137436,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-03,0.0,0.0,0.0,0.0,103.55553966646687,623.7879883216772,842.23526879772,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-04,0.0,0.0,0.0,0.0,100.50539101358655,603.4129369426162,840.12405987237,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-05,0.0,0.0,0.0,0.0,97.60973168940788,583.399246986213,837.9224243483641,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-06,0.0,0.0,0.0,0.0,94.82662649814846,563.915805633972,835.4995267292768,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-07,0.0,0.0,0.0,0.0,92.14189941465864,545.0158296618081,832.6960412977667,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-08,0.0,0.0,0.0,0.0,89.53245882085189,526.8211159438357,829.3553212124987,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-09,0.0,0.0,0.0,0.0,87.00066926108181,509.3084678563907,825.3032717755677,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-10,0.0,0.0,0.0,0.0,84.54628410482891,492.5027309827914,820.3968462040104,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-11,0.0,0.0,0.0,0.0,82.147689807775,476.55120790095964,814.5907018798997,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-12,0.0,0.0,0.0,0.0,79.8157124107764,461.6580568630184,807.8977937014579,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-13,0.0,0.0,0.0,0.0,77.55456064938815,447.8033519556031,800.3804881332373,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-14,0.0,0.0,0.0,0.0,75.36335099770702,435.0357234043241,792.0775929906854,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-15,0.0,0.0,0.0,0.0,73.24163089533917,423.33522823520866,783.0915173028083,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-16,0.0,0.0,0.0,0.0,71.18209582825948,412.6564470329035,773.5277200714834,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-17,0.0,0.0,0.0,0.0,69.19289055251338,403.21334367803945,763.6661520445637,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-18,0.0,0.0,0.0,0.0,67.27559874825712,395.24864706040466,753.7792358821632,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-19,0.0,0.0,0.0,0.0,65.42846699913733,388.8921414039013,744.1073260712872,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-20,0.0,0.0,0.0,0.0,63.63914275096911,384.14748355777454,734.7893665638089,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-21,0.0,0.0,0.0,0.0,61.90480955191469,381.00923904195776,725.9107547224698,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-22,0.0,0.0,0.0,0.0,60.22799307214553,379.38640568741585,717.6216568627971,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-23,0.0,0.0,0.0,0.0,58.6085513651952,379.17180167991273,710.0873641726321,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
2020-05-24,0.0,0.0,0.0,0.0,57.039865366171846,380.3362365217321,703.3653292057517,10.180000000000053,2.710000000000014,0.0,5218.000000000027,5218.000000000027,0.16000000000000086,3170000.0000000168
