date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,male_smokers,human_development_index,population
2020-10-28,420.7093139900256,2.6144993014069398,2.5715741329320427,10.000000000000053,3.692750890936795e-23,9.276356614188719e-23,329.67326866991345,0.41295545384669746,11119.000000000055,0.0,16.67338081942055,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-10-29,423.27241858883525,2.5631045988735663,2.597109979143121,10.000000000000053,2.769563168202596e-23,6.957267460641539e-23,331.68195570411626,0.4188987170818563,11119.000000000055,0.0,16.672535614565437,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-10-30,425.760939668841,2.488521080053691,2.595401650485334,10.000000000000053,2.077172376151947e-23,5.2179505954811546e-23,333.6322854594064,0.42478441273059125,11119.000000000055,0.0,16.671901710924104,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-10-31,428.15619279300176,2.395253124196703,2.5682070232550833,10.000000000000053,1.5578792821139602e-23,3.9134629466108657e-23,335.5096040428423,0.4304155558310727,11119.000000000055,0.0,16.6714262831931,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-01,430.44610387077,2.289911077795235,2.51960549368566,10.000000000000053,1.1684094615854701e-23,2.935097209958149e-23,337.3044304076978,0.4356256617020059,11119.000000000055,0.0,16.671069712394846,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-02,432.615444095709,2.1693402249592277,2.45202167036121,10.000000000000053,8.763070961891025e-24,2.2013229074686117e-23,339.004819896918,0.44027839301212235,11119.000000000055,0.0,16.67080228429616,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-03,434.6558138410131,2.0403697453192935,2.3665013852854546,10.000000000000053,6.572303221418269e-24,1.6509921806014588e-23,340.60418360400763,0.44425953813336516,11119.000000000055,0.0,16.67060171322214,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-04,436.57230640532407,1.9164925643223745,2.2670230977876233,10.000000000000053,4.929227416063702e-24,1.238244135451094e-23,342.10649630029127,0.4474616219258164,11119.000000000055,0.0,16.67045128491663,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-05,438.3809427968831,1.8086363915675747,2.1594205230821553,10.000000000000053,3.6969205620477764e-24,9.286831015883205e-24,343.52429061565203,0.44980969414313476,11119.000000000055,0.0,16.670338463687496,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
2020-11-06,440.10674782164483,1.72580502476812,2.050574603688477,10.000000000000053,2.7726904215358323e-24,6.965123261912404e-24,344.877152674086,0.4512433404198921,11119.000000000055,0.0,16.670253847765643,37.40000000000019,10.94000000000006,0.5000000000000026,3.200000000000016,40.700000000000216,0.800000000000004,1299478.000000007
