date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,tests_per_case,new_people_vaccinated_smoothed_per_hundred,aged_70_older,median_age,aged_65_older,gdp_per_capita,handwashing_facilities,population
2021-07-29,4176.440454537638,26.48354165703751,21.748663077625732,73.63473664525219,0.23774328737215245,0.25902855116787016,1983.5533616942976,1.3436440706602122,239.0000000000013,26.600000000000147,0.008291214329017407,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-07-30,4204.743479235491,28.303024697852518,23.326230501496646,73.87099430682224,0.23625833818586967,0.253264787648689,1996.9955178770608,1.3358125617217285,239.0000000000013,26.600000000000147,0.008734247850835467,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-07-31,4234.8397361234565,30.096256887966035,24.950248506374628,74.11021082384659,0.23921702448620286,0.24836940521615508,2011.289264943028,1.3271238039674456,239.0000000000013,26.600000000000147,0.009107085370996686,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-01,4266.580820192146,31.74108406868951,26.587495203310425,74.35709250702531,0.2468820637751244,0.245280447577275,2026.3641240466404,1.3176269512302725,239.0000000000013,26.600000000000147,0.009400772981059423,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-02,4299.61375024431,33.0329300521636,28.213932326852614,74.60503657483923,0.2479443532612079,0.24363535184326685,2042.052446460969,1.3073923207271663,239.0000000000013,26.600000000000147,0.009606979218664652,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-03,4333.942778746587,34.32902850227724,29.81557319471934,74.85712261535707,0.2520862546033077,0.24399089655859785,2058.356251620132,1.2964975372486731,239.0000000000013,26.600000000000147,0.009721071518070902,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-04,4369.584265701834,35.64148695524709,31.373666644585125,75.12317486390964,0.26605240911666994,0.24754036052496037,2075.283322684074,1.2850517243650779,239.0000000000013,26.600000000000147,0.009744423548055452,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-05,4406.534724809672,36.950459107838086,32.86888750767936,75.41629840714371,0.2931236636571539,0.25572492133101865,2092.832026111313,1.2731385023882251,239.0000000000013,26.600000000000147,0.009686145715340246,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-06,4444.746858086899,38.21213327722639,34.28447946398517,75.75028133606249,0.33398301923607876,0.2699422042497188,2110.9799263384975,1.2608556544253011,239.0000000000013,26.600000000000147,0.009539657767436031,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
2021-08-07,4484.111581832795,39.36472374589658,35.60861218363858,76.13764636080586,0.3873650924813584,0.2913276939112715,2129.675246790075,1.2483185346134185,239.0000000000013,26.600000000000147,0.00930083253048977,1.5600000000000083,19.4000000000001,3.000000000000016,1548.6800000000082,6.400000000000032,2105580.000000011
