date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,male_smokers,population
2020-03-28,234.51047419133764,20.862216141441724,18.05549625537655,4.716185927378084,0.3908751933210165,0.31403838466626177,4.830000000000025,1.1036603758708567,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,81.42739815038291,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-03-29,255.77855700096973,21.270773289016038,18.983143684745112,5.134877002094658,0.44433609764105414,0.336618155015534,4.830000000000025,1.0885200071778693,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,82.50090801808788,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-03-30,277.2326087655953,21.456069624163483,19.772707795879484,5.621665185313731,0.5060219504124335,0.368059770107805,4.830000000000025,1.072574232920572,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,83.26169571944838,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-03-31,298.76765308356994,21.536557712628134,20.405746587051855,6.180680046063525,0.5734401861448143,0.4090629271283658,4.830000000000025,1.056109892531413,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,83.78462473076289,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-01,320.2382155722126,21.47169753463273,20.866621026261775,6.812190706816564,0.6423296547993036,0.4587609962512526,4.830000000000025,1.0394351989719288,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.13596854807228,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-02,341.48654791057567,21.249183622855636,21.146411309450727,7.512439733409138,0.7083632721272748,0.5151578512608386,4.830000000000025,1.0228415899206094,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.39947641105434,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-03,362.36379587152317,20.87788642431693,21.24585405416306,8.273518552480915,0.7671645032228007,0.5754554925180282,4.830000000000025,1.0066185873984415,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.59710730829087,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-04,382.7458753457891,20.38255832179299,21.177545194791684,9.083274014554625,0.8143197251869791,0.6362997641849024,4.830000000000025,0.9910117750672551,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.74533048121828,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-05,402.54537936002123,19.799863149877414,20.967592154012344,9.925238316345851,0.8453874991261762,0.6939646421432029,4.830000000000025,0.9762111583851227,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.85649786091383,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-06,421.78983607140634,19.24472606311914,20.651810954552595,10.788660476108793,0.8659895577641551,0.7457635591768927,4.830000000000025,0.9623128613551005,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.9398733956855,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-07,440.41227039550756,18.622636337901756,20.23560756950206,11.6672387313544,0.8805038037465177,0.7899980087491867,4.830000000000025,0.9493459905541418,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.00240504676424,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-08,458.3336856667025,17.92156678154528,19.7284631108693,12.549378628347753,0.8835840583690362,0.8248091077254336,4.830000000000025,0.9373263966001584,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.0493037850733,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-09,475.488370261663,17.154798227723298,19.143516208394402,13.420970622844546,0.8726751155285559,0.8485893776589764,4.830000000000025,0.9262355860732615,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.0844778388051,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-10,491.8428775669655,16.354592529874587,18.49724979365846,14.26747328064345,0.8473149985727271,0.8602915807555457,4.830000000000025,0.9160527399751155,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.11085837910395,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-11,507.41026095479833,15.567447306261808,17.80925618816565,15.07547567800039,0.8086116529373033,0.8596603468465571,4.830000000000025,0.9067649913097153,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.13064378432807,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-12,522.260750014742,14.85053699876554,17.102060919404803,15.833869201939232,0.758850465624116,0.8474058936190819,4.830000000000025,0.8983856374706524,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.14548283824618,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-13,536.6142115091181,14.353497448492401,16.403146045080447,16.534726400484832,0.7011999048095551,0.823884736956394,4.830000000000025,0.8909414582258088,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.15661212868476,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-14,550.464989594994,13.850805051463048,15.721272591341059,17.17148759286527,0.6370182220784015,0.7890278061109616,4.830000000000025,0.8845099075025833,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.16963556710192,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-15,563.7626239027751,13.297654531971576,15.06052183199967,17.741172255734952,0.5698774351431585,0.7440502663479279,4.830000000000025,0.8791844668260337,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.18485902826774,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-16,576.44276624641,12.680157511777663,14.421095155512376,18.244777058640285,0.5037493821104397,0.6911078355075531,4.830000000000025,0.8750832434614786,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.19921440694753,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-17,588.4503681560429,12.007613285740177,13.799913965212191,18.6875743906189,0.4429057663824423,0.6330390214270455,4.830000000000025,0.8723285929063881,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.20770266041438,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-18,599.757071527505,11.306711903542379,13.191069604484467,19.079336255149077,0.3918431903330505,0.5731718000069362,4.830000000000025,0.8710286036972454,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.20447609033353,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-19,610.3742516094305,10.61718648098582,12.586160800648432,19.434502191361837,0.3552269305649143,0.5151786237608588,4.830000000000025,0.871308298280369,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.18365005417562,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-20,620.3930513444365,10.018804534301108,11.96680725207005,19.772305214949977,0.33784876935225755,0.4629676782278843,4.830000000000025,0.8732814822752424,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.14457561432285,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-21,629.7927038283024,9.399656083337348,11.330853499815317,20.097086054069653,0.324815148442765,0.41810407153452056,4.830000000000025,0.8770763347187148,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,85.0825797391844,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-22,638.5525433851255,8.759842256426744,10.682554798423233,20.412100254837984,0.31503993276064557,0.38148286942335363,4.830000000000025,0.8827799401146676,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.99116880568124,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-23,646.6666861425942,8.114144782171392,10.030258535792225,20.719789476842806,0.307708520999056,0.3533107622808317,4.830000000000025,0.8904307857259504,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.86368122610979,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-24,654.1550404634431,7.488355839375804,9.384665298094987,21.021984964774994,0.30220996217786383,0.33309231540810313,4.830000000000025,0.9000719580727445,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.69452691828963,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-25,661.0715647690442,6.916525444496307,8.757524668464592,21.320060152152706,0.29808604306196973,0.319619656724145,4.830000000000025,0.9117931411466735,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.48011690817435,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-26,667.5104609071009,6.438896992228087,8.160657076009088,21.61504511411456,0.2949931037250491,0.3109647425431092,4.830000000000025,0.9256465688528961,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,84.21956053180962,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-27,673.5553569925438,6.044896726071524,7.592968081732098,21.910233415417885,0.29519440762572,0.3048391031258197,4.830000000000025,0.9416525090572558,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,83.91518833680173,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-28,679.2326780546869,5.677321542614412,7.061195356709553,22.20599438929454,0.2957655536184501,0.30067134415108787,4.830000000000025,0.9597510172163435,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,83.56826778783089,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-29,684.6071685280879,5.37449083375461,6.577543091546392,22.500827401537837,0.29483644704964923,0.2977751629290888,4.830000000000025,0.9798116468812312,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,83.17986696886294,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-04-30,689.7690803391827,5.16191208135992,6.155752341284235,22.792152548567763,0.291327723134684,0.2954249403933264,4.830000000000025,1.001602109433711,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,82.74623894675074,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-01,694.8245639712594,5.055483834775602,5.808153784082123,23.07690368097983,0.2847530644906385,0.29291243509460735,4.830000000000025,1.0247870701166553,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,82.27714785906122,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-02,699.8884617631902,5.063897943955012,5.54345729022708,23.351973171206787,0.27507093928588483,0.2895893036965215,4.830000000000025,1.0489616665176804,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,81.79129205137424,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-03,705.0789028834796,5.190441234307572,5.365094098892035,23.61454548926485,0.2625734048522614,0.28489899134705216,4.830000000000025,1.0736627495650557,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,81.31287143025672,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-04,710.4325772918932,5.353674493927197,5.266368408687455,23.863607888765088,0.24906321459588668,0.27821157382703154,4.830000000000025,1.0983996155028173,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.864349112447,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-05,716.0104219799098,5.577844752151934,5.252216674970673,24.097511992850514,0.2339047154071609,0.2692356034471971,4.830000000000025,1.122674146016255,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.47442893194363,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-06,721.9043581785339,5.893936246725467,5.326527082827883,24.314617511121437,0.21710597676222287,0.257956114350104,4.830000000000025,1.146016598523182,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.16164021867341,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-07,728.2120921633132,6.307734020855358,5.490368647608961,24.513775027329476,0.19915786007651545,0.2445881264865602,4.830000000000025,1.1680583441735777,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.93568394551778,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-08,735.0182158581033,6.80612372184709,5.740663040328579,24.69468809014808,0.18091332071995947,0.22954177359795208,4.830000000000025,1.188524688964057,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.79844233858253,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-09,742.3800322878901,7.361816450079576,6.069188456717033,24.8581847812504,0.16349688452833433,0.21339614920298916,4.830000000000025,1.2072155917068843,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.74473608490017,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-10,750.3169246684074,7.9368923957368125,6.461832519008373,25.006421391367702,0.14823675518681326,0.19687969108776243,4.830000000000025,1.223973426165427,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.76289223820659,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-11,758.6523832233493,8.335458566356596,6.888136994298307,25.144295681534864,0.13787439896929563,0.18085546967328808,4.830000000000025,1.238686113580116,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.83517014827368,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-12,767.4293165060716,8.776933291283298,7.345525014631305,25.271990345508005,0.12769474557474172,0.16559312132413237,4.830000000000025,1.251278483051928,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.93808090790867,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-13,776.7701612644934,9.34084476484258,7.8383478656923025,25.388995991193095,0.11700570688629236,0.1512585126155946,4.830000000000025,1.2616679767039445,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.05180001512683,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-14,786.8274270246478,10.057265764970024,8.374422179165816,25.494607368314053,0.10561142302186223,0.13791544231560687,4.830000000000025,1.2698122301039136,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.16331720591536,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-15,797.7466045283447,10.919177507308662,8.962432827005275,25.588295539163823,0.09368820527544652,0.12552691787115905,4.830000000000025,1.2757277892553773,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.26533244225176,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-16,809.6383470614181,11.8917425357821,9.609985092135032,25.669987006667668,0.08169149332310079,0.11395611277311729,4.830000000000025,1.2794635859622199,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.35196151656288,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-17,822.557606449911,12.919259390524381,10.322143796476857,25.740273060430653,0.07028607312742584,0.10296708457983807,4.830000000000025,1.2811009215337223,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.41160559120378,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-18,836.486724553013,13.929118104625696,11.121589747810148,25.80056678627325,0.06029374036593141,0.09204884284664334,4.830000000000025,1.2807733317449927,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.43077642998989,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-19,851.4845650695768,14.997840517706532,12.010594217774244,25.850748295910535,0.05018152052978148,0.0811542791938061,4.830000000000025,1.2786661332625278,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.39677333736002,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-20,867.5673184369608,16.082753368241143,12.973972327842665,25.890970077782967,0.0402217900418093,0.07037249672567138,4.830000000000025,1.2750018623903365,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.2946194341772,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-21,884.6997777740697,17.13245933775167,13.984903130820612,25.921750505977855,0.030780434321919355,0.05987213272524905,4.830000000000025,1.2700025280144736,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,80.11757058726843,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-22,902.7887958386337,18.08901806504617,15.009294671968101,25.9440439719204,0.023085325741439518,0.049858850675158536,4.830000000000025,1.2638569380276636,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.86565677044497,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-23,921.6783777451693,18.88958190689713,16.009057784842295,25.95929348314202,0.01731399430607964,0.04054345927333724,4.830000000000025,1.2566897300236584,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.54458808526758,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-24,941.1460005034485,19.467622758550384,16.944561438179257,25.96947011235655,0.01298549572955973,0.032118001694821936,4.830000000000025,1.2485911501357156,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,79.16493427662047,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-25,960.9830459496627,19.837045446417665,17.78853727126537,25.973321071662408,0.009739121797169797,0.02419580573136209,4.830000000000025,1.2396308222010126,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,78.74150936939176,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-26,981.1136419283118,20.130595978801644,18.521738764696632,25.971797526435918,0.007304341347877347,0.018146854298521566,4.830000000000025,1.2298709834898043,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,78.29291014598381,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-27,1001.4219799918073,20.308338063609988,19.125311992074536,25.968279301905188,0.0054782560109080105,0.013610140723891174,4.830000000000025,1.2194166506748856,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,77.84117000444596,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-28,1021.7728036751757,20.350823683454124,19.584968641761165,25.96748290887883,0.005950967379868145,0.01020760554291838,4.830000000000025,1.2084479114062951,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,77.41149935207406,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-29,1042.0267747020846,20.253971026973296,19.8941157831955,25.97464256304248,0.012220174468320667,0.007655704157188786,4.830000000000025,1.1971799865605408,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,77.01376947203885,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-30,1062.051997639364,20.02522293732761,20.056203191630654,25.994895949431218,0.024048776617239285,0.007559651421059013,4.830000000000025,1.1858662439604846,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,76.65041323848301,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-05-31,1081.7326633878956,19.680665748567804,20.08648384168682,26.032823545783856,0.04077413902401556,0.010923132230952653,4.830000000000025,1.1747725013284775,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,76.31708723978673,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-01,1100.940237683134,19.207574295265566,19.99640570608738,26.088321602453636,0.0576329636733124,0.01786526449318868,4.830000000000025,1.1641918517558945,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,76.00724529409354,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-02,1119.6143249979696,18.67408731485579,19.788183077238475,26.16422116305552,0.077500740854532,0.028617112558644013,4.830000000000025,1.154368517129786,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,75.71089211536663,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-03,1137.750514272073,18.136189274118593,19.477733300171934,26.26458474753408,0.10156446966804855,0.04324774068918351,4.830000000000025,1.1454858254685434,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,75.43196999150246,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-04,1155.3925237131061,17.642009441044685,19.090627221412106,26.39342886446443,0.12974478082246527,0.06163522374571778,4.830000000000025,1.1376649508725791,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,75.1749345072016,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-05,1172.6263093976302,17.233785684532727,18.659052025626007,26.553765895277902,0.16101252873255711,0.08344490520424652,4.830000000000025,1.1309602516159745,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.9440266722565,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-06,1189.575646721786,16.949337324162336,18.21953336311093,26.746885507431315,0.19362623559272787,0.10811309066789103,4.830000000000025,1.1253273315691255,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.74272701776714,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-07,1206.3988164893049,16.823169767523844,17.811226945410144,26.97181571428393,0.2253101744321029,0.13483481800091857,4.830000000000025,1.1206920080498257,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.57334616830283,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-08,1223.330237124576,16.93142063527445,17.48598177983979,27.228700182610208,0.25716944401089087,0.16363871854270606,4.830000000000025,1.1170125419132597,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.43671777102361,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-09,1240.4235020192577,17.09326489468469,17.26008265032912,27.518034509937657,0.28954805909090947,0.1941849212599711,4.830000000000025,1.1142922118648104,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.3319681925212,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
2020-06-10,1257.6809102894936,17.257408270237846,17.134488296731995,27.836796729253543,0.31892251813848005,0.2254541402016045,4.830000000000025,1.1125562629710075,1.3700000000000072,48.000000000000256,48.000000000000256,0.03000000000000016,74.25634379144982,31.100000000000176,13367.560000000067,40.700000000000216,5489744.000000029
