date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,stringency_index,extreme_poverty,gdp_per_capita,population
2020-03-25,22.396682649593476,4.135465001841728,2.6853837924635933,1.000000000000005,0.07040763805248967,0.05914114132456144,599859.000000003,0.040000000000000216,1.1896589502237256,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,83.5808854190731,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-26,27.01010086890169,4.667548977625649,3.160397411251386,1.000000000000005,0.07004877960594783,0.06275630848210897,599859.000000003,0.040000000000000216,1.1891669663846671,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,85.23434764542971,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-27,32.15867455277524,5.1875880422043785,3.6537788276693157,1.000000000000005,0.06780807791713064,0.06499483317153659,599859.000000003,0.040000000000000216,1.188587086456246,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,86.59158458669037,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-28,37.796850129190425,5.664495168692725,4.15087048145012,1.000000000000005,0.06375198603965801,0.06577327419991952,599859.000000003,0.040000000000000216,1.1881402178803244,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,87.73734842708966,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-29,43.841981488295616,6.062350044909987,4.635685666517463,1.000000000000005,0.05809194686652443,0.06511954841012073,599859.000000003,0.040000000000000216,1.1880957904302838,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,88.70635553492629,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-30,50.06605301990635,6.236985545964336,5.080103131594635,0.9924369747899211,0.04358512046017127,0.06192983583894161,599859.000000003,0.040000000000000216,1.1887410412713248,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,89.53556270807914,0.6000000000000031,9795.83000000005,1782115.00000001
2020-03-31,56.459252111406926,6.402884602265763,5.4781421515402,0.9779411764705933,0.03268884034512845,0.05626153331100975,599859.000000003,0.040000000000000216,1.1903689677666822,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,90.23515393151196,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-01,63.08314302667102,6.6311550483379875,5.834630369311268,0.962318196509378,0.024516630258846338,0.04908044216166717,599859.000000003,0.040000000000000216,1.1933075920176441,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,90.81306615968776,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-02,70.03617756735309,6.958482640487503,6.161923164830908,0.9542855122818408,0.022686115228071405,0.04189468844090133,599859.000000003,0.040000000000000216,1.1978137580080634,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.27704751892561,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-03,77.42782806885691,7.395736576357883,6.477443181638704,0.9637748969780271,0.03173662908427275,0.036480163066293335,599859.000000003,0.040000000000000216,1.2039994587775424,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.63620095916849,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-04,85.35918714731187,7.934423634595509,6.801834971878684,1.0006592270321644,0.052099175109908004,0.034674601937729074,599859.000000003,0.040000000000000216,1.2118045391381036,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.90214199280895,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-05,93.90841750980533,8.551528779598875,7.157580980040246,1.0737975876949395,0.08328899025292252,0.0382231460234326,599859.000000003,0.040000000000000216,1.2210156538687702,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.08986699880853,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-06,102.89546956415768,8.988775867181394,7.5508584887470676,1.1827560770026222,0.11657146150029335,0.04866251142449116,599859.000000003,0.040000000000000216,1.2312979394966022,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.2184044507872,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-07,112.39078446141839,9.496607756882504,7.992995514911962,1.3330269801824797,0.15598063232431542,0.0668879630770951,599859.000000003,0.040000000000000216,1.2422158592766228,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.31130333809054,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-08,122.58528291619976,10.195468099497706,8.502367676907967,1.5326079856216719,0.2038633022975357,0.09332854502921781,599859.000000003,0.040000000000000216,1.2533121853430538,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.38097750356803,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-09,133.71806690596065,11.133511223298154,9.098988912173557,1.7894365968439239,0.2600403338660095,0.12790203255989038,599859.000000003,0.040000000000000216,1.264114714314338,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.43323312767615,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-10,146.02219594546943,12.304674464661742,9.800454515416545,2.1094659414920294,0.32243813663092347,0.16998114626865768,599859.000000003,0.040000000000000216,1.2740899142102222,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.47242484575725,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-11,159.68401929265116,13.662232416046429,10.618898417267015,2.495221628064728,0.3875622805598127,0.21836821264267023,599859.000000003,0.040000000000000216,1.2826364401825554,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.50181863431806,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-12,174.81267510297283,15.128962611970207,11.558711143267024,2.9447193884693665,0.4508527058949735,0.27127615948200323,599859.000000003,0.040000000000000216,1.2891634969113204,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.52386397573866,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-13,191.31889546750142,16.506450465765013,12.63284088815488,3.4544348225414305,0.5107316431898155,0.32794031288881403,599859.000000003,0.040000000000000216,1.293158660175412,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.54039798180412,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-14,209.3079014002386,17.989178508664452,13.8462363545454,4.025651585555079,0.5719789198519618,0.3876926296245945,599859.000000003,0.040000000000000216,1.2941875148471391,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.55279848635323,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-15,228.88478836433575,19.57701639604265,15.186618442379666,4.655211539845052,0.6301315719187075,0.44888550324624243,599859.000000003,0.040000000000000216,1.2918631636078837,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.56209886476503,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-16,250.1131872654953,21.228495975118644,16.628903553827442,5.336140393733185,0.6813575671096848,0.5093451229097959,599859.000000003,0.040000000000000216,1.2858343474958305,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.56907414857389,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-17,272.9842601970211,22.87114573699513,18.13852107196402,6.0581169307233,0.722298071906279,0.5667114924732336,599859.000000003,0.040000000000000216,1.2758671956574272,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.57430561143053,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-18,297.39344724860666,24.409241655687563,19.67390146977783,6.807824931397368,0.7499491518611907,0.6186934448235754,599859.000000003,0.040000000000000216,1.2618995887275584,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.57822920857302,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-19,323.12302661292614,25.729620317395966,21.18834239192617,7.569217114837632,0.7615730468306066,0.6632599026222076,599859.000000003,0.040000000000000216,1.2440639934202664,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58117190642989,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-20,349.9992027328044,26.87620683468567,22.669765358909114,8.330015615701607,0.7609341484067311,0.6991488700823646,599859.000000003,0.040000000000000216,1.2226733990729584,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58337892982254,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-21,377.96788944456193,27.968709747863038,24.0954069215736,9.083565364006343,0.7536514839618044,0.7252134625165257,599859.000000003,0.040000000000000216,1.1981889536356836,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58503419736704,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-22,406.8496242585999,28.8817520911171,25.424611752266213,9.821158185900702,0.737669123637159,0.7406484614639953,599859.000000003,0.040000000000000216,1.1711953674568871,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.5862756480254,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-23,436.38012381773865,29.530512516948082,26.610532505214568,10.533838904454633,0.712737944861031,0.7451602310365883,599859.000000003,0.040000000000000216,1.1422569005118652,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58720673601917,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-24,466.2407004909712,29.86058639158958,27.60890471181336,11.213759915251142,0.6799639305268342,0.7390941551778948,599859.000000003,0.040000000000000216,1.1119113243819612,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58790505201449,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-25,496.0810748187787,29.84038161657523,28.384627952088895,11.855197118080262,0.6414693926268653,0.7235302156077271,599859.000000003,0.040000000000000216,1.0806823620647528,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.588428789011,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-26,525.5364848471165,29.455415494913687,28.916701733297486,12.455311865709538,0.6001388899775834,0.7003546752804568,599859.000000003,0.040000000000000216,1.0491087334102336,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58882159175838,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-27,554.4598458589969,28.923365111812323,29.208948407277617,13.015982929663556,0.5606891707152502,0.6715827485417913,599859.000000003,0.040000000000000216,1.017675764666597,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58911619381891,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-28,582.6672987446041,28.20745596055611,29.242830083738795,13.534191463569602,0.5182221139769683,0.6377324718782253,599859.000000003,0.040000000000000216,0.9868166166479775,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58933714536431,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-29,609.899019630529,27.231723192136577,29.006869007535876,14.007996538853694,0.4738152603372839,0.5997781839022056,599859.000000003,0.040000000000000216,0.9569279117426102,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58950285902336,0.6000000000000031,9795.83000000005,1782115.00000001
2020-04-30,635.8881464294266,25.98912852855625,28.50070023658278,14.437235283907583,0.4292463838437843,0.5589895849208371,599859.000000003,0.040000000000000216,0.9284730831282257,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58962714426764,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-01,660.4124737522584,24.52432862007591,27.738111150287796,14.824047988464,0.3868184336488372,0.5168110316124124,599859.000000003,0.040000000000000216,0.9020128601806889,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58972035820085,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-02,683.3332240924753,22.920751313150042,26.74932108088007,15.17327193187808,0.34922824023339616,0.4747710080338088,599859.000000003,0.040000000000000216,0.8781012740947938,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58979026865077,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-03,704.6241262141539,21.29090285137839,25.58269103690443,15.492736754338448,0.3194680450748535,0.43441422887603576,599859.000000003,0.040000000000000216,0.8572779594495709,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58984270148821,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-04,724.415913018729,19.79178735184991,24.277909357187074,15.793485985275513,0.300751647897931,0.3970742463176607,599859.000000003,0.040000000000000216,0.8399893357798102,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58988202611627,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-05,742.6316180219665,18.215705413693527,22.850249083177985,16.077580552305076,0.28409637975021007,0.3634858721978451,599859.000000003,0.040000000000000216,0.8265810451444902,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.59690731790667,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-06,759.2396960633408,16.60807834921651,21.332326922273623,16.346808555793146,0.2692293630285596,0.33418405508568216,599859.000000003,0.040000000000000216,0.8172240837937275,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.61033805145533,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-07,774.2736957708422,15.033999938382983,19.767065327451846,16.602915078771193,0.25610754263341096,0.30943749186371244,599859.000000003,0.040000000000000216,0.8118758844354712,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.62480589799694,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-08,787.8470139095808,13.573318311899726,18.20241405699808,16.847774544372538,0.24486023034286716,0.289198836415561,599859.000000003,0.040000000000000216,0.8103147995580202,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.63224857346552,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-09,800.1639611432404,12.316947363530495,16.687391344299968,17.083519983909678,0.2357460130932851,0.2730673561416646,599859.000000003,0.040000000000000216,0.8121818010259824,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.62348022454012,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-10,811.528061355169,11.364100309331787,15.269114775193316,17.312639987932283,0.229120434189712,0.2602609243460678,599859.000000003,0.040000000000000216,0.8169934936266308,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.58936921817897,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-11,822.3054189963392,10.77735771422251,13.981208899753113,17.540572427924026,0.22793276261707424,0.24996056074500686,599859.000000003,0.040000000000000216,0.8242472210603103,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.52172148377011,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-12,832.5884533875271,10.283034445977172,12.847874677400497,17.768034362959853,0.2274621770048228,0.24196718849669985,599859.000000003,0.040000000000000216,0.833455131373773,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.41394301974432,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-13,842.4810620833098,9.892608736874617,11.888463538754975,17.99378595321539,0.22575177173228578,0.23583980636929314,599859.000000003,0.040000000000000216,0.8441029839537311,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.26153677353493,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-14,852.0931656639704,9.612103611479505,11.113886923620218,18.215442890897346,0.22165707378951843,0.23098021030379629,599859.000000003,0.040000000000000216,0.8557079748754481,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,92.06247530154758,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-15,861.5366163294269,9.443450688570856,10.523923434473417,18.430085723441298,0.2146429346246213,0.2266965345862832,599859.000000003,0.040000000000000216,0.8678246139943379,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.81748026413754,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-16,870.9221293446797,9.385513032588465,10.10519920158229,18.634716845910027,0.204631199029229,0.22225090772704298,599859.000000003,0.040000000000000216,0.8800539808577457,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.53023204684278,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-17,880.3569816238955,9.434852292217704,9.829673156842839,18.826603245292276,0.19188645680262656,0.21689519436994317,599859.000000003,0.040000000000000216,0.8920973699354889,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,91.20752697630869,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-18,889.9874033155312,9.63042170138695,9.665929560586246,19.00353355872683,0.17693035649983693,0.20953225550596444,599859.000000003,0.040000000000000216,0.9037779401859425,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,90.85939523223163,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-19,899.8608659966691,9.873462688451346,9.607545748332393,19.164010867170553,0.16047734074268652,0.19984376176522017,599859.000000003,0.040000000000000216,0.9150472560444356,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,90.50970188635873,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-20,909.9736229945943,10.112757003410277,9.639139918876975,19.307397290649433,0.14338644770310421,0.18791902041893796,599859.000000003,0.040000000000000216,0.9259898699583442,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,90.16058943997926,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-21,920.2836755523465,10.310052561866062,9.739003614012303,19.434022434696864,0.1266251622155959,0.17415306621918103,599859.000000003,0.040000000000000216,0.9369130553452948,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,89.8062520347357,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-22,930.7204974528843,10.43682190362322,9.881076078317903,19.54526472518234,0.11124230411160003,0.15917022952863932,599859.000000003,0.040000000000000216,0.9483240933835685,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,89.4362703124126,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-23,941.1923284872082,10.471831036637923,10.036425029003471,19.643612409433,0.09834769447025472,0.14376681241797282,599859.000000003,0.040000000000000216,0.960852798544465,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,89.03811255977823,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-24,951.5916445554528,10.399316069980072,10.17435723329108,19.732709307074778,0.08909690530647264,0.12886809573881908,599859.000000003,0.040000000000000216,0.9751329731811362,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,88.59901056721581,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-25,961.791697217496,10.200052663344795,10.255864886829993,19.817389123163252,0.08467982183699745,0.1154960944285488,599859.000000003,0.040000000000000216,0.9917097815988466,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,88.10736652269705,0.6000000000000031,9795.83000000005,1782115.00000001
2020-05-26,971.7494128614103,9.957715644890639,10.268009848057222,19.898756128086752,0.08136700923489104,0.10402834102179954,599859.000000003,0.040000000000000216,1.0110110045895695,2460.0000000000127,2747.0000000000136,0.010000000000000054,143.50000000000074,0.4400000000000024,1800.0000000000098,0.010000000000000054,87.57131658562344,0.6000000000000031,9795.83000000005,1782115.00000001
