date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,total_vaccinations_per_hundred,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,diabetes_prevalence,population,excess_mortality_cumulative,excess_mortality
2020-09-17,28501.431931484847,536.3824180118941,461.65292288289606,834.2211373769761,2.1331179654869685,1.9597423499329238,3144.230639473657,0.010000000000000054,1.311945721884697,49.027726631185004,260.56089705882056,0.3600000000000019,13509.608560672854,12802.388211083911,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.509712220001205,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.0061457229034787,7.968176410295226
2020-09-18,29062.835180029324,561.4032485444741,486.4308353425219,836.462346245403,2.2412088684268006,2.0220283203036065,3206.163527762972,0.010000000000000054,1.3035861498492065,51.79534248470105,274.6586980041999,0.3600000000000019,13777.792765042475,13022.250547453224,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.525726149487056,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.0284602479445328,7.876176425368489
2020-09-19,29647.044888577304,584.2097085479816,510.9469367848496,838.8321346032519,2.3697883578488694,2.095227284183752,3270.6123688345156,0.010000000000000054,1.2923142083791497,54.58950944917552,289.1493725658524,0.3600000000000019,14053.67382394348,13262.845893783217,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.560704114377785,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.049702882883325,7.734073495496965
2020-09-20,30250.163530686415,603.1186421091124,534.5457286067376,841.3440104547026,2.511875851450651,2.1806014586129305,3337.1472268521356,0.010000000000000054,1.2786181708286433,57.409294336396925,303.86737848709174,0.3600000000000019,14347.137559295705,13521.887183750488,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.6161799927,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.0697684355949453,7.54559503758912
2020-09-21,30865.951865855837,615.7883351694242,556.6710037918349,843.9820382224115,2.6380277677088717,2.278991171529191,3405.0798385295398,0.010000000000000054,1.2631001827433328,60.242604236460686,318.6539275304777,0.3600000000000019,14659.713237345102,13795.924679991298,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.692179435378314,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.0885850532637606,7.315406362225462
2020-09-22,31493.546559378996,627.5946935231583,577.0135598897723,846.7584420475466,2.7764038251352456,2.391313675996606,3474.3149753742123,0.010000000000000054,1.2464591060297054,63.06073468995066,333.35083672736755,0.3600000000000019,14987.686931887323,14082.717362611465,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.79142449250018,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1060900966243388,7.047396308283751
2020-09-23,32132.42147415614,638.8749147771466,595.3389013329734,849.6922478252538,2.933805777707289,2.5176185795572517,3544.794599985739,0.010000000000000054,1.2294367664970705,65.84632671235644,347.80516051255915,0.3600000000000019,15313.281488508275,14378.32346151906,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,36.91587994015734,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1222349240242626,6.746143269628188
2020-09-24,32782.09393367145,649.6724595153108,611.523507770901,852.8020882606676,3.1098404354136324,2.6570979036401474,3616.465462271145,0.010000000000000054,1.212735622707323,68.60124471106124,361.8815045149952,0.3600000000000019,15628.216255359897,14680.986681465754,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,37.06649495835012,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1370039010244781,6.417558902031843
2020-09-25,33441.904419225844,659.8104855543897,625.582035320743,856.1008066609188,3.2987184002512446,2.8080936281179625,3689.254796606402,0.010000000000000054,1.197000165640707,71.3044888015572,375.48643543214223,0.3600000000000019,15926.073810783037,14987.890382786474,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,37.24300938941552,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1504242712296218,6.069073553659359
2020-09-26,34110.85134286158,668.9469236357352,637.6877175054257,859.5914097791422,3.4906031182233455,2.9681033497245464,3763.0520947075547,0.010000000000000054,1.1827758191238738,73.94234526955844,388.50121959285326,0.3600000000000019,16207.061369722724,15295.524929947022,0.010000000000000054,72.00000000000037,12268.000000000064,0.14000000000000073,37.443808431848375,106.75000000000054,44.400000000000226,13.750000000000068,0.7000000000000035,6.3500000000000325,8939617.000000045,1.1625691730408345,5.70947798821987
