date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,median_age,aged_65_older,aged_70_older,cardiovasc_death_rate,population
2022-03-25,15570.002378505025,5.890135844184083,8.154588890571736,109.64786437381878,0.06975949444156825,0.06522217766745511,179956.3419363579,108537.7979492972,54.608052669288476,51.669245665168134,0.05236569549607087,20.49987061683116,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-26,15575.373584137355,5.371205632330052,7.440078060947554,109.71804113750709,0.07017676368831914,0.06659310383882673,180018.42219354212,108593.72798685993,55.93003756272921,52.58205706723429,0.05230093613401185,20.48962338925559,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-27,15580.43618357815,5.062599440795702,6.7708334325885,109.78853085313045,0.07048971562338231,0.06744482787912015,180076.93559198943,108651.03663332545,57.30864646551823,53.65176581270762,0.051904273529080384,20.615669384217092,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-28,15585.35713121951,4.920947641359549,6.188301383426513,109.85925528270513,0.0707244295746797,0.06808362090934021,180133.81178190443,108709.71695463225,58.680321306798746,54.823229660112574,0.05124607844997778,20.845331546889415,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-29,15590.216297024868,4.859165805357096,5.714141034337828,109.9301557477433,0.07090046503815273,0.06856271568200525,180189.97389121202,108769.62795514693,59.91100051468221,56.04996910998432,0.05044134616780015,21.12668935182837,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-30,15595.134669439649,4.918372414780595,5.3670433969557045,110.00118823937906,0.0710324916357575,0.06892203676150405,180246.82028961158,108830.37626694213,60.7483117951908,57.25544709751741,0.049611714215378286,21.40799212699348,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-03-31,15600.2482386667,5.1135692270518405,5.159501196714845,110.07231975096302,0.07113151158396108,0.06919152757112813,180305.9227351469,108891.67355444076,61.29728749862331,58.37178894304765,0.04886634868674386,21.652086532219933,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-01,15605.688409122866,5.440170456164778,5.095386240134718,110.14352552750813,0.07120577654511377,0.0693936456783462,180368.7999841335,108953.38598354242,61.712429101666345,59.36942024639377,0.04833269622740444,21.812999934717666,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-02,15611.567308781408,5.878899658542468,5.168132440282041,110.2147870027741,0.07126147526597829,0.06954523425875975,180436.74799860458,109015.44939392718,62.06341038475017,60.227646955965426,0.04814060167927996,21.86283657030137,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-03,15617.966771178839,6.39946239742981,5.359373085867648,110.28609025208074,0.07130324930662667,0.06965892569406991,180510.71260189486,109077.69178041644,62.24238648927377,60.91449733720686,0.048396660050668824,21.77568916011132,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-04,15624.838055113305,6.871283934465388,5.6382843392876225,110.35868533611954,0.07259508403879364,0.06992066485878783,180590.13045772392,109139.86279135644,62.171010940000016,61.39595703651868,0.049175969504711446,21.536734549462963,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-05,15632.24421683597,7.4061617226654715,6.0024609920222876,110.43245938024106,0.07377404412153231,0.07032285158526744,180675.73036220076,109201.8631407056,62.000349349150056,61.67857734429278,0.05050334105872112,21.146485947649936,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-06,15640.279251831911,8.035034995942233,6.448040314152474,110.50643891139296,0.07397953115191211,0.07073535135863393,180768.59869909103,109263.69048739747,61.827346691888486,61.8188069577995,0.0523760513661159,20.612257802689644,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-07,15649.03644275243,8.757190920518422,6.968912588555543,110.57916661082348,0.07272769943051466,0.07095875333798007,180869.81361109938,109325.22441047392,61.53392307644715,61.8408020509289,0.05475731324986174,19.94400750844906,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-08,15658.584620364278,9.548177611849725,7.556129011552417,110.64898387860904,0.06981726778555576,0.07076431387226344,180980.17062833125,109386.37394780388,61.149537329959884,61.750801926044204,0.05758349883526323,19.163925152991638,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-09,15668.950359261595,10.36573889731653,8.197457618392834,110.71424275705002,0.06525887844097686,0.06992391413722934,181099.9768896391,109447.0567698382,60.68282203431551,61.54689265332445,0.06079315095256258,18.29839150533845,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-10,15680.104624649837,11.154265388242749,8.8770502273693,110.77346487321753,0.059222116167513564,0.06823252836310309,181228.89680863227,109507.1807803523,60.124010514101286,61.24064783517765,0.06434874168888875,17.37638735880347,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-11,15691.825446509378,11.720821859540193,9.570150631095835,110.82546064586353,0.05199577264599721,0.06534860441712378,181364.36488620943,109566.59565313767,59.414872785382116,60.84620985828377,0.06820467197448826,16.42498929091904,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-12,15704.141079064342,12.315632554965442,10.271782333373606,110.86941869060337,0.04395804473983084,0.061174349240444716,181506.70767710079,109625.04378251663,58.44812937895263,60.341913373027715,0.07235680068416302,15.471607191201578,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-13,15717.14478796667,13.003708902326235,10.981838527664353,110.9049728738027,0.03555418319934631,0.05579478907965486,181657.00312741214,109682.44744580812,57.403663291486694,59.715775689111524,0.0767960426592116,14.544978825851103,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-14,15730.950478499266,13.80569053259473,11.703265127163927,110.93225260299278,0.027279729190072117,0.049432064660419925,181816.5677332452,109738.94700969562,56.49956388749034,59.0040748179003,0.0815372388463804,13.663225069614587,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
2022-04-15,15745.659416728382,14.7089382291164,12.440698037357452,110.95192054468171,0.02045979689255409,0.04241115256771316,181986.57190966266,109794.70721913353,55.76020943791905,58.24302056074269,0.08658311659438465,12.83686611959945,80.58000000000041,42.20000000000023,18.6000000000001,10.80000000000006,273.67000000000144,99479.00000000052
