date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_people_vaccinated_smoothed_per_hundred,population
2020-03-31,101550.5643671459,2827.4447539971407,2062.9917313306205,3751.7453058740293,84.16403489621447,59.14623119746651,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-01,104673.63940334924,3124.402990190815,2324.033541387433,3847.1101267875574,95.40865965632392,67.50114269351047,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-02,108161.94396750885,3489.7833350800925,2605.7594527438764,3956.915820688606,109.83857295814488,77.17518572084406,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-03,112078.81841519225,3918.5023203146015,2911.5063993510607,4084.153817681942,127.262656286159,88.32051550265648,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-04,116469.58305832391,4392.520292272158,3243.699604296753,4231.070114392685,146.9347911803597,101.01960899286198,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-05,121351.82032541733,4884.08045837672,3603.299987159223,4398.748852762847,167.69260922237416,115.25722710663764,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-06,126626.48890275744,5276.574726458697,3987.5780220436327,4581.407567173952,182.6691175502651,130.5612183261,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-07,132324.9456040237,5700.413123059934,4398.011603636805,4780.685652756038,199.2858879364548,147.00881096500189,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-08,138514.9980362436,6192.025857162447,4836.250589605441,5001.033244091923,220.35344310166272,164.859324125497,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-09,145272.4995614428,6759.447770376695,5303.3508460502435,5247.929344833657,246.90048956606648,184.44058747033512,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-10,152660.0455178826,7389.417178784473,5799.199781596516,5526.545424914844,278.6193716994373,206.06375605200833,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-11,160710.99538598815,8052.700004321077,6322.085497962104,5840.743118459897,314.20016225874144,229.95942143461104,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-12,169417.48941279453,8708.082873311927,6868.373652883354,6192.322497215973,351.5812302913418,256.2296950352347,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-13,178648.82578616374,9232.732646257393,7433.540548486058,6576.138527727763,383.81741916323875,284.96551012581244,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-14,188431.15972423847,9783.51509555279,8016.8418294317835,6994.611765866939,418.4742796277627,316.2783703125241,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-15,198819.633012313,10389.428968723432,8616.471476307854,7451.56659750946,456.95561275896114,350.07881748875695,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-16,209871.35392859514,11052.45425724718,9229.758470837887,7950.635129127583,499.0691174554531,386.1029634720952,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-17,221625.13218852816,11754.306885566302,9853.314294789712,8494.060105733872,543.4254159842864,423.9323887320618,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-18,234086.28015303193,12461.50472784637,10483.143554156295,9081.797099339205,587.7373231388299,463.009066435925,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-19,247215.21373468384,13129.167120545433,11114.726947291447,9710.841150296274,629.044298107194,502.6465554830532,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-20,260840.43921180838,13625.40063129468,11742.250839751086,10369.630571836638,658.7896069029563,541.9281893983283,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-21,274975.6642181651,14135.356371984284,12363.942338281338,11058.852276000962,689.2218431862681,580.6062976725351,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-22,289672.5282379617,14696.962544017324,12979.30417597993,11781.780658196603,722.9284864621004,618.6023058335878,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-23,304991.7479561059,15319.29361130972,13588.852573646249,12542.42419759059,760.6436175938293,655.9699785671764,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-24,320981.47627089376,15989.783734662018,14193.920635793856,13344.135407404341,801.7112684636344,692.8678520572515,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-25,337661.0715535264,16679.636847538233,14796.510897659897,14188.568297634727,844.4329342177982,729.5385582413884,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-26,355008.9245927471,17347.884212899986,15399.184735462139,15074.896472094848,886.3282074506805,766.2933180023094,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-27,372860.15359323577,17851.25238074806,16002.87779804136,15992.602751614795,917.7063042628663,803.2813362716106,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-28,391236.34877605224,18376.212718010975,16608.714360812883,16943.312600233425,950.7098671758197,840.6366917641488,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-29,410204.3140707276,18967.978446071284,17218.859420900575,17931.936777259776,988.6241909442451,878.5931553777348,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-04-30,429842.75867845037,19638.454471269717,17835.88232731088,18964.348074218295,1032.411307396938,917.4170644971034,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-01,450217.31574445585,20374.564463665636,18462.279503563343,20045.63886755774,1081.2908011682612,957.3569787218917,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-02,471361.80636231805,21144.496166107372,19100.116489663487,21178.81428318288,1133.1754214967536,998.6059216626227,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-03,493264.18757716916,21902.38537603499,19750.759473582486,22363.81206985326,1184.9977910740863,1041.2730622876925,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-04,515773.97725365986,22509.79279737857,20416.26523818625,23590.764983223853,1226.9529166733753,1085.4512658495785,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-05,538919.1683313253,23145.193418331313,21097.54822033332,24861.941255194273,1271.1762744475027,1131.232358727845,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-06,562760.6831974282,23841.516621602434,21793.76801948402,26182.000770096456,1320.0595167599988,1178.5804918965641,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-07,587361.678332138,24600.996451334377,22502.70268041783,27555.77837330606,1373.7776046029683,1227.3473694072343,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-08,612764.5227924141,25402.84544774452,23221.02865527139,28986.62135270099,1430.8429804399466,1277.2836697509674,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-09,638973.5320749192,26209.010023106428,23944.530775067025,30475.14254975527,1488.5211978380426,1328.0476118801312,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-10,665942.0185132041,26968.48699373581,24668.25972835913,32018.28519285949,1543.1426436920442,1379.2113797245802,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-11,693468.9324369403,27526.914340324525,25384.991523160144,33602.36816096658,1584.0829685479623,1430.2301044443745,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-12,721569.4419424445,28100.509817945436,26092.894003714682,35228.58092033715,1626.2127597012134,1480.9496643061339,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-13,750305.1798084829,28735.738100369268,26792.068630937312,36901.07066116436,1672.4897410752014,1531.2968120628284,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-14,779750.1038932088,29444.92426047415,27484.058443791262,38624.631599622524,1723.560938644154,1581.2657452785393,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-15,809964.8924318665,30214.788670468777,28171.47903032248,40402.971954403445,1778.3403549204163,1630.9080340720293,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-16,840977.7405100679,31012.848177059772,28857.741755935178,42237.41417911874,1834.4422248199207,1680.325066924419,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-17,872769.9574187513,31792.216982827194,29546.846184598486,44125.92013660157,1888.5059575612913,1729.6623850349458,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-18,905154.3524855258,32384.395122382237,30240.772172062352,46058.35157627155,1932.4314397288254,1779.4261305667744,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-19,938158.9093382892,33004.55689446934,30941.35050719807,48036.046810839805,1977.6952346123944,1829.637575139046,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-20,971864.7435260196,33705.834219009776,31651.36444245419,50061.633443617975,2025.5866328112704,1880.0796480640481,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-21,1006366.6068688214,34501.86336626126,32373.78454337915,52137.39043500833,2075.7569914151786,1930.393042609125,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-22,1041743.2657204607,35376.65886923381,33111.19482576325,54264.0196523714,2126.6292173816846,1980.1482956931104,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-23,1078035.2846652665,36292.01895800169,33865.36235849508,56439.724532426655,2175.7048800692337,2028.899847658653,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-24,1115228.364290807,37193.07963543733,34636.91446570394,58659.51907805311,2219.7945456369316,2076.226587101459,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-25,1153107.7919963875,37879.42771300339,35421.919451895985,60910.601622696355,2251.082544651102,2121.74804100483,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-26,1191709.953725799,38602.16173497884,36221.577645806334,63192.79064817944,2282.1890254889763,2165.247097010898,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-27,1231134.6479866588,39424.6942650351,37038.558029442065,65508.07582388516,2315.285175710142,2206.6326192998704,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-28,1271497.9680035708,40363.32002004335,37875.909356923235,67859.03464748735,2350.9588236054933,2245.947246633924,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-29,1312896.9633329967,41398.995331774655,38736.24349361362,70247.64492549928,2388.6102780144015,2283.3732408901196,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-30,1355383.1360744103,42486.172743174946,39621.12292046884,72674.39413368501,2426.7492081875985,2319.2368734600946,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-05-31,1398942.5630286606,43559.42695557132,40530.60136229739,75137.61143736794,2463.217303684335,2354.0117150498254,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-01,1443372.0671486794,44429.50412100952,41466.32673794805,77630.14317725037,2492.5317398834877,2388.5045946260925,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-02,1488712.315633005,45340.248485068776,42428.91064492846,80152.72212114088,2522.578943891288,2422.846115329625,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-03,1535045.0245398823,46332.708907434484,43415.76987122065,82707.09879835417,2554.37667721388,2457.0021100912754,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-04,1582451.6744327098,47406.649893245616,44421.95975183184,85294.89840387242,2587.7996055186877,2490.8365358651636,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-05,1630982.5471141275,48530.872681731315,45440.7991862075,87916.76347646618,2621.865072594094,2524.1586443035303,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-06,1680633.5031765809,49650.95606268835,46464.339401291116,90571.71090728513,2654.9474308192007,2556.758359762881,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-07,1731328.5651652436,50695.06198883922,47483.71552381909,93256.6496963011,2684.9387890161497,2588.43281280859,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-08,1782834.8007485312,51506.23558342005,48494.676809961995,95964.00120241343,2707.3515061124717,2619.121299166886,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-09,1835163.6263047755,52328.82555634339,49493.04457854461,98693.69015520389,2729.6889527905632,2648.70838904873,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-10,1888353.465381461,53189.83907675988,50472.634202169684,101446.54011155498,2752.849956351168,2677.0616657361315,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-11,1942439.795060662,54086.32967925713,51426.873777031346,104223.42803130698,2776.887919752068,2704.0742480092777,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-12,1997432.6807331208,54992.88567250046,52350.0181252752,107024.65020900077,2801.2221776938222,2729.6966819668846,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-13,2053299.927178803,55867.24644571349,53238.05929676837,109849.4467226848,2824.796513684075,2753.960859891457,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-14,2109954.441877318,56654.51469853859,54089.40944542704,112695.64477052056,2846.1980478357814,2776.997959398235,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-15,2167110.624717623,57156.1828403229,54896.54462091587,115557.9516774381,2862.306906917564,2799.1345616624485,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-16,2224770.3542363457,57659.729518736116,55658.102285499524,118436.29168309491,2878.340005656826,2820.370599979872,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-17,2283015.763560262,58245.40932392611,56380.32666871426,121331.23490647133,2894.943223376431,2840.6698623960265,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-18,2341962.7425312214,58946.978970966644,57074.70530438,124243.39259872894,2912.1576922576023,2859.9943770814457,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-19,2401726.0642998414,59763.32176862584,57756.19643335942,127172.96358285427,2929.570984125333,2878.3302013631246,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-20,2462393.23027078,60667.165970942646,58441.899555627286,130119.3940833917,2946.4305005374426,2895.7067634981067,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-21,2524004.853811686,61611.62354090907,59150.05834432236,133081.12259874307,2961.728515351373,2912.2113690036745,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-22,2586372.8808080247,62368.02699634123,59894.60792372343,136054.48225287133,2973.3596541282723,2928.0762526738977,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-23,2649558.9493099656,63186.0685019425,60684.08535795103,139039.40393270476,2984.921679833442,2943.3023538557827,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-24,2713701.2969049085,64142.34759494436,61526.50555320803,142036.19803679446,2996.794104089695,2957.85256274155,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-25,2778956.995448563,65255.69854365504,62427.75163403992,145045.15885403432,3008.9608172398675,2971.6815962643113,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-26,2845458.6271132524,66501.6316646903,63390.367725530035,148066.26784770115,3021.108993666815,2984.7584050198275,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-27,2913281.7914241487,67823.16431089662,64412.65353994594,151098.97111848457,3032.703270783406,2997.082978457829,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-28,2982420.735536442,69138.94411229345,65487.985316724255,154142.01250175957,3043.0413832750182,3008.6989487755027,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-29,3052655.579044062,70234.84350762033,66611.81642241724,157190.47351659142,3048.4610148318334,3019.427522829207,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-06-30,3124040.2498939107,71384.67084984916,67783.04540504832,160244.4090967198,3053.935580128404,3029.2864255737522,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-01,3196663.801431427,72623.55153751626,68994.64594696669,163305.6851030831,3061.276006363276,3038.4978768726264,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-02,3270605.5329578673,73941.73152644048,70235.50769503444,166377.0459540094,3071.360850926307,3047.4119102401237,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-03,3345901.33014827,75295.79719040255,71491.81688326689,169461.41534786025,3084.3693938508436,3056.448861897938,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-04,3422518.4203649242,76617.09021665464,72748.09179981292,172561.3718050131,3099.9564571528426,3066.056237567608,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-05,3500336.439142477,77818.0187775525,73987.95938719012,175678.7553243483,3117.3835193352247,3076.6763625648505,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-06,3579077.561144193,78741.12200171652,75203.14183952005,178811.53624116065,3132.7809168123476,3088.721942899725,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-07,3658739.535741796,79661.97459760295,76385.61365759748,181961.28033213125,3149.7440909706097,3102.408821266589,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-08,3739337.909854187,80598.37411239107,77524.87392645614,185130.61660010065,3169.336267969397,3117.8460193112905,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-09,3820879.7623033803,81541.85244919322,78610.60543110596,188322.2444151695,3191.627815068843,3135.027097062658,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-10,3903344.004581452,82464.2422780715,79634.66899333606,191538.18887052414,3215.9444553546427,3153.823672506112,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-11,3986666.6064257524,83322.60184430034,80592.59922431696,194779.2422993058,3241.0534287816627,3173.9805612638806,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-12,4070729.5150003154,84062.90857456345,81484.72633905231,198044.54541226244,3265.303112956646,3195.112131355155,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-13,4155230.1245340174,84500.60953370229,82307.51025251171,201328.37525182802,3283.8298395655825,3216.690745736797,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-14,4240154.259867875,84924.13533385796,83059.24745392818,204631.50758625334,3303.1323344253233,3238.6035392638178,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-15,4325566.764664972,85412.50479709689,83746.98033285092,207956.02222168772,3324.5146354343815,3260.772050860279,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-16,4411568.9404670615,86002.17580208911,84384.16927872685,211304.24186018982,3348.2196385020998,3283.1424686558794,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-17,4498266.625987019,86697.68551995739,84988.94675558695,214677.93624323577,3373.6943830459395,3305.6783138383917,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-18,4585746.256578183,87479.63059116404,85582.80785806073,218077.7252593502,3399.7890161144533,3328.3549535429875,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-19,4674056.908836359,88310.652258176,86189.6282283873,221502.63127482974,3424.9060154795097,3351.155485519236,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-20,4763018.301278214,88961.39244185448,86826.88276728283,224948.51439018856,3445.883115358829,3374.3060633960577,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-21,4852691.834410509,89673.53313229597,87505.36800225604,228415.94421216342,3467.4298219748475,3397.7772367842813,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-22,4943225.943309505,90534.10889899587,88237.02557263593,231905.65725414554,3489.7130419821106,3421.3771101997218,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-23,5034795.780963067,91569.83765356184,89032.4056962838,235417.98612095858,3512.328866813026,3444.8213887260727,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-24,5127557.980777252,92762.19981418573,89898.76476962732,238952.43139744195,3534.4452764834004,3467.7859122620775,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-25,5221616.72845625,94058.74767899755,90838.63856768604,242507.3405648885,3554.909167446589,3489.9460562069057,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-26,5316998.3159123305,95381.58745608087,91848.77214409046,246079.66718837264,3572.3266234841067,3511.006281974189,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-27,5413555.042412601,96556.72650027023,92933.81991155862,249664.42602153192,3584.7588331593033,3530.8458418943505,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-28,5511351.086318186,97796.0439055842,94094.17871049521,253261.00081867032,3596.57479713839,3549.2953298693783,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
2020-07-29,5610454.553119384,99103.46680119864,95318.37287692455,256868.9499191098,3607.9491004394467,3566.1864267814826,0.010000000000000054,0.0,1.000000000000005,190857.00000000102,0.0,2525921300.000013
